# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 116

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.41          0.00 B        0          0.00 B
    2.66          0.00 B        0          0.00 B
    2.91          0.00 B        0          0.00 B
    3.16          0.00 B        0          0.00 B
    3.44          0.00 B        0          0.00 B
    3.69          0.00 B        1          8.00 B
    3.94          0.00 B        3        192.00 B
    4.19          0.00 B        3        192.00 B
    4.44          0.00 B        3        192.00 B
    4.69          0.00 B        1         32.00 B
    4.94          0.00 B        4         56.00 B
    6.12          0.00 B        0          0.00 B
    6.37          0.00 B        3         40.00 B
    6.62          0.00 B        4      112.50 MiB
    6.87          0.00 B        8        1.69 GiB
    7.12          0.00 B       16        1.69 GiB
    7.37          0.00 B       16        1.69 GiB
    7.62          0.00 B       16        1.69 GiB
    7.87          0.00 B       17      112.51 MiB
    8.12          0.00 B       20      337.51 MiB
    8.37          0.00 B       22      787.51 MiB
    8.62          0.00 B       25      787.51 MiB
    8.87          0.00 B       22      787.51 MiB
    9.12          0.00 B       22      787.51 MiB
    9.37          0.00 B       22      787.51 MiB
    9.62          0.00 B       21      562.51 MiB
    9.87          0.00 B       21      562.51 MiB
   10.12          0.00 B       21      562.51 MiB
   10.37          0.00 B       21      562.51 MiB
   10.62          0.00 B       27      566.47 MiB
   10.87          0.00 B       30      638.75 MiB
   11.12          0.00 B       26      566.47 MiB
   11.37          0.00 B       26      566.47 MiB
   11.62          0.00 B       26      566.47 MiB
   11.90          0.00 B       27      566.47 MiB
   12.15          0.00 B       27      566.47 MiB
   12.41          0.00 B       28        6.88 GiB
   12.66          0.00 B       28        6.88 GiB
   12.91          0.00 B       28        6.88 GiB
   13.16          0.00 B       28        6.88 GiB
   13.41          0.00 B       28        6.88 GiB
   13.66          0.00 B       28        6.88 GiB
   13.91          0.00 B       28        6.88 GiB
   14.16          0.00 B       28        6.88 GiB
   14.41          0.00 B       28        6.88 GiB
   14.66          0.00 B       28        6.88 GiB
   14.91          0.00 B       28        6.88 GiB
   15.16          0.00 B       28        6.88 GiB
   15.41          0.00 B       28        6.88 GiB
   15.66          0.00 B       28        6.88 GiB
   15.91          0.00 B       28        6.88 GiB
   16.16          0.00 B       28        6.88 GiB
   16.41          0.00 B       28        6.88 GiB
   16.66          0.00 B       28        6.88 GiB
   16.91          0.00 B       28        6.88 GiB
   17.16          0.00 B       28        6.88 GiB
   17.41          0.00 B       28        6.88 GiB
   17.66          0.00 B       28        6.88 GiB
   17.91          0.00 B       28        6.88 GiB
   18.17          0.00 B       27        6.88 GiB
   18.42          0.00 B       19      116.46 MiB
   18.67          0.00 B       37      123.43 MiB
   18.92          0.00 B       33      342.27 MiB
   19.17          0.00 B       33      342.27 MiB
   19.42          0.00 B       33      342.27 MiB
   19.67          0.00 B       33      342.27 MiB
   19.92          0.00 B       33      342.27 MiB
   20.17          0.00 B       33      342.27 MiB
   20.42          0.00 B       33      342.27 MiB
   20.67          0.00 B       33      342.27 MiB
   20.92          0.00 B       33      342.27 MiB
   21.17          0.00 B       33      342.27 MiB
   21.42          0.00 B       33      342.27 MiB
   21.67          0.00 B       33      342.27 MiB
   21.92          0.00 B       45        6.66 GiB
   22.17          0.00 B       45        6.66 GiB
   22.43          0.00 B       47        6.68 GiB
   22.68          0.00 B       43      342.61 MiB
   22.93          0.00 B       43      342.61 MiB
   23.18          0.00 B       45      571.12 MiB
   23.43          0.00 B       50      342.29 MiB
   23.68          0.00 B       50      342.29 MiB
   23.93          0.00 B       50      342.29 MiB
   24.18          0.00 B       50      342.29 MiB
   24.43          0.00 B       50      342.29 MiB
   24.68          0.00 B       47      454.75 MiB
   24.93          0.00 B       51      511.06 MiB
   25.18          0.00 B       50      511.06 MiB
   25.43          0.00 B       51      511.06 MiB
   25.68          0.00 B       48      454.73 MiB
   25.94          0.00 B       56      694.78 MiB
   26.19          0.00 B       54      679.78 MiB
   26.44          0.00 B       54      679.78 MiB
   26.69          0.00 B       50      904.73 MiB
   26.94          0.00 B       50      904.73 MiB
   27.19          0.00 B       57      920.58 MiB
   27.44          0.00 B       56      920.58 MiB
   27.70          0.00 B       60      920.58 MiB
   27.95          0.00 B       58      920.58 MiB
   28.20          0.00 B       60      926.58 MiB
   28.45          0.00 B       62      944.58 MiB
   28.70          0.00 B       67      956.58 MiB
   28.95          0.00 B       68      960.58 MiB
   29.21          0.00 B       97      956.58 MiB
   29.46          0.00 B       57      908.24 MiB
   29.71          0.00 B       60      908.25 MiB
   29.96          0.00 B       60      908.25 MiB
   30.21          0.00 B       61      911.76 MiB
   30.46          0.00 B       61      911.76 MiB
   30.71          0.00 B       62      915.28 MiB
   30.96          0.00 B       63      918.80 MiB
   31.21          0.00 B       63      918.80 MiB
   31.46          0.00 B       67      932.86 MiB
   31.71          0.00 B       68      936.37 MiB
   31.96          0.00 B       68      936.37 MiB
   32.03          0.00 B       40        4.64 MiB
