# Generated by LORRAX 0.1.0 at 2026-07-11 09:25:44 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -37.090189              sigC=    1.997589+  0.000000i  sigXC=  -35.092599+  0.000000i  VH=  595.513102+  0.000000i  Eo=  -66.060192
n=1   sigX=  -37.090189              sigC=    1.997589+  0.000000i  sigXC=  -35.092599+  0.000000i  VH=  595.513102+  0.000000i  Eo=  -66.060192
n=2   sigX=  -30.577629              sigC=    2.068956+  0.000439i  sigXC=  -28.508673+  0.000439i  VH=  584.744732+ -0.000000i  Eo=  -41.782008
n=3   sigX=  -30.577629              sigC=    2.068956+  0.000439i  sigXC=  -28.508673+  0.000439i  VH=  584.744732+ -0.000000i  Eo=  -41.782008
n=4   sigX=  -29.969277              sigC=    2.090209+  0.000371i  sigXC=  -27.879068+  0.000371i  VH=  578.674568+ -0.000000i  Eo=  -39.377764
n=5   sigX=  -29.969277              sigC=    2.090209+  0.000371i  sigXC=  -27.879068+  0.000371i  VH=  578.674568+ -0.000000i  Eo=  -39.377764
n=6   sigX=  -30.047417              sigC=    2.117195+ -0.000850i  sigXC=  -27.930221+ -0.000850i  VH=  589.245152+ -0.000000i  Eo=  -39.158299
n=7   sigX=  -30.047417              sigC=    2.117195+ -0.000850i  sigXC=  -27.930221+ -0.000850i  VH=  589.245152+ -0.000000i  Eo=  -39.158299
n=8   sigX=  -18.951048              sigC=    1.886078+ -0.000000i  sigXC=  -17.064970+ -0.000000i  VH=  385.439407+  0.000000i  Eo=  -19.434595
n=9   sigX=  -18.951048              sigC=    1.886078+ -0.000000i  sigXC=  -17.064970+ -0.000000i  VH=  385.439407+  0.000000i  Eo=  -19.434595
n=10  sigX=  -18.760204              sigC=    1.920162+  0.000002i  sigXC=  -16.840041+  0.000002i  VH=  352.676526+  0.000000i  Eo=  -18.207170
n=11  sigX=  -18.760204              sigC=    1.920162+  0.000002i  sigXC=  -16.840041+  0.000002i  VH=  352.676526+  0.000000i  Eo=  -18.207170
