# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 167

── Peak live HBM  at t=12.07s  ──────────────────────────
bytes_in_use                = 5.25 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 16.95 GiB
n live arrays at peak        = 34

Top JAX arrays at peak:
            size  dtype         shape
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
     1012.50 MiB  complex128    (9, 80, 2, 24, 24, 80)
       56.25 MiB  complex128    (9, 640, 640)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 80, 2, 640)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.53          0.00 B        0          0.00 B
    2.78          0.00 B        0          0.00 B
    3.03          0.00 B        0          0.00 B
    3.28          0.00 B        0          0.00 B
    3.55        512.00 B        2         24.00 B
    3.80        512.00 B        2         24.00 B
    4.06       14.06 MiB        4       14.06 MiB
    4.31       14.06 MiB        4       28.13 MiB
    4.56      267.19 MiB        7        1.02 GiB
    4.81      267.20 MiB       10        1.02 GiB
    5.06      267.21 MiB       16        1.02 GiB
    5.31      267.21 MiB       16        1.02 GiB
    5.56        1.02 GiB       16        1.02 GiB
    5.81        1.02 GiB       16        1.02 GiB
    6.06        1.02 GiB       16        1.02 GiB
    6.31        1.02 GiB       16        1.02 GiB
    6.56       21.08 MiB       16       28.14 MiB
    6.81       49.21 MiB       20       84.39 MiB
    7.06       67.27 MiB       20       84.39 MiB
    7.31       67.27 MiB       20       84.39 MiB
    7.56       77.33 MiB       22      196.89 MiB
    7.81       91.39 MiB       25      253.14 MiB
    8.06       91.39 MiB       23      253.14 MiB
    8.31       91.39 MiB       23      253.14 MiB
    8.56       91.39 MiB       23      253.14 MiB
    8.81       91.39 MiB       23      253.14 MiB
    9.06      114.83 MiB       23      253.14 MiB
    9.31      114.83 MiB       23      253.14 MiB
    9.56       63.27 MiB       22      140.64 MiB
    9.81        1.30 GiB       23        2.11 GiB
   10.06      822.64 MiB       25        2.11 GiB
   10.31      822.65 MiB       31        2.11 GiB
   10.57        1.05 GiB       32        3.10 GiB
   10.82      822.65 MiB       32        2.11 GiB
   11.07        3.28 GiB       32        9.04 GiB
   11.32        1.30 GiB       31        5.08 GiB
   11.57        1.30 GiB       31        5.08 GiB
   11.82        4.32 GiB       31        5.08 GiB
   12.07        5.25 GiB       34       16.95 GiB
   12.32        5.25 GiB       34       16.95 GiB
   12.57        5.25 GiB       34       16.95 GiB
   12.82        5.25 GiB       34       16.95 GiB
   13.07        5.25 GiB       34       16.95 GiB
   13.32        5.25 GiB       34       16.95 GiB
   13.57        5.25 GiB       34       16.95 GiB
   13.82        5.25 GiB       34       16.95 GiB
   14.07      316.40 MiB       34        1.13 GiB
   14.32      316.40 MiB       34        1.13 GiB
   14.57      316.40 MiB       34        1.13 GiB
   14.82      316.40 MiB       34        1.13 GiB
   15.07      316.40 MiB       34        1.13 GiB
   15.32      316.40 MiB       34        1.13 GiB
   15.58      316.40 MiB       34        1.13 GiB
   15.83      316.40 MiB       34        1.13 GiB
   16.08      316.40 MiB       34        1.13 GiB
   16.33      316.40 MiB       34        1.13 GiB
   16.58      316.40 MiB       34        1.13 GiB
   16.83      316.40 MiB       34        1.13 GiB
   17.08      316.40 MiB       34        1.13 GiB
   17.33      316.40 MiB       34        1.13 GiB
   17.58      316.40 MiB       34        1.13 GiB
   17.83      316.40 MiB       34        1.13 GiB
   18.08      316.40 MiB       34        1.13 GiB
   18.33      316.40 MiB       34        1.13 GiB
   18.58      316.40 MiB       34        1.13 GiB
   18.83      316.40 MiB       34        1.13 GiB
   19.08      316.40 MiB       34        1.13 GiB
   19.33      316.40 MiB       34        1.13 GiB
   19.58        7.04 MiB       21       14.08 MiB
   19.83        7.04 MiB       23       14.08 MiB
   20.08        7.04 MiB       26       14.08 MiB
   20.33        7.04 MiB       25       14.08 MiB
   20.59        7.04 MiB       30       14.08 MiB
   20.84        7.04 MiB       27       14.08 MiB
   21.09        8.10 MiB       42       16.19 MiB
   21.34      127.98 MiB       45      135.72 MiB
   21.59      535.23 MiB       55      469.33 MiB
   21.84      535.23 MiB       55      491.83 MiB
   22.09      460.29 MiB       55      423.86 MiB
   22.34      512.57 MiB       55      446.66 MiB
   22.59      535.43 MiB       55      491.83 MiB
   22.84      512.15 MiB       55      446.36 MiB
   23.09      512.57 MiB       55      446.66 MiB
   23.34      512.65 MiB       55      446.66 MiB
   23.60      512.64 MiB       55      446.66 MiB
   23.85      631.04 MiB       55      446.66 MiB
   24.10      512.65 MiB       55      446.66 MiB
   24.35      535.41 MiB       55      491.83 MiB
   24.60      460.63 MiB       55      446.66 MiB
   24.85      535.52 MiB       55      491.83 MiB
   25.10       22.34 MiB       46       73.05 MiB
   25.35       36.31 MiB       46      128.86 MiB
   25.60       36.31 MiB       46      128.86 MiB
   25.85       22.17 MiB       44       72.44 MiB
   26.10       22.19 MiB       47       72.47 MiB
   26.36       22.20 MiB       51       72.47 MiB
   26.61       22.20 MiB       52       72.48 MiB
