# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 116

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.54          0.00 B        0          0.00 B
    2.79          0.00 B        0          0.00 B
    3.04          0.00 B        0          0.00 B
    3.29          0.00 B        0          0.00 B
    3.54          0.00 B        0          0.00 B
    3.83          0.00 B        0          0.00 B
    4.08          0.00 B        0          0.00 B
    4.33          0.00 B        1          8.00 B
    4.58          0.00 B        3        192.00 B
    4.83          0.00 B        3        192.00 B
    5.08          0.00 B        3        192.00 B
    5.33          0.00 B        2         24.00 B
    5.58          0.00 B        2         24.00 B
    6.83          0.00 B        0          0.00 B
    7.08          0.00 B        2         24.00 B
    7.33          0.00 B        4      112.50 MiB
    7.58          0.00 B        7        1.69 GiB
    7.83          0.00 B       16        1.69 GiB
    8.08          0.00 B       16        1.69 GiB
    8.33          0.00 B       16        1.69 GiB
    8.58          0.00 B       15      112.51 MiB
    8.83          0.00 B       20      337.51 MiB
    9.08          0.00 B       22      787.51 MiB
    9.33          0.00 B       24      787.51 MiB
    9.58          0.00 B       22      787.51 MiB
    9.84          0.00 B       22      787.51 MiB
   10.09          0.00 B       22      787.51 MiB
   10.34          0.00 B       22      562.51 MiB
   10.59          0.00 B       28      566.48 MiB
   10.84          0.00 B       30      638.75 MiB
   11.09          0.00 B       28        2.93 GiB
   11.34          0.00 B       26      566.47 MiB
   11.59          0.00 B       26      566.47 MiB
   11.84          0.00 B       26      566.47 MiB
   12.09          0.00 B       27      566.47 MiB
   12.34          0.00 B       27        6.88 GiB
   12.59          0.00 B       28        6.88 GiB
   12.84          0.00 B       28        6.88 GiB
   13.09          0.00 B       28        6.88 GiB
   13.34          0.00 B       28        6.88 GiB
   13.59          0.00 B       28        6.88 GiB
   13.84          0.00 B       28        6.88 GiB
   14.09          0.00 B       28        6.88 GiB
   14.34          0.00 B       28        6.88 GiB
   14.59          0.00 B       28        6.88 GiB
   14.84          0.00 B       28        6.88 GiB
   15.09          0.00 B       28        6.88 GiB
   15.34          0.00 B       28        6.88 GiB
   15.60          0.00 B       28        6.88 GiB
   15.85          0.00 B       28        6.88 GiB
   16.10          0.00 B       28        6.88 GiB
   16.35          0.00 B       28        6.88 GiB
   16.60          0.00 B       28        6.88 GiB
   16.85          0.00 B       28        6.88 GiB
   17.10          0.00 B       28        6.88 GiB
   17.35          0.00 B       28        6.88 GiB
   17.60          0.00 B       28        6.88 GiB
   17.85          0.00 B       28        6.88 GiB
   18.10          0.00 B       27        6.88 GiB
   18.35          0.00 B       28        6.88 GiB
   18.60          0.00 B       19      116.46 MiB
   18.85          0.00 B       37      123.43 MiB
   19.10          0.00 B       33      342.27 MiB
   19.35          0.00 B       33      342.27 MiB
   19.60          0.00 B       33      342.27 MiB
   19.85          0.00 B       33      342.27 MiB
   20.10          0.00 B       33      342.27 MiB
   20.35          0.00 B       33      342.27 MiB
   20.60          0.00 B       33      342.27 MiB
   20.85          0.00 B       33      342.27 MiB
   21.11          0.00 B       33      342.27 MiB
   21.36          0.00 B       33      342.27 MiB
   21.61          0.00 B       33      342.27 MiB
   21.86          0.00 B       33      342.27 MiB
   22.11          0.00 B       45        6.66 GiB
   22.36          0.00 B      237        6.69 GiB
   22.61          0.00 B       47        6.68 GiB
   22.86          0.00 B       47        6.68 GiB
   23.11          0.00 B       43      342.61 MiB
   23.36          0.00 B       43      342.61 MiB
   23.61          0.00 B       45      567.61 MiB
   23.86          0.00 B       50      342.29 MiB
   24.11          0.00 B       50      342.29 MiB
   24.36          0.00 B       50      342.29 MiB
   24.61          0.00 B       50      342.29 MiB
   24.86          0.00 B       45      342.25 MiB
   25.12          0.00 B       48      511.00 MiB
   25.37          0.00 B       51      511.06 MiB
   25.62          0.00 B       51      511.06 MiB
   25.87          0.00 B       50      511.06 MiB
   26.12          0.00 B       50      679.73 MiB
   26.37          0.00 B       58      743.53 MiB
   26.62          0.00 B       54      679.78 MiB
   26.87          0.00 B       54      679.78 MiB
   27.12          0.00 B       50      904.73 MiB
   27.37          0.00 B       50      904.73 MiB
   27.62          0.00 B       56      920.58 MiB
   27.88          0.00 B       57      920.58 MiB
   28.13          0.00 B       60      920.58 MiB
   28.38          0.00 B       58      920.58 MiB
   28.63          0.00 B       60      926.58 MiB
   28.88          0.00 B       62      944.58 MiB
   29.13          0.00 B       66      952.58 MiB
   29.38          0.00 B       68      960.58 MiB
   29.63          0.00 B       87      956.58 MiB
   29.89          0.00 B       56      908.24 MiB
   30.14          0.00 B       59      908.25 MiB
   30.39          0.00 B       60      908.25 MiB
   30.64          0.00 B       61      911.76 MiB
   30.89          0.00 B       61      911.76 MiB
   31.14          0.00 B       62      915.28 MiB
   31.39          0.00 B       69      950.44 MiB
   31.64          0.00 B       63      918.80 MiB
   31.89          0.00 B       68      936.37 MiB
   32.14          0.00 B       68      936.37 MiB
   32.37          0.00 B       40        4.64 MiB
