# Generated by LORRAX 0.1.0 at 2026-05-06 06:27:59 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH
# bispinor breakdown columns:
#   sigX_q   = Σ_X^B (0,0)-tile (charge channel)
#   sigX_T   = Σ_X^B summed over 9 transverse (i,j) tiles
#   VH_q     = Hartree μ_L=0 (charge channel)
#   VH_T     = Hartree Σ over μ_L∈{1,2,3} (transverse channels)

k-point 0:
----------------------------------------------------------------------------------------------------
n=38  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  441.263339              sigX_q=  -15.279099              sigX_T=-6348305.171169+ -0.000000i  VH_q=  441.263339              VH_T=   -0.000000            
n=39  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  441.263339              sigX_q=  -15.279099              sigX_T=-6348305.171169+ -0.000000i  VH_q=  441.263339              VH_T=   -0.000000            
n=40  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  411.896388              sigX_q=  -13.924397              sigX_T=-3022211.460269+ -0.000000i  VH_q=  411.896388              VH_T=    0.000000            
n=41  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  411.896388              sigX_q=  -13.924397              sigX_T=-3022211.460269+ -0.000000i  VH_q=  411.896388              VH_T=    0.000000            
n=42  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  418.060338              sigX_q=  -14.408194              sigX_T=-1414505.289520+  0.000000i  VH_q=  418.060338              VH_T=    0.000000            
n=43  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  418.060338              sigX_q=  -14.408194              sigX_T=-1414505.289520+  0.000000i  VH_q=  418.060338              VH_T=    0.000000            
n=44  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  455.849653              sigX_q=  -15.927368              sigX_T=-15608051.757909+  0.000000i  VH_q=  455.849653              VH_T=   -0.000000            
n=45  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  455.849653              sigX_q=  -15.927368              sigX_T=-15608051.757909+  0.000000i  VH_q=  455.849653              VH_T=   -0.000000            
n=46  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  446.455911              sigX_q=  -16.158178              sigX_T=-12844758.084990+ -0.000000i  VH_q=  446.455911              VH_T=   -0.000000            
n=47  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  446.455911              sigX_q=  -16.158178              sigX_T=-12844758.084990+ -0.000000i  VH_q=  446.455911              VH_T=   -0.000000            
n=48  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  383.304643              sigX_q=  -15.114839              sigX_T=-7589426.964910+ -0.000000i  VH_q=  383.304643              VH_T=    0.000000            
n=49  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  383.304643              sigX_q=  -15.114839              sigX_T=-7589426.964910+ -0.000000i  VH_q=  383.304643              VH_T=    0.000000            
n=50  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  400.635578              sigX_q=  -16.008592              sigX_T=-10411941.313493+ -0.000000i  VH_q=  400.635578              VH_T=    0.000000            
n=51  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  400.635578              sigX_q=  -16.008592              sigX_T=-10411941.313493+ -0.000000i  VH_q=  400.635578              VH_T=    0.000000            
n=52  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  353.515669              sigX_q=  -13.900207              sigX_T=-4279490.295001+  0.000000i  VH_q=  353.515669              VH_T=    0.000000            
n=53  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  353.515669              sigX_q=  -13.900207              sigX_T=-4279490.295001+  0.000000i  VH_q=  353.515669              VH_T=    0.000000            
n=54  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  387.619988              sigX_q=  -15.148245              sigX_T=-849625.060577+ -0.000000i  VH_q=  387.619988              VH_T=    0.000000            
n=55  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  387.619988              sigX_q=  -15.148245              sigX_T=-849625.060577+ -0.000000i  VH_q=  387.619988              VH_T=    0.000000            
