# Generated by LORRAX unknown at 2026-07-21 06:19:27 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=96  sigX=   -2.538794              sigC=   -2.923848+138.103696i  sigXC=   -5.462641+138.103696i  VH=  245.285067+  0.001167i  Eo=   24.078748
n=97  sigX=   -2.538794              sigC=   -2.923848+138.103696i  sigXC=   -5.462641+138.103696i  VH=  245.285067+  0.001167i  Eo=   24.078748
n=98  sigX=   -1.721511              sigC=   -2.260263+  0.252939i  sigXC=   -3.981774+  0.252939i  VH=  135.749114+ -0.001048i  Eo=   24.087456
n=99  sigX=   -1.721511              sigC=   -2.260263+  0.252939i  sigXC=   -3.981774+  0.252939i  VH=  135.749114+ -0.001048i  Eo=   24.087456

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.380415              sigC=    4.754294+-82.741784i  sigXC=  -34.626121+-82.741784i  VH=  593.293984+  0.003390i  Eo=  -65.465980
n=1   sigX=  -39.380415              sigC=    4.754294+-82.741784i  sigXC=  -34.626121+-82.741784i  VH=  593.293984+  0.003390i  Eo=  -65.465980
n=2   sigX=  -33.239251              sigC=    4.270054+2081.246600i  sigXC=  -28.969197+2081.246600i  VH=  584.533874+ -0.000946i  Eo=  -42.126171
n=3   sigX=  -33.239251              sigC=    4.270054+2081.246600i  sigXC=  -28.969197+2081.246600i  VH=  584.533874+ -0.000946i  Eo=  -42.126171
n=4   sigX=  -32.481328              sigC=    4.338434+574.666827i  sigXC=  -28.142894+574.666827i  VH=  577.590207+ -0.001134i  Eo=  -39.593526
n=5   sigX=  -32.481328              sigC=    4.338434+574.666827i  sigXC=  -28.142894+574.666827i  VH=  577.590207+ -0.001134i  Eo=  -39.593526
n=6   sigX=  -32.498756              sigC=    4.315641+787.344185i  sigXC=  -28.183115+787.344185i  VH=  587.019680+ -0.000286i  Eo=  -39.464894
n=7   sigX=  -32.498756              sigC=    4.315641+787.344185i  sigXC=  -28.183115+787.344185i  VH=  587.019680+ -0.000286i  Eo=  -39.464893
n=8   sigX=  -21.660611              sigC=    5.881391+-343.142548i  sigXC=  -15.779220+-343.142548i  VH=  381.127687+  0.000124i  Eo=  -18.989633
n=9   sigX=  -21.660611              sigC=    5.881391+-343.142548i  sigXC=  -15.779220+-343.142548i  VH=  381.127687+  0.000124i  Eo=  -18.989633
n=10  sigX=  -21.585058              sigC=    5.917199+5600.823093i  sigXC=  -15.667859+5600.823093i  VH=  353.691912+  0.000737i  Eo=  -18.014213
n=11  sigX=  -21.585058              sigC=    5.917199+5600.823093i  sigXC=  -15.667859+5600.823093i  VH=  353.691912+  0.000737i  Eo=  -18.014213
n=12  sigX=  -17.345730              sigC=    3.733725+-8456.446348i  sigXC=  -13.612004+-8456.446348i  VH=  393.774973+  0.001207i  Eo=  -10.482477
n=13  sigX=  -17.345730              sigC=    3.733725+-8456.446348i  sigXC=  -13.612004+-8456.446348i  VH=  393.774973+  0.001207i  Eo=  -10.482477
n=14  sigX=  -17.519376              sigC=    2.860292+-11300.166016i  sigXC=  -14.659084+-11300.166016i  VH=  460.947194+ -0.001054i  Eo=   -8.606804
n=15  sigX=  -17.519376              sigC=    2.860292+-11300.166016i  sigXC=  -14.659084+-11300.166016i  VH=  460.947194+ -0.001054i  Eo=   -8.606804
n=16  sigX=  -17.117849              sigC=    2.591072+-29895.694470i  sigXC=  -14.526777+-29895.694470i  VH=  393.964089+ -0.000134i  Eo=   -8.256218
n=17  sigX=  -17.117849              sigC=    2.591072+-29895.694470i  sigXC=  -14.526777+-29895.694470i  VH=  393.964089+ -0.000134i  Eo=   -8.256218
n=18  sigX=  -17.841260              sigC=    2.317476+-8299.158679i  sigXC=  -15.523784+-8299.158679i  VH=  478.302769+ -0.000357i  Eo=   -7.436881
n=19  sigX=  -17.841260              sigC=    2.317476+-8299.158679i  sigXC=  -15.523784+-8299.158679i  VH=  478.302769+ -0.000357i  Eo=   -7.436880
n=20  sigX=  -17.646159              sigC=    1.995557+-3486.624521i  sigXC=  -15.650603+-3486.624521i  VH=  455.151299+ -0.000777i  Eo=   -7.317414
n=21  sigX=  -17.646159              sigC=    1.995557+-3486.624521i  sigXC=  -15.650603+-3486.624521i  VH=  455.151299+ -0.000777i  Eo=   -7.317414
n=22  sigX=  -15.976771              sigC=    2.077919+-6351.430030i  sigXC=  -13.898852+-6351.430030i  VH=  330.862725+ -0.000142i  Eo=   -6.409757
n=23  sigX=  -15.976771              sigC=    2.077919+-6351.430030i  sigXC=  -13.898852+-6351.430030i  VH=  330.862725+ -0.000142i  Eo=   -6.409757
n=24  sigX=  -16.789501              sigC=    1.273437+-18333.106904i  sigXC=  -15.516064+-18333.106904i  VH=  431.052908+  0.000000i  Eo=   -5.682865
n=25  sigX=  -16.789501              sigC=    1.273437+-18333.106904i  sigXC=  -15.516064+-18333.106904i  VH=  431.052908+  0.000000i  Eo=   -5.682865
n=26  sigX=  -10.910449              sigC=   -3.106642+23328.268669i  sigXC=  -14.017091+23328.268669i  VH=  409.595031+ -0.001975i  Eo=   -3.039484
n=27  sigX=  -10.910449              sigC=   -3.106642+23328.268669i  sigXC=  -14.017091+23328.268669i  VH=  409.595031+ -0.001975i  Eo=   -3.039482
n=28  sigX=  -11.314465              sigC=   -3.193569+11612.701938i  sigXC=  -14.508034+11612.701938i  VH=  428.566021+  0.000779i  Eo=   -2.737502
n=29  sigX=  -11.314465              sigC=   -3.193569+11612.701938i  sigXC=  -14.508034+11612.701938i  VH=  428.566021+  0.000779i  Eo=   -2.737499
