# Generated by LORRAX 0.1.0 at 2026-05-16 01:12:59 UTC
# Sigma frequency debug decomposition (per-(k, n) diagonals; all energies in eV).
# k               	n               	E_dft           	Edft-Ef         	kin_ion         	V_H             	x_bare          	x_head          	sex_0           	coh_0           	eqp0            	eqp1            

k-point 0:
               0	              42	      +32.127743	      +32.127743	      +39.444209	       +3.501921	       -1.985557	       +0.000000	       -1.985557	       +0.000000	      +38.975016	      +38.975016
               0	              43	      +32.127743	      +32.127743	      +39.444209	       +3.501921	       -1.985557	       +0.000000	       -1.985557	       +0.000000	      +38.975016	      +38.975016
               0	              44	      +32.127743	      +32.127743	      +39.444209	       +3.501921	       -1.985557	       +0.000000	       -1.985557	       +0.000000	      +38.975016	      +38.975016
               0	              45	      +32.127743	      +32.127743	      +39.444209	       +3.501921	       -1.985557	       +0.000000	       -1.985557	       +0.000000	      +38.975016	      +38.975016
               0	              46	      +35.634539	      +35.634539	      +43.772073	       +3.027775	       -1.677769	       +0.000000	       -1.677769	       +0.000000	      +43.444311	      +43.444311
               0	              47	      +35.634539	      +35.634539	      +43.772073	       +3.027775	       -1.677769	       +0.000000	       -1.677769	       +0.000000	      +43.444311	      +43.444311
               0	              48	      +35.634539	      +35.634539	      +43.772073	       +3.027775	       -1.677769	       +0.000000	       -1.677769	       +0.000000	      +43.444311	      +43.444311
               0	              49	      +35.634539	      +35.634539	      +43.772073	       +3.027775	       -1.677769	       +0.000000	       -1.677769	       +0.000000	      +43.444311	      +43.444311
               0	              50	      +35.634539	      +35.634539	      +43.772073	       +3.027775	       -1.677769	       +0.000000	       -1.677769	       +0.000000	      +43.444311	      +43.444311
               0	              51	      +35.634539	      +35.634539	      +43.772073	       +3.027775	       -1.677769	       +0.000000	       -1.677769	       +0.000000	      +43.444311	      +43.444311
               0	              52	      +41.091725	      +41.091725	      +49.401277	       +2.264765	       -0.851220	       +0.000000	       -0.851220	       +0.000000	      +49.963602	      +49.963602
               0	              53	      +41.091725	      +41.091725	      +49.401277	       +2.264765	       -0.851220	       +0.000000	       -0.851220	       +0.000000	      +49.963602	      +49.963602
               0	              54	      +41.091725	      +41.091725	      +49.401277	       +2.264765	       -0.851220	       +0.000000	       -0.851220	       +0.000000	      +49.963602	      +49.963602
               0	              55	      +41.091725	      +41.091725	      +49.401277	       +2.264765	       -0.851220	       +0.000000	       -0.851220	       +0.000000	      +49.963602	      +49.963602

k-point 1:
               1	               0	       -4.897281	       -4.897281	       +2.488940	       +4.029547	      -15.967345	       -2.590893	      -15.967345	       +0.000000	      -25.416202	      -25.416202
               1	               1	       -4.897281	       -4.897281	       +2.488940	       +4.029547	      -15.967345	       -2.590893	      -15.967345	       +0.000000	      -25.416202	      -25.416202
               1	               2	       +2.340153	       +2.340153	       +9.569372	       +4.271086	      -12.695998	       -2.590893	      -12.695998	       +0.000000	      -11.551537	      -11.551537
               1	               3	       +2.340153	       +2.340153	       +9.569372	       +4.271086	      -12.695998	       -2.590893	      -12.695998	       +0.000000	      -11.551537	      -11.551537
               1	               4	       +5.498636	       +5.498636	      +12.205874	       +5.193290	      -12.114558	       -2.590893	      -12.114558	       +0.000000	       -6.829953	       -6.829953
               1	               5	       +5.498636	       +5.498636	      +12.205874	       +5.193290	      -12.114558	       -2.590893	      -12.114558	       +0.000000	       -6.829953	       -6.829953
               1	               6	       +5.529910	       +5.529910	      +12.240703	       +5.191669	      -12.095093	       -2.590893	      -12.095093	       +0.000000	       -6.757814	       -6.757814
               1	               7	       +5.529910	       +5.529910	      +12.240703	       +5.191669	      -12.095093	       -2.590893	      -12.095093	       +0.000000	       -6.757814	       -6.757814
               1	               8	       +8.294527	       +8.294527	      +16.190612	       +3.027618	       -5.304905	       +0.000000	       -5.304905	       +0.000000	       +8.608419	       +8.608419
               1	               9	       +8.294527	       +8.294527	      +16.190612	       +3.027618	       -5.304905	       +0.000000	       -5.304905	       +0.000000	       +8.608419	       +8.608419
               1	              10	       +9.757278	       +9.757278	      +17.800925	       +2.626127	       -4.986029	       +0.000000	       -4.986029	       +0.000000	      +10.454994	      +10.454994
               1	              11	       +9.757278	       +9.757278	      +17.800925	       +2.626127	       -4.986029	       +0.000000	       -4.986029	       +0.000000	      +10.454994	      +10.454994
               1	              12	       +9.778784	       +9.778784	      +17.827455	       +2.621140	       -4.976440	       +0.000000	       -4.976440	       +0.000000	      +10.495715	      +10.495715
               1	              13	       +9.778784	       +9.778784	      +17.827455	       +2.621140	       -4.976440	       +0.000000	       -4.976440	       +0.000000	      +10.495715	      +10.495715
               1	              14	      +13.191998	      +13.191998	      +20.589607	       +3.995493	       -4.599948	       +0.000000	       -4.599948	       +0.000000	      +15.385205	      +15.385205
               1	              15	      +13.191998	      +13.191998	      +20.589607	       +3.995493	       -4.599948	       +0.000000	       -4.599948	       +0.000000	      +15.385205	      +15.385205
               1	              16	      +13.473781	      +13.473781	      +22.044043	       +1.625910	       -3.518197	       +0.000000	       -3.518197	       +0.000000	      +16.633559	      +16.633559
               1	              17	      +13.473781	      +13.473781	      +22.044043	       +1.625910	       -3.518197	       +0.000000	       -3.518197	       +0.000000	      +16.633559	      +16.633559
               1	              18	      +13.476682	      +13.476682	      +22.045540	       +1.628669	       -3.518851	       +0.000000	       -3.518851	       +0.000000	      +16.636507	      +16.636507
               1	              19	      +13.476682	      +13.476682	      +22.045540	       +1.628669	       -3.518851	       +0.000000	       -3.518851	       +0.000000	      +16.636507	      +16.636507
               1	              20	      +15.270821	      +15.270821	      +25.770274	       -0.244362	       -1.919079	       +0.000000	       -1.919079	       +0.000000	      +21.687754	      +21.687754
               1	              21	      +15.270821	      +15.270821	      +25.770274	       -0.244362	       -1.919079	       +0.000000	       -1.919079	       +0.000000	      +21.687754	      +21.687754
               1	              22	      +18.122226	      +18.122226	      +27.697220	       +1.377415	       -2.331127	       +0.000000	       -2.331127	       +0.000000	      +24.412381	      +24.412381
               1	              23	      +18.122226	      +18.122226	      +27.697220	       +1.377415	       -2.331127	       +0.000000	       -2.331127	       +0.000000	      +24.412381	      +24.412381
               1	              24	      +20.916820	      +20.916820	      +29.693906	       +1.121040	       -2.220223	       +0.000000	       -2.220223	       +0.000000	      +26.374500	      +26.374500
               1	              25	      +20.916820	      +20.916820	      +29.693906	       +1.121040	       -2.220223	       +0.000000	       -2.220223	       +0.000000	      +26.374500	      +26.374500
               1	              26	      +20.923626	      +20.923626	      +29.702791	       +1.121148	       -2.219691	       +0.000000	       -2.219691	       +0.000000	      +26.384557	      +26.384557
               1	              27	      +20.923626	      +20.923626	      +29.702791	       +1.121148	       -2.219691	       +0.000000	       -2.219691	       +0.000000	      +26.384557	      +26.384557
               1	              28	      +24.149045	      +24.149045	      +32.553099	       +2.529682	       -2.174358	       +0.000000	       -2.174358	       +0.000000	      +30.734064	      +30.734064
               1	              29	      +24.149045	      +24.149045	      +32.553099	       +2.529682	       -2.174358	       +0.000000	       -2.174358	       +0.000000	      +30.734064	      +30.734064
               1	              30	      +24.160338	      +24.160338	      +32.564892	       +2.536589	       -2.174720	       +0.000000	       -2.174720	       +0.000000	      +30.752041	      +30.752041
               1	              31	      +24.160338	      +24.160338	      +32.564892	       +2.536589	       -2.174720	       +0.000000	       -2.174720	       +0.000000	      +30.752041	      +30.752041
               1	              32	      +24.284860	      +24.284860	      +32.671624	       +2.273076	       -2.065207	       +0.000000	       -2.065207	       +0.000000	      +30.814285	      +30.814285
               1	              33	      +24.284860	      +24.284860	      +32.671624	       +2.273076	       -2.065207	       +0.000000	       -2.065207	       +0.000000	      +30.814285	      +30.814285
               1	              34	      +26.372016	      +26.372016	      +37.102695	       -0.407593	       -1.169787	       +0.000000	       -1.169787	       +0.000000	      +34.355527	      +34.355527
               1	              35	      +26.372016	      +26.372016	      +37.102695	       -0.407593	       -1.169787	       +0.000000	       -1.169787	       +0.000000	      +34.355527	      +34.355527
               1	              36	      +30.301567	      +30.301567	      +37.612991	       +3.493411	       -1.777946	       +0.000000	       -1.777946	       +0.000000	      +37.550510	      +37.550510
               1	              37	      +30.301567	      +30.301567	      +37.612991	       +3.493411	       -1.777946	       +0.000000	       -1.777946	       +0.000000	      +37.550510	      +37.550510
               1	              38	      +30.302563	      +30.302563	      +37.614041	       +3.494049	       -1.776404	       +0.000000	       -1.776404	       +0.000000	      +37.555282	      +37.555282
               1	              39	      +30.302563	      +30.302563	      +37.614041	       +3.494049	       -1.776404	       +0.000000	       -1.776404	       +0.000000	      +37.555282	      +37.555282
               1	              40	      +32.945319	      +32.945319	      +40.115593	       +3.853279	       -1.884455	       +0.000000	       -1.884455	       +0.000000	      +40.199962	      +40.199962
               1	              41	      +32.945319	      +32.945319	      +40.115593	       +3.853279	       -1.884455	       +0.000000	       -1.884455	       +0.000000	      +40.199962	      +40.199962
               1	              42	      +32.986328	      +32.986328	      +40.151862	       +3.890833	       -1.888270	       +0.000000	       -1.888270	       +0.000000	      +40.266155	      +40.266155
               1	              43	      +32.986328	      +32.986328	      +40.151862	       +3.890833	       -1.888270	       +0.000000	       -1.888270	       +0.000000	      +40.266155	      +40.266155
               1	              44	      +34.149826	      +34.149826	      +41.423286	       +4.248592	       -1.682265	       +0.000000	       -1.682265	       +0.000000	      +42.307348	      +42.307348
               1	              45	      +34.149826	      +34.149826	      +41.423286	       +4.248592	       -1.682265	       +0.000000	       -1.682265	       +0.000000	      +42.307348	      +42.307348
               1	              46	      +35.732341	      +35.732341	      +44.704423	       +0.262967	       -1.158400	       +0.000000	       -1.158400	       +0.000000	      +42.650591	      +42.650591
               1	              47	      +35.732341	      +35.732341	      +44.704423	       +0.262967	       -1.158400	       +0.000000	       -1.158400	       +0.000000	      +42.650591	      +42.650591
               1	              48	      +36.350067	      +36.350067	      +44.320011	       +3.115817	       -1.717653	       +0.000000	       -1.717653	       +0.000000	      +44.000522	      +44.000522
               1	              49	      +36.350067	      +36.350067	      +44.320011	       +3.115817	       -1.717653	       +0.000000	       -1.717653	       +0.000000	      +44.000522	      +44.000522
               1	              50	      +38.139382	      +38.139382	      +47.170801	       +0.590316	       -1.094383	       +0.000000	       -1.094383	       +0.000000	      +45.572352	      +45.572352
               1	              51	      +38.139382	      +38.139382	      +47.170801	       +0.590316	       -1.094383	       +0.000000	       -1.094383	       +0.000000	      +45.572352	      +45.572352
               1	              52	      +38.146252	      +38.146252	      +47.178132	       +0.599080	       -1.094994	       +0.000000	       -1.094994	       +0.000000	      +45.587223	      +45.587223
               1	              53	      +38.146252	      +38.146252	      +47.178132	       +0.599080	       -1.094994	       +0.000000	       -1.094994	       +0.000000	      +45.587223	      +45.587223
               1	              54	      +39.729174	      +39.729174	      +48.601542	       +1.155117	       -0.922197	       +0.000000	       -0.922197	       +0.000000	      +47.912265	      +47.912265
               1	              55	      +39.729174	      +39.729174	      +48.601542	       +1.155117	       -0.922197	       +0.000000	       -0.922197	       +0.000000	      +47.912265	      +47.912265

k-point 2:
               2	               0	       -3.363337	       -3.363337	       +3.633621	       +4.626929	      -15.936106	       -2.590893	      -15.936106	       +0.000000	      -23.611662	      -23.611662
               2	               1	       -3.363337	       -3.363337	       +3.633621	       +4.626929	      -15.936106	       -2.590893	      -15.936106	       +0.000000	      -23.611662	      -23.611662
               2	               2	       -0.707388	       -0.707388	       +7.102608	       +3.363053	      -13.362222	       -2.590893	      -13.362222	       +0.000000	      -16.258782	      -16.258782
               2	               3	       -0.707388	       -0.707388	       +7.102608	       +3.363053	      -13.362222	       -2.590893	      -13.362222	       +0.000000	      -16.258782	      -16.258782
               2	               4	       +5.057478	       +5.057478	      +11.805867	       +5.105007	      -12.363697	       -2.590893	      -12.363697	       +0.000000	       -7.816519	       -7.816519
               2	               5	       +5.057478	       +5.057478	      +11.805867	       +5.105007	      -12.363697	       -2.590893	      -12.363697	       +0.000000	       -7.816519	       -7.816519
               2	               6	       +5.089201	       +5.089201	      +11.840536	       +5.104249	      -12.344444	       -2.590893	      -12.344444	       +0.000000	       -7.744102	       -7.744102
               2	               7	       +5.089201	       +5.089201	      +11.840536	       +5.104249	      -12.344444	       -2.590893	      -12.344444	       +0.000000	       -7.744102	       -7.744102
               2	               8	       +7.805252	       +7.805252	      +15.693240	       +3.084241	       -5.392225	       +0.000000	       -5.392225	       +0.000000	       +7.993031	       +7.993031
               2	               9	       +7.805252	       +7.805252	      +15.693240	       +3.084241	       -5.392225	       +0.000000	       -5.392225	       +0.000000	       +7.993031	       +7.993031
               2	              10	       +9.594435	       +9.594435	      +18.157970	       +1.774349	       -4.393879	       +0.000000	       -4.393879	       +0.000000	      +11.144561	      +11.144561
               2	              11	       +9.594435	       +9.594435	      +18.157970	       +1.774349	       -4.393879	       +0.000000	       -4.393879	       +0.000000	      +11.144561	      +11.144561
               2	              12	       +9.608883	       +9.608883	      +18.178264	       +1.767062	       -4.385918	       +0.000000	       -4.385918	       +0.000000	      +11.173489	      +11.173489
               2	              13	       +9.608883	       +9.608883	      +18.178264	       +1.767062	       -4.385918	       +0.000000	       -4.385918	       +0.000000	      +11.173489	      +11.173489
               2	              14	      +14.000431	      +14.000431	      +24.734065	       -0.810573	       -1.828061	       +0.000000	       -1.828061	       +0.000000	      +20.267370	      +20.267370
               2	              15	      +14.000431	      +14.000431	      +24.734065	       -0.810573	       -1.828061	       +0.000000	       -1.828061	       +0.000000	      +20.267370	      +20.267370
               2	              16	      +16.847036	      +16.847036	      +24.686363	       +2.287905	       -3.437570	       +0.000000	       -3.437570	       +0.000000	      +20.099128	      +20.099128
               2	              17	      +16.847036	      +16.847036	      +24.686363	       +2.287905	       -3.437570	       +0.000000	       -3.437570	       +0.000000	      +20.099128	      +20.099128
               2	              18	      +16.847357	      +16.847357	      +24.686458	       +2.288455	       -3.436508	       +0.000000	       -3.436508	       +0.000000	      +20.101897	      +20.101897
               2	              19	      +16.847357	      +16.847357	      +24.686458	       +2.288455	       -3.436508	       +0.000000	       -3.436508	       +0.000000	      +20.101897	      +20.101897
               2	              20	      +17.601364	      +17.601364	      +25.689705	       +3.104029	       -3.123652	       +0.000000	       -3.123652	       +0.000000	      +22.546430	      +22.546430
               2	              21	      +17.601364	      +17.601364	      +25.689705	       +3.104029	       -3.123652	       +0.000000	       -3.123652	       +0.000000	      +22.546430	      +22.546430
               2	              22	      +17.629254	      +17.629254	      +25.707355	       +3.041455	       -3.087332	       +0.000000	       -3.087332	       +0.000000	      +22.574145	      +22.574145
               2	              23	      +17.629254	      +17.629254	      +25.707355	       +3.041455	       -3.087332	       +0.000000	       -3.087332	       +0.000000	      +22.574145	      +22.574145
               2	              24	      +17.653774	      +17.653774	      +25.791584	       +3.564430	       -3.346813	       +0.000000	       -3.346813	       +0.000000	      +22.662387	      +22.662387
               2	              25	      +17.653774	      +17.653774	      +25.791584	       +3.564430	       -3.346813	       +0.000000	       -3.346813	       +0.000000	      +22.662387	      +22.662387
               2	              26	      +19.282203	      +19.282203	      +26.815465	       +4.068609	       -3.116894	       +0.000000	       -3.116894	       +0.000000	      +24.650286	      +24.650286
               2	              27	      +19.282203	      +19.282203	      +26.815465	       +4.068609	       -3.116894	       +0.000000	       -3.116894	       +0.000000	      +24.650286	      +24.650286
               2	              28	      +25.679276	      +25.679276	      +33.696690	       +3.504154	       -2.098387	       +0.000000	       -2.098387	       +0.000000	      +33.004068	      +33.004068
               2	              29	      +25.679276	      +25.679276	      +33.696690	       +3.504154	       -2.098387	       +0.000000	       -2.098387	       +0.000000	      +33.004068	      +33.004068
               2	              30	      +26.283133	      +26.283133	      +35.172270	       +0.659635	       -1.943979	       +0.000000	       -1.943979	       +0.000000	      +31.943946	      +31.943946
               2	              31	      +26.283133	      +26.283133	      +35.172270	       +0.659635	       -1.943979	       +0.000000	       -1.943979	       +0.000000	      +31.943946	      +31.943946
               2	              32	      +27.933114	      +27.933114	      +37.233656	       +1.215049	       -1.525370	       +0.000000	       -1.525370	       +0.000000	      +35.397965	      +35.397965
               2	              33	      +27.933114	      +27.933114	      +37.233656	       +1.215049	       -1.525370	       +0.000000	       -1.525370	       +0.000000	      +35.397965	      +35.397965
               2	              34	      +27.934439	      +27.934439	      +37.237240	       +1.214029	       -1.524202	       +0.000000	       -1.524202	       +0.000000	      +35.402864	      +35.402864
               2	              35	      +27.934439	      +27.934439	      +37.237240	       +1.214029	       -1.524202	       +0.000000	       -1.524202	       +0.000000	      +35.402864	      +35.402864
               2	              36	      +28.087026	      +28.087026	      +35.955076	       +2.305971	       -1.831686	       +0.000000	       -1.831686	       +0.000000	      +34.597675	      +34.597675
               2	              37	      +28.087026	      +28.087026	      +35.955076	       +2.305971	       -1.831686	       +0.000000	       -1.831686	       +0.000000	      +34.597675	      +34.597675
               2	              38	      +28.094614	      +28.094614	      +35.961050	       +2.312194	       -1.833590	       +0.000000	       -1.833590	       +0.000000	      +34.606063	      +34.606063
               2	              39	      +28.094614	      +28.094614	      +35.961050	       +2.312194	       -1.833590	       +0.000000	       -1.833590	       +0.000000	      +34.606063	      +34.606063
               2	              40	      +32.007308	      +32.007308	      +42.183624	       +2.171928	       -0.977635	       +0.000000	       -0.977635	       +0.000000	      +42.400282	      +42.400282
               2	              41	      +32.007308	      +32.007308	      +42.183624	       +2.171928	       -0.977635	       +0.000000	       -0.977635	       +0.000000	      +42.400282	      +42.400282
               2	              42	      +32.719897	      +32.719897	      +41.046060	       +1.618959	       -1.567488	       +0.000000	       -1.567488	       +0.000000	      +39.530041	      +39.530041
               2	              43	      +32.719897	      +32.719897	      +41.046060	       +1.618959	       -1.567488	       +0.000000	       -1.567488	       +0.000000	      +39.530041	      +39.530041
               2	              44	      +32.720678	      +32.720678	      +41.045233	       +1.622438	       -1.566800	       +0.000000	       -1.566800	       +0.000000	      +39.534070	      +39.534070
               2	              45	      +32.720678	      +32.720678	      +41.045233	       +1.622438	       -1.566800	       +0.000000	       -1.566800	       +0.000000	      +39.534070	      +39.534070
               2	              46	      +33.750627	      +33.750627	      +40.763040	       +4.600526	       -1.819840	       +0.000000	       -1.819840	       +0.000000	      +41.723886	      +41.723886
               2	              47	      +33.750627	      +33.750627	      +40.763040	       +4.600526	       -1.819840	       +0.000000	       -1.819840	       +0.000000	      +41.723886	      +41.723886
               2	              48	      +33.789908	      +33.789908	      +40.793621	       +4.647521	       -1.824440	       +0.000000	       -1.824440	       +0.000000	      +41.792263	      +41.792263
               2	              49	      +33.789908	      +33.789908	      +40.793621	       +4.647521	       -1.824440	       +0.000000	       -1.824440	       +0.000000	      +41.792263	      +41.792263
               2	              50	      +34.628896	      +34.628896	      +45.905551	       -4.037690	       -0.759359	       +0.000000	       -0.759359	       +0.000000	      +40.349144	      +40.349144
               2	              51	      +34.628896	      +34.628896	      +45.905551	       -4.037690	       -0.759359	       +0.000000	       -0.759359	       +0.000000	      +40.349144	      +40.349144
               2	              52	      +37.451043	      +37.451043	      +44.953050	       +3.361985	       -1.844303	       +0.000000	       -1.844303	       +0.000000	      +44.626430	      +44.626430
               2	              53	      +37.451043	      +37.451043	      +44.953050	       +3.361985	       -1.844303	       +0.000000	       -1.844303	       +0.000000	      +44.626430	      +44.626430
               2	              54	      +38.629060	      +38.629060	      +48.127022	       -0.627285	       -0.895710	       +0.000000	       -0.895710	       +0.000000	      +45.708318	      +45.708318
               2	              55	      +38.629060	      +38.629060	      +48.127022	       -0.627285	       -0.895710	       +0.000000	       -0.895710	       +0.000000	      +45.708318	      +45.708318

k-point 3:
               3	               0	       -4.897281	       -4.897281	       +2.488941	       +4.029547	      -15.967345	       -2.590893	      -15.967345	       +0.000000	      -25.416202	      -25.416202
               3	               1	       -4.897281	       -4.897281	       +2.488941	       +4.029547	      -15.967345	       -2.590893	      -15.967345	       +0.000000	      -25.416202	      -25.416202
               3	               2	       +2.340153	       +2.340153	       +9.569374	       +4.271086	      -12.695998	       -2.590893	      -12.695998	       +0.000000	      -11.551536	      -11.551536
               3	               3	       +2.340153	       +2.340153	       +9.569374	       +4.271086	      -12.695998	       -2.590893	      -12.695998	       +0.000000	      -11.551536	      -11.551536
               3	               4	       +5.498636	       +5.498636	      +12.205955	       +5.193290	      -12.114558	       -2.590893	      -12.114558	       +0.000000	       -6.829871	       -6.829871
               3	               5	       +5.498636	       +5.498636	      +12.205955	       +5.193290	      -12.114558	       -2.590893	      -12.114558	       +0.000000	       -6.829871	       -6.829871
               3	               6	       +5.529910	       +5.529910	      +12.240624	       +5.191669	      -12.095093	       -2.590893	      -12.095093	       +0.000000	       -6.757893	       -6.757893
               3	               7	       +5.529910	       +5.529910	      +12.240624	       +5.191669	      -12.095093	       -2.590893	      -12.095093	       +0.000000	       -6.757893	       -6.757893
               3	               8	       +8.294527	       +8.294527	      +16.190613	       +3.027618	       -5.304905	       +0.000000	       -5.304905	       +0.000000	       +8.608420	       +8.608420
               3	               9	       +8.294527	       +8.294527	      +16.190613	       +3.027618	       -5.304905	       +0.000000	       -5.304905	       +0.000000	       +8.608420	       +8.608420
               3	              10	       +9.757278	       +9.757278	      +17.800980	       +2.626127	       -4.986029	       +0.000000	       -4.986029	       +0.000000	      +10.455049	      +10.455049
               3	              11	       +9.757278	       +9.757278	      +17.800980	       +2.626127	       -4.986029	       +0.000000	       -4.986029	       +0.000000	      +10.455049	      +10.455049
