# Exciton bandstructure E_S(Q), TDA, LORRAX
# input: /pscratch/sd/j/jackm/lorrax_sandbox/runs/MoS2/A_bse_bands_perf_2026-07-18/12x12/exciton_bands_nw.in
# window: n_val=4 n_cond=4; n_eig=8; kgrid 12x12x1; vq_mode=interp
# conventions: |v k, c k+Q>; exchange tile at wrap(-Q) keeps G=0 at finite Q (energy_loss); Gamma uses the production q=0 head-body tile; energies in eV
# nodes: 0:Γ 15:M 23:K 39:Γ
# iQ  s_path  Qx  Qy  Qz  mode  E_1..E_neig (eV)
   0 0.000000  0.000000  0.000000  0.000000 interp 1.142567 1.142631 1.145173 1.145918 1.271557 1.271568 1.272409 1.272664
   1 0.254116  0.000000  0.033333  0.000000 interp 1.170671 1.174715 1.185236 1.187644 1.300468 1.303911 1.309114 1.311166
   2 0.508233  0.000000  0.066667  0.000000 interp 1.244495 1.247208 1.263609 1.266282 1.369171 1.371477 1.381714 1.382730
   3 0.762349  0.000000  0.100000  0.000000 interp 1.293827 1.296205 1.308854 1.312970 1.414095 1.418701 1.421549 1.422914
   4 1.016465  0.000000  0.133333  0.000000 interp 1.349065 1.351827 1.372661 1.376323 1.465844 1.472327 1.479592 1.481171
   5 1.270581  0.000000  0.166667  0.000000 interp 1.412045 1.413401 1.424813 1.429677 1.498499 1.498647 1.499323 1.510892
   6 1.524698  0.000000  0.200000  0.000000 interp 1.371328 1.396605 1.419191 1.422230 1.443108 1.462680 1.467487 1.474486
   7 1.778814  0.000000  0.233333  0.000000 interp 1.409714 1.412372 1.419648 1.420097 1.448934 1.459815 1.466263 1.467525
   8 2.032930  0.000000  0.266667  0.000000 interp 1.396419 1.398664 1.400035 1.403732 1.441900 1.448149 1.449079 1.452325
   9 2.287046  0.000000  0.300000  0.000000 interp 1.224454 1.260501 1.351365 1.356872 1.390352 1.396849 1.418142 1.425644
  10 2.541163  0.000000  0.333333  0.000000 interp 1.415172 1.416209 1.434280 1.438429 1.453660 1.460414 1.484322 1.485550
  11 2.795279  0.000000  0.366667  0.000000 interp 1.372107 1.372297 1.377288 1.392656 1.411264 1.428573 1.444473 1.455591
  12 3.049395  0.000000  0.400000  0.000000 interp 1.324280 1.328340 1.353698 1.360555 1.446411 1.449469 1.468604 1.470885
  13 3.303512  0.000000  0.433333  0.000000 interp 1.255746 1.257680 1.301722 1.308034 1.383955 1.385522 1.421989 1.422396
  14 3.557628  0.000000  0.466667  0.000000 interp 1.213570 1.220763 1.250300 1.257129 1.342892 1.348021 1.375098 1.377085
  15 3.811744  0.000000  0.500000  0.000000 interp 1.209374 1.209380 1.263349 1.268282 1.338411 1.338924 1.387651 1.387667
  16 4.086805  0.041662  0.479162  0.000000 interp 1.201832 1.241073 1.260712 1.279719 1.333019 1.342483 1.347674 1.367175
  17 4.361867  0.083325  0.458325  0.000000 interp 1.208003 1.271795 1.304787 1.322504 1.355555 1.395768 1.419168 1.425203
