  0.000000000  0.000000000  0.000000000      16
       1       1   -5.697005295   -9.634389227
       1       2   -5.697005295   -9.634389227
       1       3    6.246361473    2.819992693
       1       4    6.246361473    2.819992693
       1       5    6.294141835    2.869482595
       1       6    6.294141835    2.869482595
       1       7    6.294141835    2.869482595
       1       8    6.294141835    2.869482595
       1       9    8.792480496    7.106792577
       1      10    8.792480496    7.106792577
       1      11    8.827245701    7.142367303
       1      12    8.827245701    7.142367303
       1      13    8.827245701    7.142367303
       1      14    8.827245701    7.142367303
       1      15    9.625622065    8.207910847
       1      16    9.625622065    8.207910847
 -0.000000000 -0.000000000  0.500000000      16
       1       1   -3.363046818   -7.160384497
       1       2   -3.363046818   -7.160384497
       1       3   -0.707274858   -4.077888522
       1       4   -0.707274858   -4.077888522
       1       5    5.056658076    1.718199109
       1       6    5.056658076    1.718199109
       1       7    5.088288518    1.751637925
       1       8    5.088288518    1.751637925
       1       9    7.800189171    6.102410821
       1      10    7.800189171    6.102410821
       1      11    9.587046911    7.956274101
       1      12    9.587046911    7.956274101
       1      13    9.601404866    7.970438131
       1      14    9.601404866    7.970438131
       1      15   13.996111838   12.574605432
       1      16   13.996111838   12.574605432
  0.000000000  0.500000000  0.500000000      16
       1       1   -1.549907257   -5.171734171
       1       2   -1.549907257   -5.171734171
       1       3   -1.549907257   -5.171734171
       1       4   -1.549907257   -5.171734171
       1       5    3.412332482    0.149708764
       1       6    3.412332482    0.149708764
       1       7    3.412332482    0.149708764
       1       8    3.412332482    0.149708764
       1       9    6.968806361    5.274618275
       1      10    6.968806361    5.274618275
       1      11    6.968806361    5.274618275
       1      12    6.968806361    5.274618275
       1      13   16.360897211   15.040491893
       1      14   16.360897211   15.040491893
       1      15   16.360897211   15.040491893
       1      16   16.360897211   15.040491893
  0.500000000  0.500000000  0.500000000      16
       1       1   -3.363046818   -7.161579272
       1       2   -3.363046818   -7.161579272
       1       3   -0.707274858   -4.079150489
       1       4   -0.707274858   -4.079150489
       1       5    5.056658076    1.717111573
       1       6    5.056658076    1.717111573
       1       7    5.088288518    1.750551603
       1       8    5.088288518    1.750551603
       1       9    7.800189171    6.101604111
       1      10    7.800189171    6.101604111
       1      11    9.587046911    7.955548726
       1      12    9.587046911    7.955548726
       1      13    9.601404866    7.969713192
       1      14    9.601404866    7.969713192
       1      15   13.996111838   12.574027415
       1      16   13.996111838   12.574027415
