# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.09639556E+01  -1.00669293E+01   8.97026252E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.31116513E-02   6.76577948E-02  -2.54538565E-02
#    Nb          CH(vbm)          CH(cbm)             diff
     58  -1.03688789E+01  -9.64868594E+00   7.20192925E-01
     59  -1.03815304E+01  -9.66043574E+00   7.21094631E-01
     60  -1.03936629E+01  -9.67102232E+00   7.22640614E-01
     61  -1.04088660E+01  -9.68400843E+00   7.24857614E-01
     62  -1.04229674E+01  -9.69752241E+00   7.25444996E-01
     63  -1.04364148E+01  -9.70913404E+00   7.27280726E-01
     64  -1.04498997E+01  -9.72152518E+00   7.28374564E-01
     65  -1.04555034E+01  -9.72573433E+00   7.29769091E-01
     66  -1.04606485E+01  -9.73052355E+00   7.30124970E-01
     67  -1.04675001E+01  -9.73743996E+00   7.30060159E-01
     68  -1.04749993E+01  -9.74415699E+00   7.30842346E-01
     69  -1.04834327E+01  -9.75316971E+00   7.30263024E-01
     70  -1.04926115E+01  -9.76206033E+00   7.30551125E-01
     71  -1.05023065E+01  -9.77055768E+00   7.31748792E-01
     72  -1.05114019E+01  -9.77891001E+00   7.32491912E-01
     73  -1.05200354E+01  -9.78825058E+00   7.31784775E-01
     74  -1.05289759E+01  -9.79753510E+00   7.31440833E-01
     75  -1.05339347E+01  -9.80190289E+00   7.32031774E-01
     76  -1.05390899E+01  -9.80647355E+00   7.32616346E-01
     77  -1.05451587E+01  -9.81299848E+00   7.32160250E-01
     78  -1.05516491E+01  -9.81964464E+00   7.32004497E-01
     79  -1.05577577E+01  -9.82594227E+00   7.31815455E-01
     80  -1.05643177E+01  -9.83229919E+00   7.32018474E-01
     81  -1.05673320E+01  -9.83529509E+00   7.32036916E-01
     82  -1.05702913E+01  -9.83809321E+00   7.32198063E-01
     83  -1.05747136E+01  -9.84217596E+00   7.32537599E-01
     84  -1.05788457E+01  -9.84621007E+00   7.32635660E-01
     85  -1.05838659E+01  -9.85180056E+00   7.32065334E-01
     86  -1.05889388E+01  -9.85728395E+00   7.31654867E-01
     87  -1.05929302E+01  -9.86082039E+00   7.32109767E-01
     88  -1.05967047E+01  -9.86436218E+00   7.32342523E-01
     89  -1.05998876E+01  -9.86737741E+00   7.32510176E-01
     90  -1.06030015E+01  -9.87030324E+00   7.32698289E-01
     91  -1.06059881E+01  -9.87292006E+00   7.33068005E-01
     92  -1.06090995E+01  -9.87535845E+00   7.33741054E-01
     93  -1.06107491E+01  -9.87706259E+00   7.33686505E-01
     94  -1.06123893E+01  -9.87885208E+00   7.33537256E-01
     95  -1.06152625E+01  -9.88167536E+00   7.33587133E-01
     96  -1.06181241E+01  -9.88439715E+00   7.33726960E-01
     97  -1.06218720E+01  -9.88781724E+00   7.34054720E-01
     98  -1.06257736E+01  -9.89139895E+00   7.34374688E-01
     99  -1.06282523E+01  -9.89387276E+00   7.34379522E-01
    100  -1.06307790E+01  -9.89634254E+00   7.34436512E-01
    101  -1.06324316E+01  -9.89784963E+00   7.34581977E-01
    102  -1.06340657E+01  -9.89940825E+00   7.34657468E-01
    103  -1.06359487E+01  -9.90087283E+00   7.35075866E-01
    104  -1.06377481E+01  -9.90231671E+00   7.35431429E-01
    105  -1.06403433E+01  -9.90482652E+00   7.35516746E-01
    106  -1.06430088E+01  -9.90730468E+00   7.35704089E-01
    107  -1.06447614E+01  -9.90870359E+00   7.36057782E-01
    108  -1.06465852E+01  -9.91020496E+00   7.36380274E-01
    109  -1.06475439E+01  -9.91106946E+00   7.36474421E-01
    110  -1.06484874E+01  -9.91193784E+00   7.36549515E-01
    111  -1.06507123E+01  -9.91386731E+00   7.36844955E-01
    112  -1.06528917E+01  -9.91583617E+00   7.37055511E-01
    113  -1.06550989E+01  -9.91776593E+00   7.37332996E-01
    114  -1.06572949E+01  -9.91976198E+00   7.37532906E-01
    115  -1.06588019E+01  -9.92094201E+00   7.37859914E-01
    116  -1.06602857E+01  -9.92214243E+00   7.38143299E-01
    117  -1.06609942E+01  -9.92277281E+00   7.38221392E-01
    118  -1.06617252E+01  -9.92340528E+00   7.38319896E-01
    119  -1.06632999E+01  -9.92469922E+00   7.38600644E-01
    120  -1.06648859E+01  -9.92601031E+00   7.38875570E-01
    121  -1.06657266E+01  -9.92674532E+00   7.38981304E-01
    122  -1.06665769E+01  -9.92746238E+00   7.39114494E-01
    123  -1.06679343E+01  -9.92865733E+00   7.39276962E-01
    124  -1.06693255E+01  -9.92985128E+00   7.39474273E-01
