# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 38

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.24          0.00 B        0          0.00 B
    2.49          0.00 B        0          0.00 B
    2.74          0.00 B        4        7.50 MiB
    2.99          0.00 B        4        7.50 MiB
    3.24          0.00 B        4        7.50 MiB
    3.49          0.00 B       11      243.56 MiB
    3.75          0.00 B       11      243.56 MiB
    4.00          0.00 B       11      243.54 MiB
    4.25          0.00 B       13      243.55 MiB
    4.50          0.00 B       15      250.57 MiB
    4.75          0.00 B       19      257.60 MiB
    5.02          0.00 B       10      243.53 MiB
    5.28          0.00 B       11      243.53 MiB
    5.53          0.00 B       12      243.53 MiB
    5.78          0.00 B       12      243.53 MiB
    6.03          0.00 B       12      243.53 MiB
    6.28          0.00 B       12      243.53 MiB
    6.53          0.00 B       12      243.53 MiB
    6.78          0.00 B       12      243.53 MiB
    7.03          0.00 B       12      243.53 MiB
    7.28          0.00 B       12      243.53 MiB
    7.53          0.00 B       12      243.53 MiB
    7.78          0.00 B       12      243.53 MiB
    8.03          0.00 B       12      243.53 MiB
    8.28          0.00 B       12      243.53 MiB
    8.53          0.00 B       12      243.53 MiB
    8.78          0.00 B       12      243.53 MiB
    9.03          0.00 B       12      243.53 MiB
    9.28          0.00 B       12      243.53 MiB
    9.53          0.00 B       12      243.53 MiB
    9.78          0.00 B       12      243.53 MiB
   10.38          0.00 B        2         16.00 B
   10.96          0.00 B        2         16.00 B
   11.22          0.00 B        2         16.00 B
   11.47          0.00 B        2         16.00 B
   11.72          0.00 B        2         16.00 B
   11.97          0.00 B        2         16.00 B
   12.17          0.00 B        2         16.00 B
