# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.28458487E+00  -9.76766187E+00  -4.83076996E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.55605929E+00   2.56234176E+00   1.00628247E+00
#    Nb          CH(vbm)          CH(cbm)             diff
      2  -5.89763147E-01  -4.87635615E-01   1.02127532E-01
      3  -8.53404888E-01  -7.32379542E-01   1.21025345E-01
      4  -1.11717937E+00  -9.77666550E-01   1.39512820E-01
      5  -1.46943098E+00  -1.08031148E+00   3.89119501E-01
      6  -1.73988458E+00  -1.21166859E+00   5.28215990E-01
      7  -3.28964881E+00  -1.34123298E+00   1.94841584E+00
      8  -4.86095181E+00  -1.45684653E+00   3.40410528E+00
      9  -4.97280003E+00  -2.83750614E+00   2.13529388E+00
     10  -5.07591160E+00  -4.28348689E+00   7.92424710E-01
     11  -5.21468421E+00  -4.43814793E+00   7.76536277E-01
     12  -5.36531259E+00  -4.63053457E+00   7.34778024E-01
     13  -5.50444407E+00  -4.83443500E+00   6.70009076E-01
     14  -5.63278320E+00  -5.03467269E+00   5.98110511E-01
     15  -5.72001955E+00  -5.20526036E+00   5.14759191E-01
     16  -5.80539975E+00  -5.38469351E+00   4.20706237E-01
     17  -5.96838368E+00  -5.43339414E+00   5.34989546E-01
     18  -6.13120524E+00  -5.53517044E+00   5.96034796E-01
     19  -6.29437397E+00  -5.60937491E+00   6.84999063E-01
     20  -6.46376844E+00  -5.69819948E+00   7.65568963E-01
     21  -6.54008757E+00  -5.79819542E+00   7.41892153E-01
     22  -6.62880002E+00  -5.90390918E+00   7.24890841E-01
     23  -6.73215948E+00  -5.97587930E+00   7.56280185E-01
     24  -6.86304513E+00  -6.06051225E+00   8.02532883E-01
     25  -6.98918928E+00  -6.21406329E+00   7.75125994E-01
     26  -7.11299378E+00  -6.36269492E+00   7.50298857E-01
     27  -7.21051135E+00  -6.57132049E+00   6.39190862E-01
     28  -7.30891486E+00  -6.76773532E+00   5.41179536E-01
     29  -7.36342224E+00  -6.82488083E+00   5.38541409E-01
     30  -7.41717494E+00  -6.88469652E+00   5.32478420E-01
     31  -7.47341660E+00  -6.92959513E+00   5.43821468E-01
     32  -7.52933724E+00  -6.97560392E+00   5.53733321E-01
     33  -7.56616725E+00  -7.01530367E+00   5.50863584E-01
     34  -7.60448179E+00  -7.05691639E+00   5.47565397E-01
     35  -7.64140525E+00  -7.09632307E+00   5.45082180E-01
     36  -7.67739966E+00  -7.13423814E+00   5.43161524E-01
     37  -7.73199408E+00  -7.18621090E+00   5.45783180E-01
     38  -7.78465664E+00  -7.23931254E+00   5.45344094E-01
     39  -7.82838258E+00  -7.29327570E+00   5.35106880E-01
# k =   0.000000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.41967900E+00  -8.80545415E+00   6.14224853E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.58892770E+00   1.96117072E+00   3.72243020E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -3.45154514E-01  -1.64019515E-01   1.81134999E-01
      2  -6.90293936E-01  -3.28039169E-01   3.62254767E-01
      3  -9.93682647E-01  -5.58553458E-01   4.35129190E-01
      4  -1.29708934E+00  -7.89069868E-01   5.08019469E-01
      5  -2.18307286E+00  -9.00216948E-01   1.28285591E+00
      6  -3.05823244E+00  -1.01677719E+00   2.04145524E+00
      7  -3.95809343E+00  -1.12114399E+00   2.83694944E+00
      8  -4.84515689E+00  -1.23172610E+00   3.61343080E+00
      9  -4.98080986E+00  -2.03722701E+00   2.94358285E+00
     10  -5.11634042E+00  -2.84274451E+00   2.27359590E+00
     11  -5.31626612E+00  -3.61654544E+00   1.69972069E+00
     12  -5.50146628E+00  -4.40932279E+00   1.09214349E+00
     13  -5.69679592E+00  -4.54759096E+00   1.14920496E+00
     14  -5.88087914E+00  -4.70041061E+00   1.18046853E+00
     15  -5.94952252E+00  -4.92142784E+00   1.02809468E+00
     16  -6.01816852E+00  -5.14245157E+00   8.75716944E-01
     17  -6.15440719E+00  -5.23282400E+00   9.21583198E-01
     18  -6.29625559E+00  -5.31914472E+00   9.77110877E-01
     19  -6.45127219E+00  -5.39595385E+00   1.05531834E+00
     20  -6.60111318E+00  -5.47651582E+00   1.12459737E+00
     21  -6.70041438E+00  -5.59760113E+00   1.10281325E+00
     22  -6.79977155E+00  -5.71870252E+00   1.08106903E+00
     23  -6.90316047E+00  -5.83733008E+00   1.06583039E+00
     24  -7.00664246E+00  -5.95594589E+00   1.05069656E+00
     25  -7.10053142E+00  -6.05329619E+00   1.04723523E+00
     26  -7.19491437E+00  -6.14959137E+00   1.04532300E+00
     27  -7.27952962E+00  -6.24078503E+00   1.03874459E+00
     28  -7.36579371E+00  -6.32866796E+00   1.03712575E+00
     29  -7.41231464E+00  -6.37262726E+00   1.03968739E+00
     30  -7.45886618E+00  -6.41658925E+00   1.04227693E+00
     31  -7.50686566E+00  -6.45855059E+00   1.04831507E+00
     32  -7.55487657E+00  -6.50051471E+00   1.05436185E+00
     33  -7.59282099E+00  -6.54860437E+00   1.04421661E+00
     34  -7.62802519E+00  -6.59273054E+00   1.03529466E+00
     35  -7.66228144E+00  -6.63549175E+00   1.02678969E+00
     36  -7.69834066E+00  -6.68085253E+00   1.01748813E+00
     37  -7.74273397E+00  -6.73293802E+00   1.00979595E+00
     38  -7.78637707E+00  -6.79149767E+00   9.94879393E-01
     39  -7.83075130E+00  -6.84428342E+00   9.86467874E-01
# k =   0.500000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.60719885E+00  -9.20225773E+00   4.04941127E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.78060956E+00   1.90846752E+00   1.27857957E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.90480329E-01  -2.49057054E-01   4.14232758E-02
      2  -5.89762313E-01  -4.87671691E-01   1.02090622E-01
      3  -8.53554499E-01  -7.32759538E-01   1.20794961E-01
      4  -1.11730466E+00  -9.77714588E-01   1.39590068E-01
      5  -1.43457472E+00  -1.08759407E+00   3.46980653E-01
      6  -1.70199190E+00  -1.21959594E+00   4.82395965E-01
      7  -3.26422853E+00  -1.34663784E+00   1.91759069E+00
      8  -4.86123403E+00  -1.45699606E+00   3.40423797E+00
      9  -4.97309173E+00  -2.83786996E+00   2.13522177E+00
     10  -5.07625610E+00  -4.28380970E+00   7.92446398E-01
     11  -5.23563726E+00  -4.42005610E+00   8.15581161E-01
     12  -5.37520164E+00  -4.62235781E+00   7.52843830E-01
     13  -5.50779759E+00  -4.83219035E+00   6.75607243E-01
     14  -5.63330474E+00  -5.03501359E+00   5.98291158E-01
     15  -5.72053128E+00  -5.20561481E+00   5.14916468E-01
     16  -5.80593473E+00  -5.38506527E+00   4.20869460E-01
     17  -5.95849474E+00  -5.43376257E+00   5.24732178E-01
     18  -6.11033708E+00  -5.53555967E+00   5.74777415E-01
     19  -6.28671142E+00  -5.60977180E+00   6.76939624E-01
     20  -6.46430799E+00  -5.69861074E+00   7.65697248E-01
     21  -6.54061994E+00  -5.79857972E+00   7.42040218E-01
     22  -6.62939203E+00  -5.90426475E+00   7.25127272E-01
     23  -6.73275676E+00  -5.97621052E+00   7.56546241E-01
     24  -6.86367638E+00  -6.06082129E+00   8.02855095E-01
     25  -6.99044481E+00  -6.20999600E+00   7.80448814E-01
     26  -7.11437363E+00  -6.35748196E+00   7.56891667E-01
     27  -7.21278798E+00  -6.55865131E+00   6.54136666E-01
     28  -7.30961491E+00  -6.76819774E+00   5.41417170E-01
     29  -7.36413609E+00  -6.82538262E+00   5.38753470E-01
     30  -7.41790592E+00  -6.88519597E+00   5.32709952E-01
     31  -7.47416023E+00  -6.93009204E+00   5.44068182E-01
     32  -7.53009741E+00  -6.97613743E+00   5.53959982E-01
     33  -7.56699995E+00  -7.01599306E+00   5.51006895E-01
     34  -7.60453897E+00  -7.05529775E+00   5.49241218E-01
     35  -7.64210266E+00  -7.09652357E+00   5.45579092E-01
     36  -7.67820516E+00  -7.13475125E+00   5.43453914E-01
     37  -7.73122910E+00  -7.18672191E+00   5.44507192E-01
     38  -7.78503207E+00  -7.23982981E+00   5.45202264E-01
     39  -7.82658929E+00  -7.29379021E+00   5.32799084E-01
