# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.90806536E+00  -1.03692496E+01  -4.61184237E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.67440344E+00   2.06673109E+00   3.92327648E-01
#    Nb          CH(vbm)          CH(cbm)             diff
     76  -8.13675057E+00  -8.19763883E+00  -6.08882651E-02
     77  -8.15916732E+00  -8.22556282E+00  -6.63955055E-02
     78  -8.18158698E+00  -8.25937400E+00  -7.77870182E-02
     79  -8.20758678E+00  -8.28302599E+00  -7.54392045E-02
     80  -8.23366192E+00  -8.30251851E+00  -6.88565889E-02
# k =   0.000000   0.250000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.00855354E+01  -9.80232063E+00   2.83214726E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.71709571E+00   1.66166043E+00  -5.54352794E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -7.24662999E-02  -6.84967803E-02   3.96951963E-03
      2  -1.44872642E-01  -1.37504825E-01   7.36781727E-03
      3  -2.38613689E-01  -2.54357740E-01  -1.57440513E-02
      4  -3.38441982E-01  -3.66141512E-01  -2.76995304E-02
      5  -4.43856768E-01  -4.51318921E-01  -7.46215267E-03
      6  -5.57535337E-01  -5.33831493E-01   2.37038438E-02
      7  -6.56922986E-01  -6.12323078E-01   4.45999087E-02
      8  -7.57681267E-01  -6.91838941E-01   6.58423258E-02
      9  -8.17262063E-01  -7.60524372E-01   5.67376907E-02
     10  -8.75694963E-01  -8.27646923E-01   4.80480397E-02
     11  -9.34965608E-01  -8.99723211E-01   3.52423971E-02
     12  -9.93925570E-01  -9.70217734E-01   2.37078365E-02
     13  -1.15976533E+00  -1.09869408E+00   6.10712508E-02
     14  -1.32864674E+00  -1.22815592E+00   1.00490813E-01
     15  -1.42512046E+00  -1.31868150E+00   1.06438955E-01
     16  -1.52397063E+00  -1.42110744E+00   1.02863193E-01
     17  -1.68713459E+00  -1.56148703E+00   1.25647561E-01
     18  -1.85451564E+00  -1.69945165E+00   1.55063990E-01
     19  -1.90890019E+00  -1.77267902E+00   1.36221172E-01
     20  -1.96801058E+00  -1.85989312E+00   1.08117455E-01
     21  -2.12862248E+00  -1.97922495E+00   1.49397537E-01
     22  -2.29714855E+00  -2.09459545E+00   2.02553100E-01
     23  -2.44494285E+00  -2.17828855E+00   2.66654303E-01
     24  -2.59509092E+00  -2.26876621E+00   3.26324715E-01
     25  -3.80725420E+00  -2.63587146E+00   1.17138274E+00
     26  -5.04146935E+00  -2.96917070E+00   2.07229865E+00
     27  -5.42687554E+00  -4.04749366E+00   1.37938187E+00
     28  -5.81564813E+00  -5.09936984E+00   7.16278296E-01
     29  -6.13378312E+00  -5.52718082E+00   6.06602306E-01
     30  -6.45375671E+00  -5.89854720E+00   5.55209511E-01
     31  -6.51078037E+00  -5.98847045E+00   5.22309926E-01
     32  -6.56694835E+00  -6.07083867E+00   4.96109676E-01
     33  -6.62018099E+00  -6.16304170E+00   4.57139285E-01
     34  -6.67345279E+00  -6.25536570E+00   4.18087091E-01
     35  -6.73852437E+00  -6.33905344E+00   3.99470936E-01
     36  -6.80318442E+00  -6.42485543E+00   3.78328995E-01
     37  -6.87036451E+00  -6.48036083E+00   3.90003681E-01
     38  -6.93842756E+00  -6.53926639E+00   3.99161170E-01
     39  -6.99065376E+00  -6.62104858E+00   3.69605185E-01
     40  -7.04266681E+00  -6.70516907E+00   3.37497744E-01
     41  -7.10006993E+00  -6.77603406E+00   3.24035873E-01
     42  -7.15706108E+00  -6.84984204E+00   3.07219039E-01
     43  -7.20944127E+00  -6.90738255E+00   3.02058718E-01
     44  -7.26319311E+00  -6.96226339E+00   3.00929722E-01
     45  -7.31809177E+00  -7.02823223E+00   2.89859542E-01
     46  -7.37499366E+00  -7.08655586E+00   2.88437806E-01
     47  -7.42241222E+00  -7.13904350E+00   2.83368725E-01
     48  -7.47002260E+00  -7.18805687E+00   2.81965736E-01
     49  -7.51815181E+00  -7.24281672E+00   2.75335093E-01
     50  -7.56676355E+00  -7.29558268E+00   2.71180869E-01
     51  -7.60409723E+00  -7.33038550E+00   2.73711732E-01
     52  -7.64114662E+00  -7.36663715E+00   2.74509471E-01
     53  -7.66519930E+00  -7.39809632E+00   2.67102978E-01
     54  -7.68902523E+00  -7.42888505E+00   2.60140182E-01
     55  -7.72108175E+00  -7.47864949E+00   2.42432267E-01
     56  -7.75279089E+00  -7.52828741E+00   2.24503482E-01
     57  -7.80400737E+00  -7.56142818E+00   2.42579191E-01
     58  -7.85558245E+00  -7.59644788E+00   2.59134571E-01
     59  -7.88622301E+00  -7.63189114E+00   2.54331868E-01
     60  -7.91593693E+00  -7.66867609E+00   2.47260847E-01
     61  -7.93659191E+00  -7.69499409E+00   2.41597818E-01
     62  -7.95713846E+00  -7.72104422E+00   2.36094240E-01
     63  -7.98052754E+00  -7.74169030E+00   2.38837246E-01
     64  -8.00351262E+00  -7.76143194E+00   2.42080675E-01
     65  -8.02268331E+00  -7.78421506E+00   2.38468253E-01
     66  -8.04277301E+00  -7.80660691E+00   2.36166102E-01
     67  -8.06202998E+00  -7.82110490E+00   2.40925078E-01
     68  -8.08124115E+00  -7.83495454E+00   2.46286611E-01
     69  -8.10817534E+00  -7.87231797E+00   2.35857372E-01
     70  -8.13604701E+00  -7.90888030E+00   2.27166704E-01
     71  -8.15719803E+00  -7.93252246E+00   2.24675567E-01
     72  -8.17765124E+00  -7.95603126E+00   2.21619971E-01
     73  -8.19897761E+00  -7.97727007E+00   2.21707537E-01
     74  -8.22079567E+00  -7.99856348E+00   2.22232191E-01
     75  -8.24980341E+00  -8.02840189E+00   2.21401515E-01
     76  -8.27918923E+00  -8.05808371E+00   2.21105519E-01
     77  -8.30144200E+00  -8.07753252E+00   2.23909478E-01
     78  -8.32380730E+00  -8.09644886E+00   2.27358436E-01
     79  -8.34609256E+00  -8.11817947E+00   2.27913086E-01
     80  -8.36843965E+00  -8.14066020E+00   2.27779446E-01
# k =   0.000000   0.500000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.74466534E+00  -1.01634694E+01  -4.18804018E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.65270397E+00   1.47768531E+00  -1.75018653E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -5.02885026E-02  -1.16050835E-01  -6.57623324E-02
      2  -1.00700215E-01  -2.32264670E-01  -1.31564455E-01
      3  -1.64167473E-01  -4.10047821E-01  -2.45880348E-01
      4  -2.28494188E-01  -5.87876578E-01  -3.59382390E-01
      5  -3.07864313E-01  -7.28833471E-01  -4.20969159E-01
      6  -3.87105380E-01  -8.61596143E-01  -4.74490763E-01
      7  -4.61221020E-01  -1.03250105E+00  -5.71280032E-01
      8  -5.35743794E-01  -1.19508547E+00  -6.59341672E-01
      9  -6.28181610E-01  -1.21640111E+00  -5.88219499E-01
     10  -7.20261676E-01  -1.23858395E+00  -5.18322278E-01
     11  -7.90155736E-01  -1.25243309E+00  -4.62277355E-01
     12  -8.55989813E-01  -1.26668150E+00  -4.10691684E-01
     13  -1.01328470E+00  -1.39655123E+00  -3.83266534E-01
     14  -1.18895640E+00  -1.52714027E+00  -3.38183872E-01
     15  -1.33703486E+00  -1.62164313E+00  -2.84608269E-01
     16  -1.48208893E+00  -1.71881931E+00  -2.36730383E-01
     17  -1.64789637E+00  -1.86788981E+00  -2.19993441E-01
     18  -1.82451651E+00  -2.00624623E+00  -1.81729722E-01
     19  -1.88123448E+00  -2.04145636E+00  -1.60221874E-01
     20  -1.94417913E+00  -2.07875863E+00  -1.34579501E-01
     21  -2.14895717E+00  -2.30612085E+00  -1.57163677E-01
     22  -2.41313499E+00  -2.53114282E+00  -1.18007827E-01
     23  -2.55923261E+00  -2.56365529E+00  -4.42268558E-03
     24  -2.71595960E+00  -2.59729311E+00   1.18666490E-01
     25  -3.74754116E+00  -2.97330403E+00   7.74237122E-01
     26  -4.84876225E+00  -3.28855463E+00   1.56020762E+00
     27  -5.15102857E+00  -4.36071860E+00   7.90309962E-01
     28  -5.48799584E+00  -5.41425508E+00   7.37407563E-02
     29  -5.67999516E+00  -6.24272695E+00  -5.62731785E-01
     30  -5.88849694E+00  -7.01225899E+00  -1.12376206E+00
     31  -5.93094401E+00  -7.06356417E+00  -1.13262016E+00
     32  -5.97128527E+00  -7.11562150E+00  -1.14433623E+00
     33  -6.01462059E+00  -7.17632015E+00  -1.16169956E+00
     34  -6.05887915E+00  -7.23605302E+00  -1.17717386E+00
     35  -6.14721894E+00  -7.33070128E+00  -1.18348233E+00
     36  -6.23635188E+00  -7.42117997E+00  -1.18482809E+00
     37  -6.32660285E+00  -7.43804047E+00  -1.11143762E+00
     38  -6.42132363E+00  -7.45531966E+00  -1.03399603E+00
     39  -6.50117353E+00  -7.50333420E+00  -1.00216067E+00
     40  -6.57641818E+00  -7.55806327E+00  -9.81645086E-01
     41  -6.65701412E+00  -7.62434663E+00  -9.67332508E-01
     42  -6.73893572E+00  -7.69891178E+00  -9.59976056E-01
     43  -6.78802137E+00  -7.71601095E+00  -9.27989575E-01
     44  -6.84195354E+00  -7.73488925E+00  -8.92935714E-01
     45  -6.89210872E+00  -7.79584067E+00  -9.03731955E-01
     46  -6.95022572E+00  -7.84827358E+00  -8.98047863E-01
     47  -6.99891425E+00  -7.86580186E+00  -8.66887610E-01
     48  -7.05584918E+00  -7.87989084E+00  -8.24041668E-01
     49  -7.11357098E+00  -7.95357184E+00  -8.40000858E-01
     50  -7.17977211E+00  -8.02613041E+00  -8.46358296E-01
     51  -7.22130357E+00  -8.03939150E+00  -8.18087932E-01
     52  -7.26093205E+00  -8.05330080E+00  -7.92368752E-01
     53  -7.29806546E+00  -8.06296294E+00  -7.64897480E-01
     54  -7.33448326E+00  -8.07268420E+00  -7.38200941E-01
     55  -7.37899318E+00  -8.13449671E+00  -7.55503527E-01
     56  -7.42113793E+00  -8.19791631E+00  -7.76778385E-01
     57  -7.48167634E+00  -8.22251016E+00  -7.40833816E-01
     58  -7.54259228E+00  -8.24716217E+00  -7.04569887E-01
     59  -7.57918767E+00  -8.27678964E+00  -6.97601975E-01
     60  -7.61330002E+00  -8.30938777E+00  -6.96087746E-01
     61  -7.63940122E+00  -8.32837851E+00  -6.88977288E-01
     62  -7.66511890E+00  -8.34692098E+00  -6.81802082E-01
     63  -7.68977684E+00  -8.36120018E+00  -6.71423338E-01
     64  -7.71459467E+00  -8.37365103E+00  -6.59056361E-01
     65  -7.73413845E+00  -8.38106959E+00  -6.46931145E-01
     66  -7.75623718E+00  -8.39021009E+00  -6.33972906E-01
     67  -7.77781520E+00  -8.40166056E+00  -6.23845355E-01
     68  -7.79852415E+00  -8.41300495E+00  -6.14480799E-01
     69  -7.83075936E+00  -8.44975235E+00  -6.18992985E-01
     70  -7.86487935E+00  -8.48482304E+00  -6.19943692E-01
     71  -7.88741483E+00  -8.50225054E+00  -6.14835705E-01
     72  -7.90832760E+00  -8.52159679E+00  -6.13269188E-01
     73  -7.92866412E+00  -8.53190103E+00  -6.03236913E-01
     74  -7.95005214E+00  -8.54210810E+00  -5.92055957E-01
     75  -7.98075614E+00  -8.58587442E+00  -6.05118285E-01
     76  -8.01201440E+00  -8.63133414E+00  -6.19319737E-01
     77  -8.03011987E+00  -8.64114313E+00  -6.11023257E-01
     78  -8.04987536E+00  -8.65145766E+00  -6.01582295E-01
     79  -8.07085547E+00  -8.66864866E+00  -5.97793191E-01
     80  -8.09196138E+00  -8.68578405E+00  -5.93822671E-01
# k =   0.000000   0.750000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.00855337E+01  -9.80232236E+00   2.83211376E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.71709741E+00   1.66166159E+00  -5.54358223E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -7.24593555E-02  -6.85598866E-02   3.89946895E-03
      2  -1.44873238E-01  -1.37504359E-01   7.36887864E-03
      3  -2.38624629E-01  -2.54364013E-01  -1.57393837E-02
      4  -3.38442713E-01  -3.66140925E-01  -2.76982117E-02
      5  -4.43900342E-01  -4.51484771E-01  -7.58442867E-03
      6  -5.57536303E-01  -5.33830755E-01   2.37055482E-02
      7  -6.56953394E-01  -6.12426524E-01   4.45268709E-02
      8  -7.57682306E-01  -6.91838164E-01   6.58441418E-02
      9  -8.17226894E-01  -7.60668378E-01   5.65585158E-02
     10  -8.75695021E-01  -8.27647004E-01   4.80480164E-02
     11  -9.34902635E-01  -8.99706463E-01   3.51961725E-02
     12  -9.93925255E-01  -9.70217260E-01   2.37079952E-02
     13  -1.15983963E+00  -1.09882246E+00   6.10171745E-02
     14  -1.32864582E+00  -1.22815711E+00   1.00488715E-01
     15  -1.42519724E+00  -1.31811716E+00   1.07080080E-01
     16  -1.52396949E+00  -1.42110861E+00   1.02860880E-01
     17  -1.68676196E+00  -1.56088337E+00   1.25878593E-01
     18  -1.85451467E+00  -1.69945287E+00   1.55061799E-01
     19  -1.90919994E+00  -1.77388467E+00   1.35315275E-01
     20  -1.96800950E+00  -1.85989430E+00   1.08115208E-01
     21  -2.12837268E+00  -1.97965186E+00   1.48720824E-01
     22  -2.29714730E+00  -2.09459649E+00   2.02550810E-01
     23  -2.44416195E+00  -2.17940226E+00   2.64759688E-01
     24  -2.59508946E+00  -2.26876730E+00   3.26322162E-01
     25  -3.80733355E+00  -2.63375750E+00   1.17357605E+00
     26  -5.04146790E+00  -2.96917275E+00   2.07229514E+00
     27  -5.43468945E+00  -4.04385464E+00   1.39083481E+00
     28  -5.81564572E+00  -5.09937189E+00   7.16273838E-01
     29  -6.13419154E+00  -5.52719190E+00   6.06999634E-01
     30  -6.45375422E+00  -5.89854911E+00   5.55205102E-01
     31  -6.51066635E+00  -5.98927178E+00   5.21394565E-01
     32  -6.56694579E+00  -6.07084060E+00   4.96105192E-01
     33  -6.62015758E+00  -6.16328054E+00   4.56877046E-01
     34  -6.67345006E+00  -6.25536752E+00   4.18082534E-01
     35  -6.73847243E+00  -6.33925790E+00   3.99214534E-01
     36  -6.80318133E+00  -6.42485643E+00   3.78324904E-01
     37  -6.87039964E+00  -6.48031927E+00   3.90080371E-01
     38  -6.93842444E+00  -6.53926729E+00   3.99157149E-01
     39  -6.99039652E+00  -6.62162413E+00   3.68772390E-01
     40  -7.04266379E+00  -6.70516960E+00   3.37494189E-01
     41  -7.10009458E+00  -6.77621226E+00   3.23882320E-01
     42  -7.15705790E+00  -6.84984197E+00   3.07215932E-01
     43  -7.20913294E+00  -6.90714605E+00   3.01986897E-01
     44  -7.26318979E+00  -6.96226393E+00   3.00925865E-01
     45  -7.31792533E+00  -7.02884177E+00   2.89083550E-01
     46  -7.37498986E+00  -7.08655634E+00   2.88433529E-01
     47  -7.42239886E+00  -7.13911297E+00   2.83285886E-01
     48  -7.47001938E+00  -7.18805760E+00   2.81961778E-01
     49  -7.51799569E+00  -7.24272261E+00   2.75273084E-01
     50  -7.56676022E+00  -7.29558359E+00   2.71176631E-01
     51  -7.60424930E+00  -7.33032554E+00   2.73923757E-01
     52  -7.64114316E+00  -7.36663797E+00   2.74505195E-01
     53  -7.66503854E+00  -7.39801125E+00   2.67027291E-01
     54  -7.68902156E+00  -7.42888590E+00   2.60135662E-01
     55  -7.72107724E+00  -7.47868310E+00   2.42394142E-01
     56  -7.75278711E+00  -7.52828827E+00   2.24498836E-01
     57  -7.80401485E+00  -7.56274658E+00   2.41268271E-01
     58  -7.85557903E+00  -7.59644932E+00   2.59129710E-01
     59  -7.88619107E+00  -7.63198448E+00   2.54206585E-01
     60  -7.91593341E+00  -7.66867759E+00   2.47255822E-01
     61  -7.93659822E+00  -7.69491306E+00   2.41685156E-01
     62  -7.95713458E+00  -7.72104538E+00   2.36089197E-01
     63  -7.98047314E+00  -7.74168389E+00   2.38789246E-01
     64  -8.00350866E+00  -7.76143320E+00   2.42075454E-01
     65  -8.02270156E+00  -7.78412367E+00   2.38577894E-01
     66  -8.04276904E+00  -7.80660818E+00   2.36160858E-01
     67  -8.06210732E+00  -7.82095789E+00   2.41149436E-01
     68  -8.08123721E+00  -7.83495567E+00   2.46281548E-01
     69  -8.10814919E+00  -7.87232939E+00   2.35819795E-01
     70  -8.13604300E+00  -7.90888065E+00   2.27162349E-01
     71  -8.15702042E+00  -7.93261051E+00   2.24409910E-01
     72  -8.17764773E+00  -7.95603171E+00   2.21616018E-01
     73  -8.19904052E+00  -7.97728006E+00   2.21760454E-01
     74  -8.22079210E+00  -7.99856382E+00   2.22228279E-01
     75  -8.24972708E+00  -8.02837631E+00   2.21350774E-01
     76  -8.27918579E+00  -8.05808427E+00   2.21101515E-01
     77  -8.30141289E+00  -8.07762142E+00   2.23791466E-01
     78  -8.32380375E+00  -8.09644927E+00   2.27354475E-01
     79  -8.34614694E+00  -8.11809177E+00   2.28055174E-01
     80  -8.36843633E+00  -8.14066077E+00   2.27775553E-01
# k =   0.250000   0.250000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.00471953E+01  -1.02686801E+01  -2.21484801E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.62149623E+00   1.87847727E+00   2.56981035E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -7.35490957E-02  -8.84791613E-02  -1.49300656E-02
      2  -1.48196177E-01  -1.77394076E-01  -2.91978986E-02
      3  -1.84857798E-01  -3.09251572E-01  -1.24393774E-01
      4  -2.19287433E-01  -4.45359325E-01  -2.26071892E-01
      5  -3.38257308E-01  -5.62663515E-01  -2.24406207E-01
      6  -5.08045538E-01  -6.66455258E-01  -1.58409720E-01
      7  -6.45983395E-01  -7.71181779E-01  -1.25198384E-01
      8  -7.95738297E-01  -8.83928257E-01  -8.81899605E-02
      9  -8.73515003E-01  -9.40235142E-01  -6.67201398E-02
     10  -9.42257375E-01  -9.85599320E-01  -4.33419454E-02
     11  -9.93381478E-01  -1.03712040E+00  -4.37389209E-02
     12  -1.05333484E+00  -1.07948523E+00  -2.61503956E-02
     13  -1.20815777E+00  -1.23494415E+00  -2.67863776E-02
     14  -1.36002297E+00  -1.33800039E+00   2.20225796E-02
     15  -1.47669614E+00  -1.44576105E+00   3.09350857E-02
     16  -1.62726062E+00  -1.50289430E+00   1.24366320E-01
     17  -1.71508889E+00  -1.59388158E+00   1.21207316E-01
     18  -1.93320044E+00  -1.68371078E+00   2.49489656E-01
     19  -1.97631998E+00  -1.72884822E+00   2.47471758E-01
     20  -2.06922383E+00  -1.82435878E+00   2.44865052E-01
     21  -2.31808451E+00  -1.95558930E+00   3.62495212E-01
     22  -2.46383607E+00  -2.07327375E+00   3.90562315E-01
     23  -2.55323078E+00  -2.13614248E+00   4.17088292E-01
     24  -2.62141189E+00  -2.24340518E+00   3.78006715E-01
     25  -2.78515411E+00  -2.84587255E+00  -6.07184422E-02
     26  -4.95453745E+00  -3.22770338E+00   1.72683408E+00
     27  -5.28024242E+00  -5.25827534E+00   2.19670815E-02
     28  -5.63953653E+00  -5.64944439E+00  -9.90785346E-03
     29  -6.01582145E+00  -6.01420252E+00   1.61893693E-03
     30  -6.50071117E+00  -6.44176079E+00   5.89503796E-02
     31  -6.57529532E+00  -6.48417969E+00   9.11156373E-02
     32  -6.63632969E+00  -6.52843635E+00   1.07893347E-01
     33  -6.68643957E+00  -6.57977983E+00   1.06659736E-01
     34  -6.75450731E+00  -6.62806613E+00   1.26441183E-01
     35  -6.83035341E+00  -6.68260082E+00   1.47752593E-01
     36  -6.91261003E+00  -6.76524780E+00   1.47362231E-01
     37  -6.96996615E+00  -6.79012188E+00   1.79844269E-01
     38  -7.00497992E+00  -6.83601687E+00   1.68963054E-01
     39  -7.08320534E+00  -6.91131781E+00   1.71887535E-01
     40  -7.13506391E+00  -6.99739020E+00   1.37673703E-01
     41  -7.18917673E+00  -7.05327065E+00   1.35906083E-01
     42  -7.24149899E+00  -7.15267324E+00   8.88257488E-02
     43  -7.29348496E+00  -7.19880869E+00   9.46762728E-02
     44  -7.33515983E+00  -7.23632304E+00   9.88367905E-02
     45  -7.38372220E+00  -7.28786357E+00   9.58586326E-02
     46  -7.43676389E+00  -7.35217168E+00   8.45922158E-02
     47  -7.47357303E+00  -7.43168274E+00   4.18902920E-02
     48  -7.51107754E+00  -7.47119370E+00   3.98838465E-02
     49  -7.56092158E+00  -7.53603983E+00   2.48817564E-02
     50  -7.62372624E+00  -7.58241407E+00   4.13121695E-02
     51  -7.65243226E+00  -7.60755021E+00   4.48820579E-02
     52  -7.67116606E+00  -7.65282841E+00   1.83376508E-02
     53  -7.69848991E+00  -7.67266754E+00   2.58223736E-02
     54  -7.71584299E+00  -7.69589198E+00   1.99510115E-02
     55  -7.76393849E+00  -7.72989435E+00   3.40441375E-02
     56  -7.80911911E+00  -7.78259456E+00   2.65245528E-02
     57  -7.86963765E+00  -7.83447233E+00   3.51653223E-02
     58  -7.91814203E+00  -7.87084372E+00   4.72983136E-02
     59  -7.96978614E+00  -7.89717508E+00   7.26110587E-02
     60  -7.99813883E+00  -7.93909269E+00   5.90461360E-02
     61  -8.01954492E+00  -7.95323959E+00   6.63053340E-02
     62  -8.03801199E+00  -7.97659715E+00   6.14148406E-02
     63  -8.06078431E+00  -7.99550056E+00   6.52837535E-02
     64  -8.08507588E+00  -8.00790807E+00   7.71678146E-02
     65  -8.09634852E+00  -8.03114705E+00   6.52014778E-02
     66  -8.11425546E+00  -8.04944324E+00   6.48122178E-02
     67  -8.13141193E+00  -8.06481584E+00   6.65960883E-02
