
 frequency_dependence   3

 band_index     1    16
 sigma_matrix     0   0

 finite_difference_form   2
 finite_difference_spacing  1.000000

 symmetries
 ntran  = 12
 mtrx01 =  1  0  0  0  1  0  0  0  1
 mtrx02 = -1  0  0  0  0 -1  0 -1  0
 mtrx03 =  0 -1  0 -1  0  0  0  0 -1
 mtrx04 =  0  0 -1  0 -1  0 -1  0  0
 mtrx05 =  0  1  0  0  0  1  1  0  0
 mtrx06 =  0  0  1  1  0  0  0  1  0
 mtrx07 = -1  0  0  0 -1  0  0  0 -1
 mtrx08 =  1  0  0  0  0  1  0  1  0
 mtrx09 =  0  1  0  1  0  0  0  0  1
 mtrx10 =  0  0  1  0  1  0  1  0  0
 mtrx11 =  0 -1  0  0  0 -1 -1  0  0
 mtrx12 =  0  0 -1 -1  0  0  0 -1  0
 
       k =  0.000000  0.000000  0.000000 ik =   1 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   9   10.549124664   10.549124664   -5.033726288    3.693042377   -7.763357974   -9.104041885   20.333577060   11.229535175   11.075982575   -7.763357974   -9.104041885   11.229535175   11.075982575    0.774323593
  10   10.549124664   10.549124664   -5.033726288    3.693042377   -7.763357974   -9.104041885   20.333577060   11.229535175   11.075982575   -7.763357974   -9.104041885   11.229535175   11.075982575    0.774323593
  11   10.549299733   10.549299733   -5.032323774    3.694019728   -7.766004012   -9.104308057   20.333236313   11.228928256   11.075382096   -7.766004012   -9.104308057   11.228928256   11.075382096    0.774073403
  12   10.549299733   10.549299733   -5.032323774    3.694019728   -7.766004012   -9.104308057   20.333236313   11.228928256   11.075382096   -7.766004012   -9.104308057   11.228928256   11.075382096    0.774073403
  13   11.257993437   11.257993437   -4.789058502    4.024044719   -8.631946575   -9.396960359   21.682846646   12.285886287   12.007364610   -8.631946575   -9.396960359   12.285886287   12.007364610    0.729036274
  14   11.257993437   11.257993437   -4.789058502    4.024044719   -8.631946575   -9.396960359   21.682846646   12.285886287   12.007364610   -8.631946575   -9.396960359   12.285886287   12.007364610    0.729036274
  15   11.274457142   11.274457142   -4.780269122    4.032446079   -8.644989833   -9.392812877   21.691489467   12.298676590   12.014053461   -8.644989833   -9.392812877   12.298676590   12.014053461    0.722107279
  16   11.274457142   11.274457142   -4.780269122    4.032446079   -8.644989833   -9.392812877   21.691489467   12.298676590   12.014053461   -8.644989833   -9.392812877   12.298676590   12.014053461    0.722107279
 
       k =  0.250000  0.250000  0.250000 ik =   9 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -4.897278596   -4.897278596  -17.222719048   13.494720296   -6.865232283  -10.593231035    5.991209631   -4.602021404   -4.709339373   -6.865232283  -10.593231035   -4.602021404   -4.709339373    0.636527163
   2   -4.897278596   -4.897278596  -17.222719048   13.494720296   -6.865232283  -10.593231035    5.991209631   -4.602021404   -4.709339373   -6.865232283  -10.593231035   -4.602021404   -4.709339373    0.636527163
   3    2.340153042    2.340153042  -13.708866747   10.079933957   -7.439076187  -11.068008977   13.365617349    2.297608372    2.307647019   -7.439076187  -11.068008977    2.297608372    2.307647019    0.764044544
   4    2.340153042    2.340153042  -13.708866747   10.079933957   -7.439076187  -11.068008977   13.365617349    2.297608372    2.307647019   -7.439076187  -11.068008977    2.297608372    2.307647019    0.764044544
   5    5.498634538    5.498634538  -12.903272651    9.412204488   -7.895141630  -11.386209793   16.941406567    5.555196774    5.542614180   -7.895141630  -11.386209793    5.555196774    5.542614180    0.777544263
   6    5.498634538    5.498634538  -12.903272651    9.412204488   -7.895141630  -11.386209793   16.941406567    5.555196774    5.542614180   -7.895141630  -11.386209793    5.555196774    5.542614180    0.777544263
   7    5.529908754    5.529908754  -12.884446124    9.410983761   -7.909497340  -11.382959703   16.968706211    5.585746507    5.573333754   -7.909497340  -11.382959703    5.585746507    5.573333754    0.777699634
   8    5.529908754    5.529908754  -12.884446124    9.410983761   -7.909497340  -11.382959703   16.968706211    5.585746507    5.573333754   -7.909497340  -11.382959703    5.585746507    5.573333754    0.777699634
   9    8.294524324    8.294524324   -5.811206910    4.247452480   -7.997642233   -9.561396663   18.841513181    9.280116518    9.060022215   -7.997642233   -9.561396663    9.280116518    9.060022215    0.776688265
  10    8.294524324    8.294524324   -5.811206910    4.247452480   -7.997642233   -9.561396663   18.841513181    9.280116518    9.060022215   -7.997642233   -9.561396663    9.280116518    9.060022215    0.776688265
  11    9.757274754    9.757274754   -5.495261525    4.258924033   -8.229646449   -9.465983942   20.126362656   10.660378714   10.449545348   -8.229646449   -9.465983942   10.660378714   10.449545348    0.766545852
  12    9.757274754    9.757274754   -5.495261525    4.258924033   -8.229646449   -9.465983942   20.126362656   10.660378714   10.449545348   -8.229646449   -9.465983942   10.660378714   10.449545348    0.766545852
  13    9.778780517    9.778780517   -5.485004436    4.319461915   -8.297125655   -9.462668176   20.142463957   10.679795782   10.470509538   -8.297125655   -9.462668176   10.679795782   10.470509538    0.767721756
  14    9.778780517    9.778780517   -5.485004436    4.319461915   -8.297125655   -9.462668176   20.142463957   10.679795782   10.470509538   -8.297125655   -9.462668176   10.679795782   10.470509538    0.767721756
  15   13.191994318   13.191994318   -4.893559684    5.027662605  -10.023787989   -9.889685067   24.204734744   14.315049677   13.986627245  -10.023787989   -9.889685067   14.315049677   13.986627245    0.707563452
  16   13.191994318   13.191994318   -4.893559684    5.027662605  -10.023787989   -9.889685067   24.204734744   14.315049677   13.986627245  -10.023787989   -9.889685067   14.315049677   13.986627245    0.707563452
 
       k =  0.500000  0.500000  0.500000 ik =  10 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -3.363334977   -3.363334977  -16.862688341   12.908578261   -7.098870199  -11.052980278    7.884295735   -3.168684543   -3.237699758   -7.098870199  -11.052980278   -3.168684543   -3.237699758    0.645440218
   2   -3.363334977   -3.363334977  -16.862688341   12.908578261   -7.098870199  -11.052980278    7.884295735   -3.168684543   -3.237699758   -7.098870199  -11.052980278   -3.168684543   -3.237699758    0.645440218
   3   -0.707386704   -0.707386704  -14.858003369   11.146279485   -6.984625862  -10.696349746    9.790903608   -0.905446138   -0.843933383   -6.984625862  -10.696349746   -0.905446138   -0.843933383    0.689422749
   4   -0.707386704   -0.707386704  -14.858003369   11.146279485   -6.984625862  -10.696349746    9.790903608   -0.905446138   -0.843933383   -6.984625862  -10.696349746   -0.905446138   -0.843933383    0.689422749
   5    5.057476362    5.057476362  -13.164679803    9.666179416   -7.911654966  -11.410155352   16.470429229    5.060273877    5.059643588   -7.911654966  -11.410155352    5.060273877    5.059643588    0.774696996
   6    5.057476362    5.057476362  -13.164679803    9.666179416   -7.911654966  -11.410155352   16.470429229    5.060273877    5.059643588   -7.911654966  -11.410155352    5.060273877    5.059643588    0.774696996
   7    5.089199607    5.089199607  -13.146708870    9.604180043   -7.865312418  -11.407841245   16.498741450    5.090900205    5.090517360   -7.865312418  -11.407841245    5.090900205    5.090517360    0.774876267
   8    5.089199607    5.089199607  -13.146708870    9.604180043   -7.865312418  -11.407841245   16.498741450    5.090900205    5.090517360   -7.865312418  -11.407841245    5.090900205    5.090517360    0.774876267
   9    7.805249719    7.805249719   -5.919300692    4.326114210   -7.971606983   -9.564793465   18.355578101    8.790784636    8.572935788   -7.971606983   -9.564793465    8.790784636    8.572935788    0.778953699
  10    7.805249719    7.805249719   -5.919300692    4.326114210   -7.971606983   -9.564793465   18.355578101    8.790784636    8.572935788   -7.971606983   -9.564793465    8.790784636    8.572935788    0.778953699
  11    9.594431916    9.594431916   -5.061450691    3.867887382   -7.856755368   -9.050318676   19.478049121   10.427730445   10.240812016   -7.856755368   -9.050318676   10.427730445   10.240812016    0.775688517
  12    9.594431916    9.594431916   -5.061450691    3.867887382   -7.856755368   -9.050318676   19.478049121   10.427730445   10.240812016   -7.856755368   -9.050318676   10.427730445   10.240812016    0.775688517
  13    9.608879582    9.608879582   -5.053738705    3.858629859   -7.850653602   -9.045762447   19.486508186   10.440745739   10.254100488   -7.850653602   -9.045762447   10.440745739   10.254100488    0.775630671
  14    9.608879582    9.608879582   -5.053738705    3.858629859   -7.850653602   -9.045762447   19.486508186   10.440745739   10.254100488   -7.850653602   -9.045762447   10.440745739   10.254100488    0.775630671
  15   14.000427175   14.000427175   -2.390801535    4.750743524  -10.005671934   -7.645729946   21.840509559   14.194779613   14.146851741  -10.005671934   -7.645729946   14.194779613   14.146851741    0.753397112
  16   14.000427175   14.000427175   -2.390801535    4.750743524  -10.005671934   -7.645729946   21.840509559   14.194779613   14.146851741  -10.005671934   -7.645729946   14.194779613   14.146851741    0.753397112
 
       k =  0.250000  0.250000 -0.250000 ik =  11 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -2.977120608   -2.977120608  -16.614560717   12.655886095   -7.097720224  -11.056394845    8.198816891   -2.857577954   -2.896175955   -7.097720224  -11.056394845   -2.857577954   -2.896175955    0.677119423
   2   -2.977120608   -2.977120608  -16.614560717   12.655886095   -7.097720224  -11.056394845    8.198816891   -2.857577954   -2.896175955   -7.097720224  -11.056394845   -2.857577954   -2.896175955    0.677119423
   3   -0.116047845   -0.116047845  -15.159552441   11.282567014   -7.306169430  -11.183154858   11.029641271   -0.153513587   -0.143130911   -7.306169430  -11.183154858   -0.153513587   -0.143130911    0.722875480
   4   -0.116047845   -0.116047845  -15.159552441   11.282567014   -7.306169430  -11.183154858   11.029641271   -0.153513587   -0.143130911   -7.306169430  -11.183154858   -0.153513587   -0.143130911    0.722875480
   5    2.729548412    2.729548412  -12.924172722    9.514696042   -7.238776010  -10.648252690   13.218510831    2.570258141    2.608118766   -7.238776010  -10.648252690    2.570258141    2.608118766    0.762316780
   6    2.729548412    2.729548412  -12.924172722    9.514696042   -7.238776010  -10.648252690   13.218510831    2.570258141    2.608118766   -7.238776010  -10.648252690    2.570258141    2.608118766    0.762316780
   7    4.062046373    4.062046373  -13.155206563    9.625003165   -7.592017927  -11.122221324   15.089309523    3.967088199    3.989039651   -7.592017927  -11.122221324    3.967088199    3.989039651    0.768830309
   8    4.062046373    4.062046373  -13.155206563    9.625003165   -7.592017927  -11.122221324   15.089309523    3.967088199    3.989039651   -7.592017927  -11.122221324    3.967088199    3.989039651    0.768830309
   9    7.784319956    7.784319956   -5.174967780    3.664298069   -7.284606169   -8.795275880   17.225179261    8.429903381    8.290490995   -7.284606169   -8.795275880    8.429903381    8.290490995    0.784052098
  10    7.784319956    7.784319956   -5.174967780    3.664298069   -7.284606169   -8.795275880   17.225179261    8.429903381    8.290490995   -7.284606169   -8.795275880    8.429903381    8.290490995    0.784052098
  11   10.722889545   10.722889545   -4.853490231    3.704362640   -7.948403192   -9.097530783   20.583712662   11.486181879   11.310937209   -7.948403192   -9.097530783   11.486181879   11.310937209    0.770409498
  12   10.722889545   10.722889545   -4.853490231    3.704362640   -7.948403192   -9.097530783   20.583712662   11.486181879   11.310937209   -7.948403192   -9.097530783   11.486181879   11.310937209    0.770409498
  13   12.017664092   12.017664092   -5.126339402    4.459652730   -9.111217138   -9.777903810   22.879203965   13.101300155   12.835622495   -9.111217138   -9.777903810   13.101300155   12.835622495    0.754827595
  14   12.017664092   12.017664092   -5.126339402    4.459652730   -9.111217138   -9.777903810   22.879203965   13.101300155   12.835622495   -9.111217138   -9.777903810   13.101300155   12.835622495    0.754827595
  15   12.190621556   12.190621556   -4.743819672    4.094311362   -8.753492915   -9.403001225   22.582081680   13.179080456   12.915242923   -8.753492915   -9.403001225   13.179080456   12.915242923    0.733081939
  16   12.190621556   12.190621556   -4.743819672    4.094311362   -8.753492915   -9.403001225   22.582081680   13.179080456   12.915242923   -8.753492915   -9.403001225   13.179080456   12.915242923    0.733081939
 
       k =  0.500000  0.500000  0.250000 ik =  12 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -2.977120710   -2.977120710  -16.615154936   12.657189625   -7.098299989  -11.056265300    8.198816774   -2.857448526   -2.896123982   -7.098299989  -11.056265300   -2.857448526   -2.896123982    0.676821674
   2   -2.977120710   -2.977120710  -16.615154936   12.657189625   -7.098299989  -11.056265300    8.198816774   -2.857448526   -2.896123982   -7.098299989  -11.056265300   -2.857448526   -2.896123982    0.676821674
   3   -0.116047547   -0.116047547  -15.157204578   11.294726832   -7.308329241  -11.170806987   11.029641656   -0.141165331   -0.134058209   -7.308329241  -11.170806987   -0.141165331   -0.134058209    0.717048195
   4   -0.116047547   -0.116047547  -15.157204578   11.294726832   -7.308329241  -11.170806987   11.029641656   -0.141165331   -0.134058209   -7.308329241  -11.170806987   -0.141165331   -0.134058209    0.717048195
   5    2.729548189    2.729548189  -12.923986363    9.520266977   -7.243263910  -10.646983296   13.218510521    2.571527225    2.609057605   -7.243263910  -10.646983296    2.571527225    2.609057605    0.762497464
   6    2.729548189    2.729548189  -12.923986363    9.520266977   -7.243263910  -10.646983296   13.218510521    2.571527225    2.609057605   -7.243263910  -10.646983296    2.571527225    2.609057605    0.762497464
   7    4.062046390    4.062046390  -13.156846147    9.628910408   -7.593096086  -11.121031825   15.089309542    3.968277717    3.989952509   -7.593096086  -11.121031825    3.968277717    3.989952509    0.768848255
   8    4.062046390    4.062046390  -13.156846147    9.628910408   -7.593096086  -11.121031825   15.089309542    3.968277717    3.989952509   -7.593096086  -11.121031825    3.968277717    3.989952509    0.768848255
   9    7.784319991    7.784319991   -5.175844918    3.663551416   -7.283710932   -8.796004434   17.225179319    8.429174885    8.289934064   -7.283710932   -8.796004434    8.429174885    8.289934064    0.784074181
  10    7.784319991    7.784319991   -5.175844918    3.663551416   -7.283710932   -8.796004434   17.225179319    8.429174885    8.289934064   -7.283710932   -8.796004434    8.429174885    8.289934064    0.784074181
  11   10.722889536   10.722889536   -4.859627769    3.724534469   -7.959042248   -9.094135547   20.583712633   11.489577086   11.314522790   -7.959042248   -9.094135547   11.489577086   11.314522790    0.771674529
  12   10.722889536   10.722889536   -4.859627769    3.724534469   -7.959042248   -9.094135547   20.583712633   11.489577086   11.314522790   -7.959042248   -9.094135547   11.489577086   11.314522790    0.771674529
  13   12.017663960   12.017663960   -5.123196949    4.426618051   -9.081370514   -9.777949412   22.879203871   13.101254459   12.833972351   -9.081370514   -9.777949412   13.101254459   12.833972351    0.753336608
  14   12.017663960   12.017663960   -5.123196949    4.426618051   -9.081370514   -9.777949412   22.879203871   13.101254459   12.833972351   -9.081370514   -9.777949412   13.101254459   12.833972351    0.753336608
  15   12.190621395   12.190621395   -4.741159489    4.077727797   -8.740572367   -9.404004060   22.582081508   13.178077448   12.915050131   -8.740572367   -9.404004060   13.178077448   12.915050131    0.733631369
  16   12.190621395   12.190621395   -4.741159489    4.077727797   -8.740572367   -9.404004060   22.582081508   13.178077448   12.915050131   -8.740572367   -9.404004060   13.178077448   12.915050131    0.733631369
 
       k =  0.250000  0.250000 -0.500000 ik =  13 spin = 1

   n            Emf             Eo              X           SX-X             CH            Sig            KIH           Eqp0           Eqp1            CH`           Sig`          Eqp0`          Eqp1`            Znk
   1   -3.652138853   -3.652138853  -16.826597191   12.938461430   -7.010013352  -10.898149113    7.411418064   -3.486731049   -3.542639527   -7.010013352  -10.898149113   -3.486731049   -3.542639527    0.661996130
   2   -3.652138853   -3.652138853  -16.826597191   12.938461430   -7.010013352  -10.898149113    7.411418064   -3.486731049   -3.542639527   -7.010013352  -10.898149113   -3.486731049   -3.542639527    0.661996130
   3    0.787803294    0.787803294  -14.833747423   10.914380138   -7.428309311  -11.347676596   12.088787918    0.741111322    0.752371806   -7.428309311  -11.347676596    0.741111322    0.752371806    0.758834673
   4    0.787803294    0.787803294  -14.833747423   10.914380138   -7.428309311  -11.347676596   12.088787918    0.741111322    0.752371806   -7.428309311  -11.347676596    0.741111322    0.752371806    0.758834673
   5    2.509647178    2.509647178  -12.854140348    9.477306090   -7.123721110  -10.500555368   12.808642685    2.308087317    2.356026387   -7.123721110  -10.500555368    2.308087317    2.356026387    0.762159642
   6    2.509647178    2.509647178  -12.854140348    9.477306090   -7.123721110  -10.500555368   12.808642685    2.308087317    2.356026387   -7.123721110  -10.500555368    2.308087317    2.356026387    0.762159642
   7    4.943156565    4.943156565  -12.993681476    9.470949875   -7.781599573  -11.304331174   16.245087781    4.940756607    4.941296585   -7.781599573  -11.304331174    4.940756607    4.941296585    0.775005291
   8    4.943156565    4.943156565  -12.993681476    9.470949875   -7.781599573  -11.304331174   16.245087781    4.940756607    4.941296585   -7.781599573  -11.304331174    4.940756607    4.941296585    0.775005291
   9    8.712780292    8.712780292   -5.197951852    3.813025246   -7.668790708   -9.053717314   18.578285510    9.524568196    9.345103576   -7.668790708   -9.053717314    9.524568196    9.345103576    0.778926714
  10    8.712780292    8.712780292   -5.197951852    3.813025246   -7.668790708   -9.053717314   18.578285510    9.524568196    9.345103576   -7.668790708   -9.053717314    9.524568196    9.345103576    0.778926714
  11   11.050360500   11.050360500   -4.935530049    3.933432520   -8.448762524   -9.450860053   21.480279193   12.029419140   11.782366579   -8.448762524   -9.450860053   12.029419140   11.782366579    0.747663162
  12   11.050360500   11.050360500   -4.935530049    3.933432520   -8.448762524   -9.450860053   21.480279193   12.029419140   11.782366579   -8.448762524   -9.450860053   12.029419140   11.782366579    0.747663162
  13   11.420219288   11.420219288   -5.484386913    4.302476556   -8.494244842   -9.676155199   21.976601847   12.300446648   12.112443420   -8.494244842   -9.676155199   12.300446648   12.112443420    0.786415151
  14   11.420219288   11.420219288   -5.484386913    4.302476556   -8.494244842   -9.676155199   21.976601847   12.300446648   12.112443420   -8.494244842   -9.676155199   12.300446648   12.112443420    0.786415151
  15   12.411758290   12.411758290   -4.415193588    4.061038851   -8.996507232   -9.350661969   22.723853361   13.373191392   13.150446950   -8.996507232   -9.350661969   13.373191392   13.150446950    0.768320395
  16   12.411758290   12.411758290   -4.415193588    4.061038851   -8.996507232   -9.350661969   22.723853361   13.373191392   13.150446950   -8.996507232   -9.350661969   13.373191392   13.150446950    0.768320395
 

================================================================================

    n = band index.
  Emf = "inner" mean-field energy eigenvalue used to construct Sigma(E),
        read from WFN_inner.
   Eo = "outer" mean-field energy eigenvalue where we center the evaluation
        frequency grid {E} of Sigma(E). Defaults to Emf, unless
        you use WFN_outer and eqp_outer.dat / scissors_outer.
  Vxc = exchange-correlation pot., calculated from VXC or read from vxc.dat.
  KIH = Kinetic energy + Ionic potential + Hartree, read from kih.dat.
    X = bare exchange.
   SX = screened exchange contrib. to Sigma(E) at energy E=Eo
   CH = Coulomb hole contrib. to Sigma(E) at energy E=Eo
  Cor = SX-X + CH = correlation portion of Sigma(E) at energy E=Eo.
  Sig = X + Cor = self energy, Sigma(E), at energy E=Eo.
 Eqp0 = on-shell QP energy = Emf - Vxc + Sig(Eo)
        Eqp0 is *not* the recommended quantity to use for QP properties.
 Eqp1 = off-shell solution to the linearized  Dyson`s equation
      = Eqp0 + (dSig/dE) / (1 - dSig/dE) * (Eqp0 - Eo),
        or a full linear interpolation if more freq. points where computed.
        Eqp1 is the recommended quantity to use for QP properties.
  Znk = quasiparticle renormalization factor

 Notes on the finite_difference_form from sigma.inp file:
   none    : -2 => dSig/dE = 0 (skip the expansion)
   backward: -1 => dSig/dE = (Sig(Eo) - Sig(Eo-dE)) / dE
   central :  0 => dSig/dE = (Sig(Eo+dE) - Sig(Eo-dE)) / (2*dE)
   forward :  1 => dSig/dE = (Sig(Eo+dE) - Sig(Eo)) / dE
   default :  2 => forward for diagonal and none for off-diagonal
   dE is finite_difference_spacing from Sigma.inp file.
   We are using the form #2 with dE = 1.000 eV.

 General notes:
 - All energies are reported here in eV.
 - Both Emf and Vxc contain the average pot. Vxc0, so Vxc0 doesn`t affect Sigma.
 - Eqp1 and Eqp0 are Eqs. (36-37) from Hybertsen & Louie PRB 34 5390.
 - We recommend you use Eqp1 for QP properties of materials.

================================================================================

