n=11  sigSX=   -1.775314+  0.000000i  sigCOH=  -10.290319+ -0.000000i  sigTOT=  -12.065632+ -0.000000i  VH=    1.462933+ -0.009573i
n=12  sigSX=   -1.773792+  0.000000i  sigCOH=  -10.387847+ -0.000000i  sigTOT=  -12.161639+ -0.000000i  VH=    1.451870+ -0.009613i
n=13  sigSX=   -1.773792+  0.000000i  sigCOH=  -10.387847+ -0.000000i  sigTOT=  -12.161639+ -0.000000i  VH=    1.451870+ -0.009613i
n=14  sigSX=   -0.984711+  0.000000i  sigCOH=   -8.652177+ -0.000000i  sigTOT=   -9.636889+ -0.000000i  VH=   -0.509239+ -0.004116i
n=15  sigSX=   -0.984711+  0.000000i  sigCOH=   -8.652177+ -0.000000i  sigTOT=   -9.636889+ -0.000000i  VH=   -0.509239+ -0.004116i

k-point 2:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -4.185676+ -0.000000i  sigCOH=  -10.736342+  0.000000i  sigTOT=  -14.922018+  0.000000i  VH=    4.509369+  0.005651i
n=1   sigSX=   -4.185676+ -0.000000i  sigCOH=  -10.736342+  0.000000i  sigTOT=  -14.922018+  0.000000i  VH=    4.509369+  0.005651i
n=2   sigSX=   -3.560165+  0.000000i  sigCOH=  -10.084876+ -0.000000i  sigTOT=  -13.645042+ -0.000000i  VH=    3.205921+ -0.010959i
n=3   sigSX=   -3.560165+  0.000000i  sigCOH=  -10.084876+ -0.000000i  sigTOT=  -13.645042+ -0.000000i  VH=    3.205921+ -0.010959i
n=4   sigSX=   -3.817980+ -0.000000i  sigCOH=  -11.009529+ -0.000000i  sigTOT=  -14.827508+ -0.000000i  VH=    4.929175+ -0.000096i
n=5   sigSX=   -3.817980+ -0.000000i  sigCOH=  -11.009529+ -0.000000i  sigTOT=  -14.827508+ -0.000000i  VH=    4.929175+ -0.000096i
n=6   sigSX=   -3.815186+ -0.000000i  sigCOH=  -11.123974+ -0.000000i  sigTOT=  -14.939160+ -0.000000i  VH=    4.922429+ -0.000111i
n=7   sigSX=   -3.815186+ -0.000000i  sigCOH=  -11.123974+ -0.000000i  sigTOT=  -14.939160+ -0.000000i  VH=    4.922429+ -0.000111i
n=8   sigSX=   -2.036553+  0.000000i  sigCOH=  -10.591961+ -0.000000i  sigTOT=  -12.628514+ -0.000000i  VH=    3.375652+ -0.004850i
n=9   sigSX=   -2.036553+  0.000000i  sigCOH=  -10.591961+ -0.000000i  sigTOT=  -12.628514+ -0.000000i  VH=    3.375652+ -0.004850i
n=10  sigSX=   -1.771907+  0.000000i  sigCOH=  -10.392353+ -0.000000i  sigTOT=  -12.164260+  0.000000i  VH=    1.462211+  0.009094i
n=11  sigSX=   -1.771907+  0.000000i  sigCOH=  -10.392353+ -0.000000i  sigTOT=  -12.164260+  0.000000i  VH=    1.462211+  0.009094i
n=12  sigSX=   -1.770383+  0.000000i  sigCOH=  -10.492095+ -0.000000i  sigTOT=  -12.262478+  0.000000i  VH=    1.451190+  0.009102i
n=13  sigSX=   -1.770383+  0.000000i  sigCOH=  -10.492095+ -0.000000i  sigTOT=  -12.262478+  0.000000i  VH=    1.451190+  0.009102i
n=14  sigSX=   -0.986837+ -0.000000i  sigCOH=   -8.646781+  0.000000i  sigTOT=   -9.633618+ -0.000000i  VH=   -0.474782+  0.011278i
n=15  sigSX=   -0.986837+ -0.000000i  sigCOH=   -8.646781+  0.000000i  sigTOT=   -9.633618+ -0.000000i  VH=   -0.474782+  0.011278i

k-point 3:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -4.034315+ -0.000000i  sigCOH=  -10.710842+  0.000000i  sigTOT=  -14.745157+  0.000000i  VH=    4.544705+ -0.000326i
n=1   sigSX=   -4.034315+ -0.000000i  sigCOH=  -10.710842+  0.000000i  sigTOT=  -14.745157+  0.000000i  VH=    4.544705+ -0.000326i
n=2   sigSX=   -4.034315+ -0.000000i  sigCOH=  -10.710842+  0.000000i  sigTOT=  -14.745157+  0.000000i  VH=    4.544705+ -0.000326i
n=3   sigSX=   -4.034315+ -0.000000i  sigCOH=  -10.710842+  0.000000i  sigTOT=  -14.745157+  0.000000i  VH=    4.544705+ -0.000326i
n=4   sigSX=   -3.585307+  0.000000i  sigCOH=  -10.668994+  0.000000i  sigTOT=  -14.254301+  0.000000i  VH=    3.781947+ -0.003969i
n=5   sigSX=   -3.585307+  0.000000i  sigCOH=  -10.668994+  0.000000i  sigTOT=  -14.254301+  0.000000i  VH=    3.781947+ -0.003969i
n=6   sigSX=   -3.585307+  0.000000i  sigCOH=  -10.668994+  0.000000i  sigTOT=  -14.254301+  0.000000i  VH=    3.781947+ -0.003969i
n=7   sigSX=   -3.585307+  0.000000i  sigCOH=  -10.668994+  0.000000i  sigTOT=  -14.254301+  0.000000i  VH=    3.781947+ -0.003969i
n=8   sigSX=   -1.565735+  0.000000i  sigCOH=   -9.513851+ -0.000000i  sigTOT=  -11.079587+ -0.000000i  VH=    0.911319+  0.005639i
n=9   sigSX=   -1.565735+  0.000000i  sigCOH=   -9.513851+ -0.000000i  sigTOT=  -11.079587+ -0.000000i  VH=    0.911319+  0.005639i
n=10  sigSX=   -1.565735+  0.000000i  sigCOH=   -9.513851+ -0.000000i  sigTOT=  -11.079587+ -0.000000i  VH=    0.911319+  0.005639i
n=11  sigSX=   -1.565735+  0.000000i  sigCOH=   -9.513851+ -0.000000i  sigTOT=  -11.079587+ -0.000000i  VH=    0.911319+  0.005639i
n=12  sigSX=   -1.840445+  0.000000i  sigCOH=  -13.735854+ -0.000000i  sigTOT=  -15.576299+ -0.000000i  VH=    3.685627+  0.013594i
n=13  sigSX=   -1.840445+  0.000000i  sigCOH=  -13.735854+ -0.000000i  sigTOT=  -15.576299+ -0.000000i  VH=    3.685627+  0.013594i
n=14  sigSX=   -1.840445+  0.000000i  sigCOH=  -13.735854+ -0.000000i  sigTOT=  -15.576299+ -0.000000i  VH=    3.685627+  0.013594i
n=15  sigSX=   -1.840445+  0.000000i  sigCOH=  -13.735854+ -0.000000i  sigTOT=  -15.576299+ -0.000000i  VH=    3.685627+  0.013594i

k-point 4:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -4.215304+ -0.000000i  sigCOH=  -10.737517+  0.000000i  sigTOT=  -14.952821+  0.000000i  VH=    4.513296+ -0.000586i
n=1   sigSX=   -4.215304+ -0.000000i  sigCOH=  -10.737517+  0.000000i  sigTOT=  -14.952821+  0.000000i  VH=    4.513296+ -0.000586i
n=2   sigSX=   -3.485960+  0.000000i  sigCOH=  -10.142977+ -0.000000i  sigTOT=  -13.628937+  0.000000i  VH=    3.196932+  0.002289i
n=3   sigSX=   -3.485960+  0.000000i  sigCOH=  -10.142977+ -0.000000i  sigTOT=  -13.628937+  0.000000i  VH=    3.196932+  0.002289i
n=4   sigSX=   -3.859910+ -0.000000i  sigCOH=  -11.078772+  0.000000i  sigTOT=  -14.938682+  0.000000i  VH=    4.935074+ -0.004389i
n=5   sigSX=   -3.859910+ -0.000000i  sigCOH=  -11.078772+  0.000000i  sigTOT=  -14.938682+  0.000000i  VH=    4.935074+ -0.004389i
n=6   sigSX=   -3.857127+ -0.000000i  sigCOH=  -10.983394+  0.000000i  sigTOT=  -14.840522+  0.000000i  VH=    4.928398+ -0.004376i
n=7   sigSX=   -3.857127+ -0.000000i  sigCOH=  -10.983394+  0.000000i  sigTOT=  -14.840522+  0.000000i  VH=    4.928398+ -0.004376i
n=8   sigSX=   -2.018397+  0.000000i  sigCOH=  -10.638839+  0.000000i  sigTOT=  -12.657236+  0.000000i  VH=    3.359923+  0.014549i
n=9   sigSX=   -2.018397+  0.000000i  sigCOH=  -10.638839+  0.000000i  sigTOT=  -12.657236+  0.000000i  VH=    3.359923+  0.014549i
n=10  sigSX=   -1.775678+  0.000000i  sigCOH=  -10.450942+ -0.000000i  sigTOT=  -12.226620+  0.000000i  VH=    1.479993+ -0.008169i
n=11  sigSX=   -1.775678+  0.000000i  sigCOH=  -10.450942+ -0.000000i  sigTOT=  -12.226620+  0.000000i  VH=    1.479993+ -0.008169i
n=12  sigSX=   -1.774163+  0.000000i  sigCOH=  -10.296146+ -0.000000i  sigTOT=  -12.070309+ -0.000000i  VH=    1.469024+ -0.008181i
n=13  sigSX=   -1.774163+  0.000000i  sigCOH=  -10.296146+ -0.000000i  sigTOT=  -12.070309+ -0.000000i  VH=    1.469024+ -0.008181i
n=14  sigSX=   -0.981910+  0.000000i  sigCOH=   -8.737931+ -0.000000i  sigTOT=   -9.719841+ -0.000000i  VH=   -0.508692+  0.002782i
n=15  sigSX=   -0.981910+  0.000000i  sigCOH=   -8.737931+ -0.000000i  sigTOT=   -9.719841+ -0.000000i  VH=   -0.508692+  0.002782i

k-point 5:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -4.026154+ -0.000000i  sigCOH=  -10.765196+  0.000000i  sigTOT=  -14.791350+  0.000000i  VH=    4.541708+  0.002681i
n=1   sigSX=   -4.026154+ -0.000000i  sigCOH=  -10.765196+  0.000000i  sigTOT=  -14.791350+  0.000000i  VH=    4.541708+  0.002681i
n=2   sigSX=   -4.026154+ -0.000000i  sigCOH=  -10.765196+  0.000000i  sigTOT=  -14.791350+  0.000000i  VH=    4.541708+  0.002681i
n=3   sigSX=   -4.026154+ -0.000000i  sigCOH=  -10.765196+  0.000000i  sigTOT=  -14.791350+  0.000000i  VH=    4.541708+  0.002681i
n=4   sigSX=   -3.586469+  0.000000i  sigCOH=  -10.496462+  0.000000i  sigTOT=  -14.082930+  0.000000i  VH=    3.783604+  0.005663i
n=5   sigSX=   -3.586469+  0.000000i  sigCOH=  -10.496462+  0.000000i  sigTOT=  -14.082930+  0.000000i  VH=    3.783604+  0.005663i
n=6   sigSX=   -3.586469+  0.000000i  sigCOH=  -10.496462+  0.000000i  sigTOT=  -14.082930+  0.000000i  VH=    3.783604+  0.005663i
n=7   sigSX=   -3.586469+  0.000000i  sigCOH=  -10.496462+  0.000000i  sigTOT=  -14.082930+  0.000000i  VH=    3.783604+  0.005663i
n=8   sigSX=   -1.600915+  0.000000i  sigCOH=   -9.308377+ -0.000000i  sigTOT=  -10.909292+ -0.000000i  VH=    0.918895+ -0.017489i
n=9   sigSX=   -1.600915+  0.000000i  sigCOH=   -9.308377+ -0.000000i  sigTOT=  -10.909292+ -0.000000i  VH=    0.918895+ -0.017489i
n=10  sigSX=   -1.600915+  0.000000i  sigCOH=   -9.308377+ -0.000000i  sigTOT=  -10.909292+ -0.000000i  VH=    0.918895+ -0.017489i
n=11  sigSX=   -1.600915+  0.000000i  sigCOH=   -9.308377+ -0.000000i  sigTOT=  -10.909292+ -0.000000i  VH=    0.918895+ -0.017489i
n=12  sigSX=   -1.844722+  0.000000i  sigCOH=  -13.720137+ -0.000000i  sigTOT=  -15.564859+ -0.000000i  VH=    3.660234+ -0.003730i
n=13  sigSX=   -1.844722+  0.000000i  sigCOH=  -13.720137+ -0.000000i  sigTOT=  -15.564859+ -0.000000i  VH=    3.660234+ -0.003730i
n=14  sigSX=   -1.844722+  0.000000i  sigCOH=  -13.720137+ -0.000000i  sigTOT=  -15.564859+ -0.000000i  VH=    3.660234+ -0.003730i
n=15  sigSX=   -1.844722+  0.000000i  sigCOH=  -13.720137+ -0.000000i  sigTOT=  -15.564859+ -0.000000i  VH=    3.660234+ -0.003730i

k-point 6:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -4.023606+ -0.000000i  sigCOH=  -10.766850+  0.000000i  sigTOT=  -14.790456+  0.000000i  VH=    4.543407+ -0.000397i
n=1   sigSX=   -4.023606+ -0.000000i  sigCOH=  -10.766850+  0.000000i  sigTOT=  -14.790456+  0.000000i  VH=    4.543407+ -0.000397i
n=2   sigSX=   -4.023606+ -0.000000i  sigCOH=  -10.766850+  0.000000i  sigTOT=  -14.790456+  0.000000i  VH=    4.543407+ -0.000397i
n=3   sigSX=   -4.023606+ -0.000000i  sigCOH=  -10.766850+  0.000000i  sigTOT=  -14.790456+  0.000000i  VH=    4.543407+ -0.000397i
n=4   sigSX=   -3.594459+  0.000000i  sigCOH=  -10.525707+ -0.000000i  sigTOT=  -14.120165+ -0.000000i  VH=    3.788991+ -0.004959i
n=5   sigSX=   -3.594459+  0.000000i  sigCOH=  -10.525707+ -0.000000i  sigTOT=  -14.120165+ -0.000000i  VH=    3.788991+ -0.004959i
n=6   sigSX=   -3.594459+  0.000000i  sigCOH=  -10.525707+ -0.000000i  sigTOT=  -14.120165+ -0.000000i  VH=    3.788991+ -0.004959i
n=7   sigSX=   -3.594459+  0.000000i  sigCOH=  -10.525707+ -0.000000i  sigTOT=  -14.120165+ -0.000000i  VH=    3.788991+ -0.004959i
n=8   sigSX=   -1.605612+  0.000000i  sigCOH=   -9.147359+ -0.000000i  sigTOT=  -10.752971+ -0.000000i  VH=    0.898583+  0.006512i
n=9   sigSX=   -1.605612+  0.000000i  sigCOH=   -9.147359+ -0.000000i  sigTOT=  -10.752971+ -0.000000i  VH=    0.898583+  0.006512i
n=10  sigSX=   -1.605612+  0.000000i  sigCOH=   -9.147359+ -0.000000i  sigTOT=  -10.752971+ -0.000000i  VH=    0.898583+  0.006512i
n=11  sigSX=   -1.605612+  0.000000i  sigCOH=   -9.147359+ -0.000000i  sigTOT=  -10.752971+ -0.000000i  VH=    0.898583+  0.006512i
n=12  sigSX=   -1.806465+ -0.000000i  sigCOH=  -13.865303+ -0.000000i  sigTOT=  -15.671768+ -0.000000i  VH=    3.648246+  0.008715i
n=13  sigSX=   -1.806465+ -0.000000i  sigCOH=  -13.865303+ -0.000000i  sigTOT=  -15.671768+ -0.000000i  VH=    3.648246+  0.008715i
n=14  sigSX=   -1.806465+ -0.000000i  sigCOH=  -13.865303+ -0.000000i  sigTOT=  -15.671768+ -0.000000i  VH=    3.648246+  0.008715i
n=15  sigSX=   -1.806465+ -0.000000i  sigCOH=  -13.865303+ -0.000000i  sigTOT=  -15.671768+ -0.000000i  VH=    3.648246+  0.008715i

k-point 7:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -4.189968+  0.000000i  sigCOH=  -10.737975+  0.000000i  sigTOT=  -14.927942+  0.000000i  VH=    4.505977+  0.001009i
n=1   sigSX=   -4.189968+  0.000000i  sigCOH=  -10.737975+  0.000000i  sigTOT=  -14.927942+  0.000000i  VH=    4.505977+  0.001009i
n=2   sigSX=   -3.554614+ -0.000000i  sigCOH=  -10.064038+ -0.000000i  sigTOT=  -13.618652+ -0.000000i  VH=    3.211134+ -0.000815i
n=3   sigSX=   -3.554614+ -0.000000i  sigCOH=  -10.064038+ -0.000000i  sigTOT=  -13.618652+ -0.000000i  VH=    3.211134+ -0.000815i
n=4   sigSX=   -3.822669+  0.000000i  sigCOH=  -11.065907+ -0.000000i  sigTOT=  -14.888576+ -0.000000i  VH=    4.932627+  0.001038i
n=5   sigSX=   -3.822669+  0.000000i  sigCOH=  -11.065907+ -0.000000i  sigTOT=  -14.888576+ -0.000000i  VH=    4.932627+  0.001038i
n=6   sigSX=   -3.819815+  0.000000i  sigCOH=  -11.015038+  0.000000i  sigTOT=  -14.834853+  0.000000i  VH=    4.925891+  0.001001i
n=7   sigSX=   -3.819815+  0.000000i  sigCOH=  -11.015038+  0.000000i  sigTOT=  -14.834853+  0.000000i  VH=    4.925891+  0.001001i
n=8   sigSX=   -2.024532+  0.000000i  sigCOH=  -10.649450+  0.000000i  sigTOT=  -12.673982+  0.000000i  VH=    3.373224+ -0.000730i
n=9   sigSX=   -2.024532+  0.000000i  sigCOH=  -10.649450+  0.000000i  sigTOT=  -12.673982+  0.000000i  VH=    3.373224+ -0.000730i
n=10  sigSX=   -1.774669+  0.000000i  sigCOH=  -10.386195+ -0.000000i  sigTOT=  -12.160865+  0.000000i  VH=    1.456885+ -0.005644i
n=11  sigSX=   -1.774669+  0.000000i  sigCOH=  -10.386195+ -0.000000i  sigTOT=  -12.160865+  0.000000i  VH=    1.456885+ -0.005644i
n=12  sigSX=   -1.773150+  0.000000i  sigCOH=  -10.273282+  0.000000i  sigTOT=  -12.046432+  0.000000i  VH=    1.445842+ -0.005674i
n=13  sigSX=   -1.773150+  0.000000i  sigCOH=  -10.273282+  0.000000i  sigTOT=  -12.046432+  0.000000i  VH=    1.445842+ -0.005674i
n=14  sigSX=   -0.974064+ -0.000000i  sigCOH=   -8.825129+ -0.000000i  sigTOT=   -9.799193+ -0.000000i  VH=   -0.485771+  0.005918i
n=15  sigSX=   -0.974064+ -0.000000i  sigCOH=   -8.825129+ -0.000000i  sigTOT=   -9.799193+ -0.000000i  VH=   -0.485771+  0.005918i
