# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 104

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.28          0.00 B        0          0.00 B
    2.53          0.00 B        0          0.00 B
    2.79          0.00 B        0          0.00 B
    3.05          0.00 B        0          0.00 B
    3.30          0.00 B        0          0.00 B
    3.55          0.00 B        1          8.00 B
    3.80          0.00 B        3        192.00 B
    4.05          0.00 B        3        192.00 B
    4.30          0.00 B        2         64.00 B
    4.55          0.00 B        2         24.00 B
    4.80          0.00 B        0          0.00 B
    5.50          0.00 B        0          0.00 B
    5.75          0.00 B        2         24.00 B
    6.00          0.00 B        4       28.13 MiB
    6.25          0.00 B        8        1.02 GiB
    6.50          0.00 B       16        1.02 GiB
    6.75          0.00 B       16        1.02 GiB
    7.00          0.00 B       16        1.02 GiB
    7.25          0.00 B       15       28.14 MiB
    7.50          0.00 B       20       84.39 MiB
    7.75          0.00 B       22      196.89 MiB
    8.00          0.00 B       25      196.89 MiB
    8.25          0.00 B       22      196.89 MiB
    8.50          0.00 B       22      196.89 MiB
    8.75          0.00 B       21      140.64 MiB
    9.00          0.00 B       27      142.49 MiB
    9.25          0.00 B       31      166.72 MiB
    9.50          0.00 B       34      211.44 MiB
    9.76          0.00 B       28        1.62 GiB
   10.01          0.00 B       26      142.49 MiB
   10.26          0.00 B       26      142.49 MiB
   10.51          0.00 B       26      142.49 MiB
   10.76          0.00 B       27      142.49 MiB
   11.01          0.00 B       28        4.09 GiB
   11.26          0.00 B       28        4.09 GiB
   11.51          0.00 B       28        4.09 GiB
   11.76          0.00 B       28        4.09 GiB
   12.01          0.00 B       28        4.09 GiB
   12.26          0.00 B       28        4.09 GiB
   12.51          0.00 B       28        4.09 GiB
   12.76          0.00 B       28        4.09 GiB
   13.01          0.00 B       28        4.09 GiB
   13.26          0.00 B       28        4.09 GiB
   13.51          0.00 B       28        4.09 GiB
   13.76          0.00 B       28        4.09 GiB
   14.01          0.00 B       28        4.09 GiB
   14.26          0.00 B       27        4.09 GiB
   14.51          0.00 B       19       29.99 MiB
   14.76          0.00 B       30       31.11 MiB
   15.02          0.00 B       33       87.45 MiB
   15.27          0.00 B       33       87.45 MiB
   15.52          0.00 B       33       87.45 MiB
   15.77          0.00 B       33       87.45 MiB
   16.02          0.00 B       33       87.45 MiB
   16.27          0.00 B       33       87.45 MiB
   16.52          0.00 B       33       87.45 MiB
   16.77          0.00 B       33       87.45 MiB
   17.02          0.00 B       33       87.45 MiB
   17.27          0.00 B       33       87.45 MiB
   17.52          0.00 B       33       87.45 MiB
   17.77          0.00 B       33       87.45 MiB
   18.02          0.00 B       33       87.45 MiB
   18.27          0.00 B       33       87.45 MiB
   18.52          0.00 B       33       87.45 MiB
   18.77          0.00 B       33       87.45 MiB
   19.02          0.00 B       33       87.45 MiB
   19.28          0.00 B       45        4.04 GiB
   19.53          0.00 B       47        4.05 GiB
   19.78          0.00 B       47        4.05 GiB
   20.03          0.00 B       43       88.57 MiB
   20.28          0.00 B       45      151.07 MiB
   20.53          0.00 B       50       88.52 MiB
   20.78          0.00 B       47      116.63 MiB
   21.03          0.00 B       54      130.70 MiB
   21.28          0.00 B       50      130.70 MiB
   21.53          0.00 B       54      172.89 MiB
   21.78          0.00 B       62      201.02 MiB
   22.03          0.00 B       54      172.89 MiB
   22.28          0.00 B       62      201.02 MiB
   22.53          0.00 B       62      201.02 MiB
   22.79          0.00 B       50      229.12 MiB
   23.04          0.00 B       52      234.40 MiB
   23.29          0.00 B       56      233.09 MiB
   23.54          0.00 B       57      233.08 MiB
   23.79          0.00 B       61      233.08 MiB
   24.04          0.00 B       59      233.08 MiB
   24.30          0.00 B       61      239.08 MiB
   24.55          0.00 B       65      257.08 MiB
   24.80          0.00 B       66      267.08 MiB
   25.05          0.00 B       69      273.08 MiB
   25.30          0.00 B       69      273.08 MiB
   25.55          0.00 B       73      285.08 MiB
   25.80          0.00 B       80      281.08 MiB
   26.05          0.00 B       92      281.09 MiB
   26.30          0.00 B       56      230.01 MiB
   26.55          0.00 B       59      230.01 MiB
   26.81          0.00 B       60      230.01 MiB
   27.06          0.00 B       61      230.89 MiB
   27.31          0.00 B       61      230.89 MiB
   27.56          0.00 B       63      232.65 MiB
   27.81          0.00 B       63      232.65 MiB
   28.06          0.00 B       64      233.53 MiB
   28.31          0.00 B       68      237.04 MiB
   28.54          0.00 B       40        4.11 MiB
