# Generated by LORRAX unknown at 2026-07-18 22:34:40 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigSX=  -14.812108              sigCOH=  -13.330726              sigTOT=  -28.142834              VH=  588.471691  Eo=  -65.372251
n=1   sigSX=  -14.812108              sigCOH=  -13.330726              sigTOT=  -28.142834              VH=  588.471691  Eo=  -65.372251
n=2   sigSX=  -11.871892              sigCOH=  -12.046581              sigTOT=  -23.918473              VH=  584.055204  Eo=  -41.997237
n=3   sigSX=  -11.871892              sigCOH=  -12.046581              sigTOT=  -23.918473              VH=  584.055204  Eo=  -41.997237
n=4   sigSX=  -11.600547              sigCOH=  -11.878461              sigTOT=  -23.479008              VH=  576.277447  Eo=  -39.497232
n=5   sigSX=  -11.600547              sigCOH=  -11.878461              sigTOT=  -23.479008              VH=  576.277447  Eo=  -39.497232
n=6   sigSX=  -11.562184              sigCOH=  -11.959124              sigTOT=  -23.521308              VH=  584.600844  Eo=  -39.272875
n=7   sigSX=  -11.562184              sigCOH=  -11.959124              sigTOT=  -23.521308              VH=  584.600844  Eo=  -39.272875
n=8   sigSX=   -6.606316              sigCOH=   -9.392754              sigTOT=  -15.999070              VH=  381.313583  Eo=  -19.398604
n=9   sigSX=   -6.606316              sigCOH=   -9.392754              sigTOT=  -15.999070              VH=  381.313583  Eo=  -19.398604
n=10  sigSX=   -6.538638              sigCOH=   -9.473925              sigTOT=  -16.012563              VH=  355.937191  Eo=  -18.214280
n=11  sigSX=   -6.538638              sigCOH=   -9.473925              sigTOT=  -16.012563              VH=  355.937191  Eo=  -18.214280
n=12  sigSX=   -5.940237              sigCOH=   -8.280721              sigTOT=  -14.220958              VH=  393.388424  Eo=  -10.873768
n=13  sigSX=   -5.940237              sigCOH=   -8.280721              sigTOT=  -14.220958              VH=  393.388424  Eo=  -10.873768
n=14  sigSX=   -6.800775              sigCOH=   -8.760172              sigTOT=  -15.560948              VH=  490.615283  Eo=   -7.815640
n=15  sigSX=   -6.800775              sigCOH=   -8.760172              sigTOT=  -15.560948              VH=  490.615283  Eo=   -7.815640
n=16  sigSX=   -6.735978              sigCOH=   -8.743532              sigTOT=  -15.479510              VH=  485.763454  Eo=   -7.759785
n=17  sigSX=   -6.735978              sigCOH=   -8.743532              sigTOT=  -15.479510              VH=  485.763454  Eo=   -7.759785
n=18  sigSX=   -5.530170              sigCOH=   -7.955007              sigTOT=  -13.485177              VH=  296.096325  Eo=   -7.145276
n=19  sigSX=   -5.530170              sigCOH=   -7.955007              sigTOT=  -13.485177              VH=  296.096325  Eo=   -7.145276
n=20  sigSX=   -6.974787              sigCOH=   -8.842818              sigTOT=  -15.817605              VH=  453.010910  Eo=   -6.779803
n=21  sigSX=   -6.974787              sigCOH=   -8.842818              sigTOT=  -15.817605              VH=  453.010910  Eo=   -6.779803
n=22  sigSX=   -6.948963              sigCOH=   -8.832797              sigTOT=  -15.781760              VH=  452.497973  Eo=   -6.699109
n=23  sigSX=   -6.948963              sigCOH=   -8.832797              sigTOT=  -15.781760              VH=  452.497973  Eo=   -6.699109
n=24  sigSX=   -6.627975              sigCOH=   -8.279893              sigTOT=  -14.907868              VH=  412.130759  Eo=   -5.386093
n=25  sigSX=   -6.627975              sigCOH=   -8.279893              sigTOT=  -14.907868              VH=  412.130759  Eo=   -5.386093
n=26  sigSX=   -5.177292              sigCOH=   -8.362344              sigTOT=  -13.539636              VH=  427.342293  Eo=   -2.581488
n=27  sigSX=   -5.177292              sigCOH=   -8.362344              sigTOT=  -13.539636              VH=  427.342293  Eo=   -2.581488
n=28  sigSX=   -5.148306              sigCOH=   -8.365390              sigTOT=  -13.513696              VH=  425.139305  Eo=   -2.505730
n=29  sigSX=   -5.148306              sigCOH=   -8.365390              sigTOT=  -13.513696              VH=  425.139305  Eo=   -2.505730
n=30  sigSX=   -5.021719              sigCOH=   -8.530518              sigTOT=  -13.552237              VH=  406.555671  Eo=   -2.332526
n=31  sigSX=   -5.021719              sigCOH=   -8.530518              sigTOT=  -13.552237              VH=  406.555671  Eo=   -2.332526
n=32  sigSX=   -5.016471              sigCOH=   -8.537055              sigTOT=  -13.553526              VH=  404.357126  Eo=   -2.326587
n=33  sigSX=   -5.016471              sigCOH=   -8.537055              sigTOT=  -13.553526              VH=  404.357126  Eo=   -2.326587
n=34  sigSX=   -3.228758              sigCOH=   -6.853097              sigTOT=  -10.081855              VH=  430.463536  Eo=    1.113320
n=35  sigSX=   -3.228758              sigCOH=   -6.853097              sigTOT=  -10.081855              VH=  430.463536  Eo=    1.113320
n=36  sigSX=   -3.175245              sigCOH=   -6.534163              sigTOT=   -9.709407              VH=  326.714250  Eo=    3.714012
n=37  sigSX=   -3.175245              sigCOH=   -6.534163              sigTOT=   -9.709407              VH=  326.714250  Eo=    3.714012
n=38  sigSX=   -2.166550              sigCOH=   -4.792079              sigTOT=   -6.958630              VH=  154.975616  Eo=    3.951990
n=39  sigSX=   -2.166550              sigCOH=   -4.792079              sigTOT=   -6.958630              VH=  154.975616  Eo=    3.951990
n=40  sigSX=   -1.341647              sigCOH=   -4.012620              sigTOT=   -5.354267              VH=   48.387812  Eo=    4.776397
n=41  sigSX=   -1.341647              sigCOH=   -4.012620              sigTOT=   -5.354267              VH=   48.387812  Eo=    4.776397
n=42  sigSX=   -3.267646              sigCOH=   -6.316745              sigTOT=   -9.584391              VH=  362.257490  Eo=    5.486221
n=43  sigSX=   -3.267646              sigCOH=   -6.316745              sigTOT=   -9.584391              VH=  362.257490  Eo=    5.486221
n=44  sigSX=   -3.261476              sigCOH=   -6.312606              sigTOT=   -9.574082              VH=  360.752045  Eo=    5.562324
n=45  sigSX=   -3.261476              sigCOH=   -6.312606              sigTOT=   -9.574082              VH=  360.752045  Eo=    5.562324
n=46  sigSX=   -3.295529              sigCOH=   -6.151880              sigTOT=   -9.447409              VH=  342.184876  Eo=    7.461578
n=47  sigSX=   -3.295529              sigCOH=   -6.151880              sigTOT=   -9.447409              VH=  342.184876  Eo=    7.461578
n=48  sigSX=   -3.297241              sigCOH=   -6.152151              sigTOT=   -9.449392              VH=  343.490141  Eo=    7.478937
n=49  sigSX=   -3.297241              sigCOH=   -6.152151              sigTOT=   -9.449392              VH=  343.490141  Eo=    7.478937
n=50  sigSX=   -3.380547              sigCOH=   -6.089872              sigTOT=   -9.470419              VH=  284.528621  Eo=    7.640757
n=51  sigSX=   -3.380547              sigCOH=   -6.089872              sigTOT=   -9.470419              VH=  284.528621  Eo=    7.640757
n=52  sigSX=   -3.315787              sigCOH=   -5.935249              sigTOT=   -9.251036              VH=  327.853820  Eo=   10.750580
n=53  sigSX=   -3.315787              sigCOH=   -5.935249              sigTOT=   -9.251036              VH=  327.853820  Eo=   10.750580
n=54  sigSX=   -3.316633              sigCOH=   -5.935935              sigTOT=   -9.252568              VH=  327.868640  Eo=   10.765259
n=55  sigSX=   -3.316633              sigCOH=   -5.935935              sigTOT=   -9.252568              VH=  327.868640  Eo=   10.765259
n=56  sigSX=   -2.177982              sigCOH=   -4.977536              sigTOT=   -7.155518              VH=  361.949700  Eo=   10.847685
n=57  sigSX=   -2.177982              sigCOH=   -4.977536              sigTOT=   -7.155518              VH=  361.949700  Eo=   10.847685
n=58  sigSX=   -3.654355              sigCOH=   -6.160074              sigTOT=   -9.814430              VH=  328.268455  Eo=   11.103915
n=59  sigSX=   -3.654355              sigCOH=   -6.160074              sigTOT=   -9.814430              VH=  328.268455  Eo=   11.103915
n=60  sigSX=   -3.662975              sigCOH=   -6.168651              sigTOT=   -9.831626              VH=  327.886360  Eo=   11.110755
n=61  sigSX=   -3.662975              sigCOH=   -6.168651              sigTOT=   -9.831626              VH=  327.886360  Eo=   11.110755
n=62  sigSX=   -1.599660              sigCOH=   -3.307083              sigTOT=   -4.906743              VH=  233.927969  Eo=   11.238346
n=63  sigSX=   -1.599660              sigCOH=   -3.307083              sigTOT=   -4.906743              VH=  233.927969  Eo=   11.238346
n=64  sigSX=   -1.475419              sigCOH=   -3.151175              sigTOT=   -4.626595              VH=  188.482174  Eo=   14.009905
n=65  sigSX=   -1.475419              sigCOH=   -3.151175              sigTOT=   -4.626595              VH=  188.482174  Eo=   14.009905
n=66  sigSX=   -1.382598              sigCOH=   -2.984355              sigTOT=   -4.366953              VH=  168.940195  Eo=   14.263648
n=67  sigSX=   -1.382598              sigCOH=   -2.984355              sigTOT=   -4.366953              VH=  168.940195  Eo=   14.263648
n=68  sigSX=   -1.939412              sigCOH=   -3.611656              sigTOT=   -5.551068              VH=  223.536757  Eo=   14.654707
n=69  sigSX=   -1.939412              sigCOH=   -3.611656              sigTOT=   -5.551068              VH=  223.536757  Eo=   14.654707
n=70  sigSX=   -1.148060              sigCOH=   -2.596213              sigTOT=   -3.744273              VH=  158.023745  Eo=   16.051969
