# Generated by LORRAX 0.1.0 at 2026-05-07 06:18:42 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigSX= -106.312369              sigCOH=    0.000000              sigTOT= -106.312369              VH=  678.929766
n=1   sigSX= -106.312369              sigCOH=    0.000000              sigTOT= -106.312369              VH=  678.929766
n=2   sigSX= -107.318777              sigCOH=    0.000000              sigTOT= -107.318777              VH=  680.486778
n=3   sigSX= -107.318777              sigCOH=    0.000000              sigTOT= -107.318777              VH=  680.486778
n=4   sigSX= -114.074819              sigCOH=    0.000000              sigTOT= -114.074819              VH=  687.091024
n=5   sigSX= -114.074819              sigCOH=    0.000000              sigTOT= -114.074819              VH=  687.091024
n=6   sigSX= -114.010303              sigCOH=    0.000000              sigTOT= -114.010303              VH=  687.193759
n=7   sigSX= -114.010303              sigCOH=    0.000000              sigTOT= -114.010303              VH=  687.193759
n=8   sigSX= -147.783032              sigCOH=    0.000000              sigTOT= -147.783032              VH=  733.146112
n=9   sigSX= -147.783032              sigCOH=    0.000000              sigTOT= -147.783032              VH=  733.146112
n=10  sigSX= -147.759077              sigCOH=    0.000000              sigTOT= -147.759077              VH=  733.389641
n=11  sigSX= -147.759077              sigCOH=    0.000000              sigTOT= -147.759077              VH=  733.389641
n=12  sigSX=  -79.537511              sigCOH=    0.000000              sigTOT=  -79.537511              VH=  638.891271
n=13  sigSX=  -79.537511              sigCOH=    0.000000              sigTOT=  -79.537511              VH=  638.891271
n=14  sigSX=  -80.200427              sigCOH=    0.000000              sigTOT=  -80.200427              VH=  639.801542
n=15  sigSX=  -80.200427              sigCOH=    0.000000              sigTOT=  -80.200427              VH=  639.801542
n=16  sigSX= -840.041883              sigCOH=    0.000000              sigTOT= -840.041883              VH= 1813.280650
n=17  sigSX= -840.041883              sigCOH=    0.000000              sigTOT= -840.041883              VH= 1813.280650
n=18  sigSX= -976.674903              sigCOH=    0.000000              sigTOT= -976.674903              VH= 2091.066700
n=19  sigSX= -976.674903              sigCOH=    0.000000              sigTOT= -976.674903              VH= 2091.066700
n=20  sigSX= -960.765850              sigCOH=    0.000000              sigTOT= -960.765850              VH= 2096.273543
n=21  sigSX= -960.765850              sigCOH=    0.000000              sigTOT= -960.765850              VH= 2096.273543
n=22  sigSX= -962.056150              sigCOH=    0.000000              sigTOT= -962.056150              VH= 2098.265163
n=23  sigSX= -962.056150              sigCOH=    0.000000              sigTOT= -962.056150              VH= 2098.265163
n=24  sigSX= -956.605185              sigCOH=    0.000000              sigTOT= -956.605185              VH= 2093.163475
n=25  sigSX= -956.605185              sigCOH=    0.000000              sigTOT= -956.605185              VH= 2093.163475
n=26  sigSX= -957.520173              sigCOH=    0.000000              sigTOT= -957.520173              VH= 2094.366911
n=27  sigSX= -957.520173              sigCOH=    0.000000              sigTOT= -957.520173              VH= 2094.366911
n=28  sigSX= -225.622507              sigCOH=    0.000000              sigTOT= -225.622507              VH=  318.970358
n=29  sigSX= -225.622507              sigCOH=    0.000000              sigTOT= -225.622507              VH=  318.970358
n=30  sigSX= -896.565474              sigCOH=    0.000000              sigTOT= -896.565474              VH= 2426.442816
n=31  sigSX= -896.565474              sigCOH=    0.000000              sigTOT= -896.565474              VH= 2426.442816
n=32  sigSX= -537.165800              sigCOH=    0.000000              sigTOT= -537.165800              VH= 1542.561028
n=33  sigSX= -537.165800              sigCOH=    0.000000              sigTOT= -537.165800              VH= 1542.561028
n=34  sigSX= -687.588305              sigCOH=    0.000000              sigTOT= -687.588305              VH= 1319.789287
n=35  sigSX= -687.588305              sigCOH=    0.000000              sigTOT= -687.588305              VH= 1319.789287
n=36  sigSX= -585.841740              sigCOH=    0.000000              sigTOT= -585.841740              VH= 1505.921777
n=37  sigSX= -585.841740              sigCOH=    0.000000              sigTOT= -585.841740              VH= 1505.921777
n=38  sigSX= -673.743239              sigCOH=    0.000000              sigTOT= -673.743239              VH= 1230.986917
n=39  sigSX= -673.743239              sigCOH=    0.000000              sigTOT= -673.743239              VH= 1230.986917
n=40  sigSX= -356.450704              sigCOH=    0.000000              sigTOT= -356.450704              VH=  825.643925
n=41  sigSX= -356.450704              sigCOH=    0.000000              sigTOT= -356.450704              VH=  825.643925
n=42  sigSX= -536.174347              sigCOH=    0.000000              sigTOT= -536.174347              VH= 1012.582363
n=43  sigSX= -536.174347              sigCOH=    0.000000              sigTOT= -536.174347              VH= 1012.582363
n=44  sigSX= -478.406819              sigCOH=    0.000000              sigTOT= -478.406819              VH= 1132.964875
n=45  sigSX= -478.406819              sigCOH=    0.000000              sigTOT= -478.406819              VH= 1132.964875
n=46  sigSX= -565.688326              sigCOH=    0.000000              sigTOT= -565.688326              VH= 1515.351558
n=47  sigSX= -565.688326              sigCOH=    0.000000              sigTOT= -565.688326              VH= 1515.351558
n=48  sigSX= -887.529740              sigCOH=    0.000000              sigTOT= -887.529740              VH= 2367.047471
n=49  sigSX= -887.529740              sigCOH=    0.000000              sigTOT= -887.529740              VH= 2367.047471
n=50  sigSX= -979.169047              sigCOH=    0.000000              sigTOT= -979.169047              VH= 2657.279349
n=51  sigSX= -979.169047              sigCOH=    0.000000              sigTOT= -979.169047              VH= 2657.279349
n=52  sigSX= -777.899482              sigCOH=    0.000000              sigTOT= -777.899482              VH= 2559.930192
n=53  sigSX= -777.899482              sigCOH=    0.000000              sigTOT= -777.899482              VH= 2559.930192
n=54  sigSX=-1138.259456              sigCOH=    0.000000              sigTOT=-1138.259456              VH= 2070.018077
n=55  sigSX=-1138.259456              sigCOH=    0.000000              sigTOT=-1138.259456              VH= 2070.018077
n=56  sigSX=-1509.218416              sigCOH=    0.000000              sigTOT=-1509.218416              VH= 2613.693263
n=57  sigSX=-1509.218416              sigCOH=    0.000000              sigTOT=-1509.218416              VH= 2613.693263
n=58  sigSX=-1283.548083              sigCOH=    0.000000              sigTOT=-1283.548083              VH= 2246.808148
n=59  sigSX=-1283.548083              sigCOH=    0.000000              sigTOT=-1283.548083              VH= 2246.808148
n=60  sigSX= -779.447360              sigCOH=    0.000000              sigTOT= -779.447360              VH= 1685.304933
n=61  sigSX= -779.447360              sigCOH=    0.000000              sigTOT= -779.447360              VH= 1685.304933
n=62  sigSX= -605.418899              sigCOH=    0.000000              sigTOT= -605.418899              VH= 1263.514540
n=63  sigSX= -605.418899              sigCOH=    0.000000              sigTOT= -605.418899              VH= 1263.514540
n=64  sigSX= -172.056958              sigCOH=    0.000000              sigTOT= -172.056958              VH=  608.296066
n=65  sigSX= -172.056958              sigCOH=    0.000000              sigTOT= -172.056958              VH=  608.296066
n=66  sigSX= -214.999582              sigCOH=    0.000000              sigTOT= -214.999582              VH=  748.812931
n=67  sigSX= -214.999582              sigCOH=    0.000000              sigTOT= -214.999582              VH=  748.812931
n=68  sigSX= -246.437408              sigCOH=    0.000000              sigTOT= -246.437408              VH=  799.328813
n=69  sigSX= -246.437408              sigCOH=    0.000000              sigTOT= -246.437408              VH=  799.328813
n=70  sigSX= -298.137682              sigCOH=    0.000000              sigTOT= -298.137682              VH=  863.688996
n=71  sigSX= -298.137682              sigCOH=    0.000000              sigTOT= -298.137682              VH=  863.688996
n=72  sigSX= -444.087780              sigCOH=    0.000000              sigTOT= -444.087780              VH= 1064.400654
n=73  sigSX= -444.087780              sigCOH=    0.000000              sigTOT= -444.087780              VH= 1064.400654
n=74  sigSX= -349.856015              sigCOH=    0.000000              sigTOT= -349.856015              VH=  950.279104
n=75  sigSX= -349.856015              sigCOH=    0.000000              sigTOT= -349.856015              VH=  950.279104
n=76  sigSX= -261.884343              sigCOH=    0.000000              sigTOT= -261.884343              VH= 1131.296716
n=77  sigSX= -261.884343              sigCOH=    0.000000              sigTOT= -261.884343              VH= 1131.296716
n=78  sigSX= -280.620236              sigCOH=    0.000000              sigTOT= -280.620236              VH= 1191.861492
n=79  sigSX= -280.620236              sigCOH=    0.000000              sigTOT= -280.620236              VH= 1191.861492
n=80  sigSX= -252.851927              sigCOH=    0.000000              sigTOT= -252.851927              VH=  840.143019
n=81  sigSX= -252.851927              sigCOH=    0.000000              sigTOT= -252.851927              VH=  840.143019
n=82  sigSX= -322.184549              sigCOH=    0.000000              sigTOT= -322.184549              VH=  930.279823
n=83  sigSX= -322.184549              sigCOH=    0.000000              sigTOT= -322.184549              VH=  930.279823
n=84  sigSX= -156.772879              sigCOH=    0.000000              sigTOT= -156.772879              VH=  367.776486
n=85  sigSX= -156.772879              sigCOH=    0.000000              sigTOT= -156.772879              VH=  367.776486
n=86  sigSX= -178.455580              sigCOH=    0.000000              sigTOT= -178.455580              VH=  196.721990
n=87  sigSX= -178.455580              sigCOH=    0.000000              sigTOT= -178.455580              VH=  196.721990
n=88  sigSX= -530.986932              sigCOH=    0.000000              sigTOT= -530.986932              VH= 1294.162272
n=89  sigSX= -530.986932              sigCOH=    0.000000              sigTOT= -530.986932              VH= 1294.162272
n=90  sigSX= -132.677786              sigCOH=    0.000000              sigTOT= -132.677786              VH=  399.823835
n=91  sigSX= -132.677786              sigCOH=    0.000000              sigTOT= -132.677786              VH=  399.823835
n=92  sigSX= -360.811475              sigCOH=    0.000000              sigTOT= -360.811475              VH=  931.209837
n=93  sigSX= -360.811475              sigCOH=    0.000000              sigTOT= -360.811475              VH=  931.209837
n=94  sigSX= -177.429090              sigCOH=    0.000000              sigTOT= -177.429090              VH=  585.324132
n=95  sigSX= -177.429090              sigCOH=    0.000000              sigTOT= -177.429090              VH=  585.324132
n=96  sigSX= -169.987350              sigCOH=    0.000000              sigTOT= -169.987350              VH=  411.567147
n=97  sigSX= -169.987350              sigCOH=    0.000000              sigTOT= -169.987350              VH=  411.567147
n=98  sigSX= -168.719571              sigCOH=    0.000000              sigTOT= -168.719571              VH=  417.861245
n=99  sigSX= -168.719571              sigCOH=    0.000000              sigTOT= -168.719571              VH=  417.861245
n=100 sigSX= -343.422304              sigCOH=    0.000000              sigTOT= -343.422304              VH=  967.914147
n=101 sigSX= -343.422304              sigCOH=    0.000000              sigTOT= -343.422304              VH=  967.914147
n=102 sigSX= -342.451972              sigCOH=    0.000000              sigTOT= -342.451972              VH=  962.438624
n=103 sigSX= -342.451972              sigCOH=    0.000000              sigTOT= -342.451972              VH=  962.438624
n=104 sigSX=  -51.837565              sigCOH=    0.000000              sigTOT=  -51.837565              VH=  186.665590
n=105 sigSX=  -51.837565              sigCOH=    0.000000              sigTOT=  -51.837565              VH=  186.665590
n=106 sigSX= -209.514226              sigCOH=    0.000000              sigTOT= -209.514226              VH=  803.589425
n=107 sigSX= -209.514226              sigCOH=    0.000000              sigTOT= -209.514226              VH=  803.589425
n=108 sigSX= -295.958439              sigCOH=    0.000000              sigTOT= -295.958439              VH=  545.829769
n=109 sigSX= -295.958439              sigCOH=    0.000000              sigTOT= -295.958439              VH=  545.829769
n=110 sigSX= -284.778439              sigCOH=    0.000000              sigTOT= -284.778439              VH=  531.510403
n=111 sigSX= -284.778439              sigCOH=    0.000000              sigTOT= -284.778439              VH=  531.510403
n=112 sigSX= -858.285080              sigCOH=    0.000000              sigTOT= -858.285080              VH= 1962.863740
