# Generated by LORRAX 0.1.0 at 2026-07-08 09:23:25 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -17.406554              sigC=    7.186910+  0.000001i  sigXC=  -10.219644+  0.000001i  VH=    3.318391  Eo=   -5.697472
n=1   sigX=  -17.406554              sigC=    7.186910+  0.000001i  sigXC=  -10.219644+  0.000001i  VH=    3.318391  Eo=   -5.697472
n=2   sigX=  -12.901092              sigC=    1.366737+  0.002184i  sigXC=  -11.534355+  0.002184i  VH=    5.317895  Eo=    6.249019
n=3   sigX=  -12.901092              sigC=    1.366737+  0.002184i  sigXC=  -11.534355+  0.002184i  VH=    5.317895  Eo=    6.249019
n=4   sigX=  -12.875317              sigC=    1.345339+ -0.000952i  sigXC=  -11.529978+ -0.000952i  VH=    5.309107  Eo=    6.296980
n=5   sigX=  -12.875317              sigC=    1.345339+ -0.000952i  sigXC=  -11.529978+ -0.000952i  VH=    5.309107  Eo=    6.296980
n=6   sigX=  -12.875317              sigC=    1.345339+ -0.000952i  sigXC=  -11.529978+ -0.000952i  VH=    5.309107  Eo=    6.296980
n=7   sigX=  -12.875317              sigC=    1.345339+ -0.000952i  sigXC=  -11.529978+ -0.000952i  VH=    5.309107  Eo=    6.296980
n=8   sigX=   -5.729285              sigC=   -3.718331+  0.000003i  sigXC=   -9.447616+  0.000003i  VH=    2.214852  Eo=    8.798077
n=9   sigX=   -5.729285              sigC=   -3.718331+  0.000003i  sigXC=   -9.447616+  0.000003i  VH=    2.214852  Eo=    8.798077
n=10  sigX=   -5.708551              sigC=   -3.735850+ -0.000003i  sigXC=   -9.444401+ -0.000003i  VH=    2.199620  Eo=    8.833005
n=11  sigX=   -5.708551              sigC=   -3.735850+ -0.000003i  sigXC=   -9.444401+ -0.000003i  VH=    2.199620  Eo=    8.833005
n=12  sigX=   -5.708551              sigC=   -3.735850+ -0.000003i  sigXC=   -9.444401+ -0.000003i  VH=    2.199620  Eo=    8.833005
n=13  sigX=   -5.708551              sigC=   -3.735850+ -0.000003i  sigXC=   -9.444401+ -0.000003i  VH=    2.199620  Eo=    8.833005
n=14  sigX=   -5.857458              sigC=   -4.343137+ -0.000001i  sigXC=  -10.200595+ -0.000001i  VH=    4.934282  Eo=    9.629145
n=15  sigX=   -5.857458              sigC=   -4.343137+ -0.000001i  sigXC=  -10.200595+ -0.000001i  VH=    4.934282  Eo=    9.629145

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -17.146070              sigC=    6.700326+  1.175472i  sigXC=  -10.445744+  1.175472i  VH=    3.502657  Eo=   -4.897280
n=1   sigX=  -17.146070              sigC=    6.700326+  1.175472i  sigXC=  -10.445744+  1.175472i  VH=    3.502657  Eo=   -4.897280
