# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 42

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.24          0.00 B        0          0.00 B
    2.49          0.00 B        0          0.00 B
    2.74          0.00 B        4        7.50 MiB
    2.99          0.00 B        4        7.50 MiB
    3.24          0.00 B        7       18.52 MiB
    3.49          0.00 B       11      243.56 MiB
    3.74          0.00 B       10      243.53 MiB
    3.99          0.00 B       11      243.53 MiB
    4.24          0.00 B       13      247.05 MiB
    4.49          0.00 B       17      254.08 MiB
    4.74          0.00 B       19      257.60 MiB
    5.04          0.00 B       10      243.53 MiB
    5.30          0.00 B       10      243.53 MiB
    5.57          0.00 B       10      243.53 MiB
    5.82          0.00 B       10      243.53 MiB
    6.07          0.00 B       10      243.53 MiB
    6.32          0.00 B       10      243.53 MiB
    6.57          0.00 B       10      243.53 MiB
    6.82          0.00 B       10      243.53 MiB
    7.07          0.00 B       10      243.53 MiB
    7.32          0.00 B       10      243.53 MiB
    7.57          0.00 B       10      243.53 MiB
    7.82          0.00 B       10      243.53 MiB
    8.07          0.00 B       10      243.53 MiB
    8.32          0.00 B       10      243.53 MiB
    8.57          0.00 B       10      243.53 MiB
    8.82          0.00 B       10      243.53 MiB
    9.07          0.00 B       10      243.53 MiB
    9.32          0.00 B       10      243.53 MiB
    9.57          0.00 B       10      243.53 MiB
    9.82          0.00 B       10      243.53 MiB
   10.07          0.00 B       10      243.53 MiB
   10.32          0.00 B       10      243.53 MiB
   10.57          0.00 B       12      243.85 MiB
   11.10          0.00 B        0          0.00 B
   11.83          0.00 B        0          0.00 B
   12.13          0.00 B        0          0.00 B
   12.39          0.00 B        0          0.00 B
   12.64          0.00 B        0          0.00 B
   12.89          0.00 B        0          0.00 B
   13.14          0.00 B        0          0.00 B
   13.36          0.00 B        0          0.00 B
