# Breit Σ_xc comparison (eV).  std = sigSX + sigCOH (charge Σ_xc)
# screened = Σ^B from screened W^{ij}; unscr = Σ^B from bare V^{ij}
#  k    n     sigSX      sigCOH        std    SigB_scr   SigB_unscr   std+Bscr  std+Bunscr
   6   16   -10.45341    -4.25499   -14.70840   -0.000193   -0.000193   -14.70860   -14.70860
   6   17   -10.45477    -4.24561   -14.70038   -0.000139   -0.000139   -14.70052   -14.70052
   6   18   -10.49597    -4.21873   -14.71470   -0.000067   -0.000067   -14.71477   -14.71477
   6   19   -10.41761    -4.22070   -14.63831   -0.000091   -0.000091   -14.63840   -14.63840
   6   20   -10.55720    -4.25777   -14.81497   -0.000088   -0.000088   -14.81506   -14.81506
   6   21   -10.48612    -4.26281   -14.74894   -0.000124   -0.000124   -14.74906   -14.74906
   6   22   -10.58084    -4.26561   -14.84645   -0.000085   -0.000085   -14.84654   -14.84654
   6   23   -10.50389    -4.27050   -14.77439   -0.000113   -0.000113   -14.77450   -14.77450
   6   24   -10.58846    -4.28084   -14.86930   -0.000070   -0.000070   -14.86937   -14.86937
   6   25   -10.55400    -4.25923   -14.81323   -0.000071   -0.000071   -14.81330   -14.81330
   6   26   -10.51518    -4.28885   -14.80402   -0.000112   -0.000112   -14.80414   -14.80414
   6   27   -10.48799    -4.27012   -14.75811   -0.000115   -0.000115   -14.75823   -14.75823
   6   28    -8.43940    -3.92596   -12.36536   -0.001110   -0.001110   -12.36646   -12.36646
   6   29    -7.96954    -3.82227   -11.79181   -0.000705   -0.000705   -11.79252   -11.79252
   6   30    -8.35612    -3.82830   -12.18442   -0.000922   -0.000922   -12.18535   -12.18535
   6   31    -7.88276    -3.69976   -11.58252   -0.000487   -0.000487   -11.58300   -11.58300
   6   32    -8.32220    -3.81359   -12.13580   -0.000757   -0.000757   -12.13655   -12.13655
   6   33    -8.23918    -3.77546   -12.01464   -0.000688   -0.000688   -12.01533   -12.01533
   6   34    -8.10086    -3.70375   -11.80461   -0.000523   -0.000523   -11.80513   -11.80513
   6   35    -7.96354    -3.64306   -11.60660   -0.000303   -0.000303   -11.60690   -11.60690
   6   36    -8.10759    -3.69574   -11.80333   -0.000603   -0.000604   -11.80393   -11.80393
   6   37    -8.10533    -3.72719   -11.83252   -0.000423   -0.000423   -11.83295   -11.83295
   6   38    -7.99600    -3.74159   -11.73759   -0.001019   -0.001019   -11.73861   -11.73861
   6   39    -8.16199    -3.81917   -11.98116   -0.001146   -0.001146   -11.98230   -11.98231
   6   40    -8.32047    -3.91143   -12.23190   -0.001967   -0.001968   -12.23387   -12.23387
   6   41    -9.10264    -4.38144   -13.48409   -0.002768   -0.002768   -13.48686   -13.48686
   6   42    -8.05254    -3.79445   -11.84698   -0.001196   -0.001197   -11.84818   -11.84818
   6   43    -9.33987    -4.50346   -13.84332   -0.004885   -0.004887   -13.84821   -13.84821
   6   44    -8.36916    -3.87777   -12.24693   -0.000668   -0.000668   -12.24760   -12.24760
   6   45    -8.79077    -4.09748   -12.88826   -0.002432   -0.002433   -12.89069   -12.89069
   6   46    -8.49673    -4.02534   -12.52207   -0.002687   -0.002688   -12.52475   -12.52475
   6   47    -8.24453    -3.79714   -12.04168   -0.001540   -0.001541   -12.04322   -12.04322
   6   48    -8.36168    -4.00348   -12.36516   -0.002646   -0.002646   -12.36781   -12.36781
   6   49    -8.20581    -3.71030   -11.91611   -0.000985   -0.000986   -11.91710   -11.91710
   6   50    -8.22305    -3.81922   -12.04227   -0.002636   -0.002637   -12.04490   -12.04490
   6   51    -8.14091    -3.70412   -11.84503   -0.001748   -0.001749   -11.84678   -11.84678
   6   52    -7.98023    -3.54616   -11.52639   -0.000937   -0.000937   -11.52733   -11.52733
   6   53    -7.94761    -3.52328   -11.47088   -0.000798   -0.000798   -11.47168   -11.47168
   6   54    -8.55896    -3.81660   -12.37557   -0.002157   -0.002157   -12.37772   -12.37773
   6   55    -8.28665    -3.68275   -11.96939   -0.001277   -0.001277   -11.97067   -11.97067
   6   56    -9.36926    -4.15627   -13.52553   -0.002551   -0.002552   -13.52808   -13.52809
   6   57    -9.21844    -4.07848   -13.29693   -0.003404   -0.003405   -13.30033   -13.30033
   6   58    -7.85760    -3.40059   -11.25819   -0.000347   -0.000347   -11.25854   -11.25854
   6   59    -8.36448    -3.70562   -12.07010   -0.001836   -0.001836   -12.07193   -12.07193
   6   60    -8.95257    -4.04654   -12.99911   -0.002039   -0.002040   -13.00115   -13.00115
   6   61    -7.84266    -3.41845   -11.26111   -0.000591   -0.000591   -11.26170   -11.26170
   6   62   -11.74512    -5.46039   -17.20551   -0.008444   -0.008446   -17.21395   -17.21396
   6   63    -9.68528    -4.35393   -14.03921   -0.004380   -0.004381   -14.04359   -14.04359
   6   64   -11.47522    -5.25935   -16.73457   -0.007040   -0.007042   -16.74161   -16.74161
   6   65   -11.25723    -5.13568   -16.39291   -0.007076   -0.007078   -16.39999   -16.39999
   6   66    -8.52704    -3.75435   -12.28140   -0.001884   -0.001885   -12.28328   -12.28328
   6   67   -12.06189    -5.54481   -17.60670   -0.008193   -0.008195   -17.61489   -17.61489
   6   68   -11.47930    -5.21241   -16.69171   -0.004985   -0.004986   -16.69669   -16.69669
   6   69   -10.22494    -4.51876   -14.74370   -0.004868   -0.004870   -14.74857   -14.74857
   6   70    -8.33592    -5.28366   -13.61958   -0.007544   -0.007546   -13.62713   -13.62713
   6   71    -8.26065    -5.21545   -13.47610   -0.009288   -0.009291   -13.48539   -13.48539
   6   72    -8.34281    -5.20328   -13.54609   -0.006868   -0.006870   -13.55296   -13.55296
   6   73    -7.88019    -5.03898   -12.91917   -0.006814   -0.006816   -12.92599   -12.92599
   6   74    -6.55829    -5.45254   -12.01083   -0.010122   -0.010124   -12.02096   -12.02096
   6   75    -6.12971    -5.26415   -11.39385   -0.008021   -0.008023   -11.40187   -11.40187
   6   76    -6.46767    -5.53569   -12.00336   -0.008157   -0.008159   -12.01152   -12.01152
   6   77    -6.35680    -5.55052   -11.90732   -0.007858   -0.007860   -11.91518   -11.91518
   7    0   -29.33047   -10.44402   -39.77449   -0.025875   -0.025882   -39.80036   -39.80037
   7    1   -29.33153   -10.44448   -39.77601   -0.025884   -0.025891   -39.80190   -39.80190
   7    2   -25.61382   -10.41495   -36.02877   -0.024886   -0.024894   -36.05366   -36.05367
   7    3   -25.61232   -10.41534   -36.02766   -0.024889   -0.024897   -36.05255   -36.05256
   7    4   -24.12125    -9.78363   -33.90488   -0.040231   -0.040245   -33.94511   -33.94513
   7    5   -24.11452    -9.77863   -33.89315   -0.040243   -0.040258   -33.93340   -33.93341
   7    6   -23.89139    -9.78642   -33.67781   -0.031808   -0.031818   -33.70962   -33.70963
   7    7   -23.89603    -9.78578   -33.68182   -0.031656   -0.031667   -33.71347   -33.71348
   7    8   -24.18270    -9.79235   -33.97505   -0.019103   -0.019108   -33.99415   -33.99416
   7    9   -24.15745    -9.77084   -33.92829   -0.019027   -0.019032   -33.94732   -33.94732
   7   10   -19.18664    -9.77848   -28.96513   -0.027568   -0.027576   -28.99270   -28.99270
   7   11   -19.18629    -9.78428   -28.97058   -0.027599   -0.027608   -28.99818   -28.99818
   7   12   -19.02804    -9.75308   -28.78113   -0.020441   -0.020447   -28.80157   -28.80157
   7   13   -19.02953    -9.75230   -28.78183   -0.020397   -0.020403   -28.80223   -28.80224
   7   14   -18.95972    -9.72624   -28.68596   -0.016663   -0.016668   -28.70262   -28.70263
   7   15   -18.96817    -9.74590   -28.71406   -0.016646   -0.016651   -28.73071   -28.73071
   7   16   -10.45807    -4.25824   -14.71632   -0.000189   -0.000189   -14.71651   -14.71651
   7   17   -10.46625    -4.24926   -14.71552   -0.000136   -0.000136   -14.71565   -14.71565
   7   18   -10.51170    -4.23113   -14.74283   -0.000075   -0.000075   -14.74291   -14.74291
   7   19   -10.52043    -4.24239   -14.76282   -0.000090   -0.000090   -14.76291   -14.76291
   7   20   -10.45940    -4.24893   -14.70833   -0.000130   -0.000130   -14.70846   -14.70846
   7   21   -10.43464    -4.23306   -14.66770   -0.000101   -0.000101   -14.66780   -14.66780
   7   22   -10.56908    -4.26254   -14.83161   -0.000082   -0.000082   -14.83170   -14.83170
   7   23   -10.49167    -4.26605   -14.75771   -0.000108   -0.000108   -14.75782   -14.75782
   7   24   -10.54677    -4.25362   -14.80038   -0.000074   -0.000074   -14.80045   -14.80045
   7   25   -10.57766    -4.28004   -14.85770   -0.000072   -0.000072   -14.85777   -14.85777
   7   26   -10.48301    -4.26274   -14.74575   -0.000105   -0.000105   -14.74586   -14.74586
   7   27   -10.51925    -4.29270   -14.81195   -0.000120   -0.000120   -14.81207   -14.81207
   7   28    -8.41965    -3.91416   -12.33381   -0.001055   -0.001055   -12.33486   -12.33486
   7   29    -7.96798    -3.81278   -11.78076   -0.000661   -0.000661   -11.78142   -11.78142
   7   30    -8.37542    -3.85012   -12.22554   -0.000912   -0.000912   -12.22645   -12.22645
   7   31    -7.90314    -3.72059   -11.62373   -0.000508   -0.000508   -11.62423   -11.62423
   7   32    -8.21718    -3.75533   -11.97250   -0.000703   -0.000703   -11.97321   -11.97321
   7   33    -8.12530    -3.71353   -11.83883   -0.000603   -0.000603   -11.83943   -11.83943
   7   34    -8.01013    -3.66778   -11.67791   -0.000372   -0.000373   -11.67828   -11.67828
   7   35    -8.00832    -3.66176   -11.67008   -0.000472   -0.000473   -11.67055   -11.67055
   7   36    -8.27429    -3.77134   -12.04563   -0.000818   -0.000818   -12.04644   -12.04644
   7   37    -8.14298    -3.73699   -11.87997   -0.000418   -0.000418   -11.88039   -11.88039
   7   38    -8.27476    -3.85091   -12.12567   -0.001349   -0.001349   -12.12701   -12.12701
   7   39    -8.49886    -3.99624   -12.49511   -0.001895   -0.001895   -12.49700   -12.49700
   7   40    -8.72938    -4.14299   -12.87237   -0.002275   -0.002275   -12.87465   -12.87465
   7   41    -8.74721    -4.14312   -12.89033   -0.002787   -0.002788   -12.89311   -12.89311
   7   42    -8.66674    -4.10291   -12.76965   -0.002387   -0.002388   -12.77204   -12.77204
   7   43    -8.58618    -4.09304   -12.67922   -0.002439   -0.002440   -12.68166   -12.68166
   7   44    -8.18462    -3.84116   -12.02578   -0.001362   -0.001362   -12.02714   -12.02714
   7   45    -8.67771    -3.99948   -12.67719   -0.002079   -0.002080   -12.67927   -12.67927
   7   46    -8.34917    -3.97677   -12.32593   -0.002173   -0.002173   -12.32811   -12.32811
   7   47    -8.31031    -3.78616   -12.09647   -0.001493   -0.001494   -12.09796   -12.09796
   7   48    -8.91376    -4.13900   -13.05276   -0.003136   -0.003137   -13.05589   -13.05589
   7   49    -8.39909    -3.83493   -12.23402   -0.001586   -0.001587   -12.23561   -12.23561
   7   50    -7.98915    -3.53058   -11.51973   -0.000714   -0.000715   -11.52045   -11.52045
   7   51    -8.09118    -3.62918   -11.72036   -0.001015   -0.001016   -11.72137   -11.72137
   7   52    -8.31877    -3.81673   -12.13550   -0.002180   -0.002181   -12.13768   -12.13768
   7   53    -7.81778    -3.56524   -11.38302   -0.001261   -0.001262   -11.38428   -11.38428
   7   54    -8.23761    -3.70192   -11.93954   -0.001830   -0.001831   -11.94137   -11.94137
   7   55    -8.14755    -3.70162   -11.84917   -0.001453   -0.001453   -11.85062   -11.85062
   7   56    -9.07781    -4.05808   -13.13589   -0.002643   -0.002643   -13.13854   -13.13854
   7   57    -9.00273    -4.02193   -13.02465   -0.002700   -0.002701   -13.02735   -13.02735
   7   58    -8.02304    -3.50656   -11.52959   -0.000822   -0.000822   -11.53041   -11.53041
   7   59    -8.90708    -4.00945   -12.91653   -0.002178   -0.002179   -12.91871   -12.91871
   7   60    -8.48215    -3.79682   -12.27897   -0.002556   -0.002556   -12.28153   -12.28153
   7   61    -7.98072    -3.43829   -11.41901   -0.000811   -0.000811   -11.41982   -11.41982
   7   62    -8.59594    -3.81791   -12.41384   -0.001337   -0.001337   -12.41518   -12.41518
   7   63    -9.48898    -4.27848   -13.76746   -0.003945   -0.003947   -13.77141   -13.77141
   7   64   -10.16969    -4.61357   -14.78326   -0.005065   -0.005067   -14.78833   -14.78833
   7   65   -10.91013    -4.95772   -15.86785   -0.006056   -0.006058   -15.87390   -15.87391
   7   66   -12.35278    -5.70796   -18.06074   -0.009621   -0.009624   -18.07036   -18.07037
   7   67   -12.07288    -5.53356   -17.60644   -0.006637   -0.006639   -17.61308   -17.61308
   7   68   -11.50547    -5.23783   -16.74330   -0.007159   -0.007161   -16.75046   -16.75046
   7   69   -10.82551    -4.83460   -15.66012   -0.005161   -0.005163   -15.66528   -15.66528
   7   70    -8.05708    -5.14602   -13.20309   -0.007362   -0.007364   -13.21046   -13.21046
   7   71    -8.40107    -5.25275   -13.65383   -0.008482   -0.008484   -13.66231   -13.66231
   7   72    -8.28539    -5.22794   -13.51333   -0.008511   -0.008514   -13.52184   -13.52185
   7   73    -7.97144    -5.12344   -13.09488   -0.005995   -0.005997   -13.10087   -13.10087
   7   74    -6.33022    -5.23374   -11.56396   -0.009997   -0.010000   -11.57396   -11.57396
   7   75    -6.33789    -5.43501   -11.77290   -0.007808   -0.007810   -11.78071   -11.78071
   7   76    -6.19895    -5.27921   -11.47815   -0.007535   -0.007537   -11.48569   -11.48569
   7   77    -6.48884    -5.55460   -12.04344   -0.010094   -0.010096   -12.05354   -12.05354
   8    0   -29.33401   -10.44468   -39.77869   -0.025875   -0.025883   -39.80456   -39.80457
   8    1   -29.32776   -10.44274   -39.77049   -0.025879   -0.025887   -39.79637   -39.79638
   8    2   -25.61568   -10.41557   -36.03125   -0.024885   -0.024893   -36.05614   -36.05615
   8    3   -25.61028   -10.41363   -36.02390   -0.024887   -0.024895   -36.04879   -36.04880
   8    4   -24.11713    -9.77402   -33.89115   -0.040270   -0.040284   -33.93142   -33.93143
   8    5   -24.12363    -9.79213   -33.91576   -0.040293   -0.040307   -33.95605   -33.95606
   8    6   -23.89514    -9.78579   -33.68093   -0.031758   -0.031768   -33.71268   -33.71269
   8    7   -23.89000    -9.78410   -33.67410   -0.031746   -0.031757   -33.70584   -33.70585
   8    8   -24.16455    -9.77493   -33.93948   -0.019078   -0.019083   -33.95856   -33.95857
   8    9   -24.17144    -9.78240   -33.95385   -0.019028   -0.019033   -33.97288   -33.97288
   8   10   -19.19650    -9.78414   -28.98065   -0.027548   -0.027556   -29.00819   -29.00820
   8   11   -19.16893    -9.77040   -28.93932   -0.027669   -0.027678   -28.96699   -28.96700
   8   12   -19.03378    -9.75251   -28.78629   -0.020433   -0.020439   -28.80672   -28.80673
   8   13   -19.02714    -9.75080   -28.77794   -0.020432   -0.020438   -28.79837   -28.79838
   8   14   -18.97234    -9.74371   -28.71605   -0.016657   -0.016662   -28.73271   -28.73271
   8   15   -18.97295    -9.73474   -28.70769   -0.016629   -0.016634   -28.72432   -28.72433
   8   16   -10.47040    -4.26567   -14.73607   -0.000182   -0.000182   -14.73625   -14.73625
   8   17   -10.48942    -4.25709   -14.74651   -0.000131   -0.000131   -14.74664   -14.74664
   8   18   -10.48235    -4.24632   -14.72867   -0.000125   -0.000125   -14.72879   -14.72879
   8   19   -10.46933    -4.24874   -14.71807   -0.000135   -0.000135   -14.71820   -14.71820
   8   20   -10.55003    -4.25317   -14.80320   -0.000081   -0.000081   -14.80328   -14.80328
   8   21   -10.47390    -4.25649   -14.73039   -0.000107   -0.000107   -14.73049   -14.73049
   8   22   -10.52993    -4.23966   -14.76959   -0.000067   -0.000067   -14.76965   -14.76965
   8   23   -10.45210    -4.24337   -14.69547   -0.000098   -0.000098   -14.69557   -14.69557
   8   24   -10.53423    -4.24551   -14.77974   -0.000072   -0.000072   -14.77981   -14.77981
   8   25   -10.46134    -4.25252   -14.71387   -0.000105   -0.000105   -14.71397   -14.71397
   8   26   -10.57306    -4.27662   -14.84968   -0.000071   -0.000071   -14.84975   -14.84975
   8   27   -10.50764    -4.28745   -14.79509   -0.000121   -0.000121   -14.79522   -14.79522
   8   28    -8.38970    -3.89525   -12.28495   -0.000983   -0.000983   -12.28593   -12.28593
   8   29    -7.93243    -3.78501   -11.71744   -0.000597   -0.000598   -11.71804   -11.71804
   8   30    -8.41898    -3.87507   -12.29405   -0.000943   -0.000943   -12.29499   -12.29499
   8   31    -7.98573    -3.76219   -11.74793   -0.000567   -0.000567   -11.74849   -11.74849
   8   32    -8.13944    -3.71988   -11.85932   -0.000645   -0.000645   -11.85997   -11.85997
   8   33    -8.21519    -3.77192   -11.98710   -0.000666   -0.000667   -11.98777   -11.98777
   8   34    -8.09404    -3.71170   -11.80574   -0.000639   -0.000639   -11.80637   -11.80637
   8   35    -8.10897    -3.71865   -11.82762   -0.000432   -0.000432   -11.82805   -11.82805
   8   36    -8.46453    -3.88834   -12.35287   -0.001033   -0.001033   -12.35390   -12.35391
   8   37    -8.35372    -3.81014   -12.16385   -0.000718   -0.000718   -12.16457   -12.16457
   8   38    -8.37059    -3.89118   -12.26176   -0.001831   -0.001832   -12.26359   -12.26359
   8   39    -8.24543    -3.82774   -12.07317   -0.001226   -0.001227   -12.07440   -12.07440
   8   40    -8.12687    -3.78316   -11.91003   -0.001026   -0.001026   -11.91106   -11.91106
   8   41    -8.66526    -4.09547   -12.76073   -0.002269   -0.002269   -12.76299   -12.76299
   8   42    -8.72334    -4.04174   -12.76507   -0.002661   -0.002662   -12.76773   -12.76774
   8   43    -8.67027    -4.13487   -12.80514   -0.003005   -0.003006   -12.80814   -12.80814
   8   44    -8.07613    -3.72618   -11.80231   -0.001147   -0.001147   -11.80345   -11.80345
   8   45    -8.44369    -3.92862   -12.37230   -0.001884   -0.001885   -12.37419   -12.37419
   8   46    -8.83006    -4.15412   -12.98418   -0.002612   -0.002613   -12.98680   -12.98680
   8   47    -8.31918    -3.90791   -12.22710   -0.002171   -0.002171   -12.22927   -12.22927
   8   48    -8.25137    -3.85180   -12.10317   -0.002043   -0.002043   -12.10521   -12.10521
   8   49    -8.21050    -3.77974   -11.99024   -0.001937   -0.001938   -11.99218   -11.99218
   8   50    -8.99020    -4.09304   -13.08324   -0.002569   -0.002569   -13.08581   -13.08581
   8   51    -8.21625    -3.78393   -12.00018   -0.001259   -0.001260   -12.00144   -12.00144
   8   52    -8.45747    -3.88492   -12.34239   -0.002557   -0.002558   -12.34495   -12.34495
   8   53    -8.24804    -3.69333   -11.94137   -0.001540   -0.001541   -11.94291   -11.94291
   8   54    -8.54161    -3.82166   -12.36327   -0.001565   -0.001565   -12.36483   -12.36483
   8   55    -8.25456    -3.68255   -11.93711   -0.000830   -0.000830   -11.93794   -11.93794
   8   56    -8.38311    -3.72181   -12.10492   -0.001747   -0.001748   -12.10667   -12.10667
   8   57    -7.98312    -3.54554   -11.52866   -0.000797   -0.000797   -11.52946   -11.52946
   8   58    -8.93643    -4.00889   -12.94533   -0.002712   -0.002712   -12.94804   -12.94804
   8   59    -8.80862    -3.91685   -12.72547   -0.002404   -0.002405   -12.72788   -12.72788
   8   60    -9.00852    -4.04317   -13.05170   -0.002631   -0.002632   -13.05433   -13.05433
   8   61    -8.39230    -3.66810   -12.06040   -0.001218   -0.001218   -12.06162   -12.06162
   8   62    -8.05577    -3.53261   -11.58838   -0.000947   -0.000947   -11.58933   -11.58933
   8   63    -8.55611    -3.80723   -12.36334   -0.001501   -0.001501   -12.36484   -12.36484
   8   64   -11.09139    -5.06680   -16.15819   -0.007371   -0.007373   -16.16556   -16.16557
   8   65   -10.96748    -5.02221   -15.98969   -0.005480   -0.005481   -15.99517   -15.99517
   8   66   -11.58247    -5.31644   -16.89890   -0.008871   -0.008874   -16.90777   -16.90778
   8   67   -11.39221    -5.18021   -16.57242   -0.005601   -0.005602   -16.57802   -16.57802
   8   68   -12.10547    -5.52387   -17.62934   -0.008956   -0.008958   -17.63829   -17.63830
   8   69   -11.13596    -5.01453   -16.15049   -0.005618   -0.005619   -16.15611   -16.15611
   8   70    -8.13277    -5.11417   -13.24694   -0.007694   -0.007696   -13.25464   -13.25464
   8   71    -8.30794    -5.24193   -13.54987   -0.007925   -0.007927   -13.55779   -13.55780
   8   72    -8.18351    -5.24458   -13.42809   -0.006497   -0.006499   -13.43459   -13.43459
   8   73    -6.46539    -5.18881   -11.65420   -0.006187   -0.006188   -11.66039   -11.66039
   8   74    -7.48991    -5.14913   -12.63904   -0.007657   -0.007659   -12.64670   -12.64670
   8   75    -6.51098    -5.17422   -11.68520   -0.010772   -0.010774   -11.69597   -11.69598
   8   76    -6.07614    -5.17413   -11.25026   -0.007678   -0.007680   -11.25794   -11.25794
   8   77    -6.59701    -5.71167   -12.30869   -0.009813   -0.009815   -12.31850   -12.31850
   9    0   -29.33272   -10.44434   -39.77707   -0.025876   -0.025883   -39.80294   -39.80295
   9    1   -29.32988   -10.44334   -39.77322   -0.025878   -0.025885   -39.79910   -39.79910
   9    2   -25.61432   -10.41521   -36.02953   -0.024884   -0.024893   -36.05441   -36.05442
   9    3   -25.61191   -10.41425   -36.02616   -0.024886   -0.024894   -36.05104   -36.05105
   9    4   -24.11776    -9.77385   -33.89161   -0.040264   -0.040278   -33.93187   -33.93188
   9    5   -24.12393    -9.79300   -33.91693   -0.040301   -0.040315   -33.95723   -33.95725
   9    6   -23.89503    -9.78611   -33.68113   -0.031756   -0.031767   -33.71289   -33.71290
   9    7   -23.89065    -9.78431   -33.67496   -0.031751   -0.031762   -33.70671   -33.70672
   9    8   -24.16047    -9.76973   -33.93021   -0.019074   -0.019079   -33.94928   -33.94929
   9    9   -24.17535    -9.78911   -33.96447   -0.019033   -0.019038   -33.98350   -33.98350
   9   10   -19.19357    -9.78226   -28.97582   -0.027560   -0.027568   -29.00339   -29.00339
   9   11   -19.16969    -9.77239   -28.94208   -0.027659   -0.027667   -28.96974   -28.96974
   9   12   -19.03393    -9.75270   -28.78663   -0.020433   -0.020439   -28.80707   -28.80707
   9   13   -19.02776    -9.75111   -28.77887   -0.020432   -0.020438   -28.79931   -28.79931
   9   14   -18.97669    -9.75175   -28.72844   -0.016674   -0.016679   -28.74512   -28.74512
   9   15   -18.97225    -9.72894   -28.70120   -0.016616   -0.016621   -28.71782   -28.71782
   9   16   -10.46588    -4.26301   -14.72889   -0.000182   -0.000182   -14.72907   -14.72907
   9   17   -10.48399    -4.25399   -14.73797   -0.000130   -0.000130   -14.73810   -14.73810
   9   18   -10.49587    -4.25422   -14.75009   -0.000125   -0.000126   -14.75022   -14.75022
   9   19   -10.48210    -4.25646   -14.73856   -0.000137   -0.000137   -14.73870   -14.73870
   9   20   -10.54371    -4.24957   -14.79327   -0.000081   -0.000081   -14.79335   -14.79335
   9   21   -10.46621    -4.25191   -14.71812   -0.000107   -0.000107   -14.71823   -14.71823
   9   22   -10.52362    -4.23572   -14.75935   -0.000068   -0.000068   -14.75942   -14.75942
   9   23   -10.44774    -4.24062   -14.68836   -0.000096   -0.000096   -14.68845   -14.68845
   9   24   -10.54948    -4.25483   -14.80431   -0.000070   -0.000070   -14.80438   -14.80438
   9   25   -10.47587    -4.26167   -14.73753   -0.000106   -0.000106   -14.73764   -14.73764
   9   26   -10.56491    -4.27156   -14.83647   -0.000072   -0.000072   -14.83655   -14.83655
   9   27   -10.49991    -4.28233   -14.78224   -0.000121   -0.000121   -14.78236   -14.78236
   9   28    -8.38804    -3.89481   -12.28285   -0.000978   -0.000979   -12.28383   -12.28383
   9   29    -7.92459    -3.78010   -11.70470   -0.000598   -0.000599   -11.70530   -11.70530
   9   30    -8.41005    -3.87014   -12.28019   -0.000963   -0.000963   -12.28115   -12.28115
   9   31    -7.97745    -3.75816   -11.73561   -0.000559   -0.000559   -11.73617   -11.73617
   9   32    -8.15033    -3.72590   -11.87623   -0.000627   -0.000627   -11.87686   -11.87686
   9   33    -8.21561    -3.77190   -11.98751   -0.000653   -0.000653   -11.98816   -11.98816
   9   34    -8.10483    -3.71446   -11.81929   -0.000628   -0.000629   -11.81992   -11.81992
   9   35    -8.11351    -3.72070   -11.83421   -0.000443   -0.000443   -11.83465   -11.83465
   9   36    -8.47738    -3.89670   -12.37408   -0.001033   -0.001033   -12.37512   -12.37512
   9   37    -8.33031    -3.80114   -12.13145   -0.000722   -0.000723   -12.13217   -12.13217
   9   38    -8.37787    -3.89481   -12.27268   -0.001867   -0.001868   -12.27455   -12.27455
   9   39    -8.22381    -3.81994   -12.04375   -0.001234   -0.001234   -12.04499   -12.04499
   9   40    -8.13206    -3.78611   -11.91817   -0.000999   -0.000999   -11.91917   -11.91917
   9   41    -8.63407    -4.07702   -12.71109   -0.002137   -0.002138   -12.71323   -12.71323
   9   42    -8.79989    -4.07904   -12.87893   -0.002799   -0.002800   -12.88173   -12.88173
   9   43    -8.66042    -4.13566   -12.79608   -0.002943   -0.002944   -12.79902   -12.79902
   9   44    -8.08640    -3.72804   -11.81444   -0.001175   -0.001175   -11.81562   -11.81562
   9   45    -8.44298    -3.92639   -12.36936   -0.001884   -0.001885   -12.37125   -12.37125
   9   46    -8.81117    -4.14319   -12.95435   -0.002607   -0.002607   -12.95696   -12.95696
   9   47    -8.33976    -3.92529   -12.26506   -0.002247   -0.002248   -12.26730   -12.26731
   9   48    -8.24053    -3.84119   -12.08173   -0.002018   -0.002019   -12.08375   -12.08375
   9   49    -8.20969    -3.77918   -11.98887   -0.001924   -0.001925   -11.99079   -11.99079
   9   50    -8.97173    -4.08489   -13.05662   -0.002591   -0.002592   -13.05921   -13.05921
   9   51    -8.23724    -3.79460   -12.03184   -0.001239   -0.001239   -12.03308   -12.03308
   9   52    -8.43363    -3.87490   -12.30853   -0.002534   -0.002535   -12.31107   -12.31107
   9   53    -8.24097    -3.69259   -11.93356   -0.001551   -0.001551   -11.93511   -11.93511
   9   54    -8.55703    -3.82668   -12.38371   -0.001620   -0.001621   -12.38533   -12.38533
   9   55    -8.27934    -3.69386   -11.97320   -0.000852   -0.000853   -11.97405   -11.97405
   9   56    -8.37092    -3.71638   -12.08730   -0.001739   -0.001739   -12.08904   -12.08904
   9   57    -7.99057    -3.54852   -11.53909   -0.000873   -0.000873   -11.53996   -11.53996
   9   58    -8.91450    -3.99423   -12.90874   -0.002639   -0.002640   -12.91137   -12.91138
   9   59    -8.72083    -3.87042   -12.59125   -0.002346   -0.002346   -12.59360   -12.59360
   9   60    -9.09423    -4.08681   -13.18104   -0.002827   -0.002828   -13.18387   -13.18387
   9   61    -8.38925    -3.67022   -12.05947   -0.001163   -0.001163   -12.06063   -12.06064
   9   62    -8.07576    -3.54343   -11.61918   -0.000980   -0.000980   -11.62016   -11.62016
   9   63    -8.53130    -3.79576   -12.32705   -0.001402   -0.001402   -12.32846   -12.32846
   9   64   -11.09969    -5.07056   -16.17025   -0.007139   -0.007141   -16.17739   -16.17739
   9   65   -11.00898    -5.04237   -16.05135   -0.005196   -0.005197   -16.05655   -16.05655
   9   66   -11.52533    -5.28592   -16.81124   -0.008716   -0.008718   -16.81996   -16.81996
   9   67   -11.41721    -5.19292   -16.61013   -0.005990   -0.005992   -16.61612   -16.61612
   9   68   -12.08826    -5.51555   -17.60381   -0.009281   -0.009283   -17.61309   -17.61310
   9   69   -11.14317    -5.01938   -16.16255   -0.005479   -0.005480   -16.16803   -16.16803
   9   70    -8.14679    -5.13095   -13.27774   -0.007369   -0.007371   -13.28511   -13.28511
   9   71    -8.30188    -5.23197   -13.53384   -0.008127   -0.008129   -13.54197   -13.54197
   9   72    -8.18732    -5.24155   -13.42887   -0.006430   -0.006432   -13.43530   -13.43530
   9   73    -6.46385    -5.17969   -11.64354   -0.005910   -0.005911   -11.64945   -11.64945
   9   74    -7.44589    -5.14877   -12.59467   -0.007897   -0.007899   -12.60256   -12.60257
   9   75    -6.54207    -5.16756   -11.70962   -0.010958   -0.010961   -11.72058   -11.72058
   9   76    -6.07921    -5.17976   -11.25896   -0.007693   -0.007695   -11.26666   -11.26666
