  0.000000000  0.000000000  0.000000000      82       0
       1       1  -39.930226080   -0.000000000
       1       2  -39.930226080   -0.000000000
       1       3  -17.859848066    0.000000000
       1       4  -17.859848066    0.000000000
       1       5  -15.915443081   -0.000000000
       1       6  -15.915443081   -0.000000000
       1       7  -15.494520093   -0.000000000
       1       8  -15.494520093    0.000000000
       1       9   -5.334964411   -0.000000000
       1      10   -5.334964411    0.000000000
       1      11   -3.812547069   -0.000000000
       1      12   -3.812547069    0.000000000
       1      13    2.338589158   -0.000000000
       1      14    2.338589158    0.000000000
       1      15    8.218418468    0.000000000
       1      16    8.218418467    0.000000000
       1      17    8.148660000    0.000000000
       1      18    8.148660000    0.000000000
       1      19    5.869071928    0.000000000
       1      20    5.869071928   -0.000000000
       1      21    9.693999497    0.000000000
       1      22    9.693999497   -0.000000000
       1      23    9.735183571    0.000000000
       1      24    9.735183572    0.000000000
       1      25   10.486693215   -0.000000000
       1      26   10.486693214    0.000000000
       1      27   13.571386227    0.000000000
       1      28   13.571386227    0.000000000
       1      29   13.609426481   -0.000000000
       1      30   13.609426481   -0.000000000
       1      31   13.777142704    0.000000000
       1      32   13.777142704    0.000000000
       1      33   13.769215239   -0.000000000
       1      34   13.769215239   -0.000000000
       1      35   12.904275690   -0.000000000
       1      36   12.904275690    0.000000000
       1      37   15.462402001   -0.000000000
       1      38   15.462402001    0.000000000
       1      39   12.501345961    0.000000000
       1      40   12.501345961    0.000000000
       1      41   11.327779395   -0.000000000
       1      42   11.327779395   -0.000000000
       1      43   17.903567174   -0.000000000
       1      44   17.903567173   -0.000000000
       1      45   17.964750178    0.000000000
       1      46   17.964750178   -0.000000000
       1      47   20.179828063   -0.000000000
       1      48   20.179828060    0.000000000
       1      49   20.209969380    0.000000000
       1      50   20.209969374    0.000000000
       1      51   20.243354186    0.000000000
       1      52   20.243354185   -0.000000000
       1      53   24.035576455   -0.000000000
       1      54   24.035576447    0.000000000
       1      55   24.053949913   -0.000000000
       1      56   24.053949901    0.000000000
       1      57   20.576710326   -0.000000000
       1      58   20.576710326    0.000000000
       1      59   25.294828990    0.000000000
       1      60   25.294828991   -0.000000000
       1      61   25.321205599    0.000000000
       1      62   25.321205598   -0.000000000
       1      63   18.709136249    0.000000000
       1      64   18.709136249   -0.000000000
       1      65   20.722108532   -0.000000000
       1      66   20.722108532    0.000000000
       1      67   21.191560663    0.000000000
       1      68   21.191560668   -0.000000000
       1      69   23.559709753    0.000000000
       1      70   23.559709762   -0.000000000
       1      71   21.868864984    0.000000000
       1      72   21.868864986   -0.000000000
       1      73   28.338994345    0.000000000
       1      74   28.338994289   -0.000000000
       1      75   28.332950945   -0.000000000
       1      76   28.332950847    0.000000000
       1      77   28.646991084    0.000000000
       1      78   28.646991112    0.000000000
       1      79   28.729683320   -0.000000000
       1      80   28.729683300    0.000000000
       1      81   28.741877968   -0.000000000
       1      82   28.741877813   -0.000000000
  0.000000000  0.333333333  0.000000000      82       0
       1       1  -39.909675398    0.000000000
       1       2  -39.909675398    0.000000000
       1       3  -18.018126359   -0.000000000
       1       4  -18.018126267    0.000000000
       1       5  -16.087250953   -0.000000000
       1       6  -16.087250923   -0.000000000
       1       7  -15.779637066   -0.000000000
       1       8  -15.779636975    0.000000000
       1       9   -3.431026679    0.000000000
       1      10   -3.431026667    0.000000000
       1      11   -2.892982383   -0.000000000
       1      12   -2.892982382    0.000000000
       1      13    3.262228862    0.000000000
       1      14    3.262229034    0.000000000
       1      15    4.269830128    0.000000000
       1      16    4.269830218    0.000000000
       1      17    4.499926126   -0.000000000
       1      18    4.499926195    0.000000000
       1      19    7.571470201    0.000000000
       1      20    7.571470497    0.000000000
       1      21    6.873937510   -0.000000000
       1      22    6.873937674    0.000000000
       1      23    8.627767202   -0.000000000
       1      24    8.627768788   -0.000000000
       1      25    9.196163053   -0.000000000
       1      26    9.196164999   -0.000000000
       1      27   14.457100205   -0.000000000
       1      28   14.457111151   -0.000000000
       1      29   13.912369106    0.000000000
       1      30   13.912380670    0.000000000
       1      31   14.437964482   -0.000000000
       1      32   14.437964212   -0.000000000
       1      33   15.858701599    0.000000000
       1      34   15.858701419    0.000000000
       1      35   14.810861021   -0.000000000
       1      36   14.810862826    0.000000000
       1      37   13.923049023    0.000000000
       1      38   13.923049222    0.000000000
       1      39   15.468411155   -0.000000000
       1      40   15.468413595    0.000000000
       1      41   15.527773482    0.000000000
       1      42   15.527773139    0.000000000
       1      43   17.688088069    0.000000000
       1      44   17.688088846    0.000000000
       1      45   20.365617756    0.000000000
       1      46   20.365619697    0.000000000
       1      47   17.178265236    0.000000000
       1      48   17.178265059    0.000000000
       1      49   19.090856547   -0.000000000
       1      50   19.090857685    0.000000000
       1      51   21.287365933    0.000000000
       1      52   21.287366083    0.000000000
       1      53   19.561834297    0.000000000
       1      54   19.561830944    0.000000000
       1      55   23.160359631    0.000000000
       1      56   23.160357769    0.000000000
       1      57   22.114975994   -0.000000000
       1      58   22.114977880    0.000000000
       1      59   26.475831663   -0.000000000
       1      60   26.475831817    0.000000000
       1      61   20.719564776    0.000000000
       1      62   20.719564986    0.000000000
       1      63   20.958253308    0.000000000
       1      64   20.958252760   -0.000000000
       1      65   22.660787445    0.000000000
       1      66   22.660786613    0.000000000
       1      67   24.540341713   -0.000000000
       1      68   24.540341609   -0.000000000
       1      69   26.564381649    0.000000000
       1      70   26.564383024   -0.000000000
       1      71   27.454369574    0.000000000
       1      72   27.454369351    0.000000000
       1      73   24.052281837    0.000000000
       1      74   24.052281607    0.000000000
       1      75   22.953416520    0.000000000
       1      76   22.953417160   -0.000000000
       1      77   29.317599548   -0.000000000
       1      78   29.317599064    0.000000000
       1      79   29.947232995    0.000000000
       1      80   29.947233753    0.000000000
       1      81   27.685538062   -0.000000000
       1      82   27.685538763   -0.000000000
  0.000000000  0.666666667  0.000000000      82       0
       1       1  -39.909675398    0.000000000
       1       2  -39.909675398    0.000000000
       1       3  -18.018126359    0.000000000
       1       4  -18.018126267   -0.000000000
       1       5  -16.087250953    0.000000000
       1       6  -16.087250923    0.000000000
       1       7  -15.779637065   -0.000000000
       1       8  -15.779636975    0.000000000
       1       9   -3.431026680   -0.000000000
       1      10   -3.431026667    0.000000000
       1      11   -2.892982383    0.000000000
       1      12   -2.892982382    0.000000000
       1      13    3.262228862    0.000000000
       1      14    3.262229033   -0.000000000
       1      15    4.269830128    0.000000000
       1      16    4.269830217   -0.000000000
       1      17    4.499926126    0.000000000
       1      18    4.499926195   -0.000000000
       1      19    7.571470201    0.000000000
       1      20    7.571470498    0.000000000
       1      21    6.873937510    0.000000000
       1      22    6.873937674   -0.000000000
       1      23    8.627767202   -0.000000000
       1      24    8.627768788    0.000000000
       1      25    9.196163053   -0.000000000
       1      26    9.196165000    0.000000000
       1      27   14.457100204    0.000000000
       1      28   14.457111151    0.000000000
       1      29   13.912369106    0.000000000
       1      30   13.912380671    0.000000000
       1      31   14.437964481    0.000000000
       1      32   14.437964210    0.000000000
       1      33   15.858701599    0.000000000
       1      34   15.858701419    0.000000000
       1      35   14.810861020    0.000000000
       1      36   14.810862826    0.000000000
       1      37   13.923049025    0.000000000
       1      38   13.923049224   -0.000000000
       1      39   15.468411155    0.000000000
       1      40   15.468413595    0.000000000
       1      41   15.527773482    0.000000000
       1      42   15.527773140   -0.000000000
       1      43   17.688088071    0.000000000
       1      44   17.688088845    0.000000000
       1      45   20.365617756    0.000000000
       1      46   20.365619697    0.000000000
       1      47   17.178265236    0.000000000
       1      48   17.178265057   -0.000000000
       1      49   19.090856546    0.000000000
       1      50   19.090857685   -0.000000000
       1      51   21.287365930    0.000000000
       1      52   21.287366079    0.000000000
       1      53   19.561834299   -0.000000000
