n=18  sigSX=   -0.856824              sigCOH=   -7.958535              sigTOT=   -8.815359              VH=  185.123528+ -0.000000i  Eo=    0.557386
n=19  sigSX=   -0.856824              sigCOH=   -7.951699              sigTOT=   -8.808522              VH=  183.529382+ -0.000000i  Eo=    0.557386
n=20  sigSX=   -0.496898              sigCOH=  -10.317073              sigTOT=  -10.813971              VH=  327.856660+  0.000000i  Eo=    1.386384
n=21  sigSX=   -0.496898              sigCOH=  -10.269976              sigTOT=  -10.766873              VH=  310.016092+  0.000000i  Eo=    1.386384
n=22  sigSX=   -0.445147              sigCOH=  -10.390017              sigTOT=  -10.835164              VH=  321.936574+  0.000000i  Eo=    1.455982
n=23  sigSX=   -0.445147              sigCOH=  -10.389301              sigTOT=  -10.834448              VH=  324.813954  Eo=    1.455982
n=24  sigSX=   -0.701345              sigCOH=   -9.623076              sigTOT=  -10.324421              VH=  331.221922+ -0.000000i  Eo=    2.865039
n=25  sigSX=   -0.701345              sigCOH=   -9.767767              sigTOT=  -10.469113              VH=  328.423025+  0.000000i  Eo=    2.865039
n=26  sigSX=   -0.446702              sigCOH=  -10.457725              sigTOT=  -10.904426              VH=  345.081869+  0.000000i  Eo=    5.746614
n=27  sigSX=   -0.446702              sigCOH=  -10.348373              sigTOT=  -10.795074              VH=  338.262202+  0.000000i  Eo=    5.746614
n=28  sigSX=   -0.495073              sigCOH=  -10.253741              sigTOT=  -10.748814              VH=  332.333416+  0.000000i  Eo=    5.790145
n=29  sigSX=   -0.495073              sigCOH=  -10.591409              sigTOT=  -11.086482              VH=  361.133294+  0.000000i  Eo=    5.790145

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -0.860497              sigCOH=   -8.801357              sigTOT=   -9.661854              VH=  252.104652+ -0.000000i  Eo=  -59.135724
n=1   sigSX=   -0.860497              sigCOH=   -8.801343              sigTOT=   -9.661840              VH=  252.103121+ -0.000000i  Eo=  -59.135724
n=2   sigSX=   -0.860497              sigCOH=  -10.745228              sigTOT=  -11.605725              VH=  335.508497+  0.000000i  Eo=  -33.908462
n=3   sigSX=   -0.860497              sigCOH=  -10.744310              sigTOT=  -11.604807              VH=  335.606419+  0.000000i  Eo=  -33.908462
n=4   sigSX=   -0.860497              sigCOH=  -10.986795              sigTOT=  -11.847292              VH=  339.620847+ -0.000000i  Eo=  -31.654091
n=5   sigSX=   -0.860497              sigCOH=  -11.006843              sigTOT=  -11.867340              VH=  340.381427+ -0.000000i  Eo=  -31.654091
n=6   sigSX=   -0.860497              sigCOH=  -10.799399              sigTOT=  -11.659896              VH=  341.387250+  0.000000i  Eo=  -31.524169
n=7   sigSX=   -0.860497              sigCOH=  -10.826196              sigTOT=  -11.686693              VH=  342.225867+  0.000000i  Eo=  -31.524169
n=8   sigSX=   -0.860497              sigCOH=  -10.153538              sigTOT=  -11.014035              VH=  247.698819+ -0.000000i  Eo=  -10.057414
n=9   sigSX=   -0.860497              sigCOH=  -10.152850              sigTOT=  -11.013347              VH=  247.639816+ -0.000000i  Eo=  -10.057414
n=10  sigSX=   -0.860497              sigCOH=  -11.069735              sigTOT=  -11.930232              VH=  263.900071  Eo=   -9.535139
n=11  sigSX=   -0.860497              sigCOH=  -11.073483              sigTOT=  -11.933980              VH=  264.283267  Eo=   -9.535139
n=12  sigSX=   -0.860497              sigCOH=   -7.799534              sigTOT=   -8.660031              VH=  236.690225+  0.000000i  Eo=   -2.639452
n=13  sigSX=   -0.860497              sigCOH=   -7.799405              sigTOT=   -8.659902              VH=  236.609994+  0.000000i  Eo=   -2.639452
n=14  sigSX=   -0.860497              sigCOH=   -8.815106              sigTOT=   -9.675603              VH=  257.242205+  0.000000i  Eo=   -1.660512
n=15  sigSX=   -0.860497              sigCOH=   -8.826370              sigTOT=   -9.686867              VH=  257.612520+  0.000000i  Eo=   -1.660512
n=16  sigSX=   -0.860497              sigCOH=   -7.617678              sigTOT=   -8.478175              VH=  185.617300+  0.000000i  Eo=   -1.339761
n=17  sigSX=   -0.860497              sigCOH=   -7.629708              sigTOT=   -8.490205              VH=  185.900447+  0.000000i  Eo=   -1.339761
n=18  sigSX=   -0.138158              sigCOH=  -10.793042              sigTOT=  -10.931200              VH=  350.881623+  0.000000i  Eo=   -0.034597
n=19  sigSX=   -0.298386              sigCOH=  -10.900106              sigTOT=  -11.198492              VH=  352.405825+  0.000000i  Eo=   -0.034597
n=20  sigSX=   -0.858023              sigCOH=   -8.808968              sigTOT=   -9.666991              VH=  211.703841+ -0.000000i  Eo=    0.798327
n=21  sigSX=   -0.855187              sigCOH=   -8.843402              sigTOT=   -9.698588              VH=  215.652028  Eo=    0.798327
n=22  sigSX=   -0.524709              sigCOH=  -10.071530              sigTOT=  -10.596239              VH=  321.487960+ -0.000000i  Eo=    1.341454
n=23  sigSX=   -0.632768              sigCOH=   -9.957032              sigTOT=  -10.589800              VH=  314.511493+ -0.000000i  Eo=    1.341454
n=24  sigSX=   -0.802572              sigCOH=   -8.522555              sigTOT=   -9.325127              VH=  304.576513+ -0.000000i  Eo=    1.953958
n=25  sigSX=   -0.809404              sigCOH=   -8.360351              sigTOT=   -9.169754              VH=  305.589630+ -0.000000i  Eo=    1.953958
n=26  sigSX=   -0.620072              sigCOH=   -9.880732              sigTOT=  -10.500804              VH=  342.834702+ -0.000000i  Eo=    5.527798
n=27  sigSX=   -0.532508              sigCOH=   -9.795293              sigTOT=  -10.327801              VH=  341.780849+ -0.000000i  Eo=    5.527798
n=28  sigSX=   -0.405220              sigCOH=  -10.588356              sigTOT=  -10.993576              VH=  389.126649+  0.000000i  Eo=    5.575834
n=29  sigSX=   -0.406969              sigCOH=  -10.630688              sigTOT=  -11.037657              VH=  389.457534+  0.000000i  Eo=    5.575834

k-point 2:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -0.860497              sigCOH=   -8.801357              sigTOT=   -9.661854              VH=  252.104652+ -0.000000i  Eo=  -59.135724
n=1   sigSX=   -0.860497              sigCOH=   -8.801343              sigTOT=   -9.661840              VH=  252.103121+ -0.000000i  Eo=  -59.135724
n=2   sigSX=   -0.860497              sigCOH=  -10.745228              sigTOT=  -11.605725              VH=  335.508497+  0.000000i  Eo=  -33.908462
n=3   sigSX=   -0.860497              sigCOH=  -10.744310              sigTOT=  -11.604807              VH=  335.606419+  0.000000i  Eo=  -33.908462
n=4   sigSX=   -0.860497              sigCOH=  -10.986795              sigTOT=  -11.847292              VH=  339.620847+ -0.000000i  Eo=  -31.654091
n=5   sigSX=   -0.860497              sigCOH=  -11.006843              sigTOT=  -11.867340              VH=  340.381427+ -0.000000i  Eo=  -31.654091
n=6   sigSX=   -0.860497              sigCOH=  -10.799399              sigTOT=  -11.659896              VH=  341.387250+  0.000000i  Eo=  -31.524169
n=7   sigSX=   -0.860497              sigCOH=  -10.826196              sigTOT=  -11.686693              VH=  342.225867+  0.000000i  Eo=  -31.524169
n=8   sigSX=   -0.860497              sigCOH=  -10.153538              sigTOT=  -11.014035              VH=  247.698819+ -0.000000i  Eo=  -10.057414
n=9   sigSX=   -0.860497              sigCOH=  -10.152850              sigTOT=  -11.013347              VH=  247.639816+ -0.000000i  Eo=  -10.057414
n=10  sigSX=   -0.860497              sigCOH=  -11.069735              sigTOT=  -11.930232              VH=  263.900071  Eo=   -9.535139
n=11  sigSX=   -0.860497              sigCOH=  -11.073483              sigTOT=  -11.933980              VH=  264.283267  Eo=   -9.535139
n=12  sigSX=   -0.860497              sigCOH=   -7.799534              sigTOT=   -8.660031              VH=  236.690225+  0.000000i  Eo=   -2.639452
n=13  sigSX=   -0.860497              sigCOH=   -7.799405              sigTOT=   -8.659902              VH=  236.609994+  0.000000i  Eo=   -2.639452
n=14  sigSX=   -0.860497              sigCOH=   -8.815106              sigTOT=   -9.675603              VH=  257.242205+  0.000000i  Eo=   -1.660512
n=15  sigSX=   -0.860497              sigCOH=   -8.826370              sigTOT=   -9.686867              VH=  257.612520+  0.000000i  Eo=   -1.660512
n=16  sigSX=   -0.860497              sigCOH=   -7.617678              sigTOT=   -8.478175              VH=  185.617300+  0.000000i  Eo=   -1.339761
n=17  sigSX=   -0.860497              sigCOH=   -7.629708              sigTOT=   -8.490205              VH=  185.900447+  0.000000i  Eo=   -1.339761
n=18  sigSX=   -0.198954              sigCOH=  -10.751004              sigTOT=  -10.949958              VH=  346.739848+ -0.000000i  Eo=   -0.034597
n=19  sigSX=   -0.199546              sigCOH=  -10.516554              sigTOT=  -10.716100              VH=  346.256956+ -0.000000i  Eo=   -0.034597
n=20  sigSX=   -0.855066              sigCOH=   -8.729618              sigTOT=   -9.584684              VH=  241.702990  Eo=    0.798327
n=21  sigSX=   -0.854639              sigCOH=   -8.721387              sigTOT=   -9.576026              VH=  255.560609  Eo=    0.798327
n=22  sigSX=   -0.671789              sigCOH=   -9.887817              sigTOT=  -10.559605              VH=  312.664436+ -0.000000i  Eo=    1.341454
n=23  sigSX=   -0.675103              sigCOH=  -10.012626              sigTOT=  -10.687728              VH=  321.488406+ -0.000000i  Eo=    1.341454
n=24  sigSX=   -0.811882              sigCOH=   -8.748403              sigTOT=   -9.560285              VH=  299.950234+ -0.000000i  Eo=    1.953958
n=25  sigSX=   -0.807635              sigCOH=   -8.773511              sigTOT=   -9.581146              VH=  269.367696+ -0.000000i  Eo=    1.953958
n=26  sigSX=   -0.580947              sigCOH=   -9.980008              sigTOT=  -10.560955              VH=  364.137751  Eo=    5.527798
n=27  sigSX=   -0.586682              sigCOH=   -9.573933              sigTOT=  -10.160615              VH=  330.029478+ -0.000000i  Eo=    5.527798
n=28  sigSX=   -0.346163              sigCOH=  -10.578698              sigTOT=  -10.924861              VH=  358.745310+ -0.000000i  Eo=    5.575834
n=29  sigSX=   -0.295571              sigCOH=  -10.878496              sigTOT=  -11.174067              VH=  393.364933+  0.000000i  Eo=    5.575834

k-point 3:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -0.860497              sigCOH=   -8.807018              sigTOT=   -9.667515              VH=  251.899368+ -0.000000i  Eo=  -59.135724
n=1   sigSX=   -0.860497              sigCOH=   -8.807051              sigTOT=   -9.667548              VH=  251.896586+ -0.000000i  Eo=  -59.135724
n=2   sigSX=   -0.860497              sigCOH=  -10.706883              sigTOT=  -11.567380              VH=  334.792820+  0.000000i  Eo=  -33.908462
n=3   sigSX=   -0.860497              sigCOH=  -10.722393              sigTOT=  -11.582890              VH=  335.272909+  0.000000i  Eo=  -33.908462
n=4   sigSX=   -0.860497              sigCOH=  -10.780798              sigTOT=  -11.641295              VH=  335.895222+  0.000000i  Eo=  -31.654091
n=5   sigSX=   -0.860497              sigCOH=  -10.776900              sigTOT=  -11.637397              VH=  335.483769+  0.000000i  Eo=  -31.654091
n=6   sigSX=   -0.860497              sigCOH=  -11.048955              sigTOT=  -11.909452              VH=  346.901683+ -0.000000i  Eo=  -31.524169
n=7   sigSX=   -0.860497              sigCOH=  -11.017693              sigTOT=  -11.878190              VH=  345.588688+ -0.000000i  Eo=  -31.524169
n=8   sigSX=   -0.860497              sigCOH=  -10.102407              sigTOT=  -10.962904              VH=  247.647876+ -0.000000i  Eo=  -10.057414
n=9   sigSX=   -0.860497              sigCOH=  -10.101664              sigTOT=  -10.962161              VH=  247.585699+ -0.000000i  Eo=  -10.057414
n=10  sigSX=   -0.860497              sigCOH=  -11.140153              sigTOT=  -12.000650              VH=  266.808718+  0.000000i  Eo=   -9.535139
n=11  sigSX=   -0.860497              sigCOH=  -11.145155              sigTOT=  -12.005652              VH=  267.124680+  0.000000i  Eo=   -9.535139
n=12  sigSX=   -0.860497              sigCOH=   -7.903847              sigTOT=   -8.764343              VH=  244.767466+ -0.000000i  Eo=   -2.639452
n=13  sigSX=   -0.860497              sigCOH=   -7.898980              sigTOT=   -8.759477              VH=  244.604354+ -0.000000i  Eo=   -2.639452
n=14  sigSX=   -0.860497              sigCOH=   -9.078549              sigTOT=   -9.939046              VH=  261.807706+ -0.000000i  Eo=   -1.660512
n=15  sigSX=   -0.860497              sigCOH=   -9.094884              sigTOT=   -9.955381              VH=  262.136462+ -0.000000i  Eo=   -1.660512
n=16  sigSX=   -0.860497              sigCOH=   -7.824100              sigTOT=   -8.684597              VH=  190.662925+ -0.000000i  Eo=   -1.339761
n=17  sigSX=   -0.860497              sigCOH=   -7.840136              sigTOT=   -8.700633              VH=  190.843447+ -0.000000i  Eo=   -1.339761
n=18  sigSX=   -0.618881              sigCOH=  -10.215542              sigTOT=  -10.834423              VH=  335.531164+  0.000000i  Eo=   -0.034597
n=19  sigSX=   -0.616318              sigCOH=  -10.334247              sigTOT=  -10.950565              VH=  330.938802+  0.000000i  Eo=   -0.034597
n=20  sigSX=   -0.854870              sigCOH=   -8.678896              sigTOT=   -9.533767              VH=  234.409126+ -0.000000i  Eo=    0.798327
n=21  sigSX=   -0.854549              sigCOH=   -8.736379              sigTOT=   -9.590928              VH=  216.266306+ -0.000000i  Eo=    0.798327
n=22  sigSX=   -0.271671              sigCOH=   -9.728736              sigTOT=  -10.000408              VH=  302.853520+  0.000000i  Eo=    1.341454
n=23  sigSX=   -0.256901              sigCOH=   -9.786562              sigTOT=  -10.043463              VH=  314.689613+  0.000000i  Eo=    1.341454
n=24  sigSX=   -0.808255              sigCOH=   -8.970706              sigTOT=   -9.778960              VH=  300.272595+ -0.000000i  Eo=    1.953958
n=25  sigSX=   -0.800371              sigCOH=   -8.969100              sigTOT=   -9.769471              VH=  312.055391+  0.000000i  Eo=    1.953958
n=26  sigSX=   -0.569223              sigCOH=   -9.721131              sigTOT=  -10.290353              VH=  346.643029+  0.000000i  Eo=    5.527798
n=27  sigSX=   -0.510962              sigCOH=   -9.599432              sigTOT=  -10.110394              VH=  328.714450+  0.000000i  Eo=    5.527798
n=28  sigSX=   -0.242020              sigCOH=  -10.665313              sigTOT=  -10.907332              VH=  367.251548+  0.000000i  Eo=    5.575834
n=29  sigSX=   -0.479955              sigCOH=   -9.907651              sigTOT=  -10.387606              VH=  371.142346+  0.000000i  Eo=    5.575834

k-point 4:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -0.860497              sigCOH=   -8.809848              sigTOT=   -9.670345              VH=  252.113392+ -0.000000i  Eo=  -59.124936
n=1   sigSX=   -0.860497              sigCOH=   -8.810176              sigTOT=   -9.670673              VH=  252.113339+ -0.000000i  Eo=  -59.124934
n=2   sigSX=   -0.860497              sigCOH=  -10.616954              sigTOT=  -11.477451              VH=  332.222858+  0.000000i  Eo=  -34.059458
n=3   sigSX=   -0.860497              sigCOH=  -10.687661              sigTOT=  -11.548158              VH=  334.355247+  0.000000i  Eo=  -34.035312
n=4   sigSX=   -0.860497              sigCOH=  -10.556572              sigTOT=  -11.417069              VH=  338.422635+  0.000000i  Eo=  -31.789643
n=5   sigSX=   -0.860497              sigCOH=  -10.669097              sigTOT=  -11.529594              VH=  342.402931+  0.000000i  Eo=  -31.740966
n=6   sigSX=   -0.860497              sigCOH=  -11.075979              sigTOT=  -11.936476              VH=  336.053096+  0.000000i  Eo=  -31.688345
n=7   sigSX=   -0.860497              sigCOH=  -11.105910              sigTOT=  -11.966407              VH=  337.327126+  0.000000i  Eo=  -31.672883
n=8   sigSX=   -0.860497              sigCOH=  -10.330269              sigTOT=  -11.190766              VH=  251.756167+ -0.000000i  Eo=   -9.198497
n=9   sigSX=   -0.860497              sigCOH=  -10.380311              sigTOT=  -11.240808              VH=  252.640589+ -0.000000i  Eo=   -9.140293
n=10  sigSX=   -0.860497              sigCOH=  -11.442083              sigTOT=  -12.302580              VH=  277.589776+  0.000000i  Eo=   -9.127442
n=11  sigSX=   -0.860497              sigCOH=  -11.442081              sigTOT=  -12.302578              VH=  277.491627+  0.000000i  Eo=   -9.124325
n=12  sigSX=   -0.860497              sigCOH=   -9.580313              sigTOT=  -10.440810              VH=  299.888392+  0.000000i  Eo=   -2.829615
n=13  sigSX=   -0.860497              sigCOH=   -9.579417              sigTOT=  -10.439914              VH=  300.575416+  0.000000i  Eo=   -2.813881
n=14  sigSX=   -0.860497              sigCOH=   -9.062745              sigTOT=   -9.923242              VH=  270.523459+  0.000000i  Eo=   -2.172094
n=15  sigSX=   -0.860497              sigCOH=   -9.049201              sigTOT=   -9.909698              VH=  270.584509+  0.000000i  Eo=   -2.135728
n=16  sigSX=   -0.860497              sigCOH=   -8.039443              sigTOT=   -8.899940              VH=  256.063793+ -0.000000i  Eo=   -1.619235
n=17  sigSX=   -0.860497              sigCOH=   -8.071737              sigTOT=   -8.932234              VH=  255.578157+ -0.000000i  Eo=   -1.571665
n=18  sigSX=   -0.845018              sigCOH=   -7.718559              sigTOT=   -8.563577              VH=  167.971144+ -0.000000i  Eo=   -0.956786
n=19  sigSX=   -0.845241              sigCOH=   -7.719270              sigTOT=   -8.564510              VH=  169.981194+ -0.000000i  Eo=   -0.930544
n=20  sigSX=   -0.356128              sigCOH=   -9.192212              sigTOT=   -9.548340              VH=  272.170621+  0.000000i  Eo=   -0.510943
n=21  sigSX=   -0.361211              sigCOH=   -9.160721              sigTOT=   -9.521932              VH=  270.362697+ -0.000000i  Eo=   -0.461009
n=22  sigSX=   -0.788413              sigCOH=   -8.946519              sigTOT=   -9.734932              VH=  244.186975+  0.000000i  Eo=    0.383148
n=23  sigSX=   -0.790886              sigCOH=   -8.440208              sigTOT=   -9.231093              VH=  263.413616+  0.000000i  Eo=    0.397263
n=24  sigSX=   -0.214974              sigCOH=   -9.743482              sigTOT=   -9.958456              VH=  361.869154+ -0.000000i  Eo=    2.959912
n=25  sigSX=   -0.217234              sigCOH=   -9.791067              sigTOT=  -10.008301              VH=  356.233108+ -0.000000i  Eo=    3.055429
n=26  sigSX=   -0.610908              sigCOH=   -8.631064              sigTOT=   -9.241972              VH=  301.901345+  0.000000i  Eo=    4.982226
n=27  sigSX=   -0.611130              sigCOH=   -8.572941              sigTOT=   -9.184070              VH=  303.923817+ -0.000000i  Eo=    4.987103
n=28  sigSX=   -0.622650              sigCOH=   -9.140513              sigTOT=   -9.763163              VH=  267.765760+  0.000000i  Eo=    6.130526
n=29  sigSX=   -0.620185              sigCOH=   -8.761178              sigTOT=   -9.381363              VH=  285.532271+  0.000000i  Eo=    6.147988

k-point 5:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -0.860497              sigCOH=   -8.805563              sigTOT=   -9.666060              VH=  251.987288+ -0.000000i  Eo=  -59.135724
n=1   sigSX=   -0.860497              sigCOH=   -8.805572              sigTOT=   -9.666069              VH=  251.985034+ -0.000000i  Eo=  -59.135724
n=2   sigSX=   -0.860497              sigCOH=  -10.721716              sigTOT=  -11.582213              VH=  335.073483+  0.000000i  Eo=  -33.908462
n=3   sigSX=   -0.860497              sigCOH=  -10.719636              sigTOT=  -11.580133              VH=  334.875429+  0.000000i  Eo=  -33.908462
n=4   sigSX=   -0.860497              sigCOH=  -11.101076              sigTOT=  -11.961573              VH=  343.301854+ -0.000000i  Eo=  -31.654091
n=5   sigSX=   -0.860497              sigCOH=  -11.088266              sigTOT=  -11.948763              VH=  342.854995+ -0.000000i  Eo=  -31.654091
n=6   sigSX=   -0.860497              sigCOH=  -10.639480              sigTOT=  -11.499977              VH=  336.691476+  0.000000i  Eo=  -31.524169
n=7   sigSX=   -0.860497              sigCOH=  -10.615093              sigTOT=  -11.475590              VH=  335.942773+  0.000000i  Eo=  -31.524169
n=8   sigSX=   -0.860497              sigCOH=  -10.110163              sigTOT=  -10.970660              VH=  248.853382+  0.000000i  Eo=  -10.057414
n=9   sigSX=   -0.860497              sigCOH=  -10.110322              sigTOT=  -10.970819              VH=  248.830116+  0.000000i  Eo=  -10.057414
n=10  sigSX=   -0.860497              sigCOH=  -11.077456              sigTOT=  -11.937953              VH=  265.761905  Eo=   -9.535139
n=11  sigSX=   -0.860497              sigCOH=  -11.079207              sigTOT=  -11.939704              VH=  265.988584+ -0.000000i  Eo=   -9.535139
n=12  sigSX=   -0.860497              sigCOH=   -8.474323              sigTOT=   -9.334820              VH=  262.952064+  0.000000i  Eo=   -2.639452
n=13  sigSX=   -0.860497              sigCOH=   -8.471559              sigTOT=   -9.332056              VH=  262.782535+  0.000000i  Eo=   -2.639452
n=14  sigSX=   -0.860497              sigCOH=   -9.292928              sigTOT=  -10.153425              VH=  270.488845+ -0.000000i  Eo=   -1.660512
n=15  sigSX=   -0.860497              sigCOH=   -9.287969              sigTOT=  -10.148466              VH=  269.884580+ -0.000000i  Eo=   -1.660512
n=16  sigSX=   -0.860497              sigCOH=   -7.892315              sigTOT=   -8.752812              VH=  195.205695+ -0.000000i  Eo=   -1.339761
n=17  sigSX=   -0.860497              sigCOH=   -7.885180              sigTOT=   -8.745677              VH=  194.521088+ -0.000000i  Eo=   -1.339761
n=18  sigSX=   -0.578110              sigCOH=  -10.395667              sigTOT=  -10.973777              VH=  330.588768+  0.000000i  Eo=   -0.034597
n=19  sigSX=   -0.429106              sigCOH=  -10.388250              sigTOT=  -10.817356              VH=  330.737340+  0.000000i  Eo=   -0.034597
n=20  sigSX=   -0.848182              sigCOH=   -8.702179              sigTOT=   -9.550362              VH=  207.752429+ -0.000000i  Eo=    0.798327
n=21  sigSX=   -0.829773              sigCOH=   -8.723267              sigTOT=   -9.553039              VH=  208.141939+ -0.000000i  Eo=    0.798327
n=22  sigSX=   -0.441387              sigCOH=   -9.255427              sigTOT=   -9.696814              VH=  291.656351+  0.000000i  Eo=    1.341454
n=23  sigSX=   -0.506516              sigCOH=   -9.368361              sigTOT=   -9.874877              VH=  293.699925+  0.000000i  Eo=    1.341454
n=24  sigSX=   -0.545966              sigCOH=   -9.200706              sigTOT=   -9.746672              VH=  335.754704+ -0.000000i  Eo=    1.953958
n=25  sigSX=   -0.502239              sigCOH=   -9.147074              sigTOT=   -9.649312              VH=  333.290524+ -0.000000i  Eo=    1.953958
n=26  sigSX=   -0.551379              sigCOH=   -9.491985              sigTOT=  -10.043365              VH=  332.025371+  0.000000i  Eo=    5.527798
n=27  sigSX=   -0.573550              sigCOH=   -9.389007              sigTOT=   -9.962557              VH=  328.280413+  0.000000i  Eo=    5.527798
n=28  sigSX=   -0.550586              sigCOH=   -9.226719              sigTOT=   -9.777305              VH=  330.853731+  0.000000i  Eo=    5.575834
n=29  sigSX=   -0.527182              sigCOH=   -9.309165              sigTOT=   -9.836347              VH=  340.184773+  0.000000i  Eo=    5.575834

k-point 6:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -0.860497              sigCOH=   -8.807018              sigTOT=   -9.667515              VH=  251.899368+ -0.000000i  Eo=  -59.135724
n=1   sigSX=   -0.860497              sigCOH=   -8.807051              sigTOT=   -9.667548              VH=  251.896586+ -0.000000i  Eo=  -59.135724
n=2   sigSX=   -0.860497              sigCOH=  -10.706883              sigTOT=  -11.567380              VH=  334.792820+  0.000000i  Eo=  -33.908462
n=3   sigSX=   -0.860497              sigCOH=  -10.722393              sigTOT=  -11.582890              VH=  335.272909+  0.000000i  Eo=  -33.908462
n=4   sigSX=   -0.860497              sigCOH=  -10.780798              sigTOT=  -11.641295              VH=  335.895222+  0.000000i  Eo=  -31.654091
n=5   sigSX=   -0.860497              sigCOH=  -10.776900              sigTOT=  -11.637397              VH=  335.483769+  0.000000i  Eo=  -31.654091
n=6   sigSX=   -0.860497              sigCOH=  -11.048955              sigTOT=  -11.909452              VH=  346.901683+ -0.000000i  Eo=  -31.524169
n=7   sigSX=   -0.860497              sigCOH=  -11.017693              sigTOT=  -11.878190              VH=  345.588688+ -0.000000i  Eo=  -31.524169
n=8   sigSX=   -0.860497              sigCOH=  -10.102407              sigTOT=  -10.962904              VH=  247.647876+ -0.000000i  Eo=  -10.057414
n=9   sigSX=   -0.860497              sigCOH=  -10.101664              sigTOT=  -10.962161              VH=  247.585699+ -0.000000i  Eo=  -10.057414
n=10  sigSX=   -0.860497              sigCOH=  -11.140153              sigTOT=  -12.000650              VH=  266.808718+  0.000000i  Eo=   -9.535139
n=11  sigSX=   -0.860497              sigCOH=  -11.145155              sigTOT=  -12.005652              VH=  267.124680+  0.000000i  Eo=   -9.535139
n=12  sigSX=   -0.860497              sigCOH=   -7.903847              sigTOT=   -8.764343              VH=  244.767466+ -0.000000i  Eo=   -2.639452
n=13  sigSX=   -0.860497              sigCOH=   -7.898980              sigTOT=   -8.759477              VH=  244.604354+ -0.000000i  Eo=   -2.639452
n=14  sigSX=   -0.860497              sigCOH=   -9.078549              sigTOT=   -9.939046              VH=  261.807706+ -0.000000i  Eo=   -1.660512
n=15  sigSX=   -0.860497              sigCOH=   -9.094884              sigTOT=   -9.955381              VH=  262.136462+ -0.000000i  Eo=   -1.660512
n=16  sigSX=   -0.860497              sigCOH=   -7.824100              sigTOT=   -8.684597              VH=  190.662925+ -0.000000i  Eo=   -1.339761
n=17  sigSX=   -0.860497              sigCOH=   -7.840136              sigTOT=   -8.700633              VH=  190.843447+ -0.000000i  Eo=   -1.339761
n=18  sigSX=   -0.410493              sigCOH=  -10.233624              sigTOT=  -10.644117              VH=  332.926396+  0.000000i  Eo=   -0.034597
