# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 105

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.22          0.00 B        0          0.00 B
    2.47          0.00 B        0          0.00 B
    2.72          0.00 B        4       22.52 KiB
    2.97          0.00 B        4       22.52 KiB
    3.22          0.00 B        4        7.54 KiB
    3.47          0.00 B        5       28.13 MiB
    3.72          0.00 B        6        1.35 GiB
    3.97          0.00 B        8        1.35 GiB
    4.22          0.00 B       12        1.35 GiB
    4.47          0.00 B       17        1.35 GiB
    4.72          0.00 B       17        1.35 GiB
    4.97          0.00 B       17        1.35 GiB
    5.22          0.00 B       17        1.35 GiB
    5.47          0.00 B       17        1.35 GiB
    5.72          0.00 B       19        1.39 GiB
    5.98          0.00 B       15       28.14 MiB
    6.23          0.00 B       15       28.14 MiB
    6.48          0.00 B       15       28.14 MiB
    6.73          0.00 B       15       28.14 MiB
    6.98          0.00 B       15       28.14 MiB
    7.23          0.00 B       15       28.14 MiB
    7.48          0.00 B       19       42.23 MiB
    7.73          0.00 B       22      126.60 MiB
    7.98          0.00 B       22      126.60 MiB
    8.23          0.00 B       30        1.39 GiB
    8.48          0.00 B       31        2.71 GiB
    8.73          0.00 B       31        1.40 GiB
    8.98          0.00 B       31        1.40 GiB
    9.23          0.00 B       33        1.41 GiB
    9.48          0.00 B       36        1.43 GiB
    9.73          0.00 B       36        1.44 GiB
    9.98          0.00 B       37        1.44 GiB
   10.23          0.00 B       36        1.44 GiB
   10.48          0.00 B       23       28.15 MiB
   10.73          0.00 B       29       28.15 MiB
   10.99          0.00 B       26       28.15 MiB
   11.24          0.00 B       30       28.16 MiB
   11.49          0.00 B       31       28.18 MiB
   11.74          0.00 B       33       28.18 MiB
   11.99          0.00 B       33       28.19 MiB
   12.24          0.00 B       34       28.20 MiB
   12.49          0.00 B       35       28.21 MiB
   12.74          0.00 B       28       28.17 MiB
   12.99          0.00 B       29       28.18 MiB
   13.24          0.00 B       30      267.24 MiB
   13.49          0.00 B       31      492.24 MiB
   13.74          0.00 B       31      379.74 MiB
   13.99          0.00 B       30      267.24 MiB
   14.24          0.00 B       31      281.30 MiB
   14.49          0.00 B       31      281.30 MiB
   14.74          0.00 B       31      267.25 MiB
   14.99          0.00 B       33      267.25 MiB
   15.24          0.00 B       33      267.25 MiB
   15.50          0.00 B       32      267.25 MiB
   15.75          0.00 B       33      281.31 MiB
   16.00          0.00 B       34      281.31 MiB
   16.25          0.00 B       34      295.37 MiB
   16.50          0.00 B       37      970.37 MiB
   16.75          0.00 B       38      970.37 MiB
   17.00          0.00 B       40      970.37 MiB
   17.25          0.00 B       41      970.37 MiB
   17.50          0.00 B       38      970.37 MiB
   17.75          0.00 B       40      970.37 MiB
   18.00          0.00 B       40      970.37 MiB
   18.25          0.00 B       42      998.50 MiB
   18.50          0.00 B       40      984.43 MiB
   18.75          0.00 B       41      984.43 MiB
   19.00          0.00 B       42      984.44 MiB
   19.25          0.00 B       44      984.44 MiB
   19.50          0.00 B       45        1.40 GiB
   19.76          0.00 B       46        1.84 GiB
   20.01          0.00 B       45        1.84 GiB
   20.26          0.00 B       47        2.72 GiB
   20.51          0.00 B       47        2.72 GiB
   20.76          0.00 B       47        2.72 GiB
   21.01          0.00 B       47        2.72 GiB
   21.26          0.00 B       48        2.72 GiB
   21.51          0.00 B       48        2.72 GiB
   21.76          0.00 B       49        2.72 GiB
   22.01          0.00 B       49        2.72 GiB
   22.26          0.00 B       49        2.72 GiB
   22.51          0.00 B       50        2.72 GiB
   22.76          0.00 B       50        2.72 GiB
   23.01          0.00 B       51        2.72 GiB
   23.26          0.00 B       51        2.72 GiB
   23.51          0.00 B       49        1.40 GiB
   23.77          0.00 B       52        2.72 GiB
   24.02          0.00 B       52        2.72 GiB
   24.27          0.00 B       51        1.40 GiB
   24.52          0.00 B       53        1.41 GiB
   24.77          0.00 B       52        1.40 GiB
   25.02          0.00 B       26       29.48 MiB
   26.05          0.00 B       18       13.00 KiB
   27.84          0.00 B       18       13.00 KiB
   28.54          0.00 B       18       13.00 KiB
   29.11          0.00 B       18       13.00 KiB
   29.36          0.00 B       18       13.00 KiB
   29.61          0.00 B       18       13.00 KiB
   29.86          0.00 B       18       13.00 KiB
   30.11          0.00 B       18       13.00 KiB
   30.36          0.00 B       18       13.00 KiB
   30.61          0.00 B       18       13.00 KiB
   30.86          0.00 B       18       13.00 KiB
   31.16          0.00 B       18       13.00 KiB
   31.16          0.00 B       18       13.00 KiB
