# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 178

── Peak live HBM  at t=12.10s  ──────────────────────────
bytes_in_use                = 5.25 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 16.95 GiB
n live arrays at peak        = 34

Top JAX arrays at peak:
            size  dtype         shape
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
     1012.50 MiB  complex128    (9, 80, 2, 24, 24, 80)
       56.25 MiB  complex128    (9, 640, 640)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 80, 2, 640)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
   25.38       22.17 MiB       46       72.44 MiB
   25.63       22.19 MiB       47       72.46 MiB
   25.88       22.19 MiB       49       72.47 MiB
   26.13       22.20 MiB       51       72.47 MiB
   26.38       22.21 MiB       54       72.48 MiB
   26.63       22.18 MiB       44       72.46 MiB
   26.88       22.18 MiB       45       72.46 MiB
   27.13       43.27 MiB       51      114.64 MiB
   27.38       43.27 MiB       47      114.64 MiB
   27.63       43.27 MiB       47      114.64 MiB
   27.89       43.27 MiB       48      114.64 MiB
   28.14       57.33 MiB       49      170.89 MiB
   28.39       57.33 MiB       50      170.89 MiB
   28.64       67.00 MiB       53      189.53 MiB
   28.89       85.82 MiB       65      255.28 MiB
   29.14       85.82 MiB       66      255.28 MiB
   29.39      113.94 MiB       66      367.78 MiB
   29.64      156.13 MiB       66      367.78 MiB
   29.89      153.65 MiB       65      311.53 MiB
   30.14      153.65 MiB       65      311.53 MiB
   30.39      113.58 MiB       51      227.14 MiB
   30.64      265.80 MiB       51      227.14 MiB
   30.89      169.83 MiB       52      283.39 MiB
   31.14      170.90 MiB       56      284.29 MiB
   31.39      172.64 MiB       57      291.30 MiB
   31.64      170.71 MiB       53      284.27 MiB
   31.90      170.71 MiB       54      284.27 MiB
   32.15      171.76 MiB       55      285.15 MiB
   32.40      171.76 MiB       55      285.15 MiB
   32.65      172.64 MiB       56      286.03 MiB
   32.90      173.52 MiB       57      286.91 MiB
   33.15      202.53 MiB       74      373.06 MiB
   33.40      371.25 MiB       65      569.92 MiB
   33.65      386.51 MiB       68      629.68 MiB
   33.90      407.60 MiB       69      714.06 MiB
   34.15      429.58 MiB       73      801.95 MiB
   34.40      436.61 MiB       74      830.07 MiB
   34.65      348.57 MiB       65      489.06 MiB
   34.91      370.88 MiB       76      576.96 MiB
   35.16      377.91 MiB       77      605.08 MiB
   35.41      370.88 MiB       76      576.96 MiB
   35.66      371.07 MiB       81      577.11 MiB
   35.91      401.56 MiB       80      613.97 MiB
   36.16      384.06 MiB       89      617.49 MiB
   36.41      384.06 MiB       89      617.49 MiB
   36.66      384.06 MiB       89      617.49 MiB
   36.91      384.06 MiB       89      617.49 MiB
   37.16      585.55 MiB       89      617.49 MiB
   37.42      381.09 MiB       89      617.49 MiB
   37.67      381.09 MiB       89      617.49 MiB
   37.92      381.09 MiB       89      617.49 MiB
   38.17      381.09 MiB       89      617.49 MiB
   38.42      376.59 MiB       89      599.03 MiB
   38.67      384.94 MiB       89      617.49 MiB
   38.92      384.94 MiB       89      617.49 MiB
   39.17      384.94 MiB       89      617.49 MiB
   39.42      375.50 MiB       80      595.43 MiB
   39.68      448.76 MiB       86      772.17 MiB
   39.93      389.11 MiB       90      649.13 MiB
   40.18      389.11 MiB       90      649.13 MiB
   40.43      389.11 MiB       90      649.13 MiB
   40.68      389.11 MiB       90      649.13 MiB
   40.93      394.83 MiB       91      651.77 MiB
   41.18      394.83 MiB       91      651.77 MiB
   41.43      394.83 MiB       91      651.77 MiB
   41.68      394.83 MiB       91      651.77 MiB
   41.93      596.10 MiB       91      651.77 MiB
   42.18      393.95 MiB       91      651.77 MiB
   42.44      393.95 MiB       91      651.77 MiB
   42.69      393.95 MiB       91      651.77 MiB
   42.94      597.86 MiB       91      651.77 MiB
   43.19      386.52 MiB       79      630.57 MiB
   43.44      434.55 MiB       69      596.31 MiB
   43.69      472.84 MiB       72      634.10 MiB
   43.94      398.52 MiB       68      560.27 MiB
   44.19      400.77 MiB       70      562.03 MiB
   44.44      401.64 MiB       71      562.91 MiB
   44.69      407.80 MiB       71      562.91 MiB
   45.15        1.07 MiB       40        2.13 MiB
   45.95        1.07 MiB       40        2.13 MiB
   46.32        1.07 MiB       40        2.13 MiB
   46.61        1.07 MiB       40        2.13 MiB
   46.86        1.07 MiB       40        2.13 MiB
   47.11        1.07 MiB       40        2.13 MiB
   47.36        1.07 MiB       40        2.13 MiB
   47.61        1.07 MiB       40        2.13 MiB
   47.77        1.07 MiB       40        2.13 MiB
