# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=   -8.356143              sigC=   -1.807349              sigXC=  -10.163492              VH=    3.131991
n=1   sigX=   -8.356161              sigC=   -1.795521              sigXC=  -10.151682              VH=    3.131991
n=2   sigX=   -7.552676              sigC=   -1.638589              sigXC=   -9.191265              VH=    5.051678
n=3   sigX=   -7.555175              sigC=   -1.629347              sigXC=   -9.184521              VH=    5.051678
n=4   sigX=   -7.515185              sigC=   -1.629876              sigXC=   -9.145061              VH=    5.053523
n=5   sigX=   -7.516773              sigC=   -1.615666              sigXC=   -9.132439              VH=    5.053523
n=6   sigX=   -7.561209              sigC=   -1.644345              sigXC=   -9.205555              VH=    5.030700
n=7   sigX=   -7.563441              sigC=   -1.639613              sigXC=   -9.203054              VH=    5.030700
n=8   sigX=    0.000000              sigC=    0.000000              sigXC=    0.000000              VH=    0.000000
n=9   sigX=    0.000000              sigC=    0.000000              sigXC=    0.000000              VH=    0.000000
n=10  sigX=   -7.995217              sigC=   -2.592339              sigXC=  -10.587556              VH=    3.972886
n=11  sigX=  -15.721571              sigC=   -5.138598              sigXC=  -20.860169              VH=    7.937941
n=12  sigX=   -6.503394              sigC=   -1.795601              sigXC=   -8.298995              VH=    1.782383
n=13  sigX=   -5.674641              sigC=   -1.716758              sigXC=   -7.391399              VH=    0.017788
n=14  sigX=   -7.026448              sigC=   -2.007467              sigXC=   -9.033915              VH=    3.383603
n=15  sigX=   -6.646272              sigC=   -1.948944              sigXC=   -8.595216              VH=    2.297971
n=16  sigX=   -5.174889              sigC=   -1.528617              sigXC=   -6.703505              VH=   -1.026632
n=17  sigX=   -6.309201              sigC=   -1.742753              sigXC=   -8.051954              VH=    1.871733
n=18  sigX=   -2.581300              sigC=   -1.102585              sigXC=   -3.683885              VH=   -3.165184
n=19  sigX=   -2.608974              sigC=   -1.123015              sigXC=   -3.731989              VH=   -3.133919
n=20  sigX=   -1.738191              sigC=   -0.743103              sigXC=   -2.481294              VH=   -2.131292
n=21  sigX=   -1.755873              sigC=   -0.755703              sigXC=   -2.511576              VH=   -2.108476
n=22  sigX=   -0.595420              sigC=   -0.400357              sigXC=   -0.995777              VH=   -4.427334
n=23  sigX=   -0.595418              sigC=   -0.365445              sigXC=   -0.960863              VH=   -4.427328
n=24  sigX=   -2.761904              sigC=   -0.814448              sigXC=   -3.576351              VH=    3.248985
n=25  sigX=   -2.775304              sigC=   -0.839579              sigXC=   -3.614883              VH=    3.287491
n=26  sigX=  -10.528143              sigC=   -3.313679              sigXC=  -13.841822              VH=   13.703835
n=27  sigX=  -10.587889              sigC=   -3.273360              sigXC=  -13.861249              VH=   13.419268
n=28  sigX=   -8.334581              sigC=   -2.425264              sigXC=  -10.759844              VH=   14.445882
n=29  sigX=   -8.642342              sigC=   -2.552088              sigXC=  -11.194430              VH=   14.333408
n=30  sigX=   -4.201521              sigC=   -1.224509              sigXC=   -5.426030              VH=    3.364214
