# Generated by LORRAX unknown at 2026-07-21 02:48:22 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.367380              sigC=   -9.120466+ -0.173188i  sigXC=  -48.487846+ -0.173188i  VH=  591.305087+ -0.000000i  Eo=  -65.484467
n=1   sigX=  -39.367380              sigC=   -9.120466+ -0.173188i  sigXC=  -48.487846+ -0.173188i  VH=  591.305087+ -0.000000i  Eo=  -65.484467
n=2   sigX=  -33.227313              sigC=    1.240557+-31801.760669i  sigXC=  -31.986756+-31801.760669i  VH=  584.246086+  0.000000i  Eo=  -42.100571
n=3   sigX=  -33.227313              sigC=    1.240557+-31801.760669i  sigXC=  -31.986756+-31801.760669i  VH=  584.246086+  0.000000i  Eo=  -42.100571
n=4   sigX=  -32.582655              sigC=   -0.969430+10184.640754i  sigXC=  -33.552085+10184.640754i  VH=  577.599743+  0.000000i  Eo=  -39.580049
n=5   sigX=  -32.582655              sigC=   -0.969430+10184.640754i  sigXC=  -33.552085+10184.640754i  VH=  577.599743+  0.000000i  Eo=  -39.580049
n=6   sigX=  -32.563057              sigC=    4.626180+19804.808465i  sigXC=  -27.936877+19804.808465i  VH=  587.419025+  0.000000i  Eo=  -39.404857
n=7   sigX=  -32.563057              sigC=    4.626180+19804.808465i  sigXC=  -27.936877+19804.808465i  VH=  587.419025+  0.000000i  Eo=  -39.404857
n=8   sigX=  -21.655108              sigC=    5.824807+  0.198248i  sigXC=  -15.830301+  0.198248i  VH=  384.468936+  0.000000i  Eo=  -19.386943
n=9   sigX=  -21.655108              sigC=    5.824807+  0.198248i  sigXC=  -15.830301+  0.198248i  VH=  384.468936+  0.000000i  Eo=  -19.386943
n=10  sigX=  -21.503813              sigC=    5.503561+-36.081896i  sigXC=  -16.000252+-36.081896i  VH=  351.442580+  0.000000i  Eo=  -18.188235
n=11  sigX=  -21.503813              sigC=    5.503561+-36.081896i  sigXC=  -16.000252+-36.081896i  VH=  351.442580+  0.000000i  Eo=  -18.188235
n=12  sigX=  -17.489437              sigC=    4.079490+-138.658392i  sigXC=  -13.409947+-138.658392i  VH=  388.763751+  0.000000i  Eo=  -10.891408
n=13  sigX=  -17.489437              sigC=    4.079490+-138.658392i  sigXC=  -13.409947+-138.658392i  VH=  388.763751+  0.000000i  Eo=  -10.891408
n=14  sigX=  -18.279135              sigC=    2.450864+-11750.718965i  sigXC=  -15.828270+-11750.718965i  VH=  494.676605+ -0.000000i  Eo=   -7.880919
n=15  sigX=  -18.279135              sigC=    2.450864+-11750.718965i  sigXC=  -15.828270+-11750.718965i  VH=  494.676605+ -0.000000i  Eo=   -7.880919
n=16  sigX=  -18.133222              sigC=    2.416656+10286.767898i  sigXC=  -15.716567+10286.767898i  VH=  490.020818+ -0.000000i  Eo=   -7.821581
n=17  sigX=  -18.133222              sigC=    2.416656+10286.767898i  sigXC=  -15.716567+10286.767898i  VH=  490.020818+ -0.000000i  Eo=   -7.821581
n=18  sigX=  -15.687749              sigC=    2.593667+671.700972i  sigXC=  -13.094082+671.700972i  VH=  304.081303+  0.000000i  Eo=   -7.130428
n=19  sigX=  -15.687749              sigC=    2.593667+671.700972i  sigXC=  -13.094082+671.700972i  VH=  304.081303+  0.000000i  Eo=   -7.130428
n=20  sigX=  -17.834601              sigC=    1.605744+-572.659106i  sigXC=  -16.228857+-572.659106i  VH=  456.691951+ -0.000000i  Eo=   -6.799255
n=21  sigX=  -17.834601              sigC=    1.605744+-572.659106i  sigXC=  -16.228857+-572.659106i  VH=  456.691951+ -0.000000i  Eo=   -6.799255
n=22  sigX=  -17.725925              sigC=    1.543579+-2185.387466i  sigXC=  -16.182347+-2185.387466i  VH=  456.291125+ -0.000000i  Eo=   -6.718285
n=23  sigX=  -17.725925              sigC=    1.543579+-2185.387466i  sigXC=  -16.182347+-2185.387466i  VH=  456.291125+ -0.000000i  Eo=   -6.718285
n=24  sigX=  -16.523397              sigC=    0.196700+2057.907879i  sigXC=  -16.326698+2057.907879i  VH=  413.176703+  0.000000i  Eo=   -5.398968
n=25  sigX=  -16.523397              sigC=    0.196700+2057.907879i  sigXC=  -16.326698+2057.907879i  VH=  413.176703+  0.000000i  Eo=   -5.398968
n=26  sigX=  -11.161251              sigC=   -3.333028+851.507893i  sigXC=  -14.494279+851.507893i  VH=  427.513225+  0.000000i  Eo=   -2.591355
n=27  sigX=  -11.161251              sigC=   -3.333028+851.507893i  sigXC=  -14.494279+851.507893i  VH=  427.513225+  0.000000i  Eo=   -2.591355
n=28  sigX=  -11.088512              sigC=   -3.372971+-331.141339i  sigXC=  -14.461482+-331.141339i  VH=  425.358847+  0.000000i  Eo=   -2.515375
n=29  sigX=  -11.088512              sigC=   -3.372971+-331.141339i  sigXC=  -14.461482+-331.141339i  VH=  425.358847+  0.000000i  Eo=   -2.515375
n=30  sigX=  -11.168643              sigC=   -3.362223+157.905263i  sigXC=  -14.530866+157.905263i  VH=  400.725856  Eo=   -2.347811
n=31  sigX=  -11.168643              sigC=   -3.362223+157.905263i  sigXC=  -14.530866+157.905263i  VH=  400.725856  Eo=   -2.347811
