# Sigma frequency debug decomposition (all energies in eV)
# k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    

k-point 0:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
              0		             14		         -3.472		         -7.816		         37.836		         -7.333		         -8.885		        -19.102		          2.344		          5.190		         -2.050		          0.270		          3.410
              0		             15		         -3.472		         -7.816		         37.836		         -7.333		         -8.885		        -19.102		          2.344		          5.190		         -2.050		          0.270		          3.410
              0		             16		         -3.416		         -7.760		         36.901		         -7.264		         -8.866		        -18.948		          2.316		          5.163		         -2.066		          0.269		          3.365
              0		             17		         -3.416		         -7.760		         36.901		         -7.264		         -8.866		        -18.948		          2.316		          5.163		         -2.066		          0.269		          3.365
              0		             18		         -2.802		         -7.145		         20.750		         -5.752		         -8.210		        -16.524		          2.259		          4.812		         -1.818		          0.045		          3.039
              0		             19		         -2.802		         -7.145		         20.750		         -5.752		         -8.210		        -16.524		          2.259		          4.812		         -1.818		          0.045		          3.039
              0		             20		         -2.436		         -6.780		         40.205		         -7.486		         -8.893		        -18.746		          1.849		          4.812		         -2.246		         -0.018		          2.548
              0		             21		         -2.436		         -6.780		         40.205		         -7.486		         -8.893		        -18.746		          1.849		          4.812		         -2.246		         -0.018		          2.548
              0		             22		         -2.356		         -6.699		         39.931		         -7.463		         -8.877		        -18.661		          1.823		          4.784		         -2.272		         -0.015		          2.497
              0		             23		         -2.356		         -6.699		         39.931		         -7.463		         -8.877		        -18.661		          1.823		          4.784		         -2.272		         -0.015		          2.497
              0		             24		         -1.043		         -5.386		         41.858		         -7.017		         -8.600		        -17.344		          1.318		          4.209		         -2.367		         -0.223		          1.620
              0		             25		         -1.043		         -5.386		         41.858		         -7.017		         -8.600		        -17.344		          1.318		          4.209		         -2.367		         -0.222		          1.620
              0		             26		          1.762		         -2.581		         43.570		         -5.152		         -8.570		        -11.080		         -2.416		          2.135		         -4.831		         -0.246		         -2.942
              0		             27		          1.762		         -2.581		         43.570		         -5.152		         -8.570		        -11.079		         -2.417		          2.134		         -4.831		         -0.246		         -2.942
              0		             28		          1.838		         -2.506		         43.296		         -5.121		         -8.565		        -11.003		         -2.435		          2.110		         -4.854		         -0.238		         -2.982
              0		             29		          1.838		         -2.506		         43.296		         -5.122		         -8.565		        -11.006		         -2.433		          2.111		         -4.853		         -0.238		         -2.980
              0		             30		          2.011		         -2.333		         42.421		         -4.989		         -8.721		        -11.125		         -2.204		          2.116		         -4.839		         -0.089		         -2.812
              0		             31		          2.011		         -2.333		         42.421		         -4.989		         -8.721		        -11.125		         -2.204		          2.116		         -4.839		         -0.089		         -2.812
              0		             32		          2.017		         -2.327		         42.290		         -4.984		         -8.715		        -11.148		         -2.193		          2.134		         -4.845		         -0.094		         -2.805
              0		             33		          2.017		         -2.327		         42.290		         -4.983		         -8.715		        -11.145		         -2.195		          2.132		         -4.846		         -0.094		         -2.807
              0		             34		          5.457		          1.113		         24.045		         -3.205		         -6.999		         -6.085		         -2.757		          0.912		         -4.949		         -0.004		         -4.041
              0		             35		          5.457		          1.113		         24.045		         -3.205		         -6.999		         -6.085		         -2.757		          0.912		         -4.949		         -0.004		         -4.041
              0		             36		          8.058		          3.714		         27.477		         -3.129		         -6.583		         -5.753		         -2.482		          0.778		         -4.541		         -0.187		         -3.950
              0		             37		          8.058		          3.714		         27.477		         -3.129		         -6.583		         -5.753		         -2.482		          0.778		         -4.541		         -0.187		         -3.950
              0		             38		          8.296		          3.952		         21.757		         -2.221		         -5.449		         -3.994		         -2.325		          0.515		         -3.816		         -0.104		         -3.404
              0		             39		          8.296		          3.952		         21.757		         -2.221		         -5.449		         -3.994		         -2.325		          0.515		         -3.816		         -0.104		         -3.404
              0		             40		          9.120		          4.776		         14.550		         -1.407		         -4.861		         -2.539		         -2.269		          0.316		         -3.817		          0.018		         -3.483
              0		             41		          9.120		          4.776		         14.550		         -1.407		         -4.861		         -2.539		         -2.269		          0.316		         -3.817		          0.018		         -3.483
              0		             42		          9.830		          5.486		         34.714		         -3.246		         -6.520		         -5.835		         -2.265		          0.735		         -6.502		         -0.050		         -5.817
              0		             43		          9.830		          5.486		         34.714		         -3.246		         -6.519		         -5.835		         -2.265		          0.735		         -6.502		         -0.050		         -5.817
              0		             44		          9.906		          5.562		         34.722		         -3.238		         -6.504		         -5.829		         -2.238		          0.734		         -6.504		         -0.047		         -5.817
              0		             45		          9.906		          5.562		         34.722		         -3.238		         -6.504		         -5.829		         -2.238		          0.734		         -6.505		         -0.047		         -5.818
              0		             46		         11.805		          7.462		         39.389		         -3.276		         -6.521		         -5.655		         -2.412		            nan		            nan		         -0.010		            nan
              0		             47		         11.805		          7.462		         39.389		         -3.276		         -6.521		         -5.655		         -2.412		            nan		            nan		         -0.010		            nan
              0		             48		         11.823		          7.479		         39.423		         -3.279		         -6.481		         -5.665		         -2.412		            nan		            nan		         -0.008		            nan
              0		             49		         11.823		          7.479		         39.423		         -3.279		         -6.481		         -5.665		         -2.412		            nan		            nan		         -0.008		            nan
              0		             50		         11.984		          7.641		         39.779		         -3.357		         -6.423		         -5.752		         -2.406		            nan		            nan		         -0.020		            nan
              0		             51		         11.984		          7.641		         39.779		         -3.357		         -6.423		         -5.753		         -2.405		            nan		            nan		         -0.021		            nan
              0		             52		         15.094		         10.751		         46.968		         -3.301		         -6.201		         -5.335		         -2.441		            nan		            nan		         -0.101		            nan
              0		             53		         15.094		         10.751		         46.968		         -3.301		         -6.201		         -5.335		         -2.441		            nan		            nan		         -0.101		            nan
              0		             54		         15.109		         10.765		         46.999		         -3.302		         -6.196		         -5.334		         -2.444		            nan		            nan		         -0.102		            nan
              0		             55		         15.109		         10.765		         46.999		         -3.302		         -6.196		         -5.334		         -2.444		            nan		            nan		         -0.102		            nan
              0		             56		         15.191		         10.848		         27.096		         -2.150		         -5.277		         -3.363		         -2.195		            nan		            nan		         -0.074		            nan
              0		             57		         15.191		         10.848		         27.096		         -2.150		         -5.277		         -3.363		         -2.195		            nan		            nan		         -0.074		            nan
              0		             58		         15.447		         11.104		         52.071		         -3.658		         -6.445		         -5.909		         -2.247		            nan		            nan		          0.128		            nan
              0		             59		         15.447		         11.104		         52.071		         -3.658		         -6.445		         -5.909		         -2.247		            nan		            nan		          0.128		            nan
              0		             60		         15.454		         11.111		         52.215		         -3.666		         -6.398		         -5.928		         -2.198		            nan		            nan		          0.130		            nan
              0		             61		         15.454		         11.111		         52.215		         -3.666		         -6.398		         -5.928		         -2.198		            nan		            nan		          0.130		            nan
              0		             62		         15.582		         11.238		         20.780		         -1.599		         -4.254		         -2.428		         -1.766		            nan		            nan		          0.004		            nan
              0		             63		         15.582		         11.238		         20.780		         -1.599		         -4.254		         -2.428		         -1.766		            nan		            nan		          0.004		            nan
              0		             64		         18.353		         14.010		         23.572		         -1.457		         -3.306		         -2.071		         -1.431		            nan		            nan		         -0.062		            nan
              0		             65		         18.353		         14.010		         23.572		         -1.457		         -3.306		         -2.071		         -1.431		            nan		            nan		         -0.062		            nan
              0		             66		         18.607		         14.264		         24.020		         -1.373		         -3.795		         -1.955		         -1.582		            nan		            nan		          0.147		            nan
              0		             67		         18.607		         14.264		         24.020		         -1.373		         -3.795		         -1.955		         -1.582		            nan		            nan		          0.147		            nan
              0		             68		         18.998		         14.655		         31.958		         -1.920		         -4.071		         -2.879		         -1.618		            nan		            nan		         -0.021		            nan
              0		             69		         18.998		         14.655		         31.958		         -1.920		         -4.071		         -2.879		         -1.618		            nan		            nan		         -0.021		            nan
              0		             70		         20.396		         16.052		         21.427		         -1.151		         -2.452		         -1.656		         -1.079		            nan		            nan		         -0.096		            nan
              0		             71		         20.396		         16.052		         21.427		         -1.151		         -2.452		         -1.656		         -1.079		            nan		            nan		         -0.096		            nan
              0		             72		         22.420		         18.076		         40.963		         -2.385		         -4.245		         -3.255		         -1.627		            nan		            nan		          0.166		            nan
              0		             73		         22.420		         18.076		         40.963		         -2.385		         -4.245		         -3.256		         -1.627		            nan		            nan		          0.166		            nan
              0		             74		         22.595		         18.252		         40.374		         -2.330		         -3.814		         -3.190		         -1.358		            nan		            nan		          0.194		            nan
              0		             75		         22.595		         18.252		         40.374		         -2.330		         -3.814		         -3.190		         -1.358		            nan		            nan		          0.194		            nan
              0		             76		         24.940		         20.596		         35.278		         -1.646		         -3.731		         -2.274		         -1.462		            nan		            nan		         -0.066		            nan
              0		             77		         24.940		         20.596		         35.278		         -1.646		         -3.731		         -2.274		         -1.462		            nan		            nan		         -0.066		            nan
              0		             78		         25.159		         20.815		         36.343		         -1.493		         -3.370		         -2.010		         -1.309		            nan		            nan		         -0.091		            nan
              0		             79		         25.159		         20.815		         36.343		         -1.493		         -3.370		         -2.010		         -1.309		            nan		            nan		         -0.091		            nan

k-point 1:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
              1		              0		        -61.049		        -65.393		         29.312		        -15.363		        -13.474		        -40.163		          3.714		            nan		            nan		          0.871		            nan
              1		              1		        -61.049		        -65.393		         29.312		        -15.363		        -13.474		        -40.163		          3.715		            nan		            nan		          0.874		            nan
              1		              2		        -37.737		        -42.080		         50.927		        -12.371		        -12.136		        -33.878		          3.497		            nan		            nan		          0.437		            nan
              1		              3		        -37.737		        -42.080		         50.927		        -12.368		        -12.134		        -33.870		          3.529		            nan		            nan		          0.468		            nan
              1		              4		        -35.233		        -39.577		         47.749		        -12.153		        -12.018		        -33.458		          3.152		            nan		            nan		          0.163		            nan
              1		              5		        -35.233		        -39.577		         47.749		        -12.151		        -12.018		        -33.454		          3.154		            nan		            nan		          0.162		            nan
              1		              6		        -35.083		        -39.427		         48.742		        -12.166		        -12.061		        -33.458		          3.940		            nan		            nan		          0.775		            nan
              1		              7		        -35.083		        -39.427		         48.742		        -12.165		        -12.059		        -33.453		          3.954		            nan		            nan		          0.795		            nan
              1		              8		        -13.741		        -18.084		         13.070		         -7.063		         -9.664		        -22.425		          3.624		            nan		            nan		          0.187		            nan
              1		              9		        -13.741		        -18.084		         13.070		         -7.063		         -9.664		        -22.427		          3.624		            nan		            nan		          0.179		            nan
              1		             10		        -13.295		        -17.639		         13.837		         -7.009		         -9.712		        -22.360		          3.661		            nan		            nan		          0.121		            nan
              1		             11		        -13.295		        -17.639		         13.837		         -7.009		         -9.712		        -22.360		          3.658		            nan		            nan		          0.120		            nan
              1		             12		         -6.181		        -10.525		         22.254		         -6.500		         -8.573		        -18.406		          2.427		          5.614		         -1.491		         -0.080		          4.042
              1		             13		         -6.181		        -10.525		         22.254		         -6.500		         -8.574		        -18.408		          2.430		          5.628		         -1.492		         -0.074		          4.062
              1		             14		         -5.223		         -9.567		         23.066		         -6.391		         -8.565		        -17.868		          2.106		          5.415		         -1.749		         -0.071		          3.595
              1		             15		         -5.223		         -9.567		         23.066		         -6.391		         -8.566		        -17.868		          2.105		          5.406		         -1.750		         -0.068		          3.588
              1		             16		         -4.833		         -9.176		         21.633		         -6.252		         -8.549		        -17.746		          2.481		          5.623		         -1.666		          0.068		          4.026
              1		             17		         -4.833		         -9.176		         21.633		         -6.252		         -8.549		        -17.745		          2.478		          5.616		         -1.667		          0.069		          4.018
              1		             18		         -3.777		         -8.120		         34.387		         -7.225		         -8.841		        -18.848		          2.342		          5.142		         -2.062		          0.305		          3.386
              1		             19		         -3.777		         -8.120		         34.387		         -7.226		         -8.842		        -18.850		          2.341		          5.141		         -2.061		          0.306		          3.386
              1		             20		         -2.700		         -7.044		         24.669		         -6.112		         -8.537		        -17.160		          2.156		          4.943		         -1.861		         -0.164		          2.918
              1		             21		         -2.700		         -7.044		         24.669		         -6.112		         -8.537		        -17.161		          2.152		          4.943		         -1.863		         -0.163		          2.918
              1		             22		         -2.252		         -6.595		         32.361		         -6.691		         -8.777		        -17.894		          2.247		          4.938		         -2.144		          0.101		          2.895
              1		             23		         -2.251		         -6.595		         32.360		         -6.691		         -8.772		        -17.886		          2.263		          4.961		         -2.180		          0.161		          2.942
              1		             24		         -1.946		         -6.290		         38.268		         -6.927		         -8.564		        -17.442		          1.507		          4.373		         -2.288		         -0.025		          2.060
              1		             25		         -1.946		         -6.290		         38.267		         -6.927		         -8.557		        -17.432		          1.535		          4.408		         -2.320		          0.036		          2.124
              1		             26		          1.287		         -3.056		         53.235		         -6.000		         -8.820		        -12.391		         -2.119		          2.164		         -4.778		          0.115		         -2.498
              1		             27		          1.287		         -3.056		         53.235		         -5.998		         -8.799		        -12.380		         -1.964		          2.244		         -4.832		          0.250		         -2.337
              1		             28		          1.389		         -2.955		         50.547		         -5.741		         -8.618		        -11.784		         -2.826		          1.915		         -4.726		         -0.425		         -3.236
              1		             29		          1.389		         -2.955		         50.547		         -5.740		         -8.597		        -11.772		         -2.659		          1.999		         -4.777		         -0.286		         -3.064
              1		             30		          2.480		         -1.864		         47.549		         -5.450		         -8.276		        -10.724		         -2.822		          1.788		         -4.872		         -0.376		         -3.460
              1		             31		          2.480		         -1.864		         47.549		         -5.450		         -8.277		        -10.725		         -2.823		          1.788		         -4.884		         -0.368		         -3.464
              1		             32		          3.080		         -1.264		         51.241		         -5.516		         -8.668		        -11.364		         -2.612		          1.943		         -5.427		         -0.198		         -3.682
              1		             33		          3.080		         -1.264		         51.241		         -5.516		         -8.669		        -11.365		         -2.612		          1.944		         -5.424		         -0.195		         -3.675
              1		             34		          6.993		          2.650		         30.062		         -3.323		         -6.809		         -6.144		         -2.508		          0.833		         -5.303		          0.030		         -4.441
              1		             35		          6.993		          2.650		         30.062		         -3.323		         -6.808		         -6.144		         -2.508		          0.832		         -5.285		          0.030		         -4.422
              1		             36		          7.237		          2.893		         27.035		         -2.985		         -6.392		         -5.575		         -2.425		          0.815		         -4.044		         -0.177		         -3.406
              1		             37		          7.237		          2.893		         27.035		         -2.984		         -6.392		         -5.574		         -2.424		          0.815		         -4.067		         -0.178		         -3.430
              1		             38		          7.648		          3.305		         34.160		         -3.482		         -6.658		         -6.236		         -2.675		          0.711		         -4.346		          0.038		         -3.596
              1		             39		          7.648		          3.305		         34.160		         -3.482		         -6.657		         -6.236		         -2.682		          0.711		         -4.414		          0.027		         -3.675
              1		             40		          9.499		          5.155		         30.162		         -2.733		         -5.983		         -4.728		         -2.578		          0.542		         -4.784		         -0.075		         -4.317
              1		             41		          9.499		          5.155		         30.162		         -2.733		         -5.983		         -4.728		         -2.577		          0.541		         -4.798		         -0.076		         -4.332
              1		             42		          9.937		          5.594		         37.611		         -3.395		         -6.401		         -5.868		         -2.359		          0.673		         -5.096		         -0.047		         -4.471
              1		             43		          9.937		          5.594		         37.611		         -3.395		         -6.401		         -5.868		         -2.360		          0.670		         -4.890		         -0.046		         -4.265
              1		             44		         11.512		          7.169		         40.554		         -3.513		         -6.494		         -6.085		         -2.103		            nan		            nan		          0.043		            nan
              1		             45		         11.512		          7.169		         40.554		         -3.513		         -6.492		         -6.085		         -2.083		            nan		            nan		          0.038		            nan
              1		             46		         11.960		          7.617		         27.706		         -2.265		         -5.517		         -3.875		         -2.301		            nan		            nan		         -0.035		            nan
              1		             47		         11.960		          7.617		         27.706		         -2.265		         -5.517		         -3.875		         -2.301		            nan		            nan		         -0.037		            nan
              1		             48		         12.063		          7.720		         33.658		         -2.819		         -6.070		         -4.905		         -2.281		            nan		            nan		          0.006		            nan
              1		             49		         12.063		          7.720		         33.658		         -2.819		         -6.068		         -4.906		         -2.264		            nan		            nan		          0.017		            nan
              1		             50		         13.487		          9.144		         38.316		         -2.924		         -6.057		         -4.951		         -2.249		            nan		            nan		         -0.048		            nan
              1		             51		         13.487		          9.144		         38.316		         -2.924		         -6.057		         -4.951		         -2.248		            nan		            nan		         -0.051		            nan
              1		             52		         14.055		          9.711		         30.194		         -2.272		         -5.316		         -3.738		         -2.147		            nan		            nan		         -0.041		            nan
              1		             53		         14.055		          9.711		         30.194		         -2.271		         -5.320		         -3.738		         -2.159		            nan		            nan		         -0.055		            nan
              1		             54		         14.409		         10.066		         43.847		         -3.207		         -6.146		         -5.352		         -2.051		            nan		            nan		          0.056		            nan
              1		             55		         14.409		         10.066		         43.847		         -3.207		         -6.149		         -5.352		         -2.051		            nan		            nan		          0.044		            nan
              1		             56		         14.488		         10.145		         38.036		         -2.816		         -5.901		         -4.678		         -2.368		            nan		            nan		         -0.097		            nan
              1		             57		         14.488		         10.145		         38.036		         -2.816		         -5.903		         -4.678		         -2.367		            nan		            nan		         -0.099		            nan
              1		             58		         16.701		         12.357		         53.778		         -3.526		         -6.175		         -5.571		         -2.381		            nan		            nan		         -0.195		            nan
              1		             59		         16.701		         12.357		         53.778		         -3.526		         -6.175		         -5.571		         -2.380		            nan		            nan		         -0.190		            nan
              1		             60		         17.885		         13.542		         25.746		         -1.395		         -4.134		         -2.062		         -1.797		            nan		            nan		          0.042		            nan
              1		             61		         17.885		         13.542		         25.746		         -1.395		         -4.134		         -2.062		         -1.799		            nan		            nan		          0.042		            nan
              1		             62		         18.221		         13.877		         25.281		         -1.418		         -3.944		         -2.052		         -1.619		            nan		            nan		         -0.049		            nan
              1		             63		         18.221		         13.877		         25.281		         -1.419		         -3.944		         -2.052		         -1.617		            nan		            nan		         -0.046		            nan
              1		             64		         19.184		         14.841		         29.447		         -1.752		         -3.819		         -2.613		         -1.532		            nan		            nan		         -0.018		            nan
              1		             65		         19.184		         14.841		         29.447		         -1.752		         -3.820		         -2.614		         -1.533		            nan		            nan		         -0.022		            nan
              1		             66		         19.934		         15.591		         33.986		         -1.861		         -4.144		         -2.829		         -1.628		            nan		            nan		         -0.075		            nan
              1		             67		         19.934		         15.591		         33.986		         -1.861		         -4.144		         -2.829		         -1.629		            nan		            nan		         -0.078		            nan
              1		             68		         20.633		         16.289		         37.977		         -2.246		         -4.406		         -3.272		         -1.617		            nan		            nan		         -0.052		            nan
              1		             69		         20.633		         16.289		         37.977		         -2.246		         -4.406		         -3.272		         -1.612		            nan		            nan		         -0.055		            nan
              1		             70		         21.394		         17.051		         40.455		         -2.190		         -4.488		         -3.195		         -1.765		            nan		            nan		         -0.016		            nan
              1		             71		         21.394		         17.051		         40.455		         -2.190		         -4.484		         -3.195		         -1.767		            nan		            nan		         -0.018		            nan
              1		             72		         21.552		         17.208		         28.796		         -1.304		         -3.352		         -1.853		         -1.386		            nan		            nan		         -0.031		            nan
              1		             73		         21.552		         17.208		         28.796		         -1.304		         -3.353		         -1.853		         -1.386		            nan		            nan		         -0.031		            nan
              1		             74		         22.001		         17.657		         22.358		         -1.135		         -1.988		         -1.615		         -0.784		            nan		            nan		         -0.070		            nan
              1		             75		         22.001		         17.657		         22.358		         -1.135		         -1.987		         -1.615		         -0.783		            nan		            nan		         -0.070		            nan
              1		             76		         23.811		         19.468		         42.291		         -2.044		         -3.863		         -2.913		         -1.408		            nan		            nan		         -0.027		            nan
              1		             77		         23.811		         19.468		         42.291		         -2.044		         -3.860		         -2.913		         -1.409		            nan		            nan		         -0.027		            nan
              1		             78		         23.897		         19.553		         42.941		         -2.058		         -4.047		         -2.920		         -1.515		            nan		            nan		         -0.104		            nan
              1		             79		         23.897		         19.553		         42.941		         -2.058		         -4.050		         -2.920		         -1.519		            nan		            nan		         -0.104		            nan

k-point 2:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
              2		              0		        -61.049		        -65.393		         29.312		        -15.363		        -13.474		        -40.163		          3.714		            nan		            nan		          0.871		            nan
              2		              1		        -61.049		        -65.393		         29.312		        -15.363		        -13.474		        -40.163		          3.714		            nan		            nan		          0.874		            nan
              2		              2		        -37.737		        -42.080		         50.927		        -12.384		        -12.143		        -33.914		          3.495		            nan		            nan		          0.436		            nan
              2		              3		        -37.737		        -42.080		         50.927		        -12.380		        -12.141		        -33.906		          3.528		            nan		            nan		          0.468		            nan
              2		              4		        -35.233		        -39.577		         47.749		        -12.145		        -12.014		        -33.437		          3.153		            nan		            nan		          0.163		            nan
              2		              5		        -35.233		        -39.577		         47.749		        -12.143		        -12.014		        -33.433		          3.155		            nan		            nan		          0.162		            nan
              2		              6		        -35.083		        -39.427		         48.742		        -12.162		        -12.059		        -33.448		          3.941		            nan		            nan		          0.775		            nan
              2		              7		        -35.083		        -39.427		         48.742		        -12.161		        -12.058		        -33.443		          3.955		            nan		            nan		          0.795		            nan
              2		              8		        -13.741		        -18.084		         13.070		         -7.063		         -9.664		        -22.425		          3.624		            nan		            nan		          0.187		            nan
              2		              9		        -13.741		        -18.084		         13.070		         -7.063		         -9.664		        -22.427		          3.624		            nan		            nan		          0.179		            nan
              2		             10		        -13.295		        -17.639		         13.837		         -7.009		         -9.712		        -22.360		          3.661		            nan		            nan		          0.121		            nan
              2		             11		        -13.295		        -17.639		         13.837		         -7.009		         -9.712		        -22.360		          3.658		            nan		            nan		          0.120		            nan
              2		             12		         -6.181		        -10.525		         22.254		         -6.500		         -8.573		        -18.406		          2.427		          5.614		         -1.491		         -0.080		          4.042
              2		             13		         -6.181		        -10.525		         22.254		         -6.500		         -8.574		        -18.408		          2.430		          5.628		         -1.492		         -0.074		          4.062
              2		             14		         -5.223		         -9.567		         23.066		         -6.391		         -8.565		        -17.868		          2.106		          5.415		         -1.749		         -0.071		          3.594
              2		             15		         -5.223		         -9.567		         23.066		         -6.391		         -8.566		        -17.868		          2.105		          5.406		         -1.750		         -0.068		          3.588
              2		             16		         -4.833		         -9.176		         21.633		         -6.252		         -8.549		        -17.746		          2.481		          5.623		         -1.665		          0.068		          4.026
              2		             17		         -4.833		         -9.176		         21.633		         -6.252		         -8.549		        -17.745		          2.479		          5.616		         -1.667		          0.069		          4.018
              2		             18		         -3.777		         -8.120		         34.387		         -7.225		         -8.841		        -18.848		          2.343		          5.143		         -2.062		          0.305		          3.386
              2		             19		         -3.777		         -8.120		         34.387		         -7.226		         -8.842		        -18.851		          2.342		          5.142		         -2.061		          0.306		          3.387
              2		             20		         -2.700		         -7.044		         24.669		         -6.112		         -8.537		        -17.161		          2.156		          4.943		         -1.861		         -0.164		          2.919
              2		             21		         -2.700		         -7.044		         24.669		         -6.112		         -8.537		        -17.162		          2.152		          4.943		         -1.863		         -0.163		          2.918
              2		             22		         -2.252		         -6.595		         32.361		         -6.691		         -8.777		        -17.893		          2.246		          4.938		         -2.144		          0.101		          2.895
              2		             23		         -2.251		         -6.595		         32.360		         -6.691		         -8.772		        -17.886		          2.263		          4.961		         -2.180		          0.161		          2.942
              2		             24		         -1.946		         -6.290		         38.268		         -6.927		         -8.564		        -17.442		          1.507		          4.373		         -2.288		         -0.025		          2.060
              2		             25		         -1.946		         -6.290		         38.267		         -6.927		         -8.557		        -17.432		          1.535		          4.408		         -2.320		          0.036		          2.124
              2		             26		          1.287		         -3.056		         53.235		         -6.000		         -8.820		        -12.392		         -2.119		          2.164		         -4.777		          0.115		         -2.498
              2		             27		          1.287		         -3.056		         53.235		         -5.998		         -8.799		        -12.381		         -1.963		          2.245		         -4.831		          0.250		         -2.336
              2		             28		          1.389		         -2.955		         50.547		         -5.742		         -8.618		        -11.785		         -2.825		          1.916		         -4.726		         -0.425		         -3.235
              2		             29		          1.389		         -2.955		         50.547		         -5.740		         -8.597		        -11.773		         -2.658		          1.999		         -4.776		         -0.286		         -3.063
              2		             30		          2.480		         -1.864		         47.549		         -5.450		         -8.276		        -10.723		         -2.823		          1.788		         -4.873		         -0.376		         -3.461
              2		             31		          2.480		         -1.864		         47.549		         -5.450		         -8.277		        -10.723		         -2.824		          1.788		         -4.884		         -0.368		         -3.465
              2		             32		          3.080		         -1.264		         51.241		         -5.516		         -8.668		        -11.363		         -2.613		          1.942		         -5.427		         -0.198		         -3.683
              2		             33		          3.080		         -1.264		         51.241		         -5.516		         -8.669		        -11.364		         -2.613		          1.944		         -5.424		         -0.195		         -3.675
              2		             34		          6.993		          2.650		         30.062		         -3.323		         -6.809		         -6.144		         -2.508		          0.833		         -5.304		          0.030		         -4.441
              2		             35		          6.993		          2.650		         30.062		         -3.323		         -6.808		         -6.144		         -2.508		          0.832		         -5.285		          0.030		         -4.422
              2		             36		          7.237		          2.893		         27.035		         -2.985		         -6.392		         -5.575		         -2.425		          0.815		         -4.044		         -0.177		         -3.406
              2		             37		          7.237		          2.893		         27.035		         -2.984		         -6.392		         -5.574		         -2.424		          0.815		         -4.067		         -0.178		         -3.430
              2		             38		          7.648		          3.305		         34.160		         -3.482		         -6.658		         -6.236		         -2.675		          0.711		         -4.346		          0.038		         -3.597
              2		             39		          7.648		          3.305		         34.160		         -3.482		         -6.657		         -6.236		         -2.682		          0.711		         -4.414		          0.027		         -3.676
              2		             40		          9.499		          5.155		         30.162		         -2.733		         -5.983		         -4.728		         -2.578		          0.542		         -4.784		         -0.075		         -4.317
              2		             41		          9.499		          5.155		         30.162		         -2.733		         -5.983		         -4.728		         -2.577		          0.541		         -4.798		         -0.076		         -4.332
              2		             42		          9.937		          5.594		         37.611		         -3.395		         -6.401		         -5.867		         -2.359		          0.673		         -5.097		         -0.047		         -4.471
              2		             43		          9.937		          5.594		         37.611		         -3.395		         -6.401		         -5.868		         -2.361		          0.670		         -4.890		         -0.046		         -4.265
