# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 158

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.29          0.00 B        0          0.00 B
    2.54          0.00 B        0          0.00 B
    2.79          0.00 B        0          0.00 B
    3.04          0.00 B        0          0.00 B
    3.29          0.00 B        0          0.00 B
    3.54          0.00 B        1          8.00 B
    3.79          0.00 B        3        192.00 B
    4.04          0.00 B        3        192.00 B
    4.29          0.00 B        3        192.00 B
    4.54          0.00 B        1         32.00 B
    4.79          0.00 B        2         24.00 B
    5.04          0.00 B        2         24.00 B
    5.78          0.00 B        0          0.00 B
    6.03          0.00 B        2         24.00 B
    6.28          0.00 B        4      112.50 MiB
    6.53          0.00 B        7        1.69 GiB
    6.78          0.00 B       11        1.69 GiB
    7.03          0.00 B       16        1.69 GiB
    7.28          0.00 B       16        1.69 GiB
    7.53          0.00 B       16        1.69 GiB
    7.78          0.00 B       16        1.69 GiB
    8.03          0.00 B       14      112.51 MiB
    8.28          0.00 B       17      112.51 MiB
    8.53          0.00 B       20      337.51 MiB
    8.78          0.00 B       22      787.51 MiB
    9.04          0.00 B       25      787.51 MiB
    9.29          0.00 B       22      787.51 MiB
    9.54          0.00 B       22      787.51 MiB
    9.79          0.00 B       22      787.51 MiB
   10.04          0.00 B       22      787.51 MiB
   10.29          0.00 B       21      562.51 MiB
   10.54          0.00 B       24      582.76 MiB
   10.79          0.00 B       27      566.47 MiB
   11.04          0.00 B       30      638.75 MiB
   11.29          0.00 B       28        2.93 GiB
   11.55          0.00 B       26      566.47 MiB
   11.80          0.00 B       26      566.47 MiB
   12.05          0.00 B       26      566.47 MiB
   12.30          0.00 B       27      566.47 MiB
   12.55          0.00 B       27      566.47 MiB
   12.80          0.00 B       28        6.88 GiB
   13.05          0.00 B       28        6.88 GiB
   13.30          0.00 B       28        6.88 GiB
   13.55          0.00 B       28        6.88 GiB
   13.80          0.00 B       28        6.88 GiB
   14.05          0.00 B       28        6.88 GiB
   14.30          0.00 B       28        6.88 GiB
   14.55          0.00 B       28        6.88 GiB
   14.80          0.00 B       28        6.88 GiB
   15.05          0.00 B       28        6.88 GiB
   15.30          0.00 B       28        6.88 GiB
   15.55          0.00 B       28        6.88 GiB
   15.80          0.00 B       28        6.88 GiB
   16.05          0.00 B       28        6.88 GiB
   16.30          0.00 B       28        6.88 GiB
   16.55          0.00 B       28        6.88 GiB
   16.80          0.00 B       28        6.88 GiB
   17.06          0.00 B       28        6.88 GiB
   17.31          0.00 B       28        6.88 GiB
   17.56          0.00 B       28        6.88 GiB
   17.81          0.00 B       28        6.88 GiB
   18.06          0.00 B       28        6.88 GiB
   18.31          0.00 B       28        6.88 GiB
   18.59          0.00 B       27        6.88 GiB
   18.84          0.00 B       19      116.46 MiB
   19.09          0.00 B       22      116.46 MiB
   19.34          0.00 B       33      117.43 MiB
   19.59          0.00 B       36      117.43 MiB
   19.84          0.00 B       33      342.27 MiB
   20.09          0.00 B       33      342.27 MiB
   20.34          0.00 B       33      342.27 MiB
   20.59          0.00 B       33      342.27 MiB
   20.84          0.00 B       33      342.27 MiB
   21.09          0.00 B       33      342.27 MiB
   21.35          0.00 B       33      342.27 MiB
   21.60          0.00 B       33      342.27 MiB
   21.85          0.00 B       33      342.27 MiB
   22.10          0.00 B       33      342.27 MiB
   22.35          0.00 B       33      342.27 MiB
   22.60          0.00 B       33      342.27 MiB
   22.85          0.00 B       33      342.27 MiB
   23.10          0.00 B       33      342.27 MiB
   23.35          0.00 B       33      342.27 MiB
   23.60          0.00 B       33      342.27 MiB
   23.85          0.00 B       33      342.27 MiB
   24.10          0.00 B       45        6.66 GiB
   24.35          0.00 B      172        6.68 GiB
   24.61          0.00 B      237        6.70 GiB
   24.86          0.00 B       47        6.68 GiB
   25.11          0.00 B       47        6.68 GiB
   25.36          0.00 B       43      342.61 MiB
   25.61          0.00 B       43      342.61 MiB
   25.86          0.00 B       46      571.12 MiB
   26.11          0.00 B       45      567.61 MiB
   26.36          0.00 B       49      342.38 MiB
   26.61          0.00 B       50      342.29 MiB
   26.86          0.00 B       50      342.29 MiB
