# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 166

── Peak live HBM  at t=12.66s  ──────────────────────────
bytes_in_use                = 5.25 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 16.95 GiB
n live arrays at peak        = 34

Top JAX arrays at peak:
            size  dtype         shape
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
        3.96 GiB  complex128    (9, 640, 46080)
     1012.50 MiB  complex128    (9, 80, 2, 24, 24, 80)
       56.25 MiB  complex128    (9, 640, 640)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 640, 80, 2)
       14.06 MiB  complex128    (9, 80, 2, 640)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.54          0.00 B        0          0.00 B
    2.79          0.00 B        0          0.00 B
    3.05          0.00 B        0          0.00 B
    3.30          0.00 B        0          0.00 B
    3.63        256.00 B        0          0.00 B
    3.88        512.00 B        2         24.00 B
    4.13        768.00 B        3         40.00 B
    4.38       21.09 MiB        4       28.13 MiB
    4.63      267.19 MiB        6        1.02 GiB
    4.88      267.19 MiB        8        1.02 GiB
    5.14      267.21 MiB       16        1.02 GiB
    5.39      267.21 MiB       16        1.02 GiB
    5.64        1.02 GiB       16        1.02 GiB
    5.89        1.02 GiB       16        1.02 GiB
    6.14        1.02 GiB       16        1.02 GiB
    6.39        1.02 GiB       16        1.02 GiB
    6.64        1.02 GiB       16        1.02 GiB
    6.89       21.08 MiB       16       28.14 MiB
    7.14       28.11 MiB       18       42.20 MiB
    7.39       67.27 MiB       20       84.39 MiB
    7.64       67.27 MiB       20       84.39 MiB
    7.89       77.33 MiB       22      196.89 MiB
    8.14       91.39 MiB       25      253.14 MiB
    8.39       91.39 MiB       23      253.14 MiB
    8.64       91.39 MiB       23      253.14 MiB
    8.89       91.39 MiB       23      253.14 MiB
    9.14       91.39 MiB       23      253.14 MiB
    9.40      114.83 MiB       23      253.14 MiB
    9.65      114.83 MiB       23      253.14 MiB
    9.90      105.46 MiB       24      309.39 MiB
   10.15       63.27 MiB       21      140.64 MiB
   10.40      822.64 MiB       23        2.11 GiB
   10.65      822.65 MiB       26        2.11 GiB
   10.90      822.65 MiB       31        2.11 GiB
   11.15        1.30 GiB       32        3.10 GiB
   11.40        2.29 GiB       32        9.04 GiB
   11.65        2.29 GiB       32        9.04 GiB
   11.90        4.26 GiB       31        5.08 GiB
   12.15        1.30 GiB       31        5.08 GiB
   12.41        4.32 GiB       31        5.08 GiB
   12.66        5.25 GiB       34       16.95 GiB
   12.91        5.25 GiB       34       16.95 GiB
   13.16        5.25 GiB       34       16.95 GiB
   13.41        5.25 GiB       34       16.95 GiB
   13.66        5.25 GiB       34       16.95 GiB
   13.91        5.25 GiB       34       16.95 GiB
   14.16        5.25 GiB       34       16.95 GiB
   14.41        5.25 GiB       34       16.95 GiB
   14.66      316.40 MiB       30        1.13 GiB
   14.91      316.40 MiB       30        1.13 GiB
   15.16      316.40 MiB       30        1.13 GiB
   15.41      316.40 MiB       30        1.13 GiB
   15.66      316.40 MiB       30        1.13 GiB
   15.91      316.40 MiB       30        1.13 GiB
   16.16      316.40 MiB       30        1.13 GiB
   16.42      316.40 MiB       30        1.13 GiB
   16.67      316.40 MiB       30        1.13 GiB
   16.92      316.40 MiB       30        1.13 GiB
   17.17      316.40 MiB       30        1.13 GiB
   17.42      316.40 MiB       30        1.13 GiB
   17.67      316.40 MiB       30        1.13 GiB
   17.92      316.40 MiB       30        1.13 GiB
   18.17      316.40 MiB       30        1.13 GiB
   18.42      316.40 MiB       30        1.13 GiB
   18.67      316.40 MiB       30        1.13 GiB
   18.92      316.40 MiB       30        1.13 GiB
   19.17      316.40 MiB       30        1.13 GiB
   19.42      316.40 MiB       30        1.13 GiB
   19.67      316.40 MiB       30        1.13 GiB
   19.92      316.40 MiB       30        1.13 GiB
   20.17        7.04 MiB       25       14.08 MiB
   20.42        7.04 MiB       23       14.08 MiB
   20.67        7.04 MiB       25       14.08 MiB
   20.92        7.04 MiB       26       14.08 MiB
   21.17        7.04 MiB       27       14.08 MiB
   21.42        7.04 MiB       27       14.08 MiB
   21.68        8.10 MiB       31       15.13 MiB
   21.93        8.10 MiB       31       15.13 MiB
   22.18        8.10 MiB       31       15.13 MiB
   22.43        8.10 MiB       42       16.19 MiB
   22.68        1.77 GiB       51        1.78 GiB
   22.93        1.77 GiB       44        1.78 GiB
   23.18        1.80 GiB       53        1.80 GiB
   23.43      509.86 MiB       48       67.67 MiB
   23.68        1.84 GiB       50        1.85 GiB
   23.93      145.72 MiB       50      153.82 MiB
   24.18       22.25 MiB       47       72.53 MiB
   24.43       22.25 MiB       47       72.53 MiB
   24.68       22.25 MiB       47       72.53 MiB
   24.93       22.25 MiB       47       72.53 MiB
   25.18       22.25 MiB       47       72.53 MiB
   25.43       22.25 MiB       47       72.53 MiB
   25.69       22.25 MiB       47       72.53 MiB
   25.94       36.31 MiB       51      128.86 MiB
   26.19       36.31 MiB       46      128.86 MiB
   26.44       22.17 MiB       44       72.44 MiB
   26.69       22.19 MiB       47       72.47 MiB
   26.94       22.20 MiB       51       72.47 MiB
   27.19       22.21 MiB       54       72.48 MiB
   27.44       22.21 MiB       56       72.48 MiB
   27.69       22.18 MiB       48       72.46 MiB
   27.94       29.21 MiB       46       86.52 MiB
   28.19       43.27 MiB       51      114.64 MiB
   28.44       43.27 MiB       47      114.64 MiB
   28.69       43.27 MiB       48      114.64 MiB
   28.94       43.27 MiB       47      114.64 MiB
   29.19       57.33 MiB       51      170.89 MiB
   29.44       59.97 MiB       51      175.46 MiB
   29.69       71.75 MiB       58      199.03 MiB
   29.95       85.82 MiB       66      255.28 MiB
   30.20       85.82 MiB       66      255.28 MiB
   30.45      226.44 MiB       66      367.78 MiB
   30.70      156.13 MiB       67      367.78 MiB
   30.95      238.03 MiB       66      367.78 MiB
   31.20      113.58 MiB       51      227.14 MiB
   31.45      113.58 MiB       51      227.14 MiB
   31.70      169.83 MiB       51      283.39 MiB
   31.95      170.88 MiB       53      284.27 MiB
