# Sigma frequency debug decomposition (all energies in eV)
# k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    

k-point 0:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
              9		             42		         24.845		         31.480		         41.321		         -1.318		         -4.967		         -1.813		         -2.284		            nan		            nan		          0.000		            nan
              9		             43		         24.845		         31.480		         41.321		         -1.318		         -4.967		         -1.813		         -2.284		            nan		            nan		          0.000		            nan
              9		             44		         25.240		         31.875		         40.397		         -1.326		         -4.966		         -1.833		         -2.299		            nan		            nan		          0.000		            nan
              9		             45		         25.240		         31.875		         40.397		         -1.326		         -4.965		         -1.833		         -2.299		            nan		            nan		          0.000		            nan
              9		             46		         27.475		         34.110		         40.211		         -1.359		         -5.120		         -1.876		         -2.327		            nan		            nan		          0.000		            nan
              9		             47		         27.475		         34.110		         40.211		         -1.359		         -5.120		         -1.876		         -2.327		            nan		            nan		          0.000		            nan
              9		             48		         28.798		         35.433		         45.998		         -1.402		         -4.970		         -1.907		         -2.179		            nan		            nan		         -0.000		            nan
              9		             49		         28.798		         35.433		         45.998		         -1.402		         -4.971		         -1.907		         -2.179		            nan		            nan		         -0.000		            nan
              9		             50		         28.970		         35.605		         47.164		         -1.423		         -4.810		         -1.944		         -2.127		            nan		            nan		          0.000		            nan
              9		             51		         28.970		         35.605		         47.164		         -1.423		         -4.811		         -1.944		         -2.127		            nan		            nan		          0.000		            nan
              9		             52		         29.061		         35.697		         45.292		         -1.348		         -4.811		         -1.793		         -2.134		            nan		            nan		          0.000		            nan
              9		             53		         29.061		         35.697		         45.292		         -1.348		         -4.812		         -1.793		         -2.135		            nan		            nan		          0.000		            nan
              9		             54		         30.841		         37.476		         44.032		         -1.333		         -4.596		         -1.767		         -2.041		            nan		            nan		          0.000		            nan
              9		             55		         30.841		         37.476		         44.032		         -1.333		         -4.596		         -1.767		         -2.041		            nan		            nan		          0.000		            nan
              9		             56		         31.727		         38.363		         48.027		         -1.263		         -4.324		         -1.612		         -1.927		            nan		            nan		          0.000		            nan
              9		             57		         31.727		         38.363		         48.027		         -1.263		         -4.325		         -1.612		         -1.927		            nan		            nan		          0.000		            nan
              9		             58		         33.938		         40.573		         50.291		         -1.264		         -4.216		         -1.636		         -1.815		            nan		            nan		         -0.001		            nan
              9		             59		         33.938		         40.573		         50.291		         -1.264		         -4.216		         -1.636		         -1.815		            nan		            nan		         -0.001		            nan

k-point 10:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
             10		              0		         -8.185		         -1.550		          7.889		         -3.234		         -8.131		        -12.722		          1.319		          5.116		         -1.834		          0.001		          3.283
             10		              1		         -8.185		         -1.550		          7.889		         -3.343		         -8.202		        -13.083		          1.459		          5.262		         -1.798		          0.000		          3.464
             10		              2		         -8.185		         -1.550		          7.889		         -3.246		         -8.141		        -12.766		          1.336		          5.135		         -1.830		          0.001		          3.306
             10		              3		         -8.185		         -1.550		          7.889		         -3.315		         -8.183		        -12.994		          1.426		          5.227		         -1.806		          0.000		          3.421
             10		              4		         -3.223		          3.412		         12.603		         -2.860		         -7.802		        -10.388		          0.394		          3.584		         -2.489		          0.001		          1.096
             10		              5		         -3.223		          3.412		         12.603		         -3.063		         -7.897		        -11.094		          0.761		          3.854		         -2.369		          0.000		          1.485
             10		              6		         -3.223		          3.412		         12.603		         -2.912		         -7.819		        -10.550		          0.474		          3.644		         -2.464		         -0.000		          1.180
             10		              7		         -3.223		          3.412		         12.603		         -2.737		         -7.742		         -9.930		          0.144		          3.407		         -2.576		          0.001		          0.833
             10		              8		          0.338		          6.974		         12.299		         -2.372		         -7.582		         -6.594		         -2.476		          1.689		         -4.240		          0.000		         -2.551
             10		              9		          0.338		          6.974		         12.299		         -2.330		         -7.458		         -6.436		         -2.431		          1.662		         -4.166		          0.000		         -2.504
             10		             10		          0.338		          6.974		         12.299		         -2.361		         -7.549		         -6.556		         -2.464		          1.682		         -4.220		          0.000		         -2.538
             10		             11		          0.338		          6.974		         12.299		         -2.359		         -7.539		         -6.546		         -2.462		          1.681		         -4.217		          0.000		         -2.536
             10		             12		          9.735		         16.371		         28.305		         -1.738		         -6.748		         -2.918		         -3.520		          0.346		         -5.761		          0.001		         -5.414
             10		             13		          9.735		         16.371		         28.305		         -1.751		         -6.758		         -2.968		         -3.501		          0.358		         -5.754		          0.000		         -5.396
             10		             14		          9.735		         16.371		         28.305		         -1.791		         -6.773		         -3.110		         -3.450		          0.390		         -5.749		          0.001		         -5.358
             10		             15		          9.735		         16.371		         28.305		         -1.726		         -6.736		         -2.871		         -3.539		          0.335		         -5.770		          0.001		         -5.433
             10		             16		         10.649		         17.285		         30.382		         -2.022		         -6.565		         -3.616		         -2.980		            nan		            nan		         -0.000		            nan
             10		             17		         10.649		         17.285		         30.382		         -1.994		         -6.543		         -3.601		         -2.961		            nan		            nan		         -0.001		            nan
             10		             18		         10.649		         17.285		         30.382		         -2.111		         -6.602		         -3.775		         -2.934		            nan		            nan		         -0.000		            nan
             10		             19		         10.649		         17.285		         30.382		         -2.156		         -6.624		         -3.837		         -2.929		            nan		            nan		         -0.000		            nan
             10		             20		         12.181		         18.817		         29.823		         -1.742		         -6.323		         -2.837		         -3.099		            nan		            nan		          0.001		            nan
             10		             21		         12.181		         18.817		         29.823		         -1.749		         -6.240		         -2.763		         -3.104		            nan		            nan		          0.001		            nan
             10		             22		         12.181		         18.817		         29.823		         -1.746		         -6.286		         -2.810		         -3.096		            nan		            nan		          0.001		            nan
             10		             23		         12.181		         18.817		         29.823		         -1.740		         -6.323		         -2.847		         -3.091		            nan		            nan		          0.001		            nan
             10		             24		         12.697		         19.332		         29.538		         -1.852		         -6.537		         -3.202		         -3.016		            nan		            nan		          0.001		            nan
             10		             25		         12.697		         19.332		         29.538		         -1.876		         -6.569		         -3.334		         -2.973		            nan		            nan		          0.000		            nan
             10		             26		         12.697		         19.332		         29.538		         -1.821		         -6.389		         -3.031		         -3.012		            nan		            nan		          0.001		            nan
             10		             27		         12.697		         19.332		         29.538		         -1.880		         -6.630		         -3.357		         -3.000		            nan		            nan		          0.000		            nan
             10		             28		         18.516		         25.151		         35.108		         -1.577		         -5.727		         -2.454		         -2.671		            nan		            nan		          0.000		            nan
             10		             29		         18.516		         25.151		         35.108		         -1.575		         -5.741		         -2.454		         -2.676		            nan		            nan		          0.000		            nan
             10		             30		         18.516		         25.151		         35.108		         -1.576		         -5.749		         -2.462		         -2.670		            nan		            nan		          0.001		            nan
             10		             31		         18.516		         25.151		         35.108		         -1.576		         -5.752		         -2.468		         -2.665		            nan		            nan		          0.001		            nan
             10		             32		         19.378		         26.013		         30.171		         -1.578		         -6.046		         -2.644		         -2.701		            nan		            nan		          0.000		            nan
             10		             33		         19.378		         26.013		         30.171		         -1.640		         -6.098		         -2.788		         -2.695		            nan		            nan		          0.000		            nan
             10		             34		         19.378		         26.013		         30.171		         -1.751		         -6.213		         -3.054		         -2.686		            nan		            nan		          0.000		            nan
             10		             35		         19.378		         26.013		         30.171		         -1.689		         -6.151		         -2.909		         -2.685		            nan		            nan		          0.000		            nan
             10		             36		         19.872		         26.507		         33.233		         -1.525		         -5.781		         -2.206		         -2.834		            nan		            nan		          0.000		            nan
             10		             37		         19.872		         26.507		         33.233		         -1.533		         -5.826		         -2.214		         -2.870		            nan		            nan		          0.001		            nan
             10		             38		         19.872		         26.507		         33.233		         -1.512		         -5.760		         -2.171		         -2.827		            nan		            nan		          0.001		            nan
             10		             39		         19.872		         26.507		         33.233		         -1.484		         -5.653		         -2.122		         -2.752		            nan		            nan		          0.000		            nan
             10		             40		         21.175		         27.810		         31.456		         -1.499		         -5.841		         -2.251		         -2.771		            nan		            nan		          0.000		            nan
             10		             41		         21.175		         27.810		         31.456		         -1.617		         -6.096		         -2.443		         -2.926		            nan		            nan		          0.000		            nan
             10		             42		         21.175		         27.810		         31.456		         -1.552		         -5.957		         -2.338		         -2.841		            nan		            nan		          0.000		            nan
             10		             43		         21.175		         27.810		         31.456		         -1.561		         -5.971		         -2.353		         -2.850		            nan		            nan		          0.000		            nan
             10		             44		         25.110		         31.745		         53.502		         -1.398		         -4.593		         -1.806		         -2.130		            nan		            nan		          0.001		            nan
             10		             45		         25.110		         31.745		         53.502		         -1.371		         -4.501		         -1.763		         -2.089		            nan		            nan		          0.001		            nan
             10		             46		         25.110		         31.745		         53.502		         -1.364		         -4.466		         -1.751		         -2.076		            nan		            nan		          0.001		            nan
             10		             47		         25.110		         31.745		         53.502		         -1.389		         -4.557		         -1.791		         -2.113		            nan		            nan		          0.001		            nan
             10		             48		         29.156		         35.791		         50.431		         -1.318		         -4.255		         -1.666		         -1.879		            nan		            nan		          0.001		            nan
             10		             49		         29.156		         35.791		         50.431		         -1.355		         -4.442		         -1.756		         -1.941		            nan		            nan		          0.001		            nan
             10		             50		         29.156		         35.791		         50.431		         -1.427		         -4.806		         -1.931		         -2.063		            nan		            nan		          0.000		            nan
             10		             51		         29.156		         35.791		         50.431		         -1.441		         -4.890		         -1.963		         -2.095		            nan		            nan		         -0.000		            nan
             10		             52		         33.888		         40.523		         46.003		         -1.238		         -4.345		         -1.583		         -1.901		            nan		            nan		         -0.000		            nan
             10		             53		         33.888		         40.523		         46.003		         -1.201		         -4.370		         -1.520		         -1.913		            nan		            nan		          0.000		            nan
             10		             54		         33.888		         40.523		         46.003		         -1.260		         -4.349		         -1.621		         -1.903		            nan		            nan		         -0.000		            nan
             10		             55		         33.888		         40.523		         46.003		         -1.294		         -4.408		         -1.682		         -1.924		            nan		            nan		          0.000		            nan
             10		             56		         33.922		         40.558		         46.394		         -1.243		         -4.155		         -1.603		         -1.799		            nan		            nan		          0.000		            nan
             10		             57		         33.922		         40.558		         46.394		         -1.240		         -4.150		         -1.600		         -1.788		            nan		            nan		          0.000		            nan
             10		             58		         33.922		         40.558		         46.394		         -1.243		         -4.155		         -1.592		         -1.811		            nan		            nan		          0.000		            nan
             10		             59		         33.922		         40.558		         46.394		         -1.248		         -4.153		         -1.600		         -1.816		            nan		            nan		         -0.000		            nan

k-point 11:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
             11		              0		         -9.612		         -2.977		          6.192		         -3.481		         -8.298		        -13.990		          1.876		          5.899		         -1.569		          0.001		          4.331
             11		              1		         -9.612		         -2.977		          6.192		         -3.481		         -8.298		        -13.990		          1.876		          5.899		         -1.569		          0.001		          4.331
             11		              2		         -6.751		         -0.116		          9.198		         -3.023		         -7.977		        -11.885		          1.053		          4.579		         -1.987		          0.001		          2.592
             11		              3		         -6.751		         -0.116		          9.198		         -3.023		         -7.977		        -11.885		          1.053		          4.579		         -1.987		          0.001		          2.592
             11		              4		         -3.906		          2.730		         10.852		         -2.774		         -7.737		        -10.731		          0.705		          3.834		         -2.280		          0.001		          1.555
             11		              5		         -3.906		          2.730		         10.852		         -2.774		         -7.737		        -10.731		          0.705		          3.834		         -2.280		          0.001		          1.555
             11		              6		         -2.573		          4.062		         13.716		         -3.113		         -7.912		        -11.155		          0.836		          3.814		         -2.398		          0.002		          1.417
             11		              7		         -2.573		          4.062		         13.716		         -3.113		         -7.912		        -11.155		          0.836		          3.814		         -2.398		          0.002		          1.417
             11		              8		          1.149		          7.784		         13.848		         -2.347		         -7.694		         -6.103		         -2.933		          1.445		         -4.635		         -0.000		         -3.190
             11		              9		          1.149		          7.784		         13.848		         -2.347		         -7.694		         -6.103		         -2.933		          1.445		         -4.635		         -0.000		         -3.190
             11		             10		          4.088		         10.723		         18.422		         -2.101		         -7.096		         -4.617		         -3.091		          0.909		         -4.804		          0.001		         -3.894
             11		             11		          4.088		         10.723		         18.422		         -2.101		         -7.096		         -4.617		         -3.091		          0.909		         -4.803		          0.001		         -3.894
             11		             12		          5.382		         12.018		         22.164		         -2.042		         -7.131		         -4.102		         -3.402		          0.701		         -5.170		          0.001		         -4.469
             11		             13		          5.382		         12.018		         22.164		         -2.042		         -7.131		         -4.102		         -3.402		          0.701		         -5.170		          0.001		         -4.469
             11		             14		          5.555		         12.191		         21.714		         -2.094		         -7.126		         -4.290		         -3.255		          0.751		         -5.095		          0.001		         -4.343
             11		             15		          5.555		         12.191		         21.714		         -2.094		         -7.126		         -4.289		         -3.255		          0.751		         -5.095		          0.001		         -4.343
             11		             16		          9.855		         16.491		         25.925		         -1.859		         -6.818		         -3.447		         -3.272		          0.474		         -5.682		          0.000		         -5.208
             11		             17		          9.855		         16.491		         25.925		         -1.859		         -6.818		         -3.447		         -3.272		          0.474		         -5.682		          0.000		         -5.208
             11		             18		         10.196		         16.832		         27.897		         -1.934		         -6.634		         -3.347		         -3.211		            nan		            nan		          0.001		            nan
             11		             19		         10.196		         16.832		         27.897		         -1.934		         -6.634		         -3.347		         -3.211		            nan		            nan		          0.001		            nan
             11		             20		         11.813		         18.449		         30.200		         -1.808		         -6.452		         -3.003		         -3.131		            nan		            nan		          0.002		            nan
             11		             21		         11.813		         18.449		         30.200		         -1.808		         -6.452		         -3.003		         -3.131		            nan		            nan		          0.002		            nan
             11		             22		         12.360		         18.995		         28.958		         -1.895		         -6.644		         -3.362		         -3.064		            nan		            nan		          0.001		            nan
             11		             23		         12.360		         18.995		         28.958		         -1.895		         -6.644		         -3.362		         -3.064		            nan		            nan		          0.001		            nan
             11		             24		         12.681		         19.317		         25.530		         -1.914		         -6.669		         -3.625		         -2.880		            nan		            nan		          0.001		            nan
             11		             25		         12.681		         19.317		         25.530		         -1.914		         -6.669		         -3.625		         -2.880		            nan		            nan		          0.001		            nan
             11		             26		         16.507		         23.143		         32.303		         -1.678		         -6.063		         -2.718		         -2.828		            nan		            nan		          0.001		            nan
             11		             27		         16.507		         23.143		         32.303		         -1.678		         -6.063		         -2.718		         -2.828		            nan		            nan		          0.001		            nan
             11		             28		         17.385		         24.020		         35.885		         -1.549		         -5.852		         -2.285		         -2.893		            nan		            nan		          0.001		            nan
             11		             29		         17.385		         24.020		         35.885		         -1.549		         -5.852		         -2.285		         -2.893		            nan		            nan		          0.001		            nan
             11		             30		         18.282		         24.917		         39.236		         -1.531		         -5.594		         -2.178		         -2.717		            nan		            nan		          0.000		            nan
             11		             31		         18.282		         24.917		         39.236		         -1.531		         -5.594		         -2.179		         -2.717		            nan		            nan		          0.000		            nan
             11		             32		         19.023		         25.658		         33.912		         -1.601		         -5.794		         -2.473		         -2.654		            nan		            nan		          0.001		            nan
             11		             33		         19.023		         25.658		         33.912		         -1.601		         -5.794		         -2.473		         -2.654		            nan		            nan		          0.001		            nan
             11		             34		         19.259		         25.895		         36.529		         -1.555		         -5.796		         -2.362		         -2.743		            nan		            nan		          0.000		            nan
             11		             35		         19.259		         25.895		         36.529		         -1.555		         -5.796		         -2.362		         -2.743		            nan		            nan		          0.000		            nan
             11		             36		         19.593		         26.228		         35.755		         -1.647		         -5.947		         -2.532		         -2.785		            nan		            nan		          0.001		            nan
             11		             37		         19.593		         26.228		         35.755		         -1.647		         -5.947		         -2.532		         -2.785		            nan		            nan		          0.001		            nan
             11		             38		         22.581		         29.216		         36.089		         -1.605		         -5.762		         -2.361		         -2.669		            nan		            nan		          0.001		            nan
             11		             39		         22.581		         29.216		         36.089		         -1.605		         -5.762		         -2.361		         -2.669		            nan		            nan		          0.001		            nan
             11		             40		         23.399		         30.035		         46.418		         -1.429		         -5.173		         -1.942		         -2.432		            nan		            nan		          0.000		            nan
             11		             41		         23.399		         30.035		         46.418		         -1.429		         -5.173		         -1.942		         -2.432		            nan		            nan		          0.000		            nan
             11		             42		         24.845		         31.480		         41.321		         -1.351		         -5.054		         -1.867		         -2.324		            nan		            nan		          0.000		            nan
             11		             43		         24.845		         31.480		         41.321		         -1.351		         -5.055		         -1.867		         -2.324		            nan		            nan		          0.000		            nan
             11		             44		         25.240		         31.875		         40.397		         -1.357		         -5.072		         -1.850		         -2.368		            nan		            nan		          0.001		            nan
             11		             45		         25.240		         31.875		         40.397		         -1.357		         -5.072		         -1.850		         -2.368		            nan		            nan		          0.001		            nan
             11		             46		         27.475		         34.110		         40.211		         -1.344		         -5.054		         -1.811		         -2.324		            nan		            nan		          0.001		            nan
             11		             47		         27.475		         34.110		         40.211		         -1.344		         -5.054		         -1.811		         -2.324		            nan		            nan		          0.001		            nan
             11		             48		         28.798		         35.433		         45.998		         -1.405		         -4.962		         -1.904		         -2.170		            nan		            nan		          0.000		            nan
             11		             49		         28.798		         35.433		         45.998		         -1.405		         -4.962		         -1.904		         -2.171		            nan		            nan		          0.000		            nan
             11		             50		         28.970		         35.605		         47.164		         -1.398		         -4.890		         -1.873		         -2.180		            nan		            nan		          0.000		            nan
             11		             51		         28.970		         35.605		         47.164		         -1.398		         -4.889		         -1.873		         -2.179		            nan		            nan		          0.000		            nan
             11		             52		         29.061		         35.697		         45.292		         -1.352		         -4.831		         -1.794		         -2.142		            nan		            nan		          0.000		            nan
             11		             53		         29.061		         35.697		         45.292		         -1.352		         -4.829		         -1.794		         -2.141		            nan		            nan		          0.000		            nan
             11		             54		         30.841		         37.476		         44.032		         -1.330		         -4.593		         -1.734		         -2.054		            nan		            nan		          0.000		            nan
             11		             55		         30.841		         37.476		         44.032		         -1.330		         -4.593		         -1.734		         -2.054		            nan		            nan		          0.000		            nan
             11		             56		         31.727		         38.363		         48.027		         -1.249		         -4.308		         -1.568		         -1.933		            nan		            nan		          0.000		            nan
             11		             57		         31.727		         38.363		         48.027		         -1.249		         -4.308		         -1.568		         -1.933		            nan		            nan		          0.000		            nan
             11		             58		         33.938		         40.573		         50.291		         -1.242		         -4.184		         -1.575		         -1.810		            nan		            nan		          0.000		            nan
             11		             59		         33.938		         40.573		         50.291		         -1.242		         -4.184		         -1.575		         -1.810		            nan		            nan		          0.000		            nan

k-point 12:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
             12		              0		        -11.533		         -4.897		          3.492		         -3.593		         -8.331		        -14.643		          2.099		            nan		            nan		          0.001		            nan
             12		              1		        -11.533		         -4.897		          3.492		         -3.593		         -8.331		        -14.643		          2.099		            nan		            nan		          0.001		            nan
             12		              2		         -4.295		          2.340		         11.653		         -2.817		         -7.799		        -10.520		          0.455		          3.764		         -2.376		          0.001		          1.389
             12		              3		         -4.295		          2.340		         11.653		         -2.817		         -7.799		        -10.520		          0.455		          3.764		         -2.376		          0.001		          1.389
             12		              4		         -1.137		          5.499		         16.493		         -2.937		         -7.731		        -10.077		          0.403		          3.290		         -2.642		          0.000		          0.649
             12		              5		         -1.137		          5.499		         16.493		         -2.937		         -7.731		        -10.077		          0.403		          3.290		         -2.642		          0.000		          0.649
             12		              6		         -1.105		          5.530		         16.479		         -2.937		         -7.731		        -10.075		          0.404		          3.287		         -2.645		          0.000		          0.642
             12		              7		         -1.105		          5.530		         16.479		         -2.936		         -7.731		        -10.074		          0.403		          3.286		         -2.645		          0.000		          0.642
             12		              8		          1.659		          8.295		         16.742		         -2.215		         -7.522		         -5.360		         -3.159		          1.200		         -4.715		          0.001		         -3.514
             12		              9		          1.659		          8.295		         16.742		         -2.215		         -7.522		         -5.360		         -3.159		          1.200		         -4.715		          0.001		         -3.514
             12		             10		          3.122		          9.757		         18.755		         -2.131		         -7.378		         -4.751		         -3.333		          0.960		         -4.944		         -0.000		         -3.983
             12		             11		          3.122		          9.757		         18.755		         -2.131		         -7.377		         -4.750		         -3.333		          0.960		         -4.943		         -0.000		         -3.983
             12		             12		          3.143		          9.779		         18.740		         -2.131		         -7.383		         -4.751		         -3.334		          0.959		         -4.949		         -0.000		         -3.989
             12		             13		          3.143		          9.779		         18.740		         -2.131		         -7.382		         -4.750		         -3.334		          0.959		         -4.948		         -0.000		         -3.989
             12		             14		          6.557		         13.192		         23.242		         -2.026		         -7.058		         -4.178		         -3.138		          0.718		         -5.120		          0.001		         -4.401
             12		             15		          6.557		         13.192		         23.242		         -2.026		         -7.058		         -4.178		         -3.138		          0.718		         -5.120		          0.001		         -4.401
             12		             16		          6.838		         13.474		         21.878		         -1.957		         -6.849		         -3.828		         -3.187		          0.613		         -5.061		          0.001		         -4.448
             12		             17		          6.838		         13.474		         21.878		         -1.957		         -6.858		         -3.830		         -3.192		          0.613		         -5.069		          0.000		         -4.455
             12		             18		          6.841		         13.477		         21.881		         -1.957		         -6.858		         -3.829		         -3.193		          0.613		         -5.070		          0.000		         -4.457
             12		             19		          6.841		         13.477		         21.881		         -1.956		         -6.847		         -3.827		         -3.186		          0.613		         -5.061		          0.001		         -4.448
             12		             20		          8.636		         15.271		         17.416		         -2.268		         -7.223		         -5.539		         -2.350		          1.046		         -5.132		          0.000		         -4.085
             12		             21		          8.636		         15.271		         17.416		         -2.268		         -7.223		         -5.539		         -2.350		          1.046		         -5.132		          0.000		         -4.085
             12		             22		         11.487		         18.122		         23.042		         -1.909		         -6.696		         -3.684		         -2.927		            nan		            nan		          0.000		            nan
             12		             23		         11.487		         18.122		         23.042		         -1.909		         -6.696		         -3.684		         -2.927		            nan		            nan		          0.000		            nan
             12		             24		         14.282		         20.917		         30.518		         -1.625		         -6.263		         -2.651		         -3.096		            nan		            nan		          0.000		            nan
             12		             25		         14.282		         20.917		         30.518		         -1.625		         -6.270		         -2.652		         -3.100		            nan		            nan		         -0.000		            nan
             12		             26		         14.288		         20.924		         30.509		         -1.625		         -6.269		         -2.652		         -3.099		            nan		            nan		         -0.000		            nan
             12		             27		         14.288		         20.924		         30.509		         -1.625		         -6.268		         -2.652		         -3.098		            nan		            nan		          0.000		            nan
             12		             28		         17.514		         24.149		         33.835		         -1.669		         -5.889		         -2.625		         -2.704		            nan		            nan		          0.000		            nan
             12		             29		         17.514		         24.149		         33.835		         -1.667		         -5.892		         -2.620		         -2.706		            nan		            nan		          0.001		            nan
             12		             30		         17.525		         24.160		         33.829		         -1.670		         -5.899		         -2.626		         -2.707		            nan		            nan		          0.000		            nan
             12		             31		         17.525		         24.160		         33.829		         -1.667		         -5.901		         -2.620		         -2.709		            nan		            nan		          0.001		            nan
             12		             32		         17.650		         24.285		         35.353		         -1.619		         -5.976		         -2.502		         -2.868		            nan		            nan		          0.000		            nan
             12		             33		         17.650		         24.285		         35.353		         -1.619		         -5.977		         -2.502		         -2.869		            nan		            nan		          0.000		            nan
             12		             34		         19.737		         26.372		         28.187		         -1.669		         -6.074		         -2.713		         -2.792		            nan		            nan		          0.000		            nan
             12		             35		         19.737		         26.372		         28.187		         -1.669		         -6.074		         -2.713		         -2.792		            nan		            nan		          0.000		            nan
             12		             36		         23.666		         30.302		         49.776		         -1.417		         -4.626		         -1.854		         -2.162		            nan		            nan		          0.000		            nan
             12		             37		         23.666		         30.302		         49.776		         -1.417		         -4.626		         -1.853		         -2.162		            nan		            nan		          0.000		            nan
             12		             38		         23.667		         30.303		         49.770		         -1.418		         -4.621		         -1.855		         -2.159		            nan		            nan		          0.001		            nan
             12		             39		         23.667		         30.303		         49.770		         -1.416		         -4.623		         -1.852		         -2.161		            nan		            nan		          0.000		            nan
             12		             40		         26.310		         32.945		         48.690		         -1.454		         -4.987		         -1.981		         -2.207		            nan		            nan		          0.000		            nan
             12		             41		         26.310		         32.945		         48.690		         -1.454		         -4.987		         -1.980		         -2.207		            nan		            nan		          0.000		            nan
             12		             42		         26.351		         32.986		         48.722		         -1.453		         -4.997		         -1.978		         -2.211		            nan		            nan		          0.000		            nan
             12		             43		         26.351		         32.986		         48.722		         -1.454		         -4.997		         -1.979		         -2.211		            nan		            nan		          0.000		            nan
             12		             44		         27.515		         34.150		         53.573		         -1.384		         -4.485		         -1.826		         -1.987		            nan		            nan		         -0.000		            nan
             12		             45		         27.515		         34.150		         53.573		         -1.384		         -4.485		         -1.826		         -1.987		            nan		            nan		         -0.000		            nan
             12		             46		         29.097		         35.732		         46.384		         -1.330		         -4.708		         -1.738		         -2.144		            nan		            nan		          0.000		            nan
             12		             47		         29.097		         35.732		         46.384		         -1.330		         -4.709		         -1.738		         -2.144		            nan		            nan		          0.000		            nan
             12		             48		         29.715		         36.350		         43.340		         -1.461		         -5.066		         -2.021		         -2.197		            nan		            nan		         -0.001		            nan
             12		             49		         29.715		         36.350		         43.340		         -1.461		         -5.066		         -2.021		         -2.197		            nan		            nan		         -0.001		            nan
             12		             50		         31.504		         38.139		         46.678		         -1.244		         -4.276		         -1.569		         -1.903		            nan		            nan		         -0.000		            nan
             12		             51		         31.504		         38.139		         46.678		         -1.246		         -4.288		         -1.573		         -1.909		            nan		            nan		          0.000		            nan
             12		             52		         31.511		         38.146		         46.664		         -1.245		         -4.298		         -1.572		         -1.913		            nan		            nan		         -0.000		            nan
             12		             53		         31.511		         38.146		         46.664		         -1.245		         -4.297		         -1.572		         -1.913		            nan		            nan		         -0.000		            nan
             12		             54		         33.094		         39.729		         54.564		         -1.177		         -3.987		         -1.465		         -1.728		            nan		            nan		         -0.000		            nan
             12		             55		         33.094		         39.729		         54.564		         -1.177		         -3.992		         -1.466		         -1.730		            nan		            nan		         -0.000		            nan
             12		             56		         33.099		         39.735		         54.582		         -1.177		         -3.997		         -1.466		         -1.732		            nan		            nan		         -0.000		            nan
             12		             57		         33.099		         39.735		         54.582		         -1.177		         -3.994		         -1.465		         -1.731		            nan		            nan		         -0.000		            nan
             12		             58		         34.055		         40.691		         54.920		         -1.213		         -3.840		         -1.527		         -1.634		            nan		            nan		          0.000		            nan
             12		             59		         34.055		         40.691		         54.920		         -1.218		         -3.869		         -1.534		         -1.644		            nan		            nan		          0.000		            nan

k-point 13:
k              		n              		Edft-Ef        		E_dft          		kin_ion        		sex_0          		coh_0          		x_bare         		sig_c(0)       		sig_c+(w)      		sig_c-(w)      		sig_c_invld(0) 		sig_c(Edft)    
             13		              0		        -10.287		         -3.652		          5.213		         -3.472		         -8.220		        -14.046		          1.923		            nan		            nan		          0.000		            nan
             13		              1		        -10.287		         -3.652		          5.213		         -3.472		         -8.220		        -14.046		          1.923		            nan		            nan		          0.000		            nan
             13		              2		         -5.848		          0.788		         10.554		         -2.682		         -7.538		        -10.397		          0.564		          3.870		         -2.105		          0.000		          1.765
