# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 31

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.39          0.00 B        0          0.00 B
    2.64          0.00 B        3        3.75 MiB
    2.89          0.00 B        4        7.50 MiB
    3.14          0.00 B        4        7.50 MiB
    3.39          0.00 B        4        7.50 MiB
    3.64          0.00 B        7       18.52 MiB
    3.89          0.00 B       11      243.56 MiB
    4.14          0.00 B       10      243.53 MiB
    4.39          0.00 B       11      243.53 MiB
    4.65          0.00 B       12      247.05 MiB
    4.90          0.00 B       15      250.57 MiB
    5.15          0.00 B       19      257.60 MiB
    5.44          0.00 B       10      243.53 MiB
    5.71          0.00 B       11      243.53 MiB
    5.96          0.00 B       12      243.53 MiB
    6.21          0.00 B       12      243.53 MiB
    6.46          0.00 B       12      243.53 MiB
    6.71          0.00 B       12      243.53 MiB
    6.96          0.00 B       12      243.53 MiB
    7.21          0.00 B       12      243.53 MiB
    7.46          0.00 B       12      243.53 MiB
    7.71          0.00 B       12      243.53 MiB
    7.96          0.00 B       12      243.53 MiB
    8.21          0.00 B       12      243.53 MiB
    8.46          0.00 B       12      243.53 MiB
    8.71          0.00 B       17      243.61 MiB
    9.45          0.00 B        2         16.00 B
    9.77          0.00 B        2         16.00 B
   10.02          0.00 B        2         16.00 B
   10.27          0.00 B        2         16.00 B
   10.41          0.00 B        2         16.00 B
