# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 167

── Peak live HBM  at t=22.71s  ──────────────────────────
bytes_in_use                = 5.32 GiB
device.peak_bytes_in_use    = 9.21 GiB  (cumulative)
sum of jax.live_arrays()    = 1.78 GiB
n live arrays at peak        = 44

Top JAX arrays at peak:
            size  dtype         shape
        1.76 GiB  complex128    (4, 640, 46080)
       14.06 MiB  complex128    (9, 80, 2, 640)
        2.81 MiB  complex128    (4, 24, 24, 80)
        2.81 MiB  complex128    (4, 1, 24, 24, 80)
        1.05 MiB  float64       (24, 24, 80, 3)
        1.05 MiB  float64       (24, 24, 80, 3)
        5.00 KiB  int64         (640,)
        5.00 KiB  int64         (640,)
        640.00 B  float64       (1, 1, 1, 80)
        640.00 B  float64       (1, 1, 1, 80)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.61          0.00 B        0          0.00 B
    2.86          0.00 B        0          0.00 B
    3.11          0.00 B        0          0.00 B
    3.36          0.00 B        0          0.00 B
    3.61          0.00 B        0          0.00 B
    3.91        256.00 B        0          0.00 B
    4.16        512.00 B        2         24.00 B
    4.41        768.00 B        3         40.00 B
    4.66       28.13 MiB        4       28.13 MiB
    4.91      267.19 MiB        6        1.02 GiB
    5.16      267.19 MiB        8        1.02 GiB
    5.42      267.21 MiB       11        1.02 GiB
    5.67      267.21 MiB       16        1.02 GiB
    5.92        1.02 GiB       16        1.02 GiB
    6.17        1.02 GiB       16        1.02 GiB
    6.42        1.02 GiB       16        1.02 GiB
    6.67        1.02 GiB       16        1.02 GiB
    6.92       21.08 MiB       16       28.14 MiB
    7.17       28.11 MiB       18       42.20 MiB
    7.42       67.27 MiB       20       84.39 MiB
    7.67       67.27 MiB       20       84.39 MiB
    7.92       77.33 MiB       22      196.89 MiB
    8.17       91.39 MiB       25      253.14 MiB
    8.42       91.39 MiB       23      253.14 MiB
    8.67       91.39 MiB       23      253.14 MiB
    8.92       91.39 MiB       23      253.14 MiB
    9.17       91.39 MiB       23      253.14 MiB
    9.42      114.83 MiB       23      253.14 MiB
    9.67      114.83 MiB       23      253.14 MiB
    9.93       63.27 MiB       21      140.64 MiB
   10.18        1.30 GiB       23        2.11 GiB
   10.43      822.64 MiB       25        2.11 GiB
   10.69      822.65 MiB       31        2.11 GiB
   10.94        1.30 GiB       32        2.11 GiB
   11.19      822.65 MiB       32        2.11 GiB
   11.44        2.29 GiB       32        9.04 GiB
   11.69        1.30 GiB       31        5.08 GiB
   11.94        1.30 GiB       31        5.08 GiB
   12.19        4.32 GiB       31        5.08 GiB
   12.44        5.25 GiB       34       16.95 GiB
   12.69        5.25 GiB       34       16.95 GiB
   12.94        5.25 GiB       34       16.95 GiB
   13.19        5.25 GiB       34       16.95 GiB
   13.44        5.25 GiB       34       16.95 GiB
   13.69        5.25 GiB       34       16.95 GiB
   13.94        5.25 GiB       34       16.95 GiB
   14.19        5.25 GiB       34       16.95 GiB
   14.44      316.40 MiB       30        1.13 GiB
   14.69      316.40 MiB       30        1.13 GiB
   14.95      316.40 MiB       30        1.13 GiB
   15.20      316.40 MiB       30        1.13 GiB
   15.45      316.40 MiB       30        1.13 GiB
   15.70      316.40 MiB       30        1.13 GiB
   15.95      316.40 MiB       30        1.13 GiB
   16.20      316.40 MiB       30        1.13 GiB
   16.45      316.40 MiB       30        1.13 GiB
   16.70      316.40 MiB       30        1.13 GiB
   16.95      316.40 MiB       30        1.13 GiB
   17.20      316.40 MiB       30        1.13 GiB
   17.45      316.40 MiB       30        1.13 GiB
   17.70      316.40 MiB       30        1.13 GiB
   17.95      316.40 MiB       30        1.13 GiB
   18.20      316.40 MiB       30        1.13 GiB
   18.45      316.40 MiB       30        1.13 GiB
   18.70      316.40 MiB       30        1.13 GiB
   18.95      316.40 MiB       30        1.13 GiB
   19.20      316.40 MiB       30        1.13 GiB
   19.45      316.40 MiB       30        1.13 GiB
   19.71      316.40 MiB       30        1.13 GiB
   19.96        7.04 MiB       21       14.08 MiB
   20.21        7.04 MiB       23       14.08 MiB
   20.46        7.04 MiB       26       14.08 MiB
   20.71        7.04 MiB       25       14.08 MiB
   20.96        7.04 MiB       30       14.08 MiB
   21.21        7.04 MiB       27       14.08 MiB
   21.46        8.10 MiB       31       15.13 MiB
   21.71        8.10 MiB       31       15.13 MiB
   21.96        8.10 MiB       42       16.19 MiB
   22.21        1.77 GiB       51        1.78 GiB
   22.46        1.77 GiB       52        1.78 GiB
   22.71        5.32 GiB       44        1.78 GiB
   22.96        1.80 GiB       53        1.80 GiB
   23.21      509.86 MiB       48       67.67 MiB
   23.46        1.84 GiB       50        1.85 GiB
   23.71      145.72 MiB       50      153.82 MiB
   23.97       22.25 MiB       47       72.53 MiB
   24.22       22.25 MiB       47       72.53 MiB
   24.47       22.25 MiB       47       72.53 MiB
   24.72       22.25 MiB       47       72.53 MiB
   24.97       22.25 MiB       47       72.53 MiB
   25.22       22.25 MiB       47       72.53 MiB
   25.47       36.31 MiB       48      128.86 MiB
   25.72       37.87 MiB       46      135.11 MiB
   25.97       22.17 MiB       45       72.44 MiB
   26.22       22.19 MiB       47       72.47 MiB
   26.47       22.19 MiB       50       72.47 MiB
   26.72       22.20 MiB       52       72.48 MiB
   26.97       22.21 MiB       56       72.48 MiB
   27.22       22.18 MiB       47       72.46 MiB
   27.47       29.21 MiB       46       86.52 MiB
   27.72       43.27 MiB       51      114.64 MiB
   27.97       99.52 MiB       50      283.39 MiB
   28.23       43.27 MiB       51      114.64 MiB
   28.48       43.27 MiB       48      114.64 MiB
   28.73       57.33 MiB       50      170.89 MiB
   28.98       57.33 MiB       50      170.89 MiB
   29.23       67.00 MiB       53      189.53 MiB
   29.48       85.82 MiB       65      255.28 MiB
   29.73       85.82 MiB       66      255.28 MiB
   29.98       99.88 MiB       65      311.53 MiB
   30.23      156.13 MiB       66      367.78 MiB
   30.48      153.65 MiB       65      311.53 MiB
   30.73      113.58 MiB       50      227.14 MiB
   30.98      113.58 MiB       51      227.14 MiB
   31.23      169.83 MiB       51      283.39 MiB
   31.48      169.83 MiB       52      283.39 MiB
   31.74      170.89 MiB       56      284.28 MiB
   31.99      172.64 MiB       57      291.30 MiB
   32.24      170.71 MiB       54      284.27 MiB
   32.49      170.71 MiB       54      284.27 MiB
   32.74      171.76 MiB       55      285.15 MiB
   32.99      171.76 MiB       55      285.15 MiB
   33.24      172.64 MiB       56      286.03 MiB
   33.49      173.52 MiB       57      286.91 MiB
   33.74      202.53 MiB       74      373.06 MiB
   33.99      371.25 MiB       65      569.92 MiB
   34.24      386.51 MiB       67      629.68 MiB
   34.49      407.60 MiB       69      714.06 MiB
   34.75      429.58 MiB       73      801.95 MiB
   35.00      436.61 MiB       74      830.07 MiB
   35.25      348.57 MiB       65      489.06 MiB
   35.50      370.88 MiB       76      576.96 MiB
   35.75      377.91 MiB       77      605.08 MiB
   36.00      370.88 MiB       76      576.96 MiB
   36.25      372.83 MiB       82      584.14 MiB
   36.50      422.66 MiB       88      624.52 MiB
   36.75      422.66 MiB       88      624.52 MiB
   37.00      422.66 MiB       88      624.52 MiB
   37.25      425.30 MiB       91      627.16 MiB
   37.50      441.12 MiB       95      628.91 MiB
   37.75      440.24 MiB       94      628.03 MiB
   38.01      441.12 MiB       95      628.91 MiB
   38.26      427.05 MiB       95      628.91 MiB
   38.51      428.11 MiB       94      628.03 MiB
   38.76      442.00 MiB       92      635.94 MiB
   39.01      473.64 MiB       93      652.64 MiB
   39.26      473.64 MiB       93      652.64 MiB
   39.51      494.73 MiB       98      680.77 MiB
   39.76      494.73 MiB       98      681.65 MiB
   40.01      494.73 MiB       98      681.65 MiB
   40.26      494.73 MiB       98      681.65 MiB
   40.51      437.68 MiB       72      598.94 MiB
   40.77      653.01 MiB       78        1.25 GiB
   41.02      385.82 MiB       70      562.03 MiB
   41.27      387.58 MiB       72      563.79 MiB
   41.52      392.86 MiB       71      562.91 MiB
   42.21        1.07 MiB       40        2.13 MiB
   43.33        1.07 MiB       40        2.13 MiB
   43.86        1.07 MiB       40        2.13 MiB
   44.30        1.07 MiB       40        2.13 MiB
   44.55        1.07 MiB       40        2.13 MiB
   44.80        1.07 MiB       40        2.13 MiB
   45.05        1.07 MiB       40        2.13 MiB
   45.30        1.07 MiB       40        2.13 MiB
   45.55        1.07 MiB       40        2.13 MiB
   45.80        1.07 MiB       40        2.13 MiB
   46.03        1.07 MiB       40        2.13 MiB
