# Generated by LORRAX 0.1.0 at 2026-07-02 20:05:25 UTC
# Sigma frequency debug decomposition (per-(k, n) diagonals; all energies in eV).
# k               	n               	E_dft           	Edft-Ef         	kin_ion         	V_H             	x_bare          	x_head          	sex_0           	coh_0           	sex_head        	coh_head        	eqp0            	eqp1            

k-point 0:
               0	               0	      -65.372253	      -65.372253	      +29.046455	     +586.888068	      -40.014646	       -3.550384	      -18.013804	      -12.068115	       -3.425477	       -0.062454	     +545.837959	     +545.837959
               0	               1	      -65.372253	      -65.372253	      +29.046455	     +586.888068	      -40.014646	       -3.550384	      -18.013804	      -12.068115	       -3.425477	       -0.062454	     +545.837959	     +545.837959
               0	               2	      -41.997239	      -41.997239	      +51.436583	     +584.957101	      -33.985936	       -3.550384	      -15.106955	      -10.824710	       -3.425477	       -0.062454	     +576.476082	     +576.476082
               0	               3	      -41.997239	      -41.997239	      +51.436583	     +584.957101	      -33.985936	       -3.550384	      -15.106955	      -10.824710	       -3.425477	       -0.062454	     +576.476082	     +576.476082
               0	               4	      -39.497235	      -39.497235	      +48.363182	     +579.024136	      -33.315538	       -3.550384	      -14.812210	      -10.660672	       -3.425477	       -0.062454	     +568.598899	     +568.598899
               0	               5	      -39.497235	      -39.497235	      +48.363182	     +579.024136	      -33.315538	       -3.550384	      -14.812210	      -10.660672	       -3.425477	       -0.062454	     +568.598899	     +568.598899
               0	               6	      -39.272877	      -39.272877	      +49.569632	     +589.368974	      -33.389735	       -3.550384	      -14.834845	      -10.725035	       -3.425477	       -0.062454	     +579.988990	     +579.988990
               0	               7	      -39.272877	      -39.272877	      +49.569632	     +589.368974	      -33.389735	       -3.550384	      -14.834845	      -10.725035	       -3.425477	       -0.062454	     +579.988990	     +579.988990
               0	               8	      -19.398604	      -19.398604	       +9.477705	     +386.206782	      -22.457407	       -3.550384	       -9.687246	       -8.158302	       -3.425477	       -0.062454	     +355.381533	     +355.381533
               0	               9	      -19.398604	      -19.398604	       +9.477705	     +386.206782	      -22.457407	       -3.550384	       -9.687246	       -8.158302	       -3.425477	       -0.062454	     +355.381533	     +355.381533
               0	              10	      -18.214280	      -18.214280	      +12.284206	     +355.332756	      -22.246128	       -3.550384	       -9.594248	       -8.268251	       -3.425477	       -0.062454	     +327.508335	     +327.508335
               0	              11	      -18.214280	      -18.214280	      +12.284206	     +355.332756	      -22.246128	       -3.550384	       -9.594248	       -8.268251	       -3.425477	       -0.062454	     +327.508335	     +327.508335
               0	              12	      -10.873768	      -10.873768	      +18.868760	     +394.732162	      -18.137139	       -3.550384	       -8.951805	       -7.080560	       -3.425477	       -0.062454	     +379.431418	     +379.431418
               0	              13	      -10.873768	      -10.873768	      +18.868760	     +394.732162	      -18.137139	       -3.550384	       -8.951805	       -7.080560	       -3.425477	       -0.062454	     +379.431418	     +379.431418
               0	              14	       -7.815640	       -7.815640	      +37.835671	     +494.042904	      -19.068416	       -3.550384	      -10.004413	       -7.527698	       -3.425477	       -0.062454	     +495.278047	     +495.278047
               0	              15	       -7.815640	       -7.815640	      +37.835671	     +494.042904	      -19.068416	       -3.550384	      -10.004413	       -7.527698	       -3.425477	       -0.062454	     +495.278047	     +495.278047
               0	              16	       -7.759785	       -7.759785	      +36.901147	     +489.243673	      -18.916228	       -3.550384	       -9.936445	       -7.509828	       -3.425477	       -0.062454	     +489.782319	     +489.782319
               0	              17	       -7.759785	       -7.759785	      +36.901147	     +489.243673	      -18.916228	       -3.550384	       -9.936445	       -7.509828	       -3.425477	       -0.062454	     +489.782319	     +489.782319
               0	              18	       -7.145276	       -7.145276	      +20.749566	     +302.039963	      -16.518774	       -3.550384	       -8.440045	       -6.863263	       -3.425477	       -0.062454	     +290.967446	     +290.967446
               0	              19	       -7.145276	       -7.145276	      +20.749566	     +302.039963	      -16.518774	       -3.550384	       -8.440045	       -6.863263	       -3.425477	       -0.062454	     +290.967446	     +290.967446
               0	              20	       -6.779803	       -6.779803	      +40.204986	     +456.942560	      -18.664532	       -3.550384	      -10.145453	       -7.516062	       -3.425477	       -0.062454	     +460.821500	     +460.821500
               0	              21	       -6.779803	       -6.779803	      +40.204986	     +456.942560	      -18.664532	       -3.550384	      -10.145453	       -7.516062	       -3.425477	       -0.062454	     +460.821500	     +460.821500
               0	              22	       -6.699109	       -6.699109	      +39.931230	     +456.364268	      -18.569377	       -3.550384	      -10.121481	       -7.499312	       -3.425477	       -0.062454	     +460.105328	     +460.105328
               0	              23	       -6.699109	       -6.699109	      +39.931230	     +456.364268	      -18.569377	       -3.550384	      -10.121481	       -7.499312	       -3.425477	       -0.062454	     +460.105328	     +460.105328
               0	              24	       -5.386093	       -5.386093	      +41.857618	     +412.834995	      -17.266719	       -3.550384	       -9.677299	       -7.227211	       -3.425477	       -0.062454	     +420.521384	     +420.521384
               0	              25	       -5.386093	       -5.386093	      +41.857618	     +412.834995	      -17.266719	       -3.550384	       -9.677299	       -7.227211	       -3.425477	       -0.062454	     +420.521384	     +420.521384
               0	              26	       -2.581488	       -2.581488	      +43.570119	     +424.365206	      -11.057001	       +0.000000	       -5.135701	       -7.207673	       +0.000000	       -0.062454	     +444.534950	     +444.534950
               0	              27	       -2.581488	       -2.581488	      +43.570119	     +424.365206	      -11.057001	       +0.000000	       -5.135701	       -7.207673	       +0.000000	       -0.062454	     +444.534950	     +444.534950
               0	              28	       -2.505729	       -2.505729	      +43.295990	     +422.474326	      -10.993233	       +0.000000	       -5.106932	       -7.202833	       +0.000000	       -0.062454	     +442.467317	     +442.467317
               0	              29	       -2.505729	       -2.505729	      +43.295990	     +422.474326	      -10.993233	       +0.000000	       -5.106932	       -7.202833	       +0.000000	       -0.062454	     +442.467317	     +442.467317
               0	              30	       -2.332526	       -2.332526	      +42.421203	     +407.928581	      -11.105217	       +0.000000	       -4.975171	       -7.369888	       +0.000000	       -0.062454	     +426.899507	     +426.899507
               0	              31	       -2.332526	       -2.332526	      +42.421203	     +407.928581	      -11.105217	       +0.000000	       -4.975171	       -7.369888	       +0.000000	       -0.062454	     +426.899507	     +426.899507
               0	              32	       -2.326587	       -2.326587	      +42.289590	     +405.625151	      -11.117126	       +0.000000	       -4.969804	       -7.362033	       +0.000000	       -0.062454	     +424.465778	     +424.465778
               0	              33	       -2.326587	       -2.326587	      +42.289590	     +405.625151	      -11.117126	       +0.000000	       -4.969804	       -7.362033	       +0.000000	       -0.062454	     +424.465778	     +424.465778
               0	              34	       +1.113320	       +1.113320	      +24.044532	     +430.763813	       -6.081511	       +0.000000	       -3.203026	       -5.624118	       +0.000000	       -0.062454	     +439.899690	     +439.899690
               0	              35	       +1.113320	       +1.113320	      +24.044532	     +430.763813	       -6.081511	       +0.000000	       -3.203026	       -5.624118	       +0.000000	       -0.062454	     +439.899690	     +439.899690
               0	              36	       +3.714014	       +3.714014	      +27.477083	     +337.328772	       -5.749793	       +0.000000	       -3.126458	       -5.217577	       +0.000000	       -0.062454	     +350.712026	     +350.712026
               0	              37	       +3.714014	       +3.714014	      +27.477083	     +337.328772	       -5.749793	       +0.000000	       -3.126458	       -5.217577	       +0.000000	       -0.062454	     +350.712026	     +350.712026
               0	              38	       +3.951991	       +3.951991	      +21.757483	     +136.142085	       -3.985995	       +0.000000	       -2.214553	       -4.062771	       +0.000000	       -0.062454	     +147.636250	     +147.636250
               0	              39	       +3.951991	       +3.951991	      +21.757483	     +136.142085	       -3.985995	       +0.000000	       -2.214553	       -4.062771	       +0.000000	       -0.062454	     +147.636250	     +147.636250
               0	              40	       +4.776397	       +4.776397	      +14.550336	      +23.819866	       -2.537069	       +0.000000	       -1.406499	       -3.490705	       +0.000000	       -0.062454	      +30.935929	      +30.935929
               0	              41	       +4.776397	       +4.776397	      +14.550336	      +23.819866	       -2.537069	       +0.000000	       -1.406499	       -3.490705	       +0.000000	       -0.062454	      +30.935929	      +30.935929
               0	              42	       +5.486224	       +5.486224	      +34.714249	     +363.101469	       -5.828932	       +0.000000	       -3.241246	       -5.169828	       +0.000000	       -0.062454	     +383.575713	     +383.575713
               0	              43	       +5.486224	       +5.486224	      +34.714249	     +363.101469	       -5.828932	       +0.000000	       -3.241246	       -5.169828	       +0.000000	       -0.062454	     +383.575713	     +383.575713
               0	              44	       +5.562327	       +5.562327	      +34.721519	     +361.614532	       -5.823699	       +0.000000	       -3.233834	       -5.154636	       +0.000000	       -0.062454	     +382.123881	     +382.123881
               0	              45	       +5.562327	       +5.562327	      +34.721519	     +361.614532	       -5.823699	       +0.000000	       -3.233834	       -5.154636	       +0.000000	       -0.062454	     +382.123881	     +382.123881
               0	              46	       +7.461580	       +7.461580	      +39.388634	     +333.305641	       -5.649373	       +0.000000	       -3.269761	       -5.127451	       +0.000000	       -0.062454	     +358.647690	     +358.647690
               0	              47	       +7.461580	       +7.461580	      +39.388634	     +333.305641	       -5.649373	       +0.000000	       -3.269761	       -5.127451	       +0.000000	       -0.062454	     +358.647690	     +358.647690
               0	              48	       +7.478940	       +7.478940	      +39.423059	     +334.269122	       -5.655527	       +0.000000	       -3.271474	       -5.085539	       +0.000000	       -0.062454	     +359.679641	     +359.679641
               0	              49	       +7.478940	       +7.478940	      +39.423059	     +334.269122	       -5.655527	       +0.000000	       -3.271474	       -5.085539	       +0.000000	       -0.062454	     +359.679641	     +359.679641
               0	              50	       +7.640758	       +7.640758	      +39.779355	     +284.093219	       -5.733538	       +0.000000	       -3.345156	       -5.067037	       +0.000000	       -0.062454	     +309.726843	     +309.726843
               0	              51	       +7.640758	       +7.640758	      +39.779355	     +284.093219	       -5.733538	       +0.000000	       -3.345156	       -5.067037	       +0.000000	       -0.062454	     +309.726843	     +309.726843
               0	              52	      +10.750584	      +10.750584	      +46.967980	     +316.339468	       -5.323190	       +0.000000	       -3.292031	       -4.801528	       +0.000000	       -0.062454	     +349.890699	     +349.890699
               0	              53	      +10.750584	      +10.750584	      +46.967980	     +316.339468	       -5.323190	       +0.000000	       -3.292031	       -4.801528	       +0.000000	       -0.062454	     +349.890699	     +349.890699
               0	              54	      +10.765263	      +10.765263	      +46.999011	     +316.362801	       -5.322479	       +0.000000	       -3.292976	       -4.796003	       +0.000000	       -0.062454	     +349.950354	     +349.950354
               0	              55	      +10.765263	      +10.765263	      +46.999011	     +316.362801	       -5.322479	       +0.000000	       -3.292976	       -4.796003	       +0.000000	       -0.062454	     +349.950354	     +349.950354
               0	              56	      +10.847685	      +10.847685	      +27.096364	     +359.967424	       -3.361468	       +0.000000	       -2.149017	       -3.910115	       +0.000000	       -0.062454	     +377.643188	     +377.643188
               0	              57	      +10.847685	      +10.847685	      +27.096364	     +359.967424	       -3.361468	       +0.000000	       -2.149017	       -3.910115	       +0.000000	       -0.062454	     +377.643188	     +377.643188
               0	              58	      +11.103919	      +11.103919	      +52.071325	     +331.684138	       -5.891416	       +0.000000	       -3.644198	       -5.049221	       +0.000000	       -0.062454	     +369.170628	     +369.170628
               0	              59	      +11.103919	      +11.103919	      +52.071325	     +331.684138	       -5.891416	       +0.000000	       -3.644198	       -5.049221	       +0.000000	       -0.062454	     +369.170628	     +369.170628
               0	              60	      +11.110759	      +11.110759	      +52.215015	     +331.429404	       -5.910055	       +0.000000	       -3.652961	       -5.002427	       +0.000000	       -0.062454	     +369.078975	     +369.078975
               0	              61	      +11.110759	      +11.110759	      +52.215015	     +331.429404	       -5.910055	       +0.000000	       -3.652961	       -5.002427	       +0.000000	       -0.062454	     +369.078975	     +369.078975
               0	              62	      +11.238346	      +11.238346	      +20.779968	     +169.428970	       -2.426218	       +0.000000	       -1.597545	       -2.981054	       +0.000000	       -0.062454	     +183.204121	     +183.204121
               0	              63	      +11.238346	      +11.238346	      +20.779968	     +169.428970	       -2.426218	       +0.000000	       -1.597545	       -2.981054	       +0.000000	       -0.062454	     +183.204121	     +183.204121
               0	              64	      +14.009905	      +14.009905	      +23.572159	     +146.124966	       -2.063869	       +0.000000	       -1.451613	       -2.212415	       +0.000000	       -0.062454	     +163.969227	     +163.969227
               0	              65	      +14.009905	      +14.009905	      +23.572159	     +146.124966	       -2.063869	       +0.000000	       -1.451613	       -2.212415	       +0.000000	       -0.062454	     +163.969227	     +163.969227
               0	              66	      +14.263648	      +14.263648	      +24.020481	      +93.057882	       -1.950468	       +0.000000	       -1.369586	       -2.589548	       +0.000000	       -0.062454	     +111.168762	     +111.168762
               0	              67	      +14.263648	      +14.263648	      +24.020481	      +93.057882	       -1.950468	       +0.000000	       -1.369586	       -2.589548	       +0.000000	       -0.062454	     +111.168762	     +111.168762
               0	              68	      +14.654708	      +14.654708	      +31.957909	     +147.095344	       -2.874459	       +0.000000	       -1.916178	       -2.891650	       +0.000000	       -0.062454	     +171.370965	     +171.370965
               0	              69	      +14.654708	      +14.654708	      +31.957909	     +147.095344	       -2.874459	       +0.000000	       -1.916178	       -2.891650	       +0.000000	       -0.062454	     +171.370965	     +171.370965
               0	              70	      +16.051969	      +16.051969	      +21.426708	     +200.494778	       -1.651513	       +0.000000	       -1.148340	       -1.781068	       +0.000000	       -0.062454	     +217.340565	     +217.340565
               0	              71	      +16.051969	      +16.051969	      +21.426708	     +200.494778	       -1.651513	       +0.000000	       -1.148340	       -1.781068	       +0.000000	       -0.062454	     +217.340565	     +217.340565
               0	              72	      +18.076102	      +18.076102	      +40.962799	     +288.024500	       -3.237716	       +0.000000	       -2.370382	       -2.890908	       +0.000000	       -0.062454	     +320.488294	     +320.488294
               0	              73	      +18.076102	      +18.076102	      +40.962800	     +288.024500	       -3.237716	       +0.000000	       -2.370382	       -2.890908	       +0.000000	       -0.062454	     +320.488294	     +320.488294
               0	              74	      +18.251525	      +18.251525	      +40.374282	     +281.208127	       -3.175004	       +0.000000	       -2.317417	       -2.470575	       +0.000000	       -0.062454	     +313.619415	     +313.619415
               0	              75	      +18.251525	      +18.251525	      +40.374282	     +281.208127	       -3.175004	       +0.000000	       -2.317417	       -2.470575	       +0.000000	       -0.062454	     +313.619414	     +313.619414
               0	              76	      +20.596318	      +20.596318	      +35.278392	     +156.923756	       -2.263913	       +0.000000	       -1.638035	       -2.190351	       +0.000000	       -0.062454	     +186.109848	     +186.109848
               0	              77	      +20.596318	      +20.596318	      +35.278392	     +156.923756	       -2.263913	       +0.000000	       -1.638035	       -2.190351	       +0.000000	       -0.062454	     +186.109848	     +186.109848
               0	              78	      +20.815168	      +20.815168	      +36.342655	     +144.528064	       -1.999393	       +0.000000	       -1.485106	       -2.008194	       +0.000000	       -0.062454	     +175.378024	     +175.378024
               0	              79	      +20.815168	      +20.815168	      +36.342655	     +144.528064	       -1.999393	       +0.000000	       -1.485106	       -2.008194	       +0.000000	       -0.062454	     +175.378025	     +175.378025

k-point 1:
               1	               0	      -65.392799	      -65.392799	      +29.311577	     +592.343368	      -40.094207	       -3.550384	      -18.030628	      -12.102451	       -3.425477	       -0.062454	     +551.427660	     +551.427660
               1	               1	      -65.392799	      -65.392799	      +29.311577	     +592.343368	      -40.094207	       -3.550384	      -18.030628	      -12.102451	       -3.425477	       -0.062454	     +551.427660	     +551.427660
               1	               2	      -42.080407	      -42.080407	      +50.926996	     +585.133963	      -33.998713	       -3.550384	      -15.090064	      -10.810613	       -3.425477	       -0.062454	     +576.161569	     +576.161569
               1	               3	      -42.080407	      -42.080407	      +50.926996	     +585.133963	      -33.998713	       -3.550384	      -15.090064	      -10.810613	       -3.425477	       -0.062454	     +576.161569	     +576.161569
               1	               4	      -39.576634	      -39.576634	      +47.748863	     +581.609913	      -33.338485	       -3.550384	      -14.786174	      -10.649920	       -3.425477	       -0.062454	     +570.584198	     +570.584198
               1	               5	      -39.576634	      -39.576634	      +47.748863	     +581.609913	      -33.338485	       -3.550384	      -14.786174	      -10.649920	       -3.425477	       -0.062454	     +570.584198	     +570.584198
               1	               6	      -39.426548	      -39.426548	      +48.742352	     +584.671580	      -33.354909	       -3.550384	      -14.810775	      -10.687710	       -3.425477	       -0.062454	     +574.560537	     +574.560537
               1	               7	      -39.426548	      -39.426548	      +48.742353	     +584.671580	      -33.354909	       -3.550384	      -14.810775	      -10.687710	       -3.425477	       -0.062454	     +574.560538	     +574.560538
               1	               8	      -18.084493	      -18.084493	      +13.069808	     +384.782930	      -22.411656	       -3.550384	       -9.748903	       -8.313020	       -3.425477	       -0.062454	     +357.379159	     +357.379159
               1	               9	      -18.084493	      -18.084493	      +13.069808	     +384.782930	      -22.411656	       -3.550384	       -9.748903	       -8.313020	       -3.425477	       -0.062454	     +357.379159	     +357.379159
               1	              10	      -17.638783	      -17.638783	      +13.836883	     +370.681019	      -22.368800	       -3.550384	       -9.699359	       -8.369588	       -3.425477	       -0.062454	     +344.080156	     +344.080156
               1	              11	      -17.638783	      -17.638783	      +13.836883	     +370.681019	      -22.368800	       -3.550384	       -9.699359	       -8.369588	       -3.425477	       -0.062454	     +344.080156	     +344.080156
               1	              12	      -10.524665	      -10.524665	      +22.254093	     +420.673812	      -18.380984	       -3.550384	       -9.180117	       -7.218501	       -3.425477	       -0.062454	     +408.148302	     +408.148302
               1	              13	      -10.524665	      -10.524665	      +22.254093	     +420.673812	      -18.380984	       -3.550384	       -9.180117	       -7.218501	       -3.425477	       -0.062454	     +408.148303	     +408.148303
               1	              14	       -9.566583	       -9.566583	      +23.065894	     +380.897993	      -17.833021	       -3.550384	       -9.069447	       -7.207111	       -3.425477	       -0.062454	     +369.854307	     +369.854307
               1	              15	       -9.566583	       -9.566583	      +23.065895	     +380.897993	      -17.833021	       -3.550384	       -9.069447	       -7.207111	       -3.425477	       -0.062454	     +369.854308	     +369.854308
               1	              16	       -9.176330	       -9.176330	      +21.632779	     +376.535910	      -17.734139	       -3.550384	       -8.936398	       -7.199382	       -3.425477	       -0.062454	     +364.298771	     +364.298771
               1	              17	       -9.176330	       -9.176330	      +21.632779	     +376.535910	      -17.734139	       -3.550384	       -8.936398	       -7.199382	       -3.425477	       -0.062454	     +364.298771	     +364.298771
               1	              18	       -8.120290	       -8.120290	      +34.386661	     +447.730240	      -18.820291	       -3.550384	       -9.898919	       -7.486623	       -3.425477	       -0.062454	     +445.911068	     +445.911068
               1	              19	       -8.120290	       -8.120290	      +34.386663	     +447.730240	      -18.820291	       -3.550384	       -9.898919	       -7.486623	       -3.425477	       -0.062454	     +445.911070	     +445.911070
               1	              20	       -7.044058	       -7.044058	      +24.668662	     +322.648581	      -17.160931	       -3.550384	       -8.798514	       -7.190485	       -3.425477	       -0.062454	     +314.167313	     +314.167313
               1	              21	       -7.044058	       -7.044058	      +24.668663	     +322.648581	      -17.160931	       -3.550384	       -8.798514	       -7.190485	       -3.425477	       -0.062454	     +314.167314	     +314.167314
               1	              22	       -6.595082	       -6.595082	      +32.360521	     +425.773717	      -17.872306	       -3.550384	       -9.371197	       -7.424306	       -3.425477	       -0.062454	     +423.466429	     +423.466429
               1	              23	       -6.595079	       -6.595079	      +32.360475	     +425.773717	      -17.872306	       -3.550384	       -9.371197	       -7.424306	       -3.425477	       -0.062454	     +423.466382	     +423.466382
               1	              24	       -6.289900	       -6.289900	      +38.267526	     +467.217878	      -17.467645	       -3.550384	       -9.610852	       -7.229770	       -3.425477	       -0.062454	     +471.177137	     +471.177137
               1	              25	       -6.289896	       -6.289896	      +38.267480	     +467.217878	      -17.467645	       -3.550384	       -9.610852	       -7.229770	       -3.425477	       -0.062454	     +471.177091	     +471.177091
               1	              26	       -3.056465	       -3.056465	      +53.234556	     +482.824399	      -12.352189	       +0.000000	       -5.972392	       -7.433280	       +0.000000	       -0.062454	     +510.301094	     +510.301094
               1	              27	       -3.056463	       -3.056463	      +53.234586	     +482.824399	      -12.352189	       +0.000000	       -5.972392	       -7.433280	       +0.000000	       -0.062454	     +510.301125	     +510.301125
               1	              28	       -2.954589	       -2.954589	      +50.547141	     +457.120662	      -11.744090	       +0.000000	       -5.715021	       -7.244879	       +0.000000	       -0.062454	     +482.963813	     +482.963813
               1	              29	       -2.954586	       -2.954586	      +50.547173	     +457.120662	      -11.744090	       +0.000000	       -5.715021	       -7.244879	       +0.000000	       -0.062454	     +482.963845	     +482.963845
               1	              30	       -1.863615	       -1.863615	      +47.548638	     +438.858839	      -10.688349	       +0.000000	       -5.426591	       -6.924430	       +0.000000	       -0.062454	     +463.368107	     +463.368107
