# Generated by LORRAX 0.1.0 at 2026-05-11 18:44:31 UTC
# Sigma frequency debug decomposition (per-(k, n) diagonals; all energies in eV).
# k               	n               	E_dft           	Edft-Ef         	kin_ion         	V_H             	x_bare          	x_head          	sig_c(Edft).Re  	sig_c(Edft).Im  	sig_c_head(Edft).Re	sig_c_head(Edft).Im	eqp0            	eqp1            

k-point 0:
               0	               0	      -65.461080	      -61.190600	     -633.568138	     +595.368603	      -39.606412	       -2.958852	       +7.058233	       -2.142630	       +0.211994	       +0.000000	      -70.747714	      -70.747714
               0	               1	      -65.461080	      -61.190600	     -633.568138	     +595.368603	      -39.606412	       -2.958852	       +6.939009	       -2.141623	       +0.211994	       +0.000000	      -70.866938	      -70.866938
               0	               2	      -42.076878	      -37.806398	     -603.405061	     +587.686070	      -33.369203	       -2.958852	       -7.344357	   -94599.092988	       +0.333768	       +0.000000	      -56.432552	      -56.432552
               0	               3	      -42.076878	      -37.806398	     -603.405061	     +587.686070	      -33.369203	       -2.958852	       -7.349337	   -94404.109897	       +0.333768	       +0.000000	      -56.437532	      -56.437532
               0	               4	      -39.554728	      -35.284248	     -594.460658	     +574.774799	      -32.841400	       -2.958852	      -14.529608	   +94449.428689	       +0.355813	       +0.000000	      -67.056868	      -67.056868
               0	               5	      -39.554728	      -35.284248	     -594.460658	     +574.774799	      -32.841400	       -2.958852	      -14.491710	   +93978.519118	       +0.355813	       +0.000000	      -67.018970	      -67.018970
               0	               6	      -39.383435	      -35.112955	     -604.080889	     +582.081263	      -32.853729	       -2.958852	       +6.355445	    +9411.712691	       +0.357416	       +0.000000	      -48.497909	      -48.497909
               0	               7	      -39.383435	      -35.112955	     -604.080889	     +582.081263	      -32.853729	       -2.958852	       +6.325639	    +8162.038171	       +0.357416	       +0.000000	      -48.527715	      -48.527715
               0	               8	      -19.374135	      -15.103655	     -389.844988	     +382.423804	      -21.942388	       -2.958852	       +5.527505	      +10.474726	       +0.754591	       +0.000001	      -23.836066	      -23.836066
               0	               9	      -19.374135	      -15.103655	     -389.844988	     +382.423804	      -21.942388	       -2.958852	       +5.501465	      +10.472802	       +0.754591	       +0.000001	      -23.862107	      -23.862107
               0	              10	      -18.177279	      -13.906799	     -356.448051	     +356.936413	      -21.744092	       -2.958852	       +4.843966	     +361.508163	       +0.808319	       +0.000001	      -16.411764	      -16.411764
               0	              11	      -18.177279	      -13.906799	     -356.448051	     +356.936413	      -21.744092	       -2.958852	       +4.864906	     +361.560006	       +0.808319	       +0.000001	      -16.390824	      -16.390824
               0	              12	      -10.875837	       -6.605356	     -392.368239	     +393.578718	      -17.689993	       -2.958852	       +0.677492	    +1065.037785	       +1.053339	       +0.000001	      -15.802021	      -13.264496
               0	              13	      -10.875837	       -6.605356	     -392.368239	     +393.578718	      -17.689993	       -2.958852	       +0.675804	    +1065.003983	       +1.053339	       +0.000001	      -15.803709	      -13.263732
               0	              14	       -7.861774	       -3.591294	     -488.082160	     +493.854119	      -18.516068	       -2.958852	       +2.609677	   +11290.723455	       +1.053312	       +0.000001	      -10.134433	       -9.559575
               0	              15	       -7.861774	       -3.591294	     -488.082160	     +493.854119	      -18.516068	       -2.958852	       +2.609434	   +11237.239568	       +1.053312	       +0.000001	      -10.134676	       -9.559376
               0	              16	       -7.802675	       -3.532194	     -483.466798	     +489.293614	      -18.432277	       -2.958852	       +2.572162	   -11553.046394	       +1.053168	       +0.000001	      -10.033299	       -9.462539
               0	              17	       -7.802675	       -3.532194	     -483.466798	     +489.293614	      -18.432277	       -2.958852	       +2.572533	   -11712.531818	       +1.053168	       +0.000001	      -10.032927	       -9.463997
               0	              18	       -7.121962	       -2.851481	     -294.930732	     +296.407351	      -16.034136	       -2.958852	       +2.559582	    +1546.733401	       +1.053395	       +0.000001	      -11.997934	      -10.778334
               0	              19	       -7.121962	       -2.851481	     -294.930732	     +296.407351	      -16.034136	       -2.958852	       +2.561103	    +1546.341886	       +1.053395	       +0.000001	      -11.996413	      -10.777283
               0	              20	       -6.780841	       -2.510361	     -453.019111	     +463.509483	      -18.053994	       -2.958852	       +1.116115	   -56397.538171	       +1.053103	       +0.000001	       -6.447507	       -6.500324
               0	              21	       -6.780841	       -2.510361	     -453.019111	     +463.509483	      -18.053994	       -2.958852	       +1.116705	   -56623.238542	       +1.053103	       +0.000001	       -6.446917	       -6.499845
               0	              22	       -6.699897	       -2.429417	     -452.529078	     +462.753236	      -18.010815	       -2.958852	       +1.186786	   +67735.189842	       +1.053256	       +0.000001	       -6.599871	       -6.616434
               0	              23	       -6.699897	       -2.429417	     -452.529078	     +462.753236	      -18.010815	       -2.958852	       +1.189928	   +68854.124458	       +1.053256	       +0.000001	       -6.596729	       -6.613842
               0	              24	       -5.381421	       -1.110941	     -403.081609	     +413.363661	      -16.790032	       -2.958852	       -3.079319	    -6157.199671	       +1.053349	       +0.000001	       -9.587299	       -8.767151
               0	              25	       -5.381421	       -1.110941	     -403.081609	     +413.363661	      -16.790032	       -2.958852	       -3.092691	    -6158.699239	       +1.053349	       +0.000001	       -9.600671	       -8.777410
               0	              26	       -2.574767	       +1.695714	     -410.183162	     +420.753545	      -11.102504	       +0.000000	       -2.393978	   -13656.856122	       -1.053450	       -0.000001	       -2.926100	       -2.854056
