2026-04-14 17:40:48,164 INFO __main__ 
----------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------

                                       [1mSTOCHASTIC PSEUDOBANDS[0m


          This calculation is based on the algorithm developed in the following reference.
                        Please cite it to give proper credit to the authors:

         A. R. Altman, S. Kundu, F. H. da Jornada, Mixed Stochastic-Deterministic Approach
        for Many-Body Perturbation Theory Calculations, Phys. Rev. Lett. 132, 086401 (2024).
----------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------

2026-04-14 17:40:48,165 INFO __main__ {'fname_in': '/pscratch/sd/j/jackm/lorrax_sandbox/runs/Si_pseudobands/00_si_2x2x2_60Ry/01_bgw_pseudobands/WFN_pb.h5', 'fname_in_q': '/pscratch/sd/j/jackm/lorrax_sandbox/runs/Si_pseudobands/00_si_2x2x2_60Ry/qe/nscfq/WFNq.h5', 'fname_in_NNS': None, 'fname_out': 'WFN_pseudo.h5', 'fname_out_q': 'WFNq_pseudo.h5', 'fname_out_NNS': None, 'NNS': 0, 'nv': -1, 'nc': 8, 'nslice_v': 10, 'uniform_width': None, 'nslice_c': 150, 'max_freq': 0.0, 'nspbps_v': 2, 'nspbps_c': 2, 'copydirectly': True, 'verbosity': 0, 'single_band': False}
2026-04-14 17:40:48,228 INFO __main__ E_Fermi = 0.48737215189245053 Ry
2026-04-14 17:40:48,339 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 15.999999999999467
2026-04-14 17:40:48,343 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 16.000000000000178
2026-04-14 17:40:48,347 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 4.0, 3.9999999999999982
2026-04-14 17:40:48,349 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 4.0, 3.9999999999999982
2026-04-14 17:40:48,355 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999998
2026-04-14 17:40:48,357 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.000000000000004
2026-04-14 17:40:48,361 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999991
2026-04-14 17:40:48,363 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999998
2026-04-14 17:40:48,366 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 4.0, 3.9999999999999982
2026-04-14 17:40:48,368 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 4.0, 3.999999999999999
2026-04-14 17:40:48,372 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.00000000000009
2026-04-14 17:40:48,374 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000085
2026-04-14 17:40:48,378 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000064
2026-04-14 17:40:48,380 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000076
2026-04-14 17:40:48,384 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999983
2026-04-14 17:40:48,386 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.000000000000005
2026-04-14 17:40:48,389 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.000000000002862
2026-04-14 17:40:48,392 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.000000000001615
2026-04-14 17:40:48,396 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 15.999999999999709
2026-04-14 17:40:48,398 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 16.00000000000037
2026-04-14 17:40:48,453 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999848
2026-04-14 17:40:48,456 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999971
2026-04-14 17:40:48,459 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999916
2026-04-14 17:40:48,462 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999848
2026-04-14 17:40:48,465 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 4.0, 3.999999999999999
2026-04-14 17:40:48,467 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 4.0, 4.0
2026-04-14 17:40:48,471 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000146
2026-04-14 17:40:48,473 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999687
2026-04-14 17:40:48,477 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000053
2026-04-14 17:40:48,480 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.9999999999999
2026-04-14 17:40:48,483 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.000000000002245
2026-04-14 17:40:48,485 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999995751
2026-04-14 17:40:48,489 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 16.000000000000924
2026-04-14 17:40:48,492 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 15.999999999999865
2026-04-14 17:40:48,495 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.9999999999999964
2026-04-14 17:40:48,552 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.000000000000002
2026-04-14 17:40:48,556 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 4.0, 4.0
2026-04-14 17:40:48,558 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 4.0, 3.999999999999999
2026-04-14 17:40:48,561 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999971
2026-04-14 17:40:48,563 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999953
2026-04-14 17:40:48,567 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 16.0000000000082
2026-04-14 17:40:48,570 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 16.000000000004853
2026-04-14 17:40:48,575 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 16.00000000000007
2026-04-14 17:40:48,577 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 15.999999999999911
2026-04-14 17:40:48,581 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999995
2026-04-14 17:40:48,584 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999995
2026-04-14 17:40:48,587 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999845
2026-04-14 17:40:48,590 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999869
2026-04-14 17:40:48,593 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.000000000000263
2026-04-14 17:40:48,595 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.00000000000254
2026-04-14 17:40:48,599 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.99999999999919
2026-04-14 17:40:48,652 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000334
2026-04-14 17:40:48,656 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000053
2026-04-14 17:40:48,659 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999998
2026-04-14 17:40:48,665 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.99999999999944
2026-04-14 17:40:48,668 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.999999999999073
2026-04-14 17:40:48,671 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.000000000000005
2026-04-14 17:40:48,673 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999971
2026-04-14 17:40:48,676 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999986
2026-04-14 17:40:48,679 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000027
2026-04-14 17:40:48,682 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 20.000000000000004
2026-04-14 17:40:48,685 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999999993
2026-04-14 17:40:48,690 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 24.000000000000675
2026-04-14 17:40:48,693 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.99999999999989
2026-04-14 17:40:48,697 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999753
2026-04-14 17:40:48,755 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999826
2026-04-14 17:40:48,758 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000272
2026-04-14 17:40:48,761 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000094
2026-04-14 17:40:48,765 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999999947
2026-04-14 17:40:48,767 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.99999999999987
2026-04-14 17:40:48,772 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 20.000000000000256
2026-04-14 17:40:48,776 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999999876
2026-04-14 17:40:48,781 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 8.000000000000002
2026-04-14 17:40:48,783 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 8.0, 7.999999999999998
2026-04-14 17:40:48,792 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 16.000000000000156
2026-04-14 17:40:48,795 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 16.000000000000057
2026-04-14 17:40:48,855 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.999999999999925
2026-04-14 17:40:48,858 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.99999999999977
2026-04-14 17:40:48,867 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 20.0000000000009
2026-04-14 17:40:48,870 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999998835
2026-04-14 17:40:48,877 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999245
2026-04-14 17:40:48,879 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000544
2026-04-14 17:40:48,890 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.999999999994156
2026-04-14 17:40:48,893 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.99999999999238
2026-04-14 17:40:48,956 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 28.000000000020023
2026-04-14 17:40:48,960 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 28.00000000000522
2026-04-14 17:40:48,973 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 28.000000000007578
2026-04-14 17:40:48,977 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 28.000000000003997
2026-04-14 17:40:48,989 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.99999999999955
2026-04-14 17:40:48,992 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999999844
2026-04-14 17:40:49,000 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.999999999999986
2026-04-14 17:40:49,054 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 11.99999999999998
2026-04-14 17:40:49,063 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999999748
2026-04-14 17:40:49,065 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.99999999999989
2026-04-14 17:40:49,074 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.99999999999987
2026-04-14 17:40:49,077 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 20.000000000000256
2026-04-14 17:40:49,087 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.99999999999756
2026-04-14 17:40:49,090 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.999999999996366
2026-04-14 17:40:49,152 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999999908
2026-04-14 17:40:49,155 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 20.000000000000192
2026-04-14 17:40:49,168 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 28.000000000000746
2026-04-14 17:40:49,171 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 28.000000000000764
2026-04-14 17:40:49,183 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 36.0, 36.000000000001954
2026-04-14 17:40:49,187 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 36.0, 36.00000000000037
2026-04-14 17:40:49,198 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 27.999999999999673
2026-04-14 17:40:49,201 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 28.000000000000274
2026-04-14 17:40:49,261 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 32.0, 32.00000000000066
2026-04-14 17:40:49,266 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 32.0, 32.000000000001016
2026-04-14 17:40:49,278 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.999999999999204
2026-04-14 17:40:49,281 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.999999999995662
2026-04-14 17:40:49,294 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 28.0000000000002
2026-04-14 17:40:49,352 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 28.0, 28.000000000000135
2026-04-14 17:40:49,372 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 48.0, 48.00000000000108
2026-04-14 17:40:49,377 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 48.0, 48.00000000000011
2026-04-14 17:40:49,390 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 36.0, 36.000000000000504
2026-04-14 17:40:49,393 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 36.0, 36.000000000000156
2026-04-14 17:40:49,400 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 15.99999999999979
2026-04-14 17:40:49,454 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 16.0, 15.999999999999904
2026-04-14 17:40:49,463 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 24.000000000000632
2026-04-14 17:40:49,466 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 24.000000000001624
2026-04-14 17:40:49,475 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.999999999999734
2026-04-14 17:40:49,478 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.99999999999962
2026-04-14 17:40:49,495 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 40.00000000000044
2026-04-14 17:40:49,499 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 39.9999999999976
2026-04-14 17:40:49,565 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 39.99999999999897
2026-04-14 17:40:49,569 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 40.00000000000001
2026-04-14 17:40:49,583 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 39.999999999999204
2026-04-14 17:40:49,587 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 39.999999999997186
2026-04-14 17:40:49,596 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 20.000000000000025
2026-04-14 17:40:49,599 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 20.000000000000057
2026-04-14 17:40:49,662 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 44.0, 43.999999999999325
2026-04-14 17:40:49,667 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 44.0, 44.00000000000091
2026-04-14 17:40:49,690 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 52.00000000000243
2026-04-14 17:40:49,696 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 51.99999999999997
2026-04-14 17:40:49,755 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.00000000000091
2026-04-14 17:40:49,758 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 12.0, 12.000000000000657
2026-04-14 17:40:49,771 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 40.000000000000355
2026-04-14 17:40:49,775 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 39.99999999999959
2026-04-14 17:40:49,786 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.99999999999948
2026-04-14 17:40:49,789 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.999999999998472
2026-04-14 17:40:49,857 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 48.0, 47.99999999999908
2026-04-14 17:40:49,861 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 48.0, 47.99999999999952
2026-04-14 17:40:49,879 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 52.00000000000043
2026-04-14 17:40:49,884 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 51.9999999999998
2026-04-14 17:40:49,957 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 51.99999999999943
2026-04-14 17:40:49,962 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 52.0, 51.999999999998124
2026-04-14 17:40:49,980 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 23.999999999999446
2026-04-14 17:40:49,983 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 24.0, 24.00000000000333
2026-04-14 17:40:50,061 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 68.0, 68.00000000000475
2026-04-14 17:40:50,069 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 68.0, 68.00000000000546
2026-04-14 17:40:50,081 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999997428
2026-04-14 17:40:50,084 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 20.0, 19.999999999992948
2026-04-14 17:40:50,163 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 68.0, 67.99999999999619
2026-04-14 17:40:50,169 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 68.0, 68.0000000000029
2026-04-14 17:40:50,191 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 44.0, 43.99999999999911
2026-04-14 17:40:50,195 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 44.0, 43.99999999999812
2026-04-14 17:40:50,262 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 56.0, 55.99999999999971
2026-04-14 17:40:50,269 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 56.0, 56.00000000000134
2026-04-14 17:40:50,286 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 40.00000000000202
2026-04-14 17:40:50,290 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 40.0000000000032
2026-04-14 17:40:50,358 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 39.999999999999474
2026-04-14 17:40:50,362 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 40.0, 40.00000000000076
2026-04-14 17:40:50,382 INFO __main__ num_bands_in*nk*ns*nspinor/nspbps_c, norm(SPB)**2: 64.0, 64.0000000000023
