# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 36

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.30          0.00 B        0          0.00 B
    2.58          0.00 B        4        7.50 MiB
    2.83          0.00 B        4        7.50 MiB
    3.08          0.00 B        4        7.50 MiB
    3.34          0.00 B       11      243.56 MiB
    3.59          0.00 B       11      243.56 MiB
    3.84          0.00 B       10      243.53 MiB
    4.09          0.00 B       12      243.54 MiB
    4.34          0.00 B       14      250.57 MiB
    4.59          0.00 B       19      257.60 MiB
    4.87          0.00 B       10      243.53 MiB
    5.12          0.00 B       11      243.53 MiB
    5.37          0.00 B       12      243.53 MiB
    5.62          0.00 B       12      243.53 MiB
    5.87          0.00 B       12      243.53 MiB
    6.12          0.00 B       12      243.53 MiB
    6.37          0.00 B       12      243.53 MiB
    6.62          0.00 B       12      243.53 MiB
    6.87          0.00 B       12      243.53 MiB
    7.12          0.00 B       12      243.53 MiB
    7.37          0.00 B       12      243.53 MiB
    7.62          0.00 B       12      243.53 MiB
    7.87          0.00 B       12      243.53 MiB
    8.13          0.00 B       12      243.53 MiB
    8.38          0.00 B       12      243.53 MiB
    8.63          0.00 B       12      243.53 MiB
    8.88          0.00 B       12      243.53 MiB
    9.13          0.00 B       12      243.53 MiB
    9.38          0.00 B       12      243.53 MiB
    9.90          0.00 B        2         16.00 B
   10.50          0.00 B        2         16.00 B
   10.76          0.00 B        2         16.00 B
   11.01          0.00 B        2         16.00 B
   11.26          0.00 B        2         16.00 B
   11.51          0.00 B        2         16.00 B
   11.73          0.00 B        2         16.00 B
