n=48  sigX=   -5.689051              sigC=   -2.177923+458.805247i  sigXC=   -7.866974+458.805247i  VH=  339.084414
n=49  sigX=   -5.689051              sigC=   -2.177923+458.805247i  sigXC=   -7.866974+458.805247i  VH=  339.084414
n=50  sigX=   -5.766569              sigC=   -2.185600+111.289788i  sigXC=   -7.952169+111.289788i  VH=  270.456691
n=51  sigX=   -5.766569              sigC=   -2.185600+111.289788i  sigXC=   -7.952169+111.289788i  VH=  270.456691
n=52  sigX=   -5.321012              sigC=   -2.387747+-249.648200i  sigXC=   -7.708760+-249.648200i  VH=  321.373793
n=53  sigX=   -5.321012              sigC=   -2.387747+-249.648200i  sigXC=   -7.708760+-249.648200i  VH=  321.373793
n=54  sigX=   -5.323490              sigC=   -2.387272+118.496445i  sigXC=   -7.710762+118.496445i  VH=  321.457944
n=55  sigX=   -5.323490              sigC=   -2.387272+118.496445i  sigXC=   -7.710762+118.496445i  VH=  321.457944
n=56  sigX=   -3.384109              sigC=   -1.710619+-11.023843i  sigXC=   -5.094728+-11.023843i  VH=  359.818815
n=57  sigX=   -3.384109              sigC=   -1.710619+-11.023843i  sigXC=   -5.094728+-11.023843i  VH=  359.818815
n=58  sigX=   -5.883135              sigC=   -2.412754+170.265145i  sigXC=   -8.295889+170.265145i  VH=  335.005617
n=59  sigX=   -5.883135              sigC=   -2.412754+170.265145i  sigXC=   -8.295889+170.265145i  VH=  335.005617
n=60  sigX=   -5.898496              sigC=   -2.398608+-11.222097i  sigXC=   -8.297104+-11.222097i  VH=  334.897616
n=61  sigX=   -5.898496              sigC=   -2.398608+-11.222097i  sigXC=   -8.297104+-11.222097i  VH=  334.897616
n=62  sigX=   -2.427841              sigC=   -1.221059+  4.927159i  sigXC=   -3.648900+  4.927159i  VH=  159.580007
n=63  sigX=   -2.427841              sigC=   -1.221059+  4.927159i  sigXC=   -3.648900+  4.927159i  VH=  159.580007
n=64  sigX=   -2.080355              sigC=   -0.965823+  1.030053i  sigXC=   -3.046178+  1.030053i  VH=  137.646359
n=65  sigX=   -2.080355              sigC=   -0.965823+  1.030053i  sigXC=   -3.046178+  1.030053i  VH=  137.646359
n=66  sigX=   -1.842732              sigC=   -1.012779+ 19.266090i  sigXC=   -2.855511+ 19.266090i  VH=   44.611584
n=67  sigX=   -1.842732              sigC=   -1.012779+ 19.266090i  sigXC=   -2.855511+ 19.266090i  VH=   44.611584
n=68  sigX=   -2.989313              sigC=   -1.252570+  6.373864i  sigXC=   -4.241883+  6.373864i  VH=  161.161764
n=69  sigX=   -2.989313              sigC=   -1.252570+  6.373864i  sigXC=   -4.241883+  6.373864i  VH=  161.161764
n=70  sigX=   -1.662589              sigC=   -0.577632+  0.072496i  sigXC=   -2.240221+  0.072496i  VH=  201.484580
n=71  sigX=   -1.662589              sigC=   -0.577632+  0.072496i  sigXC=   -2.240221+  0.072496i  VH=  201.484580
n=72  sigX=   -3.231809              sigC=   -1.296184+-17.377202i  sigXC=   -4.527994+-17.377202i  VH=  287.131483
n=73  sigX=   -3.231809              sigC=   -1.296184+-17.377202i  sigXC=   -4.527994+-17.377202i  VH=  287.131483
n=74  sigX=   -3.177607              sigC=   -1.107046+ 77.291467i  sigXC=   -4.284653+ 77.291467i  VH=  277.529033
n=75  sigX=   -3.177607              sigC=   -1.107046+ 77.291467i  sigXC=   -4.284653+ 77.291467i  VH=  277.529033
n=76  sigX=   -2.253373              sigC=   -0.839337+ -0.680807i  sigXC=   -3.092710+ -0.680807i  VH=  118.353163
n=77  sigX=   -2.253373              sigC=   -0.839337+ -0.680807i  sigXC=   -3.092710+ -0.680807i  VH=  118.353163
n=78  sigX=   -1.990011              sigC=   -0.745451+412.242842i  sigXC=   -2.735462+412.242842i  VH=  139.400990
n=79  sigX=   -1.990011              sigC=   -0.745451+412.242842i  sigXC=   -2.735462+412.242842i  VH=  139.400990

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.546425              sigC=    3.818204+-3178.393811i  sigXC=  -35.728221+-3178.393811i  VH=  592.338164
n=1   sigX=  -39.546425              sigC=    3.818204+-3178.393811i  sigXC=  -35.728221+-3178.393811i  VH=  592.338164
n=2   sigX=  -33.276699              sigC=    3.318973+2514.464888i  sigXC=  -29.957726+2514.464888i  VH=  585.269129
n=3   sigX=  -33.276699              sigC=    3.318973+2514.464888i  sigXC=  -29.957726+2514.464888i  VH=  585.269129
n=4   sigX=  -32.940147              sigC=    3.272791+6098.243687i  sigXC=  -29.667356+6098.243687i  VH=  580.094876
n=5   sigX=  -32.940147              sigC=    3.272791+6098.243687i  sigXC=  -29.667356+6098.243687i  VH=  580.094876
n=6   sigX=  -32.847904              sigC=    3.322173+1941.046837i  sigXC=  -29.525731+1941.046837i  VH=  586.698170
n=7   sigX=  -32.847904              sigC=    3.322173+1941.046837i  sigXC=  -29.525731+1941.046837i  VH=  586.698170
n=8   sigX=  -21.877107              sigC=    4.737157+9147.431006i  sigXC=  -17.139950+9147.431006i  VH=  386.681103
n=9   sigX=  -21.877107              sigC=    4.737157+9147.431006i  sigXC=  -17.139950+9147.431006i  VH=  386.681103
n=10  sigX=  -21.789186              sigC=    4.656345+6679.721498i  sigXC=  -17.132841+6679.721498i  VH=  366.932590
n=11  sigX=  -21.789186              sigC=    4.656345+6679.721498i  sigXC=  -17.132841+6679.721498i  VH=  366.932590
n=12  sigX=  -17.907918              sigC=    1.967171+-3986.902709i  sigXC=  -15.940747+-3986.902709i  VH=  417.498206
n=13  sigX=  -17.907918              sigC=    1.967171+-3986.902709i  sigXC=  -15.940747+-3986.902709i  VH=  417.498206
n=14  sigX=  -17.268664              sigC=    1.474533+8421.737408i  sigXC=  -15.794132+8421.737408i  VH=  413.648437
n=15  sigX=  -17.268664              sigC=    1.474533+8421.737408i  sigXC=  -15.794132+8421.737408i  VH=  413.648437
n=16  sigX=  -17.465785              sigC=    1.235219+25068.823040i  sigXC=  -16.230567+25068.823040i  VH=  393.882693
n=17  sigX=  -17.465785              sigC=    1.235219+25068.823040i  sigXC=  -16.230567+25068.823040i  VH=  393.882693
n=18  sigX=  -18.108740              sigC=    0.708383+8633.162313i  sigXC=  -17.400358+8633.162313i  VH=  451.268616
n=19  sigX=  -18.108740              sigC=    0.708383+8633.162313i  sigXC=  -17.400358+8633.162313i  VH=  451.268616
n=20  sigX=  -17.816990              sigC=    0.591433+12617.823190i  sigXC=  -17.225557+12617.823190i  VH=  457.720279
n=21  sigX=  -17.816990              sigC=    0.591433+12617.823190i  sigXC=  -17.225557+12617.823190i  VH=  457.720279
n=22  sigX=  -16.292587              sigC=    0.631346+3747.999390i  sigXC=  -15.661241+3747.999390i  VH=  318.883224
n=23  sigX=  -16.292587              sigC=    0.631346+3747.999390i  sigXC=  -15.661241+3747.999390i  VH=  318.883224
n=24  sigX=  -17.267408              sigC=   -0.057753+28302.522175i  sigXC=  -17.325162+28302.522175i  VH=  455.224359
n=25  sigX=  -17.267408              sigC=   -0.057753+28302.522175i  sigXC=  -17.325162+28302.522175i  VH=  455.224359
n=26  sigX=  -11.297204              sigC=   -0.329796+-23267.363985i  sigXC=  -11.627000+-23267.363985i  VH=  421.008140
n=27  sigX=  -11.297204              sigC=   -0.329796+-23267.363985i  sigXC=  -11.627000+-23267.363985i  VH=  421.008140
n=28  sigX=  -11.853502              sigC=   -0.260677+-29468.322320i  sigXC=  -12.114179+-29468.322320i  VH=  448.515853
n=29  sigX=  -11.853502              sigC=   -0.260677+-29468.322320i  sigXC=  -12.114179+-29468.322320i  VH=  448.515853
n=30  sigX=  -11.074493              sigC=   -0.776537+-19437.486389i  sigXC=  -11.851030+-19437.486389i  VH=  441.882176
n=31  sigX=  -11.074493              sigC=   -0.776537+-19437.486389i  sigXC=  -11.851030+-19437.486389i  VH=  441.882176
n=32  sigX=  -11.274802              sigC=   -0.868908+-2040.760057i  sigXC=  -12.143710+-2040.760057i  VH=  424.005277
n=33  sigX=  -11.274802              sigC=   -0.868908+-2040.760057i  sigXC=  -12.143710+-2040.760057i  VH=  424.005277
n=34  sigX=   -5.822915              sigC=   -1.721537+-5200.576778i  sigXC=   -7.544452+-5200.576778i  VH=  340.401914
n=35  sigX=   -5.822915              sigC=   -1.721537+-5200.576778i  sigXC=   -7.544452+-5200.576778i  VH=  340.401914
n=36  sigX=   -5.237597              sigC=   -1.535047+-12231.332290i  sigXC=   -6.772644+-12231.332290i  VH=  299.919710
n=37  sigX=   -5.237597              sigC=   -1.535047+-12231.332290i  sigXC=   -6.772644+-12231.332290i  VH=  299.919710
n=38  sigX=   -6.534320              sigC=   -2.059032+5554.087085i  sigXC=   -8.593352+5554.087085i  VH=  356.911070
n=39  sigX=   -6.534320              sigC=   -2.059032+5554.087085i  sigXC=   -8.593352+5554.087085i  VH=  356.911070
n=40  sigX=   -5.165406              sigC=   -1.865660+-10931.742830i  sigXC=   -7.031067+-10931.742830i  VH=  253.524230
n=41  sigX=   -5.165406              sigC=   -1.865660+-10931.742830i  sigXC=   -7.031067+-10931.742830i  VH=  253.524230
n=42  sigX=   -3.931700              sigC=   -1.763580+15887.120748i  sigXC=   -5.695279+15887.120748i  VH=  149.324326
n=43  sigX=   -3.931700              sigC=   -1.763580+15887.120748i  sigXC=   -5.695279+15887.120748i  VH=  149.324326
n=44  sigX=   -4.838246              sigC=   -1.875687+-164.859291i  sigXC=   -6.713932+-164.859291i  VH=  272.266491
n=45  sigX=   -4.838246              sigC=   -1.875687+-164.859291i  sigXC=   -6.713932+-164.859291i  VH=  272.266491
n=46  sigX=   -5.348181              sigC=   -2.169003+7874.478800i  sigXC=   -7.517184+7874.478800i  VH=  305.585869
n=47  sigX=   -5.348181              sigC=   -2.169003+7874.478800i  sigXC=   -7.517184+7874.478800i  VH=  305.585869
n=48  sigX=   -5.982238              sigC=   -2.319959+12394.571442i  sigXC=   -8.302197+12394.571442i  VH=  373.051283
n=49  sigX=   -5.982238              sigC=   -2.319959+12394.571442i  sigXC=   -8.302197+12394.571442i  VH=  373.051283
n=50  sigX=   -5.078143              sigC=   -1.971408+1649.571034i  sigXC=   -7.049551+1649.571034i  VH=  326.242831
n=51  sigX=   -5.078143              sigC=   -1.971408+1649.571034i  sigXC=   -7.049551+1649.571034i  VH=  326.242831
n=52  sigX=   -4.817768              sigC=   -2.216049+-14564.586237i  sigXC=   -7.033817+-14564.586237i  VH=  284.447162
n=53  sigX=   -4.817768              sigC=   -2.216049+-14564.586237i  sigXC=   -7.033817+-14564.586237i  VH=  284.447162
n=54  sigX=   -5.614129              sigC=   -2.341671+-4895.378124i  sigXC=   -7.955800+-4895.378124i  VH=  346.179850
n=55  sigX=   -5.614129              sigC=   -2.341671+-4895.378124i  sigXC=   -7.955800+-4895.378124i  VH=  346.179850
n=56  sigX=   -4.340111              sigC=   -1.766779+2185.709392i  sigXC=   -6.106890+2185.709392i  VH=  239.132868
n=57  sigX=   -4.340111              sigC=   -1.766779+2185.709392i  sigXC=   -6.106890+2185.709392i  VH=  239.132868
n=58  sigX=   -5.621850              sigC=   -2.412486+-3996.694056i  sigXC=   -8.034337+-3996.694056i  VH=  330.347505
n=59  sigX=   -5.621850              sigC=   -2.412486+-3996.694056i  sigXC=   -8.034337+-3996.694056i  VH=  330.347505
n=60  sigX=   -2.227211              sigC=   -0.991925+4867.009317i  sigXC=   -3.219136+4867.009317i  VH=  112.373713
n=61  sigX=   -2.227211              sigC=   -0.991925+4867.009317i  sigXC=   -3.219136+4867.009317i  VH=  112.373713
n=62  sigX=   -2.221490              sigC=   -1.096084+5330.485491i  sigXC=   -3.317574+5330.485491i  VH=  157.635712
n=63  sigX=   -2.221490              sigC=   -1.096084+5330.485491i  sigXC=   -3.317574+5330.485491i  VH=  157.635712
n=64  sigX=   -2.295854              sigC=   -0.886609+4041.589390i  sigXC=   -3.182463+4041.589390i  VH=   54.671512
n=65  sigX=   -2.295854              sigC=   -0.886609+4041.589390i  sigXC=   -3.182463+4041.589390i  VH=   54.671512
n=66  sigX=   -2.410116              sigC=   -1.120423+4848.730178i  sigXC=   -3.530539+4848.730178i  VH=  162.363314
n=67  sigX=   -2.410116              sigC=   -1.120423+4848.730178i  sigXC=   -3.530539+4848.730178i  VH=  162.363314
n=68  sigX=   -2.462175              sigC=   -0.909701+15056.559059i  sigXC=   -3.371876+15056.559059i  VH=  220.398650
n=69  sigX=   -2.462175              sigC=   -0.909701+15056.559059i  sigXC=   -3.371876+15056.559059i  VH=  220.398650
n=70  sigX=   -2.425588              sigC=   -0.895849+-6725.229265i  sigXC=   -3.321437+-6725.229265i  VH=  173.329025
n=71  sigX=   -2.425588              sigC=   -0.895849+-6725.229265i  sigXC=   -3.321437+-6725.229265i  VH=  173.329025
n=72  sigX=   -2.407739              sigC=   -1.067196+3162.795255i  sigXC=   -3.474935+3162.795255i  VH=  188.095424
n=73  sigX=   -2.407739              sigC=   -1.067196+3162.795255i  sigXC=   -3.474935+3162.795255i  VH=  188.095424
n=74  sigX=   -3.452929              sigC=   -1.251463+-18683.757155i  sigXC=   -4.704392+-18683.757155i  VH=  319.069584
n=75  sigX=   -3.452929              sigC=   -1.251463+-18683.757155i  sigXC=   -4.704392+-18683.757155i  VH=  319.069584
n=76  sigX=   -2.868281              sigC=   -1.194027+-2437.830641i  sigXC=   -4.062308+-2437.830641i  VH=  205.115176
n=77  sigX=   -2.868281              sigC=   -1.194027+-2437.830641i  sigXC=   -4.062308+-2437.830641i  VH=  205.115176
n=78  sigX=   -3.045157              sigC=   -1.248569+6675.382103i  sigXC=   -4.293726+6675.382103i  VH=  270.651336
n=79  sigX=   -3.045157              sigC=   -1.248569+6675.382103i  sigXC=   -4.293726+6675.382103i  VH=  270.651336

k-point 2:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.579031              sigC=    3.818291+ -0.005111i  sigXC=  -35.760740+ -0.005111i  VH=  595.390959
n=1   sigX=  -39.579031              sigC=    3.818291+ -0.005111i  sigXC=  -35.760740+ -0.005111i  VH=  595.390959
n=2   sigX=  -33.359439              sigC=    3.350626+1469.618182i  sigXC=  -30.008813+1469.618182i  VH=  584.612766
n=3   sigX=  -33.359439              sigC=    3.350626+1469.618182i  sigXC=  -30.008813+1469.618182i  VH=  584.612766
n=4   sigX=  -32.918416              sigC=    3.403253+-1402.400951i  sigXC=  -29.515163+-1402.400951i  VH=  582.009822
n=5   sigX=  -32.918416              sigC=    3.403253+-1402.400951i  sigXC=  -29.515163+-1402.400951i  VH=  582.009822
n=6   sigX=  -32.817976              sigC=    3.280815+-80.486556i  sigXC=  -29.537162+-80.486556i  VH=  582.180549
n=7   sigX=  -32.817976              sigC=    3.280815+-80.486556i  sigXC=  -29.537162+-80.486556i  VH=  582.180549
n=8   sigX=  -21.959985              sigC=    4.679997+ 37.499954i  sigXC=  -17.279988+ 37.499954i  VH=  392.950163
n=9   sigX=  -21.959985              sigC=    4.679997+ 37.499954i  sigXC=  -17.279988+ 37.499954i  VH=  392.950163
n=10  sigX=  -21.935785              sigC=    4.639607+-47.063632i  sigXC=  -17.296178+-47.063632i  VH=  383.594113
n=11  sigX=  -21.935785              sigC=    4.639607+-47.063632i  sigXC=  -17.296178+-47.063632i  VH=  383.594113
n=12  sigX=  -17.475985              sigC=    2.302512+ -0.884956i  sigXC=  -15.173473+ -0.884956i  VH=  390.126222
n=13  sigX=  -17.475985              sigC=    2.302512+ -0.884956i  sigXC=  -15.173473+ -0.884956i  VH=  390.126222
n=14  sigX=  -17.251518              sigC=    1.797750+ 37.223226i  sigXC=  -15.453768+ 37.223226i  VH=  367.199784
n=15  sigX=  -17.251518              sigC=    1.797750+ 37.223226i  sigXC=  -15.453768+ 37.223226i  VH=  367.199784
n=16  sigX=  -18.044266              sigC=    1.697217+ -9.947829i  sigXC=  -16.347049+ -9.947829i  VH=  407.668947
n=17  sigX=  -18.044266              sigC=    1.697217+ -9.947829i  sigXC=  -16.347049+ -9.947829i  VH=  407.668947
n=18  sigX=  -18.381438              sigC=    1.170381+ -6.181117i  sigXC=  -17.211056+ -6.181117i  VH=  445.051051
n=19  sigX=  -18.381438              sigC=    1.170381+ -6.181117i  sigXC=  -17.211056+ -6.181117i  VH=  445.051051
n=20  sigX=  -17.152314              sigC=    0.933945+ 14.884938i  sigXC=  -16.218368+ 14.884938i  VH=  332.045799
n=21  sigX=  -17.152314              sigC=    0.933945+ 14.884938i  sigXC=  -16.218368+ 14.884938i  VH=  332.045799
n=22  sigX=  -16.629589              sigC=    0.308870+-61.916883i  sigXC=  -16.320720+-61.916883i  VH=  384.338477
n=23  sigX=  -16.629589              sigC=    0.308870+-61.916883i  sigXC=  -16.320720+-61.916883i  VH=  384.338477
n=24  sigX=  -16.301200              sigC=   -0.073620+ 92.974244i  sigXC=  -16.374820+ 92.974244i  VH=  432.041764
n=25  sigX=  -16.301200              sigC=   -0.073620+ 92.974244i  sigXC=  -16.374820+ 92.974244i  VH=  432.041764
n=26  sigX=  -13.369370              sigC=   -0.645317+-92.595026i  sigXC=  -14.014687+-92.595026i  VH=  549.831298
n=27  sigX=  -13.369370              sigC=   -0.645317+-92.595026i  sigXC=  -14.014687+-92.595026i  VH=  549.831298
n=28  sigX=  -12.586132              sigC=   -0.767246+ 31.502811i  sigXC=  -13.353379+ 31.502811i  VH=  512.660346
n=29  sigX=  -12.586132              sigC=   -0.767246+ 31.502811i  sigXC=  -13.353379+ 31.502811i  VH=  512.660346
n=30  sigX=   -9.918947              sigC=   -1.135815+ 27.267728i  sigXC=  -11.054761+ 27.267728i  VH=  423.758751
n=31  sigX=   -9.918947              sigC=   -1.135815+ 27.267728i  sigXC=  -11.054761+ 27.267728i  VH=  423.758751
n=32  sigX=  -11.199760              sigC=   -1.044569+-14.273766i  sigXC=  -12.244329+-14.273766i  VH=  423.473172
n=33  sigX=  -11.199760              sigC=   -1.044569+-14.273766i  sigXC=  -12.244329+-14.273766i  VH=  423.473172
n=34  sigX=   -6.457121              sigC=   -1.508989+-24.751921i  sigXC=   -7.966110+-24.751921i  VH=  346.089604
n=35  sigX=   -6.457121              sigC=   -1.508989+-24.751921i  sigXC=   -7.966110+-24.751921i  VH=  346.089604
n=36  sigX=   -6.259630              sigC=   -1.493583+ 31.947069i  sigXC=   -7.753213+ 31.947069i  VH=  330.140090
n=37  sigX=   -6.259630              sigC=   -1.493583+ 31.947069i  sigXC=   -7.753213+ 31.947069i  VH=  330.140090
n=38  sigX=   -5.888586              sigC=   -1.954409+-15.233777i  sigXC=   -7.842995+-15.233777i  VH=  336.638691
n=39  sigX=   -5.888586              sigC=   -1.954409+-15.233777i  sigXC=   -7.842995+-15.233777i  VH=  336.638691
n=40  sigX=   -5.241876              sigC=   -1.889516+  5.340096i  sigXC=   -7.131391+  5.340096i  VH=  251.568759
n=41  sigX=   -5.241876              sigC=   -1.889516+  5.340096i  sigXC=   -7.131391+  5.340096i  VH=  251.568759
n=42  sigX=   -5.446293              sigC=   -1.672219+  8.751624i  sigXC=   -7.118512+  8.751624i  VH=  292.072576
n=43  sigX=   -5.446293              sigC=   -1.672219+  8.751624i  sigXC=   -7.118512+  8.751624i  VH=  292.072576
n=44  sigX=   -5.902793              sigC=   -2.072678+-32.964709i  sigXC=   -7.975471+-32.964709i  VH=  373.931915
n=45  sigX=   -5.902793              sigC=   -2.072678+-32.964709i  sigXC=   -7.975471+-32.964709i  VH=  373.931915
n=46  sigX=   -2.803744              sigC=   -1.540715+  2.328954i  sigXC=   -4.344459+  2.328954i  VH=   89.749855
n=47  sigX=   -2.803744              sigC=   -1.540715+  2.328954i  sigXC=   -4.344459+  2.328954i  VH=   89.749855
n=48  sigX=   -4.314557              sigC=   -2.008946+  2.699516i  sigXC=   -6.323502+  2.699516i  VH=  211.992254
n=49  sigX=   -4.314557              sigC=   -2.008946+  2.699516i  sigXC=   -6.323502+  2.699516i  VH=  211.992254
n=50  sigX=   -3.147211              sigC=   -1.611707+  0.830652i  sigXC=   -4.758919+  0.830652i  VH=  158.970582
n=51  sigX=   -3.147211              sigC=   -1.611707+  0.830652i  sigXC=   -4.758919+  0.830652i  VH=  158.970582
n=52  sigX=   -4.780757              sigC=   -2.093706+  4.830745i  sigXC=   -6.874463+  4.830745i  VH=  277.338062
n=53  sigX=   -4.780757              sigC=   -2.093706+  4.830745i  sigXC=   -6.874463+  4.830745i  VH=  277.338062
n=54  sigX=   -3.325510              sigC=   -1.570175+ -3.328307i  sigXC=   -4.895686+ -3.328307i  VH=  185.695287
n=55  sigX=   -3.325510              sigC=   -1.570175+ -3.328307i  sigXC=   -4.895686+ -3.328307i  VH=  185.695287
n=56  sigX=   -5.283824              sigC=   -2.111001+ -2.689488i  sigXC=   -7.394825+ -2.689488i  VH=  367.744933
n=57  sigX=   -5.283824              sigC=   -2.111001+ -2.689488i  sigXC=   -7.394825+ -2.689488i  VH=  367.744933
n=58  sigX=   -5.191813              sigC=   -2.233664+  6.824965i  sigXC=   -7.425477+  6.824965i  VH=  360.641535
n=59  sigX=   -5.191813              sigC=   -2.233664+  6.824965i  sigXC=   -7.425477+  6.824965i  VH=  360.641535
n=60  sigX=   -3.318566              sigC=   -1.421999+ -7.839346i  sigXC=   -4.740566+ -7.839346i  VH=  217.461888
n=61  sigX=   -3.318566              sigC=   -1.421999+ -7.839346i  sigXC=   -4.740566+ -7.839346i  VH=  217.461888
n=62  sigX=   -3.068684              sigC=   -1.298213+  3.015226i  sigXC=   -4.366896+  3.015226i  VH=  184.400046
n=63  sigX=   -3.068684              sigC=   -1.298213+  3.015226i  sigXC=   -4.366896+  3.015226i  VH=  184.400046
n=64  sigX=   -3.584062              sigC=   -1.634495+ -6.569055i  sigXC=   -5.218557+ -6.569055i  VH=  277.044743
n=65  sigX=   -3.584062              sigC=   -1.634495+ -6.569055i  sigXC=   -5.218557+ -6.569055i  VH=  277.044743
