# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 97

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.27          0.00 B        0          0.00 B
    2.52          0.00 B        0          0.00 B
    2.80          0.00 B        4       22.52 KiB
    3.05          0.00 B        4       22.52 KiB
    3.30          0.00 B        5       14.07 MiB
    3.56          0.00 B        5       28.13 MiB
    3.81          0.00 B        7        1.35 GiB
    4.06          0.00 B        9        1.35 GiB
    4.31          0.00 B       13        1.35 GiB
    4.56          0.00 B       17        1.35 GiB
    4.81          0.00 B       17        1.35 GiB
    5.06          0.00 B       17        1.35 GiB
    5.31          0.00 B       17        1.35 GiB
    5.56          0.00 B       17        1.35 GiB
    5.81          0.00 B       15       28.14 MiB
    6.06          0.00 B       15       28.14 MiB
    6.31          0.00 B       15       28.14 MiB
    6.56          0.00 B       15       28.14 MiB
    6.81          0.00 B       15       28.14 MiB
    7.06          0.00 B       15       28.14 MiB
    7.31          0.00 B       15       28.14 MiB
    7.56          0.00 B       19       42.23 MiB
    7.81          0.00 B       22      126.60 MiB
    8.06          0.00 B       22      126.60 MiB
    8.31          0.00 B       30        1.39 GiB
    8.56          0.00 B       31        1.39 GiB
    8.81          0.00 B       31        1.40 GiB
    9.06          0.00 B       31        1.40 GiB
    9.31          0.00 B       33        1.41 GiB
    9.56          0.00 B       36        1.43 GiB
    9.81          0.00 B       36        1.44 GiB
   10.06          0.00 B       36        1.44 GiB
   10.32          0.00 B       36        1.44 GiB
   10.57          0.00 B       25       28.15 MiB
   10.82          0.00 B       29       28.15 MiB
   11.07          0.00 B       26       28.15 MiB
   11.32          0.00 B       30       28.16 MiB
   11.57          0.00 B       31       28.18 MiB
   11.82          0.00 B       33       28.18 MiB
   12.07          0.00 B       33       28.19 MiB
   12.32          0.00 B       34       28.20 MiB
   12.57          0.00 B       35       28.21 MiB
   12.82          0.00 B       27       28.17 MiB
   13.07          0.00 B       29      590.66 MiB
   13.32          0.00 B       29      590.66 MiB
   13.57          0.00 B       29      478.16 MiB
   13.82          0.00 B       29      492.22 MiB
   14.07          0.00 B       29      478.17 MiB
   14.32          0.00 B       30      478.17 MiB
   14.57          0.00 B       31      478.17 MiB
   14.82          0.00 B       31      478.17 MiB
   15.08          0.00 B       31      492.23 MiB
   15.33          0.00 B       32      492.24 MiB
   15.58          0.00 B       31      492.23 MiB
   15.83          0.00 B       34      506.29 MiB
   16.08          0.00 B       37      506.29 MiB
   16.33          0.00 B       35      506.29 MiB
   16.58          0.00 B       35      731.29 MiB
   16.83          0.00 B       36      731.29 MiB
   17.08          0.00 B       37      745.36 MiB
   17.33          0.00 B       38      759.42 MiB
   17.58          0.00 B       39      759.42 MiB
   17.83          0.00 B       38      857.86 MiB
   18.08          0.00 B       39      745.36 MiB
   18.33          0.00 B       40      745.36 MiB
   18.58          0.00 B       41      745.36 MiB
   18.83          0.00 B       41      745.36 MiB
   19.08          0.00 B       41      745.36 MiB
   19.33          0.00 B       42      745.60 MiB
   19.58          0.00 B       42      745.60 MiB
   19.84          0.00 B       42      745.60 MiB
   20.09          0.00 B       43      745.83 MiB
   20.34          0.00 B       43      745.83 MiB
   20.59          0.00 B       44      746.07 MiB
   20.84          0.00 B       44      746.07 MiB
   21.09          0.00 B       45      746.30 MiB
   21.34          0.00 B       45      746.30 MiB
   21.59          0.00 B       46      746.53 MiB
   21.84          0.00 B       46      746.53 MiB
   22.09          0.00 B       46      746.53 MiB
   22.34          0.00 B       49      749.50 MiB
   22.59          0.00 B       49      750.74 MiB
   22.84          0.00 B       51      750.83 MiB
   23.10          0.00 B       26       29.48 MiB
   24.11          0.00 B       18       13.00 KiB
   25.91          0.00 B       18       13.00 KiB
   26.61          0.00 B       18       13.00 KiB
   27.18          0.00 B       18       13.00 KiB
   27.43          0.00 B       18       13.00 KiB
   27.68          0.00 B       18       13.00 KiB
   27.93          0.00 B       18       13.00 KiB
   28.18          0.00 B       18       13.00 KiB
   28.43          0.00 B       18       13.00 KiB
   28.68          0.00 B       18       13.00 KiB
   28.93          0.00 B       18       13.00 KiB
   29.19          0.00 B       18       13.00 KiB
   29.19          0.00 B       18       13.00 KiB
