HloModule jit__tau_kernel, entry_computation_layout={(c128[9,2,640,80]{3,2,1,0}, c128[9,80,2,640]{3,2,1,0}, c128[9,80,2,640]{3,2,1,0}, c128[9,2,640,80]{3,2,1,0}, f64[9,80]{1,0}, /*index=5*/pred[9,80]{1,0}, c128[9,640,640]{2,1,0}, f64[9,640,640]{2,1,0}, pred[9,640,640]{2,1,0}, f64[], /*index=10*/f64[], c128[])->(c128[9,80,80]{2,1,0}, c128[9,80,80]{2,1,0})}, allow_spmd_sharding_propagation_to_parameters={false,false,false,false,false,true,false,false,false,true,true,true}, allow_spmd_sharding_propagation_to_output={true,true}, num_partitions=4

%region_0.69 (Arg_0.70: c128[], Arg_1.71: c128[]) -> c128[] {
  %Arg_0.70 = c128[] parameter(0), metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/reduce_scatter"}
  %Arg_1.71 = c128[] parameter(1), metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/reduce_scatter"}
  ROOT %add.72 = c128[] add(%Arg_0.70, %Arg_1.71), metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=425}
  ROOT %add.84 = c128[] add(%Arg_0.82, %Arg_1.83), metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=431}
}

ENTRY %main.205 (Arg_0.1: c128[9,2,640,80], Arg_1.2: c128[9,80,2,640], Arg_2.3: c128[9,80,2,640], Arg_3.4: c128[9,2,640,80], Arg_4.5: f64[9,80], Arg_5.6: pred[9,80], Arg_6.7: c128[9,640,640], Arg_7.8: f64[9,640,640], Arg_8.9: pred[9,640,640], Arg_9.10: f64[], Arg_10.11: f64[], Arg_11.12: c128[]) -> (c128[9,80,80], c128[9,80,80]) {
  %Arg_2.3 = c128[9,80,2,640]{3,2,1,0} parameter(2), sharding={devices=[1,1,1,2,2]<=[4] last_tile_dim_replicate}, metadata={op_name="psi_proj_xr"}
  %copy.8 = c128[9,80,2,640]{3,2,1,0} copy(%Arg_2.3), sharding={devices=[1,1,1,2,2]<=[4] last_tile_dim_replicate}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=494}
  %custom-call.2 = c128[9,80,2,320]{3,2,1,0} custom-call(%copy.8), custom_call_target="SPMDFullToShardShape", sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=494}
  %real.4 = f64[9,80,2,320]{3,2,1,0} real(%custom-call.2), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/real" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=423}
  %imag.4 = f64[9,80,2,320]{3,2,1,0} imag(%custom-call.2), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/imag" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=423}
  %negate.2 = f64[9,80,2,320]{3,2,1,0} negate(%imag.4), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/neg" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=423}
  %complex.3 = c128[9,80,2,320]{3,2,1,0} complex(%real.4, %negate.2), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/complex" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=423}
  %Arg_0.1 = c128[9,2,640,80]{3,2,1,0} parameter(0), sharding={devices=[1,1,2,1,2]<=[4] last_tile_dim_replicate}, metadata={op_name="psi_coh_xn"}
  %Arg_5.6 = pred[9,80]{1,0} parameter(5), metadata={op_name="mask_A"}
  %Arg_11.12 = c128[] parameter(11), metadata={op_name="t_node"}
  %constant.5 = c128[] constant((0, 1)), sharding={replicated}
  %multiply.10 = c128[] multiply(%Arg_11.12, %constant.5), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=488}
  %negate.3 = c128[] negate(%multiply.10), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/neg" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %broadcast.9 = c128[9,80]{1,0} broadcast(%negate.3), dimensions={}, sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %Arg_4.5 = f64[9,80]{1,0} parameter(4), sharding={replicated}, metadata={op_name="E_A"}
  %Arg_9.10 = f64[] parameter(9), metadata={op_name="E_ref_A"}
  %broadcast.10 = f64[9,80]{1,0} broadcast(%Arg_9.10), dimensions={}, sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/sub" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %subtract.1 = f64[9,80]{1,0} subtract(%Arg_4.5, %broadcast.10), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/sub" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %convert.3 = c128[9,80]{1,0} convert(%subtract.1), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/convert_element_type" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %multiply.11 = c128[9,80]{1,0} multiply(%broadcast.9, %convert.3), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %real.5 = f64[9,80]{1,0} real(%multiply.11), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %exponential.2 = f64[9,80]{1,0} exponential(%real.5), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %constant.6 = f64[] constant(inf), sharding={replicated}
  %broadcast.11 = f64[9,80]{1,0} broadcast(%constant.6), dimensions={}, sharding={replicated}
  %compare.2 = pred[9,80]{1,0} compare(%exponential.2, %broadcast.11), direction=EQ, sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %constant.7 = f64[] constant(0.5), sharding={replicated}
  %broadcast.12 = f64[9,80]{1,0} broadcast(%constant.7), dimensions={}, sharding={replicated}
  %multiply.12 = f64[9,80]{1,0} multiply(%real.5, %broadcast.12), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %exponential.3 = f64[9,80]{1,0} exponential(%multiply.12), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %imag.5 = f64[9,80]{1,0} imag(%multiply.11), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %cosine.1 = f64[9,80]{1,0} cosine(%imag.5), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %multiply.13 = f64[9,80]{1,0} multiply(%exponential.3, %cosine.1), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %multiply.14 = f64[9,80]{1,0} multiply(%multiply.13, %exponential.3), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %multiply.15 = f64[9,80]{1,0} multiply(%exponential.2, %cosine.1), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %select.6 = f64[9,80]{1,0} select(%compare.2, %multiply.14, %multiply.15), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %constant.8 = f64[] constant(0), sharding={replicated}
  %broadcast.13 = f64[9,80]{1,0} broadcast(%constant.8), dimensions={}, sharding={replicated}
  %compare.3 = pred[9,80]{1,0} compare(%imag.5, %broadcast.13), direction=EQ, sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %sine.1 = f64[9,80]{1,0} sine(%imag.5), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %multiply.16 = f64[9,80]{1,0} multiply(%exponential.3, %sine.1), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %multiply.17 = f64[9,80]{1,0} multiply(%multiply.16, %exponential.3), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %multiply.18 = f64[9,80]{1,0} multiply(%exponential.2, %sine.1), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %select.7 = f64[9,80]{1,0} select(%compare.2, %multiply.17, %multiply.18), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %select.8 = f64[9,80]{1,0} select(%compare.3, %broadcast.13, %select.7), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %complex.4 = c128[9,80]{1,0} complex(%select.6, %select.8), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=54}
  %constant.9 = c128[] constant((0, 0)), sharding={replicated}
  %broadcast.14 = c128[9,80]{1,0} broadcast(%constant.9), dimensions={}, sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(_where)/broadcast_in_dim" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=56}
  %select.9 = c128[9,80]{1,0} select(%Arg_5.6, %complex.4, %broadcast.14), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(_where)/select_n" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=56}
  %broadcast.19 = c128[9,80,2,640]{3,2,1,0} broadcast(%select.9), dimensions={0,1}, sharding={devices=[1,1,1,2,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/ksxn,kn,knty->ksxty/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=28}
  %Arg_1.2 = c128[9,80,2,640]{3,2,1,0} parameter(1), sharding={devices=[1,1,1,2,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="psi_coh_yr"}
  %real.6 = f64[9,80,2,640]{3,2,1,0} real(%Arg_1.2), sharding={devices=[1,1,1,2,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/real" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=29}
  %imag.6 = f64[9,80,2,640]{3,2,1,0} imag(%Arg_1.2), sharding={devices=[1,1,1,2,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/imag" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=29}
  %negate.4 = f64[9,80,2,640]{3,2,1,0} negate(%imag.6), sharding={devices=[1,1,1,2,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/neg" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=29}
  %complex.5 = c128[9,80,2,640]{3,2,1,0} complex(%real.6, %negate.4), sharding={devices=[1,1,1,2,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/ksxn,kn,knty->ksxty/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=28}
  %multiply.21 = c128[9,80,2,640]{3,2,1,0} multiply(%broadcast.19, %complex.5), sharding={devices=[1,1,1,2,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/ksxn,kn,knty->ksxty/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=28}
  %dot.5 = c128[9,2,640,2,640]{4,3,2,1,0} dot(%Arg_0.1, %multiply.21), lhs_batch_dims={0}, lhs_contracting_dims={3}, rhs_batch_dims={0}, rhs_contracting_dims={1}, sharding={devices=[1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/ksxn,kn,knty->ksxty/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/greens_function_kernel.py" source_line=28}
  %reshape.0 = c128[3,3,1,2,640,2,640]{6,5,4,3,2,1,0} reshape(%dot.5), sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/reshape" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=396}
  %copy.7 = c128[3,3,1,2,640,2,640]{6,5,4,3,2,1,0} copy(%reshape.0), sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=395}
  %custom-call.4 = c128[3,3,1,2,640,2,640]{6,5,4,3,2,1,0} custom-call(%copy.7), custom_call_target="CustomSPMDPartitioning", api_version=API_VERSION_STATUS_RETURNING, sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/custom_partitioning" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=259}, backend_config="140164312806368"
  %custom-call.5 = c128[3,3,1,2,640,2,640]{6,5,4,3,2,1,0} custom-call(%custom-call.4), custom_call_target="CustomSPMDPartitioning", api_version=API_VERSION_STATUS_RETURNING, sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/custom_partitioning" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=259}, backend_config="140164312806656"
  %custom-call.6 = c128[3,3,1,2,640,2,640]{6,5,4,3,2,1,0} custom-call(%custom-call.5), custom_call_target="CustomSPMDPartitioning", api_version=API_VERSION_STATUS_RETURNING, sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/custom_partitioning" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=259}, backend_config="140164312806608"
  %reshape.1 = c128[9,2,640,2,640]{4,3,2,1,0} reshape(%custom-call.6), sharding={devices=[1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/reshape" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=397}
  %Arg_8.9 = pred[9,640,640]{2,1,0} parameter(8), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="mask_B"}
  %Arg_6.7 = c128[9,640,640]{2,1,0} parameter(6), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="B_q"}
  %Arg_7.8 = f64[9,640,640]{2,1,0} parameter(7), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="Omega_q"}
  %Arg_10.11 = f64[] parameter(10), metadata={op_name="E_ref_B"}
  %broadcast.2 = f64[9,640,640]{2,1,0} broadcast(%Arg_10.11), dimensions={}, sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/sub" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %subtract.0 = f64[9,640,640]{2,1,0} subtract(%Arg_7.8, %broadcast.2), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/sub" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %convert.2 = c128[9,640,640]{2,1,0} convert(%subtract.0), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/convert_element_type" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %constant.0 = c128[] constant((-0, -1)), sharding={replicated}
  %multiply.22 = c128[] multiply(%Arg_11.12, %constant.0), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %broadcast.20 = c128[9,640,640]{2,1,0} broadcast(%multiply.22), dimensions={}, sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %multiply.1 = c128[9,640,640]{2,1,0} multiply(%convert.2, %broadcast.20), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %real.3 = f64[9,640,640]{2,1,0} real(%multiply.1), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %exponential.0 = f64[9,640,640]{2,1,0} exponential(%real.3), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %constant.1 = f64[] constant(inf), sharding={replicated}
  %broadcast.5 = f64[9,640,640]{2,1,0} broadcast(%constant.1), dimensions={}, sharding={devices=[1,2,2]<=[4]}
  %compare.0 = pred[9,640,640]{2,1,0} compare(%exponential.0, %broadcast.5), direction=EQ, sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %constant.2 = f64[] constant(0.5), sharding={replicated}
  %broadcast.6 = f64[9,640,640]{2,1,0} broadcast(%constant.2), dimensions={}, sharding={devices=[1,2,2]<=[4]}
  %multiply.2 = f64[9,640,640]{2,1,0} multiply(%real.3, %broadcast.6), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %exponential.1 = f64[9,640,640]{2,1,0} exponential(%multiply.2), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %imag.3 = f64[9,640,640]{2,1,0} imag(%multiply.1), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %cosine.0 = f64[9,640,640]{2,1,0} cosine(%imag.3), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %multiply.3 = f64[9,640,640]{2,1,0} multiply(%exponential.1, %cosine.0), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %multiply.4 = f64[9,640,640]{2,1,0} multiply(%multiply.3, %exponential.1), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %multiply.5 = f64[9,640,640]{2,1,0} multiply(%exponential.0, %cosine.0), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %select.2 = f64[9,640,640]{2,1,0} select(%compare.0, %multiply.4, %multiply.5), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_W_t_q)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=523}
  %constant.3 = f64[] constant(0), sharding={replicated}
  %broadcast.7 = f64[9,640,640]{2,1,0} broadcast(%constant.3), dimensions={}, sharding={devices=[1,2,2]<=[4]}
