# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 615

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
   99.80          0.00 B       74      120.53 MiB
  100.05          0.00 B       74      120.54 MiB
  100.30          0.00 B       68      118.48 MiB
  100.55          0.00 B       68      118.49 MiB
  100.80          0.00 B       68      118.49 MiB
  101.05          0.00 B       80      175.89 MiB
  101.30          0.00 B       83      176.27 MiB
  101.55          0.00 B       84      176.27 MiB
  101.80          0.00 B       84      176.27 MiB
  102.05          0.00 B       84      176.27 MiB
  102.30          0.00 B       84      176.27 MiB
  102.56          0.00 B       84      176.27 MiB
  102.81          0.00 B       84      176.27 MiB
  103.06          0.00 B       84      176.27 MiB
  103.31          0.00 B       84      176.27 MiB
  103.56          0.00 B       84      176.27 MiB
  103.81          0.00 B       84      176.27 MiB
  104.06          0.00 B       84      176.27 MiB
  104.31          0.00 B       84      176.27 MiB
  104.56          0.00 B       84      176.27 MiB
  104.81          0.00 B       86        4.13 GiB
  105.07          0.00 B       82      175.89 MiB
  105.32          0.00 B       82      175.89 MiB
  105.57          0.00 B       78      119.55 MiB
  105.82          0.00 B       78      119.55 MiB
  106.07          0.00 B       83      179.69 MiB
  106.32          0.00 B       85      180.07 MiB
  106.57          0.00 B       86      180.26 MiB
  106.82          0.00 B       84      179.12 MiB
  107.07          0.00 B       84      179.12 MiB
  107.32          0.00 B       84      179.12 MiB
  107.57          0.00 B       84      179.12 MiB
  107.83          0.00 B       84      179.12 MiB
  108.08          0.00 B       84      179.12 MiB
  108.33          0.00 B       84      179.12 MiB
  108.58          0.00 B       84      179.12 MiB
  108.83          0.00 B       84      179.12 MiB
  109.08          0.00 B       84      179.12 MiB
  109.33          0.00 B       84      179.12 MiB
  109.58          0.00 B       84      179.12 MiB
  109.83          0.00 B       84      179.12 MiB
  110.10          0.00 B       86        4.23 GiB
  110.35          0.00 B       86        4.23 GiB
  110.60          0.00 B       82      178.74 MiB
  110.85          0.00 B       84      179.12 MiB
  111.10          0.00 B       84      179.12 MiB
  111.35          0.00 B       84      179.12 MiB
  111.60          0.00 B       84      179.12 MiB
  111.85          0.00 B       84      179.12 MiB
  112.11          0.00 B       84      179.12 MiB
  112.36          0.00 B       84      179.12 MiB
  112.61          0.00 B       84      179.12 MiB
  112.86          0.00 B       84      179.12 MiB
  113.11          0.00 B       84      179.12 MiB
  113.36          0.00 B       84      179.12 MiB
  113.61          0.00 B       84      179.12 MiB
  113.86          0.00 B       84      179.12 MiB
  114.11          0.00 B       84      179.12 MiB
  114.36          0.00 B       80      178.74 MiB
  114.61          0.00 B       84      179.12 MiB
  114.87          0.00 B       84      179.12 MiB
  115.12          0.00 B       84      179.12 MiB
  115.37          0.00 B       84      179.12 MiB
  115.62          0.00 B       84      179.12 MiB
  115.87          0.00 B       84      179.12 MiB
  116.12          0.00 B       84      179.12 MiB
  116.37          0.00 B       84      179.12 MiB
  116.62          0.00 B       84      179.12 MiB
  116.87          0.00 B       84      179.12 MiB
  117.12          0.00 B       84      179.12 MiB
  117.38          0.00 B       84      179.12 MiB
  117.63          0.00 B       84      179.12 MiB
  117.88          0.00 B       84      179.12 MiB
  118.13          0.00 B       80      178.74 MiB
  118.38          0.00 B       78      119.55 MiB
  118.63          0.00 B       78      119.55 MiB
  118.88          0.00 B       86      179.12 MiB
  119.13          0.00 B       84      179.12 MiB
  119.38          0.00 B       84      179.12 MiB
  119.63          0.00 B       84      179.12 MiB
  119.88          0.00 B       84      179.12 MiB
  120.14          0.00 B       84      179.12 MiB
  120.39          0.00 B       84      179.12 MiB
  120.64          0.00 B       84      179.12 MiB
  120.89          0.00 B       84      179.12 MiB
  121.14          0.00 B       84      179.12 MiB
  121.39          0.00 B       84      179.12 MiB
  121.64          0.00 B       84      179.12 MiB
  121.89          0.00 B       85        4.23 GiB
  122.14          0.00 B       85        4.23 GiB
  122.39          0.00 B       85        4.23 GiB
  122.65          0.00 B       85        4.23 GiB
  122.90          0.00 B       85        4.23 GiB
  123.15          0.00 B       85        4.23 GiB
  123.40          0.00 B       85        4.23 GiB
  123.65          0.00 B       85        4.23 GiB
  123.90          0.00 B       85        4.23 GiB
  124.15          0.00 B       85        4.23 GiB
  124.40          0.00 B       85        4.23 GiB
  124.65          0.00 B       87        8.28 GiB
  124.90          0.00 B       81      178.65 MiB
  125.16          0.00 B       78      119.55 MiB
  125.41          0.00 B       84      179.12 MiB
  125.66          0.00 B       84      179.12 MiB
  125.91          0.00 B       84      179.12 MiB
  126.16          0.00 B       84      179.12 MiB
  126.41          0.00 B       84      179.12 MiB
  126.66          0.00 B       84      179.12 MiB
  126.91          0.00 B       84      179.12 MiB
  127.16          0.00 B       84      179.12 MiB
  127.41          0.00 B       84      179.12 MiB
  127.66          0.00 B       84      179.12 MiB
  127.92          0.00 B       84      179.12 MiB
