# Generated by LORRAX unknown at 2026-07-21 05:55:00 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.397155              sigC=   60.203955+ -0.397191i  sigXC=   20.806800+ -0.397191i  VH=  589.767046+ -0.000000i  Eo=  -65.484467
n=1   sigX=  -39.397155              sigC=   60.203955+ -0.397191i  sigXC=   20.806800+ -0.397191i  VH=  589.767046+ -0.000000i  Eo=  -65.484467
n=2   sigX=  -33.264455              sigC=   40.553354+ -0.475161i  sigXC=    7.288899+ -0.475161i  VH=  584.251365+ -0.000000i  Eo=  -42.100571
n=3   sigX=  -33.264455              sigC=   40.553354+ -0.475161i  sigXC=    7.288899+ -0.475161i  VH=  584.251365+ -0.000000i  Eo=  -42.100571
n=4   sigX=  -32.583035              sigC=   60.476662+  0.076159i  sigXC=   27.893626+  0.076159i  VH=  577.705220+ -0.000000i  Eo=  -39.580049
n=5   sigX=  -32.583035              sigC=   60.476662+  0.076159i  sigXC=   27.893626+  0.076159i  VH=  577.705220+ -0.000000i  Eo=  -39.580049
n=6   sigX=  -32.555308              sigC=    0.861182+  0.281098i  sigXC=  -31.694126+  0.281098i  VH=  587.499558+ -0.000000i  Eo=  -39.404857
n=7   sigX=  -32.555308              sigC=    0.861182+  0.281098i  sigXC=  -31.694126+  0.281098i  VH=  587.499558+ -0.000000i  Eo=  -39.404857
n=8   sigX=  -21.658552              sigC=    6.285477+ -0.008566i  sigXC=  -15.373075+ -0.008566i  VH=  384.475699+ -0.000000i  Eo=  -19.386943
n=9   sigX=  -21.658552              sigC=    6.285477+ -0.008566i  sigXC=  -15.373075+ -0.008566i  VH=  384.475699+ -0.000000i  Eo=  -19.386943
n=10  sigX=  -21.517174              sigC=   10.640616+ -0.004593i  sigXC=  -10.876558+ -0.004593i  VH=  351.219396+ -0.000000i  Eo=  -18.188235
n=11  sigX=  -21.517174              sigC=   10.640616+ -0.004593i  sigXC=  -10.876558+ -0.004593i  VH=  351.219396+ -0.000000i  Eo=  -18.188235
n=12  sigX=  -17.468641              sigC=    0.166523+ -0.004523i  sigXC=  -17.302118+ -0.004523i  VH=  388.982882+  0.000000i  Eo=  -10.891408
n=13  sigX=  -17.468641              sigC=    0.166523+ -0.004523i  sigXC=  -17.302118+ -0.004523i  VH=  388.982882+  0.000000i  Eo=  -10.891408
n=14  sigX=  -18.260427              sigC=    3.361210+  0.003576i  sigXC=  -14.899217+  0.003576i  VH=  494.712009+ -0.000000i  Eo=   -7.880919
n=15  sigX=  -18.260427              sigC=    3.361210+  0.003576i  sigXC=  -14.899217+  0.003576i  VH=  494.712009+ -0.000000i  Eo=   -7.880919
n=16  sigX=  -18.111389              sigC=    3.251785+  0.003594i  sigXC=  -14.859604+  0.003594i  VH=  490.045753+  0.000000i  Eo=   -7.821581
n=17  sigX=  -18.111389              sigC=    3.251785+  0.003594i  sigXC=  -14.859604+  0.003594i  VH=  490.045753+  0.000000i  Eo=   -7.821581
n=18  sigX=  -15.676148              sigC=    1.965769+ -0.000612i  sigXC=  -13.710379+ -0.000612i  VH=  303.965296+  0.000000i  Eo=   -7.130428
n=19  sigX=  -15.676148              sigC=    1.965769+ -0.000612i  sigXC=  -13.710379+ -0.000612i  VH=  303.965296+  0.000000i  Eo=   -7.130428
n=20  sigX=  -17.827442              sigC=    4.652129+ -0.007386i  sigXC=  -13.175313+ -0.007386i  VH=  456.370240+  0.000000i  Eo=   -6.799255
n=21  sigX=  -17.827442              sigC=    4.652129+ -0.007386i  sigXC=  -13.175313+ -0.007386i  VH=  456.370240+  0.000000i  Eo=   -6.799255
n=22  sigX=  -17.717604              sigC=    4.463983+ -0.003310i  sigXC=  -13.253621+ -0.003310i  VH=  455.970378+ -0.000000i  Eo=   -6.718285
n=23  sigX=  -17.717604              sigC=    4.463983+ -0.003310i  sigXC=  -13.253621+ -0.003310i  VH=  455.970378+ -0.000000i  Eo=   -6.718285
n=24  sigX=  -16.504473              sigC=   12.074518+  0.024855i  sigXC=   -4.429955+  0.024855i  VH=  413.040369+  0.000000i  Eo=   -5.398968
n=25  sigX=  -16.504473              sigC=   12.074518+  0.024855i  sigXC=   -4.429955+  0.024855i  VH=  413.040369+  0.000000i  Eo=   -5.398968
n=26  sigX=  -11.141619              sigC=   -1.058490+ -0.003985i  sigXC=  -12.200110+ -0.003985i  VH=  427.900162+  0.000000i  Eo=   -2.591355
n=27  sigX=  -11.141619              sigC=   -1.058490+ -0.003985i  sigXC=  -12.200110+ -0.003985i  VH=  427.900162+  0.000000i  Eo=   -2.591355
n=28  sigX=  -11.069135              sigC=   -1.235553+ -0.006277i  sigXC=  -12.304688+ -0.006277i  VH=  425.738290+ -0.000000i  Eo=   -2.515375
n=29  sigX=  -11.069135              sigC=   -1.235553+ -0.006277i  sigXC=  -12.304688+ -0.006277i  VH=  425.738290+ -0.000000i  Eo=   -2.515375
n=30  sigX=  -11.160433              sigC=   -3.114429+  0.002905i  sigXC=  -14.274863+  0.002905i  VH=  401.268977+ -0.000001i  Eo=   -2.347811
n=31  sigX=  -11.160433              sigC=   -3.114429+  0.002905i  sigXC=  -14.274863+  0.002905i  VH=  401.268977+ -0.000001i  Eo=   -2.347811
n=32  sigX=  -11.165305              sigC=   -2.994740+  0.000521i  sigXC=  -14.160045+  0.000521i  VH=  399.590051+  0.000001i  Eo=   -2.339588
n=33  sigX=  -11.165305              sigC=   -2.994740+  0.000521i  sigXC=  -14.160045+  0.000521i  VH=  399.590051+  0.000001i  Eo=   -2.339588
n=34  sigX=   -6.224722              sigC=   -4.715151+  0.001587i  sigXC=  -10.939873+  0.001587i  VH=  432.544746+ -0.000000i  Eo=    1.083633
n=35  sigX=   -6.224722              sigC=   -4.715151+  0.001587i  sigXC=  -10.939873+  0.001587i  VH=  432.544746+ -0.000000i  Eo=    1.083633
n=36  sigX=   -5.792013              sigC=   -5.165293+ -0.000899i  sigXC=  -10.957306+ -0.000899i  VH=  339.340999+ -0.000000i  Eo=    3.734850
n=37  sigX=   -5.792013              sigC=   -5.165293+ -0.000899i  sigXC=  -10.957306+ -0.000899i  VH=  339.340999+ -0.000000i  Eo=    3.734850
n=38  sigX=   -3.881706              sigC=   -1.456285+ -0.008905i  sigXC=   -5.337991+ -0.008905i  VH=  154.913105+  0.000000i  Eo=    3.946919
n=39  sigX=   -3.881706              sigC=   -1.456285+ -0.008905i  sigXC=   -5.337991+ -0.008905i  VH=  154.913105+  0.000000i  Eo=    3.946919
n=40  sigX=   -2.444323              sigC=   -3.667300+  0.000134i  sigXC=   -6.111622+  0.000134i  VH=   49.630877+  0.000000i  Eo=    4.785055
n=41  sigX=   -2.444323              sigC=   -3.667300+  0.000134i  sigXC=   -6.111622+  0.000134i  VH=   49.630877+  0.000000i  Eo=    4.785055
n=42  sigX=   -5.852991              sigC=   -5.224950+  0.000620i  sigXC=  -11.077942+  0.000620i  VH=  360.768488+  0.000000i  Eo=    5.503172
n=43  sigX=   -5.852991              sigC=   -5.224950+  0.000620i  sigXC=  -11.077942+  0.000620i  VH=  360.768488+  0.000000i  Eo=    5.503172
n=44  sigX=   -5.849089              sigC=   -5.216355+ -0.003390i  sigXC=  -11.065444+ -0.003390i  VH=  359.221499+ -0.000000i  Eo=    5.579950
n=45  sigX=   -5.849089              sigC=   -5.216355+ -0.003390i  sigXC=  -11.065444+ -0.003390i  VH=  359.221499+ -0.000000i  Eo=    5.579950
