# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.28470249E+00  -9.76769329E+00  -4.82990806E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.55611118E+00   2.56236088E+00   1.00624970E+00
#    Nb          CH(vbm)          CH(cbm)             diff
     16  -5.80540984E+00  -5.38471585E+00   4.20693992E-01
     17  -5.96839751E+00  -5.43341709E+00   5.34980418E-01
     18  -6.13122252E+00  -5.53519382E+00   5.96028695E-01
     19  -6.29439476E+00  -5.60939881E+00   6.84995956E-01
     20  -6.46379266E+00  -5.69822385E+00   7.65568811E-01
     21  -6.54011316E+00  -5.79822060E+00   7.41892565E-01
     22  -6.62882706E+00  -5.90393514E+00   7.24891919E-01
     23  -6.73218795E+00  -5.97590593E+00   7.56282021E-01
     24  -6.86307520E+00  -6.06053949E+00   8.02535709E-01
     25  -6.98922027E+00  -6.21409203E+00   7.75128243E-01
     26  -7.11302568E+00  -6.36272524E+00   7.50300434E-01
     27  -7.21054402E+00  -6.57135276E+00   6.39191256E-01
     28  -7.30894829E+00  -6.76776954E+00   5.41178752E-01
     29  -7.36345826E+00  -6.82491603E+00   5.38542235E-01
     30  -7.41721337E+00  -6.88473278E+00   5.32480591E-01
     31  -7.47345697E+00  -6.92963198E+00   5.43824996E-01
     32  -7.52937947E+00  -6.97564138E+00   5.53738082E-01
     33  -7.56621112E+00  -7.01534163E+00   5.50869486E-01
     34  -7.60452715E+00  -7.05695488E+00   5.47572268E-01
     35  -7.64145230E+00  -7.09636207E+00   5.45090221E-01
     36  -7.67744849E+00  -7.13427764E+00   5.43170853E-01
     37  -7.73204441E+00  -7.18625105E+00   5.45793362E-01
     38  -7.78470849E+00  -7.23935334E+00   5.45355146E-01
     39  -7.82843584E+00  -7.29331716E+00   5.35118676E-01
# k =   0.000000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.41976819E+00  -8.80547805E+00   6.14290137E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.58897650E+00   1.96118018E+00   3.72203679E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -3.45154527E-01  -1.64020507E-01   1.81134020E-01
      2  -6.90293961E-01  -3.28041164E-01   3.62252797E-01
      3  -9.93682630E-01  -5.58556377E-01   4.35126253E-01
      4  -1.29708928E+00  -7.89073708E-01   5.08015575E-01
      5  -2.18307315E+00  -9.00221825E-01   1.28285132E+00
      6  -3.05823308E+00  -1.01678314E+00   2.04144994E+00
      7  -3.95809440E+00  -1.12115094E+00   2.83694346E+00
      8  -4.84515820E+00  -1.23173408E+00   3.61342413E+00
      9  -4.98081209E+00  -2.03723560E+00   2.94357650E+00
     10  -5.11634356E+00  -2.84275371E+00   2.27358984E+00
     11  -5.31626993E+00  -3.61655482E+00   1.69971511E+00
     12  -5.50147075E+00  -4.40933232E+00   1.09213844E+00
     13  -5.69680094E+00  -4.54760043E+00   1.14920051E+00
     14  -5.88088472E+00  -4.70041999E+00   1.18046473E+00
     15  -5.94952838E+00  -4.92143734E+00   1.02809104E+00
     16  -6.01817468E+00  -5.14246119E+00   8.75713484E-01
     17  -6.15441608E+00  -5.23283357E+00   9.21582512E-01
     18  -6.29626720E+00  -5.31915426E+00   9.77112941E-01
     19  -6.45128649E+00  -5.39596338E+00   1.05532311E+00
     20  -6.60113020E+00  -5.47652533E+00   1.12460487E+00
     21  -6.70043269E+00  -5.59761078E+00   1.10282191E+00
     22  -6.79979116E+00  -5.71871230E+00   1.08107886E+00
     23  -6.90318139E+00  -5.83733998E+00   1.06584141E+00
     24  -7.00666470E+00  -5.95595593E+00   1.05070877E+00
     25  -7.10055435E+00  -6.05330678E+00   1.04724757E+00
     26  -7.19493799E+00  -6.14960252E+00   1.04533547E+00
     27  -7.27955383E+00  -6.24079691E+00   1.03875692E+00
     28  -7.36581850E+00  -6.32868055E+00   1.03713794E+00
     29  -7.41234131E+00  -6.37264024E+00   1.03970107E+00
     30  -7.45889473E+00  -6.41660266E+00   1.04229208E+00
     31  -7.50689560E+00  -6.45856398E+00   1.04833162E+00
     32  -7.55490790E+00  -6.50052810E+00   1.05437981E+00
     33  -7.59285359E+00  -6.54861774E+00   1.04423585E+00
     34  -7.62805904E+00  -6.59274400E+00   1.03531504E+00
     35  -7.66231652E+00  -6.63550536E+00   1.02681116E+00
     36  -7.69837698E+00  -6.68086619E+00   1.01751079E+00
     37  -7.74277172E+00  -6.73295193E+00   1.00981979E+00
     38  -7.78641605E+00  -6.79151187E+00   9.94904180E-01
     39  -7.83079169E+00  -6.84429787E+00   9.86493816E-01
# k =   0.500000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -9.60730681E+00  -9.20232243E+00   4.04984378E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.78066410E+00   1.90849098E+00   1.27826882E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.90480571E-01  -2.49059706E-01   4.14208655E-02
      2  -5.89762799E-01  -4.87676957E-01   1.02085842E-01
      3  -8.53555186E-01  -7.32766834E-01   1.20788352E-01
      4  -1.11730554E+00  -9.77723904E-01   1.39581636E-01
      5  -1.43457581E+00  -1.08760475E+00   3.46971056E-01
      6  -1.70199322E+00  -1.21960815E+00   4.82385070E-01
      7  -3.26423075E+00  -1.34665153E+00   1.91757922E+00
      8  -4.86123713E+00  -1.45701110E+00   3.40422603E+00
      9  -4.97309602E+00  -2.83788683E+00   2.13520918E+00
     10  -5.07626156E+00  -4.28382870E+00   7.92432859E-01
     11  -5.23564373E+00  -4.42007532E+00   8.15568415E-01
     12  -5.37520913E+00  -4.62237746E+00   7.52831674E-01
     13  -5.50780595E+00  -4.83221040E+00   6.75595546E-01
     14  -5.63331397E+00  -5.03503398E+00   5.98279989E-01
     15  -5.72054095E+00  -5.20563614E+00   5.14904819E-01
     16  -5.80594484E+00  -5.38508752E+00   4.20857319E-01
     17  -5.95850860E+00  -5.43378540E+00   5.24723194E-01
     18  -6.11035441E+00  -5.53558291E+00   5.74771498E-01
     19  -6.28673224E+00  -5.60979554E+00   6.76936707E-01
     20  -6.46433224E+00  -5.69863493E+00   7.65697307E-01
     21  -6.54064558E+00  -5.79860472E+00   7.42040861E-01
     22  -6.62941913E+00  -5.90429052E+00   7.25128611E-01
     23  -6.73278528E+00  -5.97623695E+00   7.56548330E-01
     24  -6.86370651E+00  -6.06084834E+00   8.02858168E-01
     25  -6.99047585E+00  -6.21002454E+00   7.80451309E-01
     26  -7.11440557E+00  -6.35751209E+00   7.56893483E-01
     27  -7.21282068E+00  -6.55868337E+00   6.54137316E-01
     28  -7.30964838E+00  -6.76823177E+00   5.41416615E-01
     29  -7.36417215E+00  -6.82541762E+00   5.38754528E-01
     30  -7.41794441E+00  -6.88523204E+00   5.32712367E-01
     31  -7.47420065E+00  -6.93012869E+00   5.44071961E-01
     32  -7.53013969E+00  -6.97617468E+00   5.53965011E-01
     33  -7.56704386E+00  -7.01603081E+00   5.51013050E-01
     34  -7.60458449E+00  -7.05533602E+00   5.49248471E-01
     35  -7.64214977E+00  -7.09656236E+00   5.45587410E-01
     36  -7.67825404E+00  -7.13479054E+00   5.43463501E-01
     37  -7.73127955E+00  -7.18676184E+00   5.44517706E-01
     38  -7.78508399E+00  -7.23987040E+00   5.45213596E-01
     39  -7.82664271E+00  -7.29383145E+00   5.32811261E-01
