# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.07678071E+01  -9.62408438E+00   1.14372274E+00
# Error est. for CH(vbm) CH(cbm) diff =   1.83628013E-02   1.51233247E-02  -3.23947667E-03
#    Nb          CH(vbm)          CH(cbm)             diff
     62  -1.07128719E+01  -9.58227896E+00   1.13059291E+00
     63  -1.07144049E+01  -9.58342790E+00   1.13097702E+00
     64  -1.07159868E+01  -9.58458245E+00   1.13140436E+00
     65  -1.07176462E+01  -9.58577459E+00   1.13187160E+00
     66  -1.07192226E+01  -9.58697667E+00   1.13224593E+00
     67  -1.07209547E+01  -9.58816289E+00   1.13279185E+00
     68  -1.07226259E+01  -9.58934968E+00   1.13327623E+00
     69  -1.07240135E+01  -9.59034234E+00   1.13367114E+00
     70  -1.07253383E+01  -9.59129872E+00   1.13403955E+00
     71  -1.07264097E+01  -9.59211089E+00   1.13429881E+00
     72  -1.07274657E+01  -9.59290823E+00   1.13455747E+00
     73  -1.07286281E+01  -9.59373813E+00   1.13488994E+00
     74  -1.07297579E+01  -9.59456947E+00   1.13518846E+00
     75  -1.07304713E+01  -9.59507247E+00   1.13539886E+00
     76  -1.07311801E+01  -9.59557914E+00   1.13560095E+00
     77  -1.07325017E+01  -9.59651021E+00   1.13599145E+00
     78  -1.07338135E+01  -9.59743211E+00   1.13638138E+00
     79  -1.07345856E+01  -9.59801103E+00   1.13657456E+00
     80  -1.07353914E+01  -9.59857514E+00   1.13681624E+00
     81  -1.07362852E+01  -9.59922110E+00   1.13706411E+00
     82  -1.07371838E+01  -9.59986132E+00   1.13732250E+00
     83  -1.07377720E+01  -9.60028022E+00   1.13749178E+00
     84  -1.07383788E+01  -9.60069291E+00   1.13768588E+00
     85  -1.07389426E+01  -9.60107134E+00   1.13787128E+00
     86  -1.07395117E+01  -9.60146090E+00   1.13805082E+00
     87  -1.07402467E+01  -9.60198926E+00   1.13825745E+00
     88  -1.07409930E+01  -9.60251350E+00   1.13847955E+00
     89  -1.07415814E+01  -9.60296204E+00   1.13861941E+00
     90  -1.07421836E+01  -9.60340728E+00   1.13877633E+00
     91  -1.07427069E+01  -9.60376711E+00   1.13893974E+00
     92  -1.07432265E+01  -9.60412112E+00   1.13910535E+00
     93  -1.07435500E+01  -9.60438242E+00   1.13916760E+00
     94  -1.07438703E+01  -9.60464298E+00   1.13922737E+00
     95  -1.07442702E+01  -9.60492604E+00   1.13934416E+00
     96  -1.07446743E+01  -9.60521128E+00   1.13946305E+00
     97  -1.07451468E+01  -9.60554798E+00   1.13959883E+00
     98  -1.07456179E+01  -9.60589100E+00   1.13972690E+00
     99  -1.07459976E+01  -9.60618464E+00   1.13981293E+00
    100  -1.07463849E+01  -9.60649105E+00   1.13989390E+00
    101  -1.07466358E+01  -9.60669163E+00   1.13994418E+00
    102  -1.07468804E+01  -9.60689192E+00   1.13998852E+00
    103  -1.07471867E+01  -9.60712485E+00   1.14006185E+00
    104  -1.07475021E+01  -9.60736147E+00   1.14014063E+00
    105  -1.07477177E+01  -9.60752754E+00   1.14019020E+00
    106  -1.07479357E+01  -9.60769496E+00   1.14024070E+00
    107  -1.07481304E+01  -9.60785239E+00   1.14027800E+00
    108  -1.07483259E+01  -9.60801416E+00   1.14031173E+00
    109  -1.07485013E+01  -9.60815446E+00   1.14034681E+00
    110  -1.07486764E+01  -9.60829696E+00   1.14037943E+00
    111  -1.07488879E+01  -9.60847304E+00   1.14041482E+00
    112  -1.07490983E+01  -9.60865132E+00   1.14044701E+00
    113  -1.07492120E+01  -9.60875573E+00   1.14045631E+00
    114  -1.07493286E+01  -9.60886014E+00   1.14046850E+00
    115  -1.07494443E+01  -9.60896105E+00   1.14048327E+00
# k =  -0.000000  -0.000000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.07379963E+01  -9.99689689E+00   7.41099418E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.72796169E-02   1.51620100E-02  -2.11760693E-03
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.81219564E-01  -2.58172440E-01   2.30471242E-02
      2  -5.76782424E-01  -4.99035481E-01   7.77469427E-02
      3  -8.51351184E-01  -7.35267747E-01   1.16083437E-01
      4  -1.11224882E+00  -9.87031802E-01   1.25217022E-01
      5  -1.43421858E+00  -1.09342749E+00   3.40791090E-01
      6  -1.73449985E+00  -1.21835613E+00   5.16143724E-01
      7  -3.30987024E+00  -1.33414744E+00   1.97572281E+00
      8  -4.83586974E+00  -1.47974951E+00   3.35612024E+00
      9  -4.93996885E+00  -2.94226026E+00   1.99770859E+00
     10  -5.04473583E+00  -4.39946302E+00   6.45272819E-01
     11  -5.19547421E+00  -4.52675438E+00   6.68719826E-01
     12  -5.32930456E+00  -4.66896013E+00   6.60344435E-01
     13  -5.48199182E+00  -4.83243961E+00   6.49552211E-01
     14  -5.63068847E+00  -5.00601996E+00   6.24668502E-01
     15  -5.71422698E+00  -5.20784886E+00   5.06378122E-01
     16  -5.79918149E+00  -5.40895112E+00   3.90230372E-01
     17  -6.86466382E+00  -6.60838653E+00   2.56277291E-01
     18  -8.18630877E+00  -7.74106725E+00   4.45241517E-01
     19  -8.69471250E+00  -8.15208817E+00   5.42624334E-01
     20  -9.14825029E+00  -8.53241578E+00   6.15834512E-01
     21  -9.43173618E+00  -8.82504293E+00   6.06693254E-01
     22  -9.70996154E+00  -9.09352735E+00   6.16434182E-01
     23  -9.83923542E+00  -9.20217032E+00   6.37065100E-01
     24  -9.97092378E+00  -9.31850268E+00   6.52421098E-01
     25  -1.00660755E+01  -9.39847963E+00   6.67595903E-01
     26  -1.01554706E+01  -9.48340034E+00   6.72070265E-01
     27  -1.02270080E+01  -9.53756049E+00   6.89447548E-01
     28  -1.02962690E+01  -9.59477634E+00   7.01492689E-01
     29  -1.03474309E+01  -9.63994191E+00   7.07489009E-01
     30  -1.03987821E+01  -9.68467592E+00   7.14106179E-01
     31  -1.04318242E+01  -9.71330980E+00   7.18514385E-01
     32  -1.04618977E+01  -9.73948030E+00   7.22417361E-01
     33  -1.04823268E+01  -9.75775846E+00   7.24568338E-01
     34  -1.05023489E+01  -9.78014105E+00   7.22207866E-01
     35  -1.05248950E+01  -9.80135400E+00   7.23540982E-01
     36  -1.05475011E+01  -9.82188699E+00   7.25614123E-01
     37  -1.05612634E+01  -9.83600094E+00   7.25262469E-01
     38  -1.05748925E+01  -9.84904422E+00   7.25848241E-01
     39  -1.05836641E+01  -9.85826899E+00   7.25395130E-01
     40  -1.05923013E+01  -9.86706154E+00   7.25239710E-01
     41  -1.06018693E+01  -9.87622593E+00   7.25643385E-01
     42  -1.06115420E+01  -9.88529239E+00   7.26249648E-01
     43  -1.06168143E+01  -9.89040347E+00   7.26410828E-01
     44  -1.06221195E+01  -9.89529254E+00   7.26826929E-01
     45  -1.06303156E+01  -9.90247105E+00   7.27844504E-01
     46  -1.06378771E+01  -9.90979139E+00   7.28085737E-01
     47  -1.06420078E+01  -9.91357892E+00   7.28428851E-01
     48  -1.06462836E+01  -9.91734220E+00   7.28941399E-01
     49  -1.06506837E+01  -9.92140269E+00   7.29281045E-01
     50  -1.06551963E+01  -9.92544361E+00   7.29752666E-01
     51  -1.06588209E+01  -9.92880933E+00   7.30011604E-01
     52  -1.06623856E+01  -9.93200555E+00   7.30380046E-01
     53  -1.06653126E+01  -9.93461029E+00   7.30702293E-01
     54  -1.06683966E+01  -9.93732395E+00   7.31072671E-01
     55  -1.06709614E+01  -9.93949239E+00   7.31468971E-01
     56  -1.06735175E+01  -9.94169493E+00   7.31822603E-01
     57  -1.06759451E+01  -9.94377369E+00   7.32171454E-01
     58  -1.06783744E+01  -9.94588163E+00   7.32492792E-01
     59  -1.06803181E+01  -9.94750655E+00   7.32811523E-01
     60  -1.06822942E+01  -9.94910352E+00   7.33190686E-01
     61  -1.06846882E+01  -9.95119714E+00   7.33491087E-01
     62  -1.06871338E+01  -9.95335703E+00   7.33776752E-01
     63  -1.06885165E+01  -9.95454439E+00   7.33972060E-01
     64  -1.06899261E+01  -9.95577097E+00   7.34155166E-01
     65  -1.06914295E+01  -9.95701943E+00   7.34410074E-01
     66  -1.06928431E+01  -9.95831780E+00   7.34525262E-01
     67  -1.06943502E+01  -9.95963200E+00   7.34718238E-01
     68  -1.06958547E+01  -9.96092376E+00   7.34930982E-01
     69  -1.06971304E+01  -9.96197604E+00   7.35154346E-01
     70  -1.06983799E+01  -9.96302165E+00   7.35358295E-01
     71  -1.06993690E+01  -9.96387394E+00   7.35495060E-01
     72  -1.07003575E+01  -9.96472446E+00   7.35633071E-01
     73  -1.07014339E+01  -9.96560047E+00   7.35833415E-01
     74  -1.07025089E+01  -9.96646028E+00   7.36048638E-01
     75  -1.07031917E+01  -9.96700307E+00   7.36188658E-01
     76  -1.07038507E+01  -9.96755944E+00   7.36291223E-01
     77  -1.07050720E+01  -9.96855866E+00   7.36513305E-01
     78  -1.07062551E+01  -9.96956101E+00   7.36694049E-01
     79  -1.07069663E+01  -9.97018095E+00   7.36785345E-01
     80  -1.07077290E+01  -9.97077834E+00   7.36950650E-01
     81  -1.07085671E+01  -9.97146338E+00   7.37103685E-01
     82  -1.07093886E+01  -9.97214756E+00   7.37241027E-01
     83  -1.07099254E+01  -9.97260375E+00   7.37321700E-01
     84  -1.07104709E+01  -9.97306450E+00   7.37406348E-01
     85  -1.07109784E+01  -9.97348753E+00   7.37490906E-01
     86  -1.07114978E+01  -9.97390898E+00   7.37588820E-01
     87  -1.07121592E+01  -9.97448681E+00   7.37672432E-01
     88  -1.07128283E+01  -9.97505312E+00   7.37775229E-01
     89  -1.07133795E+01  -9.97550818E+00   7.37871331E-01
     90  -1.07139282E+01  -9.97596896E+00   7.37959199E-01
     91  -1.07144225E+01  -9.97636766E+00   7.38054799E-01
     92  -1.07149064E+01  -9.97676545E+00   7.38140958E-01
     93  -1.07152113E+01  -9.97703741E+00   7.38173890E-01
     94  -1.07155137E+01  -9.97730145E+00   7.38212264E-01
     95  -1.07158889E+01  -9.97760833E+00   7.38280552E-01
     96  -1.07162602E+01  -9.97791805E+00   7.38342181E-01
     97  -1.07167015E+01  -9.97827650E+00   7.38425006E-01
     98  -1.07171421E+01  -9.97863312E+00   7.38508944E-01
     99  -1.07175004E+01  -9.97893287E+00   7.38567549E-01
    100  -1.07178509E+01  -9.97923174E+00   7.38619119E-01
    101  -1.07180821E+01  -9.97942933E+00   7.38652727E-01
    102  -1.07183163E+01  -9.97962943E+00   7.38686841E-01
    103  -1.07186038E+01  -9.97987913E+00   7.38724676E-01
    104  -1.07188890E+01  -9.98013121E+00   7.38757833E-01
    105  -1.07190897E+01  -9.98030173E+00   7.38787961E-01
    106  -1.07192924E+01  -9.98046897E+00   7.38823418E-01
    107  -1.07194771E+01  -9.98063328E+00   7.38843790E-01
    108  -1.07196670E+01  -9.98079603E+00   7.38870977E-01
    109  -1.07198264E+01  -9.98093572E+00   7.38890691E-01
    110  -1.07199878E+01  -9.98107597E+00   7.38911878E-01
    111  -1.07201947E+01  -9.98125576E+00   7.38938898E-01
    112  -1.07203930E+01  -9.98143335E+00   7.38959656E-01
    113  -1.07205020E+01  -9.98153637E+00   7.38965585E-01
    114  -1.07206109E+01  -9.98163766E+00   7.38973220E-01
    115  -1.07207167E+01  -9.98173488E+00   7.38981811E-01
# k =   0.000000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.01439672E+01  -8.86943821E+00   1.27452898E+00
# Error est. for CH(vbm) CH(cbm) diff =   1.53793482E-02   1.24899392E-02  -2.88940894E-03
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -3.40442175E-01  -1.66626083E-01   1.73816092E-01
      2  -6.80981245E-01  -3.33101809E-01   3.47879436E-01
      3  -9.77147011E-01  -5.66044989E-01   4.11102022E-01
      4  -1.27329157E+00  -7.99120040E-01   4.74171528E-01
      5  -2.15849720E+00  -9.10694528E-01   1.24780267E+00
      6  -3.03873240E+00  -1.02467373E+00   2.01405867E+00
      7  -3.92255808E+00  -1.13688174E+00   2.78567634E+00
      8  -4.81033937E+00  -1.24718392E+00   3.56315544E+00
      9  -4.94815224E+00  -2.05272798E+00   2.89542426E+00
     10  -5.08619924E+00  -2.85829265E+00   2.22790659E+00
     11  -5.29371922E+00  -3.62415671E+00   1.66956251E+00
     12  -5.48591850E+00  -4.40962219E+00   1.07629630E+00
     13  -5.66902990E+00  -4.56417808E+00   1.10485182E+00
     14  -5.85386537E+00  -4.71675405E+00   1.13711131E+00
     15  -5.92712035E+00  -4.93996703E+00   9.87153323E-01
     16  -6.00127196E+00  -5.16263833E+00   8.38633625E-01
     17  -7.07496448E+00  -6.26402601E+00   8.10938471E-01
     18  -8.07557306E+00  -7.13038257E+00   9.45190494E-01
     19  -8.44787912E+00  -7.46252268E+00   9.85356436E-01
     20  -8.80406611E+00  -7.74373169E+00   1.06033441E+00
     21  -9.04834885E+00  -7.96280023E+00   1.08554861E+00
     22  -9.29285321E+00  -8.18294477E+00   1.10990844E+00
     23  -9.39586079E+00  -8.27315557E+00   1.12270522E+00
     24  -9.49417406E+00  -8.36435523E+00   1.12981883E+00
     25  -9.57220837E+00  -8.42632505E+00   1.14588332E+00
     26  -9.64935158E+00  -8.48855809E+00   1.16079350E+00
     27  -9.70728142E+00  -8.53449604E+00   1.17278538E+00
     28  -9.76713848E+00  -8.58127613E+00   1.18586235E+00
     29  -9.80909983E+00  -8.61261329E+00   1.19648654E+00
     30  -9.85029894E+00  -8.64416065E+00   1.20613829E+00
     31  -9.87797561E+00  -8.66395089E+00   1.21402473E+00
     32  -9.90584085E+00  -8.68520612E+00   1.22063473E+00
     33  -9.92309306E+00  -8.69898604E+00   1.22410702E+00
     34  -9.94136542E+00  -8.71342375E+00   1.22794167E+00
     35  -9.96024576E+00  -8.72808504E+00   1.23216072E+00
     36  -9.97878008E+00  -8.74331236E+00   1.23546772E+00
     37  -9.99074136E+00  -8.75279470E+00   1.23794666E+00
     38  -1.00022535E+01  -8.76205656E+00   1.24019698E+00
     39  -1.00099202E+01  -8.76812257E+00   1.24179759E+00
     40  -1.00172510E+01  -8.77409949E+00   1.24315150E+00
     41  -1.00253334E+01  -8.78067906E+00   1.24465433E+00
     42  -1.00337325E+01  -8.78710196E+00   1.24663049E+00
     43  -1.00383724E+01  -8.79079527E+00   1.24757716E+00
     44  -1.00430582E+01  -8.79450379E+00   1.24855441E+00
     45  -1.00495197E+01  -8.79938815E+00   1.25013151E+00
     46  -1.00560453E+01  -8.80429084E+00   1.25175446E+00
     47  -1.00596453E+01  -8.80693942E+00   1.25270587E+00
     48  -1.00632099E+01  -8.80955804E+00   1.25365190E+00
     49  -1.00672168E+01  -8.81259591E+00   1.25462091E+00
     50  -1.00711099E+01  -8.81561699E+00   1.25549296E+00
     51  -1.00742385E+01  -8.81782917E+00   1.25640929E+00
     52  -1.00772695E+01  -8.82003575E+00   1.25723372E+00
     53  -1.00799120E+01  -8.82207779E+00   1.25783419E+00
     54  -1.00826335E+01  -8.82416028E+00   1.25847319E+00
     55  -1.00848297E+01  -8.82574657E+00   1.25908316E+00
     56  -1.00870737E+01  -8.82736430E+00   1.25970939E+00
     57  -1.00892008E+01  -8.82893758E+00   1.26026317E+00
     58  -1.00912862E+01  -8.83054757E+00   1.26073864E+00
     59  -1.00929800E+01  -8.83170703E+00   1.26127293E+00
     60  -1.00946058E+01  -8.83287584E+00   1.26172998E+00
     61  -1.00967059E+01  -8.83436751E+00   1.26233841E+00
     62  -1.00988682E+01  -8.83588744E+00   1.26298075E+00
     63  -1.01001036E+01  -8.83678508E+00   1.26331854E+00
     64  -1.01013608E+01  -8.83769055E+00   1.26367024E+00
     65  -1.01026629E+01  -8.83863672E+00   1.26402620E+00
     66  -1.01039253E+01  -8.83955471E+00   1.26437062E+00
     67  -1.01052666E+01  -8.84046566E+00   1.26480090E+00
     68  -1.01066162E+01  -8.84142019E+00   1.26519604E+00
     69  -1.01077429E+01  -8.84219687E+00   1.26554601E+00
     70  -1.01088268E+01  -8.84296874E+00   1.26585810E+00
     71  -1.01096989E+01  -8.84359016E+00   1.26610874E+00
     72  -1.01105717E+01  -8.84422578E+00   1.26634594E+00
     73  -1.01115221E+01  -8.84487049E+00   1.26665165E+00
     74  -1.01124439E+01  -8.84551894E+00   1.26692498E+00
     75  -1.01130287E+01  -8.84591214E+00   1.26711654E+00
     76  -1.01136076E+01  -8.84631247E+00   1.26729516E+00
     77  -1.01146695E+01  -8.84704535E+00   1.26762410E+00
     78  -1.01157144E+01  -8.84775278E+00   1.26796163E+00
     79  -1.01163655E+01  -8.84820679E+00   1.26815875E+00
     80  -1.01170253E+01  -8.84866168E+00   1.26836363E+00
     81  -1.01177587E+01  -8.84916880E+00   1.26858985E+00
     82  -1.01184931E+01  -8.84967685E+00   1.26881628E+00
     83  -1.01189666E+01  -8.85000940E+00   1.26895723E+00
     84  -1.01194543E+01  -8.85034347E+00   1.26911083E+00
     85  -1.01199031E+01  -8.85064921E+00   1.26925392E+00
     86  -1.01203611E+01  -8.85095324E+00   1.26940781E+00
     87  -1.01209469E+01  -8.85136449E+00   1.26958243E+00
     88  -1.01215377E+01  -8.85177132E+00   1.26976634E+00
     89  -1.01220234E+01  -8.85211865E+00   1.26990477E+00
     90  -1.01225126E+01  -8.85246811E+00   1.27004452E+00
     91  -1.01229378E+01  -8.85274780E+00   1.27018999E+00
     92  -1.01233631E+01  -8.85303283E+00   1.27033027E+00
     93  -1.01236382E+01  -8.85324259E+00   1.27039562E+00
     94  -1.01239091E+01  -8.85344717E+00   1.27046191E+00
     95  -1.01242427E+01  -8.85367073E+00   1.27057199E+00
     96  -1.01245769E+01  -8.85389372E+00   1.27068313E+00
     97  -1.01249694E+01  -8.85416638E+00   1.27080299E+00
     98  -1.01253611E+01  -8.85443734E+00   1.27092371E+00
     99  -1.01256896E+01  -8.85467137E+00   1.27101823E+00
    100  -1.01260138E+01  -8.85490877E+00   1.27110499E+00
    101  -1.01262286E+01  -8.85507057E+00   1.27115802E+00
    102  -1.01264426E+01  -8.85523702E+00   1.27120557E+00
    103  -1.01266994E+01  -8.85543090E+00   1.27126853E+00
    104  -1.01269612E+01  -8.85562722E+00   1.27133396E+00
    105  -1.01271406E+01  -8.85576223E+00   1.27137840E+00
    106  -1.01273201E+01  -8.85589840E+00   1.27142170E+00
    107  -1.01274859E+01  -8.85603073E+00   1.27145517E+00
    108  -1.01276578E+01  -8.85616155E+00   1.27149621E+00
    109  -1.01277992E+01  -8.85628116E+00   1.27151808E+00
    110  -1.01279463E+01  -8.85639994E+00   1.27154638E+00
    111  -1.01281188E+01  -8.85654526E+00   1.27157350E+00
    112  -1.01282965E+01  -8.85668655E+00   1.27160996E+00
    113  -1.01283938E+01  -8.85677470E+00   1.27161906E+00
    114  -1.01284909E+01  -8.85686383E+00   1.27162712E+00
    115  -1.01285878E+01  -8.85694827E+00   1.27163957E+00
# k =   0.500000   0.500000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.06205830E+01  -9.82642719E+00   7.94155777E-01
# Error est. for CH(vbm) CH(cbm) diff =   1.70041122E-02   1.50571510E-02  -1.94696120E-03
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.83643367E-01  -2.58631895E-01   2.50114720E-02
      2  -5.79736383E-01  -4.99971285E-01   7.97650982E-02
      3  -8.50838593E-01  -7.35986810E-01   1.14851783E-01
      4  -1.10781352E+00  -9.87431711E-01   1.20381806E-01
      5  -1.43081084E+00  -1.09458083E+00   3.36230010E-01
      6  -1.70836428E+00  -1.22646022E+00   4.81904061E-01
      7  -3.33760409E+00  -1.32971109E+00   2.00789300E+00
      8  -4.83359237E+00  -1.48243922E+00   3.35115315E+00
      9  -4.93754976E+00  -2.94453335E+00   1.99301641E+00
     10  -5.04279023E+00  -4.40114119E+00   6.41649046E-01
     11  -5.19258975E+00  -4.52948575E+00   6.63104002E-01
     12  -5.35259385E+00  -4.65000497E+00   7.02588884E-01
     13  -5.49314391E+00  -4.82546478E+00   6.67679129E-01
     14  -5.62935516E+00  -5.01041385E+00   6.18941306E-01
     15  -5.71392680E+00  -5.21252850E+00   5.01398302E-01
     16  -5.79850930E+00  -5.41322472E+00   3.85284587E-01
     17  -6.90196102E+00  -6.53290055E+00   3.69060466E-01
     18  -8.09265774E+00  -7.59231622E+00   5.00341519E-01
     19  -8.57018670E+00  -7.99436793E+00   5.75818770E-01
     20  -9.02602723E+00  -8.36841039E+00   6.57616838E-01
     21  -9.33850664E+00  -8.66161693E+00   6.76889710E-01
     22  -9.60929747E+00  -8.91728808E+00   6.92009392E-01
     23  -9.73515133E+00  -9.01939787E+00   7.15753465E-01
     24  -9.85369825E+00  -9.13623583E+00   7.17462423E-01
     25  -9.94888339E+00  -9.22210292E+00   7.26780469E-01
     26  -1.00434311E+01  -9.31194003E+00   7.31491046E-01
     27  -1.01128582E+01  -9.36815090E+00   7.44707297E-01
     28  -1.01818809E+01  -9.42824398E+00   7.53636922E-01
     29  -1.02298489E+01  -9.47123492E+00   7.58613958E-01
     30  -1.02795686E+01  -9.51408286E+00   7.65485697E-01
     31  -1.03131411E+01  -9.54232281E+00   7.70818245E-01
     32  -1.03436424E+01  -9.56962106E+00   7.74021323E-01
     33  -1.03647420E+01  -9.58827714E+00   7.76464901E-01
     34  -1.03857836E+01  -9.61027229E+00   7.75511273E-01
     35  -1.04080917E+01  -9.63126121E+00   7.76830444E-01
     36  -1.04299708E+01  -9.65245158E+00   7.77519234E-01
     37  -1.04439288E+01  -9.66641994E+00   7.77508850E-01
     38  -1.04580070E+01  -9.67941744E+00   7.78589598E-01
     39  -1.04667843E+01  -9.68833689E+00   7.78447446E-01
     40  -1.04752045E+01  -9.69700336E+00   7.78201167E-01
     41  -1.04848051E+01  -9.70596808E+00   7.78837030E-01
     42  -1.04945296E+01  -9.71511303E+00   7.79416620E-01
     43  -1.04999292E+01  -9.72014901E+00   7.79780205E-01
     44  -1.05053250E+01  -9.72513798E+00   7.80187027E-01
     45  -1.05131945E+01  -9.73229480E+00   7.80899737E-01
     46  -1.05206407E+01  -9.73952289E+00   7.81117771E-01
     47  -1.05247723E+01  -9.74309589E+00   7.81676417E-01
     48  -1.05288705E+01  -9.74686622E+00   7.82004240E-01
     49  -1.05334172E+01  -9.75098269E+00   7.82434509E-01
     50  -1.05380849E+01  -9.75508063E+00   7.83004219E-01
     51  -1.05417652E+01  -9.75838750E+00   7.83377719E-01
     52  -1.05452995E+01  -9.76159973E+00   7.83699740E-01
     53  -1.05483009E+01  -9.76426789E+00   7.84033032E-01
     54  -1.05513679E+01  -9.76702325E+00   7.84344678E-01
