HloModule jit__tau_kernel, entry_computation_layout={(c128[1000,2,480,60]{3,2,1,0}, c128[1000,60,2,480]{3,2,1,0}, c128[1000,60,2,480]{3,2,1,0}, c128[1000,2,480,60]{3,2,1,0}, f64[1000,60]{1,0}, /*index=5*/pred[1000,60]{1,0}, c128[1000,480,480]{2,1,0}, f64[1000,480,480]{2,1,0}, pred[1000,480,480]{2,1,0}, f64[], /*index=10*/f64[], c128[], c128[60,60]{1,0})->(c128[1000,60,60]{2,1,0}, c128[1000,60,60]{2,1,0})}, allow_spmd_sharding_propagation_to_parameters={false,false,false,false,false,true,false,false,false,true,true,true,true}, allow_spmd_sharding_propagation_to_output={true,true}, num_partitions=4

%region_0.120 (Arg_0.121: c128[], Arg_1.122: c128[]) -> c128[] {
  %Arg_0.121 = c128[] parameter(0), metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/reduce_scatter"}
  %Arg_1.122 = c128[] parameter(1), metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/reduce_scatter"}
  ROOT %add.123 = c128[] add(%Arg_0.121, %Arg_1.122), metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/add" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=411}
  %constant.8 = f64[] constant(0), sharding={replicated}
  %broadcast.19 = f64[1000,480,480]{2,1,0} broadcast(%constant.8), dimensions={}, sharding={devices=[1,2,2]<=[4]}
  %compare.3 = pred[1000,480,480]{2,1,0} compare(%imag.4, %broadcast.19), direction=EQ, sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=515}
  %sine.1 = f64[1000,480,480]{2,1,0} sine(%imag.4), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=515}
  %multiply.16 = f64[1000,480,480]{2,1,0} multiply(%exponential.3, %sine.1), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=515}
  %multiply.17 = f64[1000,480,480]{2,1,0} multiply(%multiply.16, %exponential.3), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=515}
  %multiply.18 = f64[1000,480,480]{2,1,0} multiply(%exponential.2, %sine.1), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=515}
  %select.7 = f64[1000,480,480]{2,1,0} select(%compare.2, %multiply.17, %multiply.18), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=515}
  %select.8 = f64[1000,480,480]{2,1,0} select(%compare.3, %broadcast.19, %select.7), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=515}
  %complex.3 = c128[1000,480,480]{2,1,0} complex(%select.6, %select.8), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/exp" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=515}
  %multiply.19 = c128[1000,480,480]{2,1,0} multiply(%Arg_6.7, %complex.3), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=516}
  %constant.12 = c128[] constant((0, 0)), sharding={replicated}
  %broadcast.20 = c128[1000,480,480]{2,1,0} broadcast(%constant.12), dimensions={}, sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/jit(_where)/broadcast_in_dim" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/minimax_screening.py" source_line=367}
  %select.9 = c128[1000,480,480]{2,1,0} select(%Arg_8.9, %multiply.19, %broadcast.20), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/jit(_where)/select_n" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/minimax_screening.py" source_line=367}
  %copy.6 = c128[1000,480,480]{2,1,0} copy(%select.9), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_build_tau_operands)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=517}
  %reshape.6 = c128[10,10,10,480,480]{4,3,2,1,0} reshape(%copy.6), sharding={devices=[1,1,1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/reshape" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=296}
  %copy.5 = c128[10,10,10,480,480]{4,3,2,1,0} copy(%reshape.6), sharding={devices=[1,1,1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=295}
  %custom-call.8 = c128[10,10,10,480,480]{4,3,2,1,0} custom-call(%copy.5), custom_call_target="CustomSPMDPartitioning", api_version=API_VERSION_STATUS_RETURNING, sharding={devices=[1,1,1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/custom_partitioning" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=159}, backend_config="140454761527296"
  %custom-call.9 = c128[10,10,10,480,480]{4,3,2,1,0} custom-call(%custom-call.8), custom_call_target="CustomSPMDPartitioning", api_version=API_VERSION_STATUS_RETURNING, sharding={devices=[1,1,1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/custom_partitioning" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=159}, backend_config="140454761527680"
  %custom-call.10 = c128[10,10,10,480,480]{4,3,2,1,0} custom-call(%custom-call.9), custom_call_target="CustomSPMDPartitioning", api_version=API_VERSION_STATUS_RETURNING, sharding={devices=[1,1,1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/custom_partitioning" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=159}, backend_config="140454761527920"
  %reshape.8 = c128[1000,480,480]{2,1,0} reshape(%custom-call.10), sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=477}
  %broadcast.22 = c128[1000,2,480,2,480]{4,3,2,1,0} broadcast(%reshape.8), dimensions={0,2,4}, sharding={devices=[1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=477}
  %multiply.20 = c128[1000,2,480,2,480]{4,3,2,1,0} multiply(%reshape.5, %broadcast.22), sharding={devices=[1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=477}
  %constant.10 = c128[] constant((-0.031622776601683791, 0)), sharding={replicated}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/convert_element_type" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=477}
  %broadcast.23 = c128[1000,2,480,2,480]{4,3,2,1,0} broadcast(%constant.10), dimensions={}, sharding={devices=[1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=477}
  %multiply.21 = c128[1000,2,480,2,480]{4,3,2,1,0} multiply(%multiply.20, %broadcast.23), sharding={devices=[1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/mul" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=477}
  %reshape.9 = c128[10,10,10,2,480,2,480]{6,5,4,3,2,1,0} reshape(%multiply.21), sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/reshape" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=296}
  %copy.4 = c128[10,10,10,2,480,2,480]{6,5,4,3,2,1,0} copy(%reshape.9), sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=295}
  %custom-call.12 = c128[10,10,10,2,480,2,480]{6,5,4,3,2,1,0} custom-call(%copy.4), custom_call_target="CustomSPMDPartitioning", api_version=API_VERSION_STATUS_RETURNING, sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/custom_partitioning" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=159}, backend_config="140454761528736"
  %custom-call.13 = c128[10,10,10,2,480,2,480]{6,5,4,3,2,1,0} custom-call(%custom-call.12), custom_call_target="CustomSPMDPartitioning", api_version=API_VERSION_STATUS_RETURNING, sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/custom_partitioning" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=159}, backend_config="140454761529072"
  %custom-call.14 = c128[10,10,10,2,480,2,480]{6,5,4,3,2,1,0} custom-call(%custom-call.13), custom_call_target="CustomSPMDPartitioning", api_version=API_VERSION_STATUS_RETURNING, sharding={devices=[1,1,1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/custom_partitioning" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=159}, backend_config="140454761529216"
  %reshape.10 = c128[1000,2,480,2,480]{4,3,2,1,0} reshape(%custom-call.14), sharding={devices=[1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/reshape" source_file="/global/homes/j/jackm/software/lorrax_C/src/common/fft_helpers.py" source_line=297}
  %copy.3 = c128[1000,2,480,2,480]{4,3,2,1,0} copy(%reshape.10), sharding={devices=[1,1,2,1,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=478}
  %custom-call.16 = c128[1000,2,240,2,240]{4,3,2,1,0} custom-call(%copy.3), custom_call_target="SPMDFullToShardShape", sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=478}
  %real.7 = f64[1000,2,240,2,240]{4,3,2,1,0} real(%custom-call.16), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/real" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=421}
  %convert.5 = c128[1000,2,240,2,240]{4,3,2,1,0} convert(%real.7), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/kmsx,ksxty->kmty/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=407}
  %dot.6 = c128[1000,60,2,240]{3,2,1,0} dot(%complex.4, %convert.5), lhs_batch_dims={0}, lhs_contracting_dims={2,3}, rhs_batch_dims={0}, rhs_contracting_dims={1,2}, sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/kmsx,ksxty->kmty/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=407}
  %reduce-scatter.4 = c128[1000,30,2,240]{3,2,1,0} reduce-scatter(%dot.6), channel_id=1, replica_groups={{0,2},{1,3}}, use_global_device_ids=true, dimensions={1}, to_apply=%region_0.120, sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/reduce_scatter" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=411}
  %Arg_3.4 = c128[1000,2,480,60]{3,2,1,0} parameter(3), sharding={devices=[1,1,2,1,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="psi_proj_rmuT_Y"}
  %copy.2 = c128[1000,2,480,60]{3,2,1,0} copy(%Arg_3.4), sharding={devices=[1,1,2,1,2]<=[2,2]T(1,0) last_tile_dim_replicate}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=478}
  %custom-call.18 = c128[1000,2,240,60]{3,2,1,0} custom-call(%copy.2), custom_call_target="SPMDFullToShardShape", sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=478}
  %dot.7 = c128[1000,30,60]{2,1,0} dot(%reduce-scatter.4, %custom-call.18), lhs_batch_dims={0}, lhs_contracting_dims={2,3}, rhs_batch_dims={0}, rhs_contracting_dims={1,2}, sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/kmty,ktyn->kmn/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=414}
  %reduce-scatter.5 = c128[1000,30,30]{2,1,0} reduce-scatter(%dot.7), channel_id=2, replica_groups={{0,1},{2,3}}, use_global_device_ids=true, dimensions={2}, to_apply=%region_1.124, sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/reduce_scatter" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=417}
  %copy.1 = c128[1000,30,30]{2,1,0} copy(%reduce-scatter.5), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=478}
  %custom-call.20 = c128[1000,60,60]{2,1,0} custom-call(%copy.1), custom_call_target="SPMDShardToFullShape", sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=478}
  %real.8 = f64[1000,60,2,240]{3,2,1,0} real(%custom-call.2), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/real" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=409}
  %imag.7 = f64[1000,60,2,240]{3,2,1,0} imag(%custom-call.2), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/imag" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=409}
  %negate.4 = f64[1000,60,2,240]{3,2,1,0} negate(%imag.7), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/neg" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=409}
  %complex.6 = c128[1000,60,2,240]{3,2,1,0} complex(%real.8, %negate.4), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/complex" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=409}
  %imag.8 = f64[1000,2,240,2,240]{4,3,2,1,0} imag(%custom-call.16), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/imag" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=422}
  %convert.6 = c128[1000,2,240,2,240]{4,3,2,1,0} convert(%imag.8), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/kmsx,ksxty->kmty/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=407}
  %dot.8 = c128[1000,60,2,240]{3,2,1,0} dot(%complex.6, %convert.6), lhs_batch_dims={0}, lhs_contracting_dims={2,3}, rhs_batch_dims={0}, rhs_contracting_dims={1,2}, sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/kmsx,ksxty->kmty/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=407}
  %reduce-scatter.6 = c128[1000,30,2,240]{3,2,1,0} reduce-scatter(%dot.8), channel_id=3, replica_groups={{0,2},{1,3}}, use_global_device_ids=true, dimensions={1}, to_apply=%region_2.128, sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/reduce_scatter" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=411}
  %dot.9 = c128[1000,30,60]{2,1,0} dot(%reduce-scatter.6, %custom-call.18), lhs_batch_dims={0}, lhs_contracting_dims={2,3}, rhs_batch_dims={0}, rhs_contracting_dims={1,2}, sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/kmty,ktyn->kmn/dot_general" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=414}
  %reduce-scatter.7 = c128[1000,30,30]{2,1,0} reduce-scatter(%dot.9), channel_id=4, replica_groups={{0,1},{2,3}}, use_global_device_ids=true, dimensions={2}, to_apply=%region_3.132, sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/jit(shmap_body)/reduce_scatter" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=417}
  %copy = c128[1000,30,30]{2,1,0} copy(%reduce-scatter.7), sharding={manual}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=478}
  %custom-call.22 = c128[1000,60,60]{2,1,0} custom-call(%copy), custom_call_target="SPMDShardToFullShape", sharding={devices=[1,2,2]<=[4]}, metadata={op_name="jit(_tau_kernel)/jit(main)/jit(_sigma_kij_kernel)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_C/src/gw/ppm_sigma.py" source_line=478}
  ROOT %tuple.217 = (c128[1000,60,60]{2,1,0}, c128[1000,60,60]{2,1,0}) tuple(%custom-call.20, %custom-call.22), sharding={{devices=[1,2,2]<=[4]}, {devices=[1,2,2]<=[4]}}
  %constant.4 = c128[] constant((0, 0))
}

