# Generated by LORRAX unknown at 2026-07-21 19:38:09 UTC
# Sigma frequency debug decomposition (per-(k, n) diagonals; all energies in eV).
# k               	n               	E_dft           	Edft-Ef         	kin_ion         	V_H             	x_bare          	x_head          	sig_c(Edft).Re  	sig_c(Edft).Im  	sig_c_head(Edft).Re	sig_c_head(Edft).Im	eqp0            	eqp1            

k-point 0:
               0	               0	      -65.484467	      -61.075453	     -633.566542	     +593.559637	      -39.361271	       -2.208900	       +4.275539	       +0.000000	       +0.160552	       +0.000000	      -75.092638	      -75.092638
               0	               1	      -65.484467	      -61.075453	     -633.566542	     +593.559637	      -39.361271	       -2.208900	       +4.275539	       +0.000000	       +0.160552	       +0.000000	      -75.092638	      -75.092638
               0	               2	      -42.100571	      -37.691557	     -603.387236	     +584.559111	      -33.227088	       -2.208900	       +3.757669	       -0.000346	       +0.253277	       +0.000000	      -48.297544	      -48.297544
               0	               3	      -42.100571	      -37.691557	     -603.387236	     +584.559111	      -33.227088	       -2.208900	       +3.757669	       -0.000346	       +0.253277	       +0.000000	      -48.297544	      -48.297544
               0	               4	      -39.580049	      -35.171035	     -594.480713	     +575.887175	      -32.579334	       -2.208900	       +3.902271	       +0.000254	       +0.270091	       +0.000000	      -47.270602	      -47.270602
               0	               5	      -39.580049	      -35.171035	     -594.480713	     +575.887175	      -32.579334	       -2.208900	       +3.902271	       +0.000254	       +0.270091	       +0.000000	      -47.270602	      -47.270602
               0	               6	      -39.404857	      -34.995843	     -604.079149	     +587.446828	      -32.558607	       -2.208900	       +3.723582	       +0.000064	       +0.271343	       +0.000000	      -45.467347	      -45.467347
               0	               7	      -39.404857	      -34.995843	     -604.079149	     +587.446828	      -32.558607	       -2.208900	       +3.723582	       +0.000064	       +0.271343	       +0.000000	      -45.467347	      -45.467347
               0	               8	      -19.386943	      -14.977929	     -389.972762	     +384.136497	      -21.698509	       -2.208900	       +5.900275	       +0.000001	       +0.576924	       +0.000000	      -21.634499	      -21.634499
               0	               9	      -19.386943	      -14.977929	     -389.972762	     +384.136497	      -21.698509	       -2.208900	       +5.900275	       +0.000001	       +0.576924	       +0.000000	      -21.634499	      -21.634499
               0	              10	      -18.188235	      -13.779222	     -356.540829	     +352.071239	      -21.542986	       -2.208900	       +5.885464	       +0.000002	       +0.618644	       +0.000001	      -20.127112	      -20.127112
               0	              11	      -18.188235	      -13.779222	     -356.540829	     +352.071239	      -21.542986	       -2.208900	       +5.885464	       +0.000002	       +0.618644	       +0.000001	      -20.127112	      -20.127112
               0	              12	      -10.891408	       -6.482395	     -392.608741	     +390.375345	      -17.463768	       -2.208900	       +3.986946	       -0.000001	       +0.801380	       +0.000001	      -15.710218	      -14.385805
               0	              13	      -10.891408	       -6.482395	     -392.608741	     +390.375345	      -17.463768	       -2.208900	       +3.986946	       -0.000001	       +0.801380	       +0.000001	      -15.710218	      -14.385805
               0	              14	       -7.880919	       -3.471905	     -488.232089	     +496.445914	      -18.278573	       -2.208900	       +2.515987	       +0.000034	       +0.801403	       +0.000001	       -7.548761	       -7.633230
               0	              15	       -7.880919	       -3.471905	     -488.232089	     +496.445914	      -18.278573	       -2.208900	       +2.515987	       +0.000034	       +0.801403	       +0.000001	       -7.548761	       -7.633230
               0	              16	       -7.821581	       -3.412567	     -483.643930	     +491.649498	      -18.132426	       -2.208900	       +2.472104	       -0.000024	       +0.801512	       +0.000001	       -7.654753	       -7.697063
               0	              17	       -7.821581	       -3.412567	     -483.643930	     +491.649498	      -18.132426	       -2.208900	       +2.472104	       -0.000024	       +0.801512	       +0.000001	       -7.654753	       -7.697063
               0	              18	       -7.130428	       -2.721415	     -294.918596	     +302.307830	      -15.779193	       -2.208900	       +2.453586	       -0.000002	       +0.801643	       +0.000001	       -5.936372	       -6.223103
               0	              19	       -7.130428	       -2.721415	     -294.918596	     +302.307830	      -15.779193	       -2.208900	       +2.453586	       -0.000002	       +0.801643	       +0.000001	       -5.936372	       -6.223103
               0	              20	       -6.799255	       -2.390241	     -453.270895	     +458.879704	      -17.799608	       -2.208900	       +1.715612	       +0.000031	       +0.801545	       +0.000001	      -10.475188	       -9.587028
               0	              21	       -6.799255	       -2.390241	     -453.270895	     +458.879704	      -17.799608	       -2.208900	       +1.715612	       +0.000031	       +0.801545	       +0.000001	      -10.475188	       -9.587028
               0	              22	       -6.718285	       -2.309271	     -452.781367	     +458.418291	      -17.691488	       -2.208900	       +1.645344	       -0.000033	       +0.801626	       +0.000001	      -10.409220	       -9.519335
               0	              23	       -6.718285	       -2.309271	     -452.781367	     +458.418291	      -17.691488	       -2.208900	       +1.645344	       -0.000033	       +0.801626	       +0.000001	      -10.409220	       -9.519335
               0	              24	       -5.398968	       -0.989955	     -402.917797	     +419.931676	      -16.541280	       -2.208900	       +1.069512	       +0.000009	       +0.801363	       +0.000001	       +1.542111	       -0.136754
               0	              25	       -5.398968	       -0.989955	     -402.917797	     +419.931676	      -16.541280	       -2.208900	       +1.069512	       +0.000009	       +0.801363	       +0.000001	       +1.542111	       -0.136754
               0	              26	       -2.591355	       +1.817659	     -410.014157	     +421.318122	      -11.183612	       +0.000000	       -3.275845	       +0.000105	       -0.801620	       -0.000001	       -3.155491	       -3.020802
               0	              27	       -2.591355	       +1.817659	     -410.014157	     +421.318122	      -11.183612	       +0.000000	       -3.275845	       +0.000105	       -0.801620	       -0.000001	       -3.155491	       -3.020802
               0	              28	       -2.515375	       +1.893639	     -408.313159	     +419.585251	      -11.107879	       +0.000000	       -3.321408	       -0.000135	       -0.801540	       -0.000001	       -3.157195	       -3.003611
               0	              29	       -2.515375	       +1.893639	     -408.313159	     +419.585251	      -11.107879	       +0.000000	       -3.321408	       -0.000135	       -0.801540	       -0.000001	       -3.157195	       -3.003611
