# Generated by LORRAX unknown at 2026-07-21 04:31:34 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.367380              sigC=   -7.167113+ -0.173260i  sigXC=  -46.534493+ -0.173260i  VH=  591.305087+ -0.000000i  Eo=  -65.484467
n=1   sigX=  -39.367380              sigC=   -7.167113+ -0.173260i  sigXC=  -46.534493+ -0.173260i  VH=  591.305087+ -0.000000i  Eo=  -65.484467
n=2   sigX=  -33.227313              sigC=   -0.340311+-31802.853483i  sigXC=  -33.567624+-31802.853483i  VH=  584.246086+  0.000000i  Eo=  -42.100571
n=3   sigX=  -33.227313              sigC=   -0.340311+-31802.853483i  sigXC=  -33.567624+-31802.853483i  VH=  584.246086+  0.000000i  Eo=  -42.100571
n=4   sigX=  -32.582655              sigC=   -3.166253+10185.426585i  sigXC=  -35.748907+10185.426585i  VH=  577.599743+  0.000000i  Eo=  -39.580049
n=5   sigX=  -32.582655              sigC=   -3.166253+10185.426585i  sigXC=  -35.748907+10185.426585i  VH=  577.599743+  0.000000i  Eo=  -39.580049
n=6   sigX=  -32.563057              sigC=    4.443096+19805.053415i  sigXC=  -28.119961+19805.053415i  VH=  587.419025+  0.000000i  Eo=  -39.404857
n=7   sigX=  -32.563057              sigC=    4.443096+19805.053415i  sigXC=  -28.119961+19805.053415i  VH=  587.419025+  0.000000i  Eo=  -39.404857
n=8   sigX=  -21.655108              sigC=    5.846839+  0.198336i  sigXC=  -15.808269+  0.198336i  VH=  384.468936+  0.000000i  Eo=  -19.386943
n=9   sigX=  -21.655108              sigC=    5.846839+  0.198336i  sigXC=  -15.808269+  0.198336i  VH=  384.468936+  0.000000i  Eo=  -19.386943
n=10  sigX=  -21.503813              sigC=    5.314329+-36.078238i  sigXC=  -16.189484+-36.078238i  VH=  351.442580+  0.000000i  Eo=  -18.188235
n=11  sigX=  -21.503813              sigC=    5.314329+-36.078238i  sigXC=  -16.189484+-36.078238i  VH=  351.442580+  0.000000i  Eo=  -18.188235
n=12  sigX=  -17.489437              sigC=    4.488241+-138.678841i  sigXC=  -13.001196+-138.678841i  VH=  388.763751+  0.000000i  Eo=  -10.891408
n=13  sigX=  -17.489437              sigC=    4.488241+-138.678841i  sigXC=  -13.001196+-138.678841i  VH=  388.763751+  0.000000i  Eo=  -10.891408
n=14  sigX=  -18.279135              sigC=    2.521933+-11750.732222i  sigXC=  -15.757202+-11750.732222i  VH=  494.676605+ -0.000000i  Eo=   -7.880919
n=15  sigX=  -18.279135              sigC=    2.521933+-11750.732222i  sigXC=  -15.757202+-11750.732222i  VH=  494.676605+ -0.000000i  Eo=   -7.880919
n=16  sigX=  -18.133222              sigC=    2.482973+10286.798218i  sigXC=  -15.650249+10286.798218i  VH=  490.020818+ -0.000000i  Eo=   -7.821581
n=17  sigX=  -18.133222              sigC=    2.482973+10286.798218i  sigXC=  -15.650249+10286.798218i  VH=  490.020818+ -0.000000i  Eo=   -7.821581
n=18  sigX=  -15.687749              sigC=    2.461725+671.692863i  sigXC=  -13.226024+671.692863i  VH=  304.081303+  0.000000i  Eo=   -7.130428
n=19  sigX=  -15.687749              sigC=    2.461725+671.692863i  sigXC=  -13.226024+671.692863i  VH=  304.081303+  0.000000i  Eo=   -7.130428
n=20  sigX=  -17.834601              sigC=    1.767365+-572.761750i  sigXC=  -16.067235+-572.761750i  VH=  456.691951+ -0.000000i  Eo=   -6.799255
n=21  sigX=  -17.834601              sigC=    1.767365+-572.761750i  sigXC=  -16.067235+-572.761750i  VH=  456.691951+ -0.000000i  Eo=   -6.799255
n=22  sigX=  -17.725925              sigC=    1.694198+-2185.452538i  sigXC=  -16.031727+-2185.452538i  VH=  456.291125+ -0.000000i  Eo=   -6.718285
n=23  sigX=  -17.725925              sigC=    1.694198+-2185.452538i  sigXC=  -16.031727+-2185.452538i  VH=  456.291125+ -0.000000i  Eo=   -6.718285
n=24  sigX=  -16.523397              sigC=    0.846513+2057.994721i  sigXC=  -15.676885+2057.994721i  VH=  413.176703+  0.000000i  Eo=   -5.398968
n=25  sigX=  -16.523397              sigC=    0.846513+2057.994721i  sigXC=  -15.676885+2057.994721i  VH=  413.176703+  0.000000i  Eo=   -5.398968
n=26  sigX=  -11.161251              sigC=   -3.166457+851.554580i  sigXC=  -14.327708+851.554580i  VH=  427.513225+  0.000000i  Eo=   -2.591355
n=27  sigX=  -11.161251              sigC=   -3.166457+851.554580i  sigXC=  -14.327708+851.554580i  VH=  427.513225+  0.000000i  Eo=   -2.591355
n=28  sigX=  -11.088512              sigC=   -3.216743+-331.174652i  sigXC=  -14.305255+-331.174652i  VH=  425.358847+  0.000000i  Eo=   -2.515375
n=29  sigX=  -11.088512              sigC=   -3.216743+-331.174652i  sigXC=  -14.305255+-331.174652i  VH=  425.358847+  0.000000i  Eo=   -2.515375
n=30  sigX=  -11.168643              sigC=   -3.301918+157.923629i  sigXC=  -14.470561+157.923629i  VH=  400.725856  Eo=   -2.347811
n=31  sigX=  -11.168643              sigC=   -3.301918+157.923629i  sigXC=  -14.470561+157.923629i  VH=  400.725856  Eo=   -2.347811
n=32  sigX=  -11.172044              sigC=   -3.287202+-212.090626i  sigXC=  -14.459246+-212.090626i  VH=  399.063953  Eo=   -2.339588
n=33  sigX=  -11.172044              sigC=   -3.287202+-212.090626i  sigXC=  -14.459246+-212.090626i  VH=  399.063953  Eo=   -2.339588
n=34  sigX=   -6.244099              sigC=   -4.327093+ 20.829379i  sigXC=  -10.571192+ 20.829379i  VH=  433.024158+ -0.000000i  Eo=    1.083633
n=35  sigX=   -6.244099              sigC=   -4.327093+ 20.829379i  sigXC=  -10.571192+ 20.829379i  VH=  433.024158+ -0.000000i  Eo=    1.083633
n=36  sigX=   -5.805397              sigC=   -4.731260+ 82.306898i  sigXC=  -10.536657+ 82.306898i  VH=  339.680608+ -0.000000i  Eo=    3.734850
