n=13  sigX=  -17.356136              sigC=    3.195695+-1436029.009066i  sigXC=  -14.160441+-1436029.009066i  VH=  393.648170+ -0.001074i
n=14  sigX=  -17.535101              sigC=    3.805109+1031915.039279i  sigXC=  -13.729993+1031915.039279i  VH=  460.348345+ -0.001151i
n=15  sigX=  -17.535101              sigC=    3.805109+1031915.039279i  sigXC=  -13.729993+1031915.039279i  VH=  460.348345+ -0.001151i
n=16  sigX=  -17.126994              sigC=    2.762144+-1146468.249146i  sigXC=  -14.364849+-1146468.249146i  VH=  394.321407+  0.000550i
n=17  sigX=  -17.126994              sigC=    2.762144+-1146468.249146i  sigXC=  -14.364849+-1146468.249146i  VH=  394.321407+  0.000550i
n=18  sigX=  -17.848530              sigC=   -5.285840+-1724822.884919i  sigXC=  -23.134370+-1724822.884919i  VH=  478.247558+  0.000136i
n=19  sigX=  -17.848530              sigC=   -5.285840+-1724822.884919i  sigXC=  -23.134370+-1724822.884919i  VH=  478.247558+  0.000136i
n=20  sigX=  -17.667441              sigC=    1.009031+354060.634453i  sigXC=  -16.658410+354060.634453i  VH=  454.519551+ -0.001463i
n=21  sigX=  -17.667441              sigC=    1.009031+354060.634453i  sigXC=  -16.658410+354060.634453i  VH=  454.519551+ -0.001463i
n=22  sigX=  -15.983999              sigC=    2.232055+1057046.181962i  sigXC=  -13.751945+1057046.181962i  VH=  330.467110+  0.000109i
n=23  sigX=  -15.983999              sigC=    2.232055+1057046.181962i  sigXC=  -13.751945+1057046.181962i  VH=  330.467110+  0.000109i
n=24  sigX=  -16.841094              sigC=   -0.307827+3740664.898325i  sigXC=  -17.148921+3740664.898325i  VH=  431.173341+ -0.000467i
n=25  sigX=  -16.841094              sigC=   -0.307827+3740664.898325i  sigXC=  -17.148921+3740664.898325i  VH=  431.173341+ -0.000467i
n=26  sigX=  -10.939749              sigC=   -3.425540+6633973.431168i  sigXC=  -14.365289+6633973.431168i  VH=  410.485938+ -0.003592i
n=27  sigX=  -10.939749              sigC=   -3.425540+6633973.431168i  sigXC=  -14.365289+6633973.431168i  VH=  410.485938+ -0.003592i
n=28  sigX=  -11.344930              sigC=   -7.624844+113586.236885i  sigXC=  -18.969774+113586.236885i  VH=  428.078704+  0.002303i
n=29  sigX=  -11.344930              sigC=   -7.624844+113586.236885i  sigXC=  -18.969774+113586.236885i  VH=  428.078704+  0.002303i
n=30  sigX=  -11.210998              sigC=   -4.247266+1272291.348065i  sigXC=  -15.458264+1272291.348065i  VH=  436.651443+  0.000518i
n=31  sigX=  -11.210998              sigC=   -4.247266+1272291.348065i  sigXC=  -15.458264+1272291.348065i  VH=  436.651443+  0.000518i
n=32  sigX=  -11.164902              sigC=   -6.275373+-775571.677170i  sigXC=  -17.440276+-775571.677170i  VH=  425.864792+  0.004389i
n=33  sigX=  -11.164902              sigC=   -6.275373+-775571.677170i  sigXC=  -17.440276+-775571.677170i  VH=  425.864792+  0.004389i
n=34  sigX=   -6.307610              sigC=   -1.774013+-5956.785392i  sigXC=   -8.081623+-5956.785392i  VH=  413.073877+ -0.000648i
n=35  sigX=   -6.307610              sigC=   -1.774013+-5956.785392i  sigXC=   -8.081623+-5956.785392i  VH=  413.073877+ -0.000648i
n=36  sigX=   -5.088060              sigC=   -4.130921+1464355.852615i  sigXC=   -9.218980+1464355.852615i  VH=  286.273545+ -0.002405i
n=37  sigX=   -5.088060              sigC=   -4.130921+1464355.852615i  sigXC=   -9.218980+1464355.852615i  VH=  286.273545+ -0.002405i
n=38  sigX=   -4.587213              sigC=   -4.421852+-263575.040241i  sigXC=   -9.009065+-263575.040241i  VH=  254.236185+ -0.004609i
n=39  sigX=   -4.587213              sigC=   -4.421852+-263575.040241i  sigXC=   -9.009065+-263575.040241i  VH=  254.236185+ -0.004609i
n=40  sigX=   -4.859730              sigC=  -11.790413+1987343.677405i  sigXC=  -16.650143+1987343.677405i  VH=  250.097511+  0.003226i
n=41  sigX=   -4.859730              sigC=  -11.790413+1987343.677405i  sigXC=  -16.650143+1987343.677405i  VH=  250.097511+  0.003226i
n=42  sigX=   -4.172783              sigC=   -6.520140+-216092.084974i  sigXC=  -10.692923+-216092.084974i  VH=  191.711184+ -0.001304i
n=43  sigX=   -4.172783              sigC=   -6.520140+-216092.084974i  sigXC=  -10.692923+-216092.084974i  VH=  191.711184+ -0.001304i
n=44  sigX=   -4.907162              sigC=   -9.533737+136861.564248i  sigXC=  -14.440900+136861.564248i  VH=  294.251259+ -0.000176i
n=45  sigX=   -4.907162              sigC=   -9.533737+136861.564248i  sigXC=  -14.440900+136861.564248i  VH=  294.251259+ -0.000176i
n=46  sigX=   -5.726341              sigC=  -10.072148+495615.473650i  sigXC=  -15.798489+495615.473650i  VH=  364.089554+ -0.008410i
n=47  sigX=   -5.726341              sigC=  -10.072148+495615.473650i  sigXC=  -15.798489+495615.473650i  VH=  364.089554+ -0.008410i
n=48  sigX=   -5.975925              sigC=  -26.626106+-1427200.438973i  sigXC=  -32.602031+-1427200.438973i  VH=  307.052400+ -0.000498i
n=49  sigX=   -5.975925              sigC=  -26.626106+-1427200.438973i  sigXC=  -32.602031+-1427200.438973i  VH=  307.052400+ -0.000498i
n=50  sigX=   -5.245563              sigC=   -5.137796+700931.884833i  sigXC=  -10.383359+700931.884833i  VH=  335.593585+ -0.003252i
n=51  sigX=   -5.245563              sigC=   -5.137796+700931.884833i  sigXC=  -10.383359+700931.884833i  VH=  335.593585+ -0.003252i
n=52  sigX=   -4.903458              sigC=  -13.134410+-1225940.897333i  sigXC=  -18.037868+-1225940.897333i  VH=  305.452864+  0.000373i
n=53  sigX=   -4.903458              sigC=  -13.134410+-1225940.897333i  sigXC=  -18.037868+-1225940.897333i  VH=  305.452864+  0.000373i
n=54  sigX=   -5.771238              sigC=  -14.908729+-1995788.822777i  sigXC=  -20.679968+-1995788.822777i  VH=  348.181472+ -0.002183i
n=55  sigX=   -5.771238              sigC=  -14.908729+-1995788.822777i  sigXC=  -20.679968+-1995788.822777i  VH=  348.181472+ -0.002183i
n=56  sigX=   -4.837096              sigC=  -13.956609+2805895.735496i  sigXC=  -18.793705+2805895.735496i  VH=  286.532276+  0.002541i
n=57  sigX=   -4.837096              sigC=  -13.956609+2805895.735496i  sigXC=  -18.793705+2805895.735496i  VH=  286.532276+  0.002541i
n=58  sigX=   -5.507076              sigC=   -9.749024+-639452.522234i  sigXC=  -15.256101+-639452.522234i  VH=  331.125185+  0.002391i
n=59  sigX=   -5.507076              sigC=   -9.749024+-639452.522234i  sigXC=  -15.256101+-639452.522234i  VH=  331.125185+  0.002391i
n=60  sigX=   -2.452239              sigC=   -5.707646+178593.483071i  sigXC=   -8.159885+178593.483071i  VH=  203.260171+ -0.000189i
n=61  sigX=   -2.452239              sigC=   -5.707646+178593.483071i  sigXC=   -8.159885+178593.483071i  VH=  203.260171+ -0.000189i
n=62  sigX=   -3.314606              sigC=   -3.985237+264314.521879i  sigXC=   -7.299844+264314.521879i  VH=  316.438098+ -0.004990i
n=63  sigX=   -3.314606              sigC=   -3.985237+264314.521879i  sigXC=   -7.299844+264314.521879i  VH=  316.438098+ -0.004990i
n=64  sigX=   -1.637195              sigC=   -3.541627+-163243.722948i  sigXC=   -5.178822+-163243.722948i  VH=  105.849565+  0.001424i
n=65  sigX=   -1.637195              sigC=   -3.541627+-163243.722948i  sigXC=   -5.178822+-163243.722948i  VH=  105.849565+  0.001424i
n=66  sigX=   -2.181416              sigC=  -11.146095+-577138.922488i  sigXC=  -13.327512+-577138.922488i  VH=  197.274017+ -0.001611i
n=67  sigX=   -2.181416              sigC=  -11.146095+-577138.922488i  sigXC=  -13.327512+-577138.922488i  VH=  197.274017+ -0.001611i
n=68  sigX=   -1.970344              sigC=   -5.931529+635584.756339i  sigXC=   -7.901873+635584.756339i  VH=  151.989784+  0.000214i
n=69  sigX=   -1.970344              sigC=   -5.931529+635584.756339i  sigXC=   -7.901873+635584.756339i  VH=  151.989784+  0.000214i
n=70  sigX=   -2.304788              sigC=   -8.512218+61697.376652i  sigXC=  -10.817006+61697.376652i  VH=  185.541475+  0.002722i
n=71  sigX=   -2.304788              sigC=   -8.512218+61697.376652i  sigXC=  -10.817006+61697.376652i  VH=  185.541475+  0.002722i
n=72  sigX=   -3.169269              sigC=   -7.067421+1821643.224106i  sigXC=  -10.236690+1821643.224106i  VH=  244.250689+  0.002772i
n=73  sigX=   -3.169269              sigC=   -7.067421+1821643.224106i  sigXC=  -10.236690+1821643.224106i  VH=  244.250689+  0.002772i
n=74  sigX=   -2.867628              sigC=   -5.899306+512065.697144i  sigXC=   -8.766933+512065.697144i  VH=  271.176872+  0.004971i
n=75  sigX=   -2.867628              sigC=   -5.899306+512065.697144i  sigXC=   -8.766933+512065.697144i  VH=  271.176872+  0.004971i
n=76  sigX=   -2.775429              sigC=  -21.434603+-1639299.365034i  sigXC=  -24.210032+-1639299.365034i  VH=  193.557195+  0.000563i
n=77  sigX=   -2.775429              sigC=  -21.434603+-1639299.365034i  sigXC=  -24.210032+-1639299.365034i  VH=  193.557195+  0.000563i
n=78  sigX=   -3.839127              sigC=  -17.415041+-2962830.140887i  sigXC=  -21.254168+-2962830.140887i  VH=  358.923652+ -0.001434i
n=79  sigX=   -3.839127              sigC=  -17.415041+-2962830.140887i  sigXC=  -21.254168+-2962830.140887i  VH=  358.923652+ -0.001434i
n=80  sigX=   -2.431035              sigC=   -1.692506+2319091.392438i  sigXC=   -4.123541+2319091.392438i  VH=  201.080625+  0.000613i
n=81  sigX=   -2.431035              sigC=   -1.692506+2319091.392438i  sigXC=   -4.123541+2319091.392438i  VH=  201.080625+  0.000613i
n=82  sigX=   -1.769458              sigC=   -2.120670+510185.859317i  sigXC=   -3.890128+510185.859317i  VH=  127.891724+  0.000858i
n=83  sigX=   -1.769458              sigC=   -2.120670+510185.859317i  sigXC=   -3.890128+510185.859317i  VH=  127.891724+  0.000858i
n=84  sigX=   -1.508931              sigC=   -3.921510+-979257.537445i  sigXC=   -5.430441+-979257.537445i  VH=   87.145725+ -0.003439i
n=85  sigX=   -1.508931              sigC=   -3.921510+-979257.537445i  sigXC=   -5.430441+-979257.537445i  VH=   87.145725+ -0.003439i
n=86  sigX=   -1.184070              sigC=   -1.921816+42072.006737i  sigXC=   -3.105886+42072.006737i  VH=  111.950121+  0.003180i
n=87  sigX=   -1.184070              sigC=   -1.921816+42072.006737i  sigXC=   -3.105886+42072.006737i  VH=  111.950121+  0.003180i
n=88  sigX=   -2.126701              sigC=   -6.615234+1286470.068283i  sigXC=   -8.741936+1286470.068283i  VH=  156.355302+ -0.001647i
n=89  sigX=   -2.126701              sigC=   -6.615234+1286470.068283i  sigXC=   -8.741936+1286470.068283i  VH=  156.355302+ -0.001647i
n=90  sigX=   -2.119365              sigC=   -5.071125+-304395.090166i  sigXC=   -7.190489+-304395.090166i  VH=  195.846707+  0.000527i
n=91  sigX=   -2.119365              sigC=   -5.071125+-304395.090166i  sigXC=   -7.190489+-304395.090166i  VH=  195.846707+  0.000527i
n=92  sigX=   -2.617782              sigC=   -9.538349+-1900388.846876i  sigXC=  -12.156131+-1900388.846876i  VH=  243.998636+ -0.005878i
n=93  sigX=   -2.617782              sigC=   -9.538349+-1900388.846876i  sigXC=  -12.156131+-1900388.846876i  VH=  243.998636+ -0.005878i
n=94  sigX=   -2.309197              sigC=   -6.517721+-790560.901537i  sigXC=   -8.826918+-790560.901537i  VH=  223.149152+  0.000384i
n=95  sigX=   -2.309197              sigC=   -6.517721+-790560.901537i  sigXC=   -8.826918+-790560.901537i  VH=  223.149152+  0.000384i
n=96  sigX=   -1.851545              sigC=   -5.094183+-479554.136344i  sigXC=   -6.945728+-479554.136344i  VH=  127.121090+  0.002612i
n=97  sigX=   -1.851545              sigC=   -5.094183+-479554.136344i  sigXC=   -6.945728+-479554.136344i  VH=  127.121090+  0.002612i
n=98  sigX=   -2.495213              sigC=   -2.969665+2057427.107785i  sigXC=   -5.464877+2057427.107785i  VH=  231.793312+  0.002603i
