# Generated by LORRAX 0.1.0 at 2026-05-11 16:48:47 UTC
# Sigma frequency debug decomposition (per-(k, n) diagonals; all energies in eV).
# k               	n               	E_dft           	Edft-Ef         	kin_ion         	V_H             	x_bare          	x_head          	sex_0           	coh_0           	sex_head        	coh_head        	eqp0            	eqp1            

k-point 0:
               0	               0	      -65.372253	      -65.372253	      +29.046455	     +586.888067	      -40.027715	       -3.563713	      -15.328515	      -13.417294	       -0.740123	       -1.411795	     +547.160998	     +547.160998
               0	               1	      -65.372253	      -65.372253	      +29.046455	     +586.888067	      -40.027715	       -3.563713	      -15.328515	      -13.417294	       -0.740123	       -1.411795	     +547.160998	     +547.160998
               0	               2	      -41.997239	      -41.997239	      +51.436583	     +584.957099	      -33.868483	       -3.563713	      -12.375607	      -12.147136	       -0.740123	       -1.411795	     +578.002456	     +578.002456
               0	               3	      -41.997239	      -41.997239	      +51.436583	     +584.957099	      -33.868483	       -3.563713	      -12.375607	      -12.147136	       -0.740123	       -1.411795	     +578.002456	     +578.002456
               0	               4	      -39.497235	      -39.497235	      +48.363182	     +579.024135	      -33.354166	       -3.563713	      -12.135929	      -12.014958	       -0.740123	       -1.411795	     +569.882263	     +569.882263
               0	               5	      -39.497235	      -39.497235	      +48.363182	     +579.024135	      -33.354166	       -3.563713	      -12.135929	      -12.014958	       -0.740123	       -1.411795	     +569.882263	     +569.882263
               0	               6	      -39.272877	      -39.272877	      +49.569632	     +589.368972	      -33.492507	       -3.563713	      -12.183101	      -12.090271	       -0.740123	       -1.411795	     +581.172726	     +581.172726
               0	               7	      -39.272877	      -39.272877	      +49.569632	     +589.368972	      -33.492507	       -3.563713	      -12.183101	      -12.090271	       -0.740123	       -1.411795	     +581.172726	     +581.172726
               0	               8	      -19.398604	      -19.398604	       +9.477705	     +386.206781	      -22.470733	       -3.563713	       -7.001852	       -9.507651	       -0.740123	       -1.411795	     +356.704250	     +356.704250
               0	               9	      -19.398604	      -19.398604	       +9.477705	     +386.206781	      -22.470733	       -3.563713	       -7.001852	       -9.507651	       -0.740123	       -1.411795	     +356.704250	     +356.704250
               0	              10	      -18.214280	      -18.214280	      +12.284206	     +355.332755	      -22.259554	       -3.563713	       -6.908889	       -9.617599	       -0.740123	       -1.411795	     +328.830918	     +328.830918
               0	              11	      -18.214280	      -18.214280	      +12.284206	     +355.332755	      -22.259554	       -3.563713	       -6.908889	       -9.617599	       -0.740123	       -1.411795	     +328.830918	     +328.830918
               0	              12	      -10.873768	      -10.873768	      +18.868760	     +394.732161	      -18.150153	       -3.563713	       -6.266355	       -8.429884	       -0.740123	       -1.411795	     +380.754529	     +380.754529
               0	              13	      -10.873768	      -10.873768	      +18.868760	     +394.732161	      -18.150153	       -3.563713	       -6.266355	       -8.429884	       -0.740123	       -1.411795	     +380.754529	     +380.754529
               0	              14	       -7.815640	       -7.815640	      +37.835671	     +494.042902	      -19.045834	       -3.563713	       -7.317218	       -8.876169	       -0.740123	       -1.411795	     +496.639351	     +496.639351
               0	              15	       -7.815640	       -7.815640	      +37.835671	     +494.042902	      -19.045834	       -3.563713	       -7.317218	       -8.876169	       -0.740123	       -1.411795	     +496.639351	     +496.639351
               0	              16	       -7.759785	       -7.759785	      +36.901147	     +489.243671	      -18.960074	       -3.563713	       -7.251813	       -8.859521	       -0.740123	       -1.411795	     +491.073411	     +491.073411
               0	              17	       -7.759785	       -7.759785	      +36.901147	     +489.243671	      -18.960074	       -3.563713	       -7.251813	       -8.859521	       -0.740123	       -1.411795	     +491.073411	     +491.073411
               0	              18	       -7.145276	       -7.145276	      +20.749566	     +302.039962	      -16.532522	       -3.563713	       -5.754730	       -8.212655	       -0.740123	       -1.411795	     +292.289621	     +292.289621
               0	              19	       -7.145276	       -7.145276	      +20.749566	     +302.039962	      -16.532522	       -3.563713	       -5.754730	       -8.212655	       -0.740123	       -1.411795	     +292.289621	     +292.289621
               0	              20	       -6.779803	       -6.779803	      +40.204986	     +456.942559	      -18.648147	       -3.563713	       -7.456460	       -8.863642	       -0.740123	       -1.411795	     +462.179295	     +462.179295
               0	              21	       -6.779803	       -6.779803	      +40.204986	     +456.942559	      -18.648147	       -3.563713	       -7.456460	       -8.863642	       -0.740123	       -1.411795	     +462.179295	     +462.179295
               0	              22	       -6.699109	       -6.699109	      +39.931230	     +456.364267	      -18.609480	       -3.563713	       -7.438974	       -8.850156	       -0.740123	       -1.411795	     +461.396887	     +461.396887
               0	              23	       -6.699109	       -6.699109	      +39.931230	     +456.364267	      -18.609480	       -3.563713	       -7.438974	       -8.850156	       -0.740123	       -1.411795	     +461.396887	     +461.396887
               0	              24	       -5.386093	       -5.386093	      +41.857618	     +412.834993	      -17.282304	       -3.563713	       -6.991998	       -8.576632	       -0.740123	       -1.411795	     +421.841677	     +421.841677
               0	              25	       -5.386093	       -5.386093	      +41.857618	     +412.834993	      -17.282304	       -3.563713	       -6.991998	       -8.576632	       -0.740123	       -1.411795	     +421.841677	     +421.841677
               0	              26	       -2.581488	       -2.581488	      +43.570119	     +424.365204	      -11.029899	       +0.000000	       -5.131601	       -8.554766	       +0.000000	       -1.411795	     +443.219057	     +443.219057
               0	              27	       -2.581488	       -2.581488	      +43.570119	     +424.365204	      -11.029899	       +0.000000	       -5.131601	       -8.554766	       +0.000000	       -1.411795	     +443.219057	     +443.219057
               0	              28	       -2.505729	       -2.505729	      +43.295990	     +422.474325	      -11.013366	       +0.000000	       -5.109887	       -8.553899	       +0.000000	       -1.411795	     +441.093162	     +441.093162
               0	              29	       -2.505729	       -2.505729	      +43.295990	     +422.474325	      -11.013366	       +0.000000	       -5.109887	       -8.553899	       +0.000000	       -1.411795	     +441.093162	     +441.093162
               0	              30	       -2.332526	       -2.332526	      +42.421203	     +407.928579	      -11.112924	       +0.000000	       -4.974669	       -8.718766	       +0.000000	       -1.411795	     +425.543423	     +425.543423
               0	              31	       -2.332526	       -2.332526	      +42.421203	     +407.928579	      -11.112924	       +0.000000	       -4.974669	       -8.718766	       +0.000000	       -1.411795	     +425.543423	     +425.543423
               0	              32	       -2.326587	       -2.326587	      +42.289590	     +405.625149	      -11.117812	       +0.000000	       -4.970748	       -8.712223	       +0.000000	       -1.411795	     +423.113956	     +423.113956
               0	              33	       -2.326587	       -2.326587	      +42.289590	     +405.625149	      -11.117812	       +0.000000	       -4.970748	       -8.712223	       +0.000000	       -1.411795	     +423.113956	     +423.113956
               0	              34	       +1.113320	       +1.113320	      +24.044532	     +430.763811	       -6.081550	       +0.000000	       -3.203026	       -6.973471	       +0.000000	       -1.411795	     +438.550294	     +438.550294
               0	              35	       +1.113320	       +1.113320	      +24.044532	     +430.763811	       -6.081550	       +0.000000	       -3.203026	       -6.973471	       +0.000000	       -1.411795	     +438.550294	     +438.550294
               0	              36	       +3.714014	       +3.714014	      +27.477083	     +337.328770	       -5.749518	       +0.000000	       -3.126395	       -6.566684	       +0.000000	       -1.411795	     +349.363257	     +349.363257
               0	              37	       +3.714014	       +3.714014	      +27.477083	     +337.328770	       -5.749518	       +0.000000	       -3.126395	       -6.566684	       +0.000000	       -1.411795	     +349.363257	     +349.363257
               0	              38	       +3.951991	       +3.951991	      +21.757483	     +136.142085	       -3.985960	       +0.000000	       -2.214498	       -5.412097	       +0.000000	       -1.411795	     +146.287012	     +146.287012
               0	              39	       +3.951991	       +3.951991	      +21.757483	     +136.142085	       -3.985960	       +0.000000	       -2.214498	       -5.412097	       +0.000000	       -1.411795	     +146.287012	     +146.287012
               0	              40	       +4.776397	       +4.776397	      +14.550336	      +23.819866	       -2.537048	       +0.000000	       -1.406492	       -4.840009	       +0.000000	       -1.411795	      +29.586653	      +29.586653
               0	              41	       +4.776397	       +4.776397	      +14.550336	      +23.819866	       -2.537048	       +0.000000	       -1.406492	       -4.840009	       +0.000000	       -1.411795	      +29.586653	      +29.586653
               0	              42	       +5.486224	       +5.486224	      +34.714249	     +363.101468	       -5.826193	       +0.000000	       -3.241248	       -6.515100	       +0.000000	       -1.411795	     +382.233177	     +382.233177
               0	              43	       +5.486224	       +5.486224	      +34.714249	     +363.101468	       -5.826193	       +0.000000	       -3.241248	       -6.515100	       +0.000000	       -1.411795	     +382.233177	     +382.233177
               0	              44	       +5.562327	       +5.562327	      +34.721519	     +361.614530	       -5.826186	       +0.000000	       -3.233622	       -6.507826	       +0.000000	       -1.411795	     +380.768416	     +380.768416
               0	              45	       +5.562327	       +5.562327	      +34.721519	     +361.614530	       -5.826186	       +0.000000	       -3.233622	       -6.507826	       +0.000000	       -1.411795	     +380.768416	     +380.768416
               0	              46	       +7.461580	       +7.461580	      +39.388634	     +333.305640	       -5.649170	       +0.000000	       -3.269587	       -6.475119	       +0.000000	       -1.411795	     +357.300398	     +357.300398
               0	              47	       +7.461580	       +7.461580	      +39.388634	     +333.305640	       -5.649170	       +0.000000	       -3.269587	       -6.475119	       +0.000000	       -1.411795	     +357.300398	     +357.300398
               0	              48	       +7.478940	       +7.478940	      +39.423059	     +334.269121	       -5.653660	       +0.000000	       -3.271017	       -6.436336	       +0.000000	       -1.411795	     +358.331167	     +358.331167
               0	              49	       +7.478940	       +7.478940	      +39.423059	     +334.269121	       -5.653660	       +0.000000	       -3.271017	       -6.436336	       +0.000000	       -1.411795	     +358.331167	     +358.331167
               0	              50	       +7.640758	       +7.640758	      +39.779355	     +284.093218	       -5.735478	       +0.000000	       -3.345560	       -6.416500	       +0.000000	       -1.411795	     +308.375035	     +308.375035
               0	              51	       +7.640758	       +7.640758	      +39.779355	     +284.093218	       -5.735478	       +0.000000	       -3.345560	       -6.416500	       +0.000000	       -1.411795	     +308.375035	     +308.375035
               0	              52	      +10.750584	      +10.750584	      +46.967980	     +316.339467	       -5.321216	       +0.000000	       -3.291061	       -6.149056	       +0.000000	       -1.411795	     +348.546115	     +348.546115
               0	              53	      +10.750584	      +10.750584	      +46.967980	     +316.339467	       -5.321216	       +0.000000	       -3.291061	       -6.149056	       +0.000000	       -1.411795	     +348.546115	     +348.546115
               0	              54	      +10.765263	      +10.765263	      +46.999011	     +316.362800	       -5.324049	       +0.000000	       -3.293673	       -6.147087	       +0.000000	       -1.411795	     +348.597002	     +348.597002
               0	              55	      +10.765263	      +10.765263	      +46.999011	     +316.362800	       -5.324049	       +0.000000	       -3.293673	       -6.147087	       +0.000000	       -1.411795	     +348.597002	     +348.597002
               0	              56	      +10.847685	      +10.847685	      +27.096364	     +359.967423	       -3.361469	       +0.000000	       -2.149019	       -5.259451	       +0.000000	       -1.411795	     +376.293847	     +376.293847
               0	              57	      +10.847685	      +10.847685	      +27.096364	     +359.967423	       -3.361469	       +0.000000	       -2.149019	       -5.259451	       +0.000000	       -1.411795	     +376.293847	     +376.293847
               0	              58	      +11.103919	      +11.103919	      +52.071325	     +331.684137	       -5.893101	       +0.000000	       -3.644975	       -6.396315	       +0.000000	       -1.411795	     +367.821072	     +367.821072
               0	              59	      +11.103919	      +11.103919	      +52.071325	     +331.684137	       -5.893101	       +0.000000	       -3.644975	       -6.396315	       +0.000000	       -1.411795	     +367.821072	     +367.821072
               0	              60	      +11.110759	      +11.110759	      +52.215015	     +331.429403	       -5.907798	       +0.000000	       -3.651744	       -6.353831	       +0.000000	       -1.411795	     +367.731045	     +367.731045
               0	              61	      +11.110759	      +11.110759	      +52.215015	     +331.429403	       -5.907798	       +0.000000	       -3.651744	       -6.353831	       +0.000000	       -1.411795	     +367.731045	     +367.731045
               0	              62	      +11.238346	      +11.238346	      +20.779968	     +169.428969	       -2.426202	       +0.000000	       -1.597539	       -4.330406	       +0.000000	       -1.411795	     +181.854790	     +181.854790
               0	              63	      +11.238346	      +11.238346	      +20.779968	     +169.428969	       -2.426202	       +0.000000	       -1.597539	       -4.330406	       +0.000000	       -1.411795	     +181.854790	     +181.854790
               0	              64	      +14.009905	      +14.009905	      +23.572159	     +146.124966	       -2.063855	       +0.000000	       -1.451583	       -3.561750	       +0.000000	       -1.411795	     +162.619937	     +162.619937
               0	              65	      +14.009905	      +14.009905	      +23.572159	     +146.124966	       -2.063855	       +0.000000	       -1.451583	       -3.561750	       +0.000000	       -1.411795	     +162.619937	     +162.619937
               0	              66	      +14.263648	      +14.263648	      +24.020481	      +93.057881	       -1.950267	       +0.000000	       -1.369487	       -3.938555	       +0.000000	       -1.411795	     +109.820054	     +109.820054
               0	              67	      +14.263648	      +14.263648	      +24.020481	      +93.057881	       -1.950267	       +0.000000	       -1.369487	       -3.938555	       +0.000000	       -1.411795	     +109.820054	     +109.820054
               0	              68	      +14.654708	      +14.654708	      +31.957909	     +147.095344	       -2.874165	       +0.000000	       -1.916042	       -4.240509	       +0.000000	       -1.411795	     +170.022536	     +170.022536
               0	              69	      +14.654708	      +14.654708	      +31.957909	     +147.095344	       -2.874165	       +0.000000	       -1.916042	       -4.240509	       +0.000000	       -1.411795	     +170.022536	     +170.022536
               0	              70	      +16.051969	      +16.051969	      +21.426708	     +200.494777	       -1.651498	       +0.000000	       -1.148318	       -3.130404	       +0.000000	       -1.411795	     +215.991265	     +215.991265
               0	              71	      +16.051969	      +16.051969	      +21.426708	     +200.494777	       -1.651498	       +0.000000	       -1.148318	       -3.130404	       +0.000000	       -1.411795	     +215.991265	     +215.991265
               0	              72	      +18.076102	      +18.076102	      +40.962799	     +288.024499	       -3.231872	       +0.000000	       -2.369887	       -4.232308	       +0.000000	       -1.411795	     +319.153232	     +319.153232
               0	              73	      +18.076102	      +18.076102	      +40.962800	     +288.024499	       -3.231872	       +0.000000	       -2.369887	       -4.232308	       +0.000000	       -1.411795	     +319.153232	     +319.153232
               0	              74	      +18.251525	      +18.251525	      +40.374282	     +281.208126	       -3.180568	       +0.000000	       -2.317264	       -3.827272	       +0.000000	       -1.411795	     +312.257305	     +312.257305
               0	              75	      +18.251525	      +18.251525	      +40.374282	     +281.208126	       -3.180568	       +0.000000	       -2.317264	       -3.827272	       +0.000000	       -1.411795	     +312.257304	     +312.257304
               0	              76	      +20.596318	      +20.596318	      +35.278392	     +156.923755	       -2.263692	       +0.000000	       -1.637917	       -3.539658	       +0.000000	       -1.411795	     +184.760880	     +184.760880
               0	              77	      +20.596318	      +20.596318	      +35.278392	     +156.923755	       -2.263692	       +0.000000	       -1.637917	       -3.539658	       +0.000000	       -1.411795	     +184.760880	     +184.760880
               0	              78	      +20.815168	      +20.815168	      +36.342655	     +144.528063	       -1.998001	       +0.000000	       -1.484530	       -3.356716	       +0.000000	       -1.411795	     +174.031471	     +174.031471
               0	              79	      +20.815168	      +20.815168	      +36.342655	     +144.528063	       -1.998001	       +0.000000	       -1.484530	       -3.356716	       +0.000000	       -1.411795	     +174.031471	     +174.031471

k-point 1:
               1	               0	      -65.392799	      -65.392799	      +29.311577	     +592.343366	      -40.107274	       -3.563713	      -15.345314	      -13.451652	       -0.740123	       -1.411795	     +552.750704	     +552.750704
               1	               1	      -65.392799	      -65.392799	      +29.311577	     +592.343366	      -40.107274	       -3.563713	      -15.345314	      -13.451652	       -0.740123	       -1.411795	     +552.750704	     +552.750704
               1	               2	      -42.080407	      -42.080407	      +50.926996	     +585.133961	      -33.839894	       -3.563713	      -12.344850	      -12.123724	       -0.740123	       -1.411795	     +577.752488	     +577.752488
