# Generated by LORRAX 0.1.0 at 2026-05-17 23:17:53 UTC
  0.000000000  0.000000000  0.000000000     150
       1       1  -76.725135401 -746.628400398
       1       2  -76.725135401 -746.628400396
       1       3  -76.724899131 -746.630759648
       1       4  -76.724899131 -746.630759644
       1       5  -48.778595013 -710.916276819
       1       6  -48.778595013 -710.916276826
       1       7  -48.777075076 -710.931663180
       1       8  -48.777075076 -710.931663183
       1       9  -47.753294757 -710.041720040
       1      10  -47.753294757 -710.041720040
       1      11  -47.750089601 -710.091166661
       1      12  -47.750089601 -710.091166662
       1      13  -47.748449343 -707.539685970
       1      14  -47.748449343 -707.539685970
       1      15  -47.748116407 -707.548259210
       1      16  -47.748116407 -707.548259209
       1      17  -18.442631130 -444.106088326
       1      18  -18.442631130 -444.106088328
       1      19  -17.724345860 -427.158259071
       1      20  -17.724345860 -427.158259067
       1      21  -17.417588275 -436.335604583
       1      22  -17.417588275 -436.335604583
       1      23  -17.415499037 -436.314575037
       1      24  -17.415499037 -436.314575033
       1      25  -17.326061538 -433.252399444
       1      26  -17.326061538 -433.252399453
       1      27  -17.325382839 -433.238053118
       1      28  -17.325382839 -433.238053121
       1      29   -9.962131075 -456.177844940
       1      30   -9.962131075 -456.177844926
       1      31   -9.546506827 -423.518390262
       1      32   -9.546506827 -423.518390292
       1      33   -9.216424170 -436.967732112
       1      34   -9.216424170 -436.967732063
       1      35   -9.156173972 -443.834671308
       1      36   -9.156173972 -443.834671277
       1      37   -8.997457847 -430.623328284
       1      38   -8.997457847 -430.623328279
       1      39   -8.633983424 -449.472018292
       1      40   -8.633983424 -449.472018290
       1      41   -8.599558602 -436.891755242
       1      42   -8.599558602 -436.891755236
       1      43   -8.102992141 -437.278461714
       1      44   -8.102992141 -437.278461716
       1      45   -7.817397602 -476.466059091
       1      46   -7.817397602 -476.466059093
       1      47   -7.753863199 -478.750321118
       1      48   -7.753863199 -478.750321124
       1      49   -7.706161714 -430.553214627
       1      50   -7.706161714 -430.553214617
       1      51   -7.491666069 -447.696926212
       1      52   -7.491666069 -447.696926192
       1      53   -7.248725916 -415.934597651
       1      54   -7.248725916 -415.934597633
       1      55   -7.033074318 -404.342688280
       1      56   -7.033074318 -404.342688270
       1      57   -6.545039619 -414.021509321
       1      58   -6.545039619 -414.021509349
       1      59   -6.362494350 -439.474814263
       1      60   -6.362494350 -439.474814317
       1      61   -5.933064053 -411.591161104
       1      62   -5.933064053 -411.591161133
       1      63   -5.465389921 -446.235363164
       1      64   -5.465389921 -446.235363141
       1      65   -5.119623318 -616.457647076
       1      66   -5.119623318 -616.457646999
       1      67   -5.034841903 -596.614709052
       1      68   -5.034841903 -596.614709109
       1      69   -5.030535434 -594.633581079
       1      70   -5.030535434 -594.633581023
       1      71   -4.926684039 -586.063060019
       1      72   -4.926684039 -586.063059982
       1      73   -4.768529142 -580.266753993
       1      74   -4.768529142 -580.266754062
       1      75   -4.740411140 -596.983354251
       1      76   -4.740411140 -596.983354330
       1      77   -3.711506758 -561.217353433
       1      78   -3.711506758 -561.217353409
       1      79   -3.665943944 -556.311613011
       1      80   -3.665943944 -556.311612911
       1      81   -3.490123906 -547.035754528
       1      82   -3.490123906 -547.035754556
       1      83   -3.228043398 -531.852624649
       1      84   -3.228043398 -531.852624651
       1      85   -0.842379368 -209.658907797
       1      86   -0.842379368 -209.658907813
       1      87   -0.370984778 -398.879186821
       1      88   -0.370984778 -398.879186737
       1      89   -0.006286193 -294.103869902
       1      90   -0.006286193 -294.103869952
       1      91    0.084590284 -186.291887150
       1      92    0.084590284 -186.291887157
       1      93    0.830398700 -328.337443212
       1      94    0.830398700 -328.337443088
       1      95    1.200861182 -275.133227539
       1      96    1.200861182 -275.133227576
       1      97    1.264713213 -353.844719328
       1      98    1.264713213 -353.844719360
       1      99    1.269372066 -353.596946084
       1     100    1.269372066 -353.596946135
       1     101    1.307708989 -325.477754207
       1     102    1.307708989 -325.477754259
       1     103    1.309213878 -324.183526736
       1     104    1.309213878 -324.183526721
       1     105    2.203352693 -231.286672753
       1     106    2.203352693 -231.286672736
       1     107    2.619968417 -220.029253827
       1     108    2.619968417 -220.029253766
       1     109    2.641538443 -404.722471582
       1     110    2.641538443 -404.722471926
       1     111    2.660741796 -403.810339118
       1     112    2.660741796 -403.810339061
       1     113    2.784204767 -357.483780497
       1     114    2.784204767 -357.483780442
       1     115    2.944108954 -252.072358864
       1     116    2.944108954 -252.072358686
       1     117    3.098870172 -232.596961786
       1     118    3.098870172 -232.596962242
       1     119    3.255175545 -223.558230820
       1     120    3.255175545 -223.558231211
       1     121    3.374609434 -242.989055773
       1     122    3.374609434 -242.989055429
       1     123    3.427777904 -241.594523707
       1     124    3.427777904 -241.594523174
       1     125    3.934153214 -180.122597580
       1     126    3.934153214 -180.122597788
       1     127    4.004821215 -342.187877267
       1     128    4.004821215 -342.187876796
       1     129    4.010074153 -111.135327221
       1     130    4.010074153 -111.135329049
       1     131    4.051568029 -344.552061535
       1     132    4.051568029 -344.552060160
       1     133    4.251319513 -319.390400976
       1     134    4.251319513 -319.390401798
       1     135    4.294866411 -414.123772791
       1     136    4.294866411 -414.123772927
       1     137    4.392115092 -194.094031993
       1     138    4.392115092 -194.094030915
       1     139    4.486167172 -276.126219833
       1     140    4.486167172 -276.126219179
       1     141    4.497400052 -221.408925199
       1     142    4.497400052 -221.408925540
       1     143    4.575853473 -293.377697798
       1     144    4.575853473 -293.377697675
       1     145    5.121059845 -136.212616176
       1     146    5.121059845 -136.212601371
       1     147    5.211840840 -173.542510351
       1     148    5.211840840 -173.542511928
       1     149    5.243144047 -122.677184975
       1     150    5.243144047 -122.677168972
  0.000000000  0.166666667  0.000000000     150
       1       1  -76.725120730 -746.628686539
       1       2  -76.725120730 -746.628686540
       1       3  -76.724913074 -746.630768851
       1       4  -76.724913074 -746.630768851
       1       5  -48.778505388 -710.917195671
       1       6  -48.778505388 -710.917195682
       1       7  -48.777164307 -710.930792672
       1       8  -48.777164307 -710.930792682
       1       9  -47.753134348 -710.029203133
       1      10  -47.753134328 -710.029213142
       1      11  -47.750352846 -709.991185796
       1      12  -47.750352796 -709.991245031
       1      13  -47.748356938 -707.634334258
       1      14  -47.748356888 -707.634392570
       1      15  -47.748105602 -707.566100528
       1      16  -47.748105581 -707.566109640
       1      17  -18.385017292 -443.837970940
       1      18  -18.385017276 -443.837974613
       1      19  -17.691223853 -427.456583047
       1      20  -17.691223841 -427.456579587
       1      21  -17.495178326 -437.155214803
       1      22  -17.495178247 -437.155222354
       1      23  -17.448080222 -436.236384463
       1      24  -17.448080118 -436.236386236
       1      25  -17.332344518 -432.954888674
       1      26  -17.332344146 -432.954949305
       1      27  -17.331205958 -432.925231024
       1      28  -17.331205614 -432.925287633
       1      29   -9.968185120 -452.755840443
       1      30   -9.968184354 -452.755875400
       1      31   -9.535871356 -427.177831501
       1      32   -9.535871024 -427.177837331
       1      33   -9.194614788 -435.950075644
       1      34   -9.194607736 -435.950237485
       1      35   -9.173989538 -437.020606016
       1      36   -9.173979663 -437.021112970
       1      37   -9.046748715 -433.616719363
       1      38   -9.046745001 -433.616937348
       1      39   -8.634965997 -442.771080512
       1      40   -8.634959724 -442.770871581
       1      41   -8.295166349 -451.327013129
       1      42   -8.295158792 -451.326865439
       1      43   -8.040816496 -466.035772370
       1      44   -8.040815754 -466.035811703
       1      45   -7.833773686 -467.024568146
       1      46   -7.833770828 -467.025370766
       1      47   -7.744114360 -451.438101228
       1      48   -7.744112766 -451.438451311
       1      49   -7.647825363 -436.937169854
       1      50   -7.647820825 -436.937787894
       1      51   -7.431702625 -438.683859084
       1      52   -7.431699520 -438.684121673
       1      53   -7.233843513 -411.654450710
       1      54   -7.233840570 -411.654619232
       1      55   -7.013154575 -427.059078490
       1      56   -7.013152644 -427.059264436
       1      57   -6.615804258 -418.881912148
       1      58   -6.615802661 -418.882094231
       1      59   -6.446393772 -435.308773486
       1      60   -6.446392436 -435.308679500
       1      61   -6.136184070 -416.206493818
       1      62   -6.136178519 -416.206424508
       1      63   -5.770279773 -446.614103918
       1      64   -5.770278949 -446.614031386
       1      65   -5.120284831 -605.814951828
       1      66   -5.120284446 -605.814932054
       1      67   -4.988070340 -594.482571030
       1      68   -4.988069760 -594.482613344
       1      69   -4.950751671 -594.551672568
       1      70   -4.950751251 -594.551563095
       1      71   -4.845315162 -591.195641842
       1      72   -4.845313472 -591.195604248
       1      73   -4.778781116 -584.807836389
       1      74   -4.778780145 -584.807605238
       1      75   -4.725072993 -577.293140742
       1      76   -4.725072024 -577.293109330
       1      77   -3.718883148 -557.038926766
       1      78   -3.718882834 -557.038958435
       1      79   -3.647919969 -553.056932794
       1      80   -3.647919727 -553.056974464
       1      81   -3.545309010 -549.772183223
       1      82   -3.545308275 -549.772118198
       1      83   -3.349854523 -537.433031440
       1      84   -3.349854237 -537.433030865
       1      85   -0.588109131 -188.244255836
       1      86   -0.588105991 -188.244721426
       1      87   -0.346467813 -396.751919129
       1      88   -0.346467531 -396.751946276
       1      89    0.130194345  -72.500879506
       1      90    0.130197754  -72.501084426
       1      91    0.448253396 -410.676284920
       1      92    0.448255230 -410.677513903
       1      93    0.573635555 -354.721360732
       1      94    0.573636552 -354.722404888
       1      95    0.830322299 -303.377642675
       1      96    0.830323054 -303.377608787
       1      97    1.194561993 -320.336177148
       1      98    1.194563048 -320.336236197
       1      99    1.396485848 -297.544845710
       1     100    1.396486812 -297.545043745
       1     101    1.461828851 -337.992829168
       1     102    1.461830111 -337.992661829
       1     103    1.685119660 -333.232252739
       1     104    1.685120011 -333.232414979
       1     105    2.081877909 -383.322397694
       1     106    2.081879299 -383.322329141
       1     107    2.316697646 -312.152236520
       1     108    2.316699484 -312.151987454
       1     109    2.486360478 -252.092666619
       1     110    2.486364112 -252.099632273
       1     111    2.516525923 -329.450983852
       1     112    2.516537875 -329.446800331
       1     113    2.591038678 -298.370607210
       1     114    2.591049241 -298.376771236
       1     115    2.762325131 -321.051987894
       1     116    2.762337201 -321.053549213
       1     117    2.803119877 -326.583642709
       1     118    2.803131018 -326.585278552
       1     119    3.103368405 -331.942655886
       1     120    3.103369830 -331.942655948
       1     121    3.158748207 -273.666851498
       1     122    3.158750762 -273.667453591
       1     123    3.313005581 -267.695885145
       1     124    3.313007144 -267.699234228
       1     125    3.372490044 -186.517527079
       1     126    3.372490645 -186.512764371
       1     127    3.734331653 -246.658556710
       1     128    3.734333875 -246.658777516
       1     129    3.868442973 -171.317561596
       1     130    3.868447072 -171.316782785
       1     131    3.990555485 -234.374745416
       1     132    3.990558063 -234.374110970
       1     133    4.092402919 -252.747213722
       1     134    4.092404171 -252.756561670
       1     135    4.106893804 -264.641291543
       1     136    4.106895186 -264.638447048
       1     137    4.394359072 -229.023251710
       1     138    4.394359813 -229.022756335
       1     139    4.529790267 -262.757566247
       1     140    4.529791574 -262.757313661
       1     141    4.739433944 -271.399113263
       1     142    4.739436328 -271.398880954
       1     143    4.838680612 -237.080624313
       1     144    4.838681950 -237.080810309
       1     145    5.022924691 -162.659892400
       1     146    5.022925531 -162.660298186
       1     147    5.103211134 -199.219344129
       1     148    5.103211672 -199.219115300
       1     149    5.337942531 -212.041656817
       1     150    5.337943379 -212.039969040
  0.000000000  0.333333333  0.000000000     150
       1       1  -76.725087105 -746.629156103
       1       2  -76.725087105 -746.629156104
       1       3  -76.724948813 -746.630634638
       1       4  -76.724948813 -746.630634638
       1       5  -48.778273924 -710.919511178
       1       6  -48.778273923 -710.919511193
       1       7  -48.777397328 -710.928449760
       1       8  -48.777397328 -710.928449774
       1       9  -47.752713390 -709.995809540
       1      10  -47.752713358 -709.995826989
       1      11  -47.750932935 -709.922493708
       1      12  -47.750932879 -709.922539879
       1      13  -47.748233589 -707.662279141
       1      14  -47.748233543 -707.662294834
       1      15  -47.748071565 -707.640226624
       1      16  -47.748071542 -707.640213694
       1      17  -18.226984761 -443.104428221
       1      18  -18.226984734 -443.104435055
       1      19  -17.687447571 -438.782356479
       1      20  -17.687447526 -438.782365385
       1      21  -17.602841879 -428.323820398
       1      22  -17.602841869 -428.323813313
       1      23  -17.497002079 -436.297020575
       1      24  -17.497002020 -436.297020869
       1      25  -17.378900647 -431.510936183
       1      26  -17.378900613 -431.510938156
       1      27  -17.353444918 -432.837917055
       1      28  -17.353444854 -432.837916519
       1      29   -9.970653388 -447.715408452
       1      30   -9.970652817 -447.715426397
       1      31   -9.465737510 -432.608643360
       1      32   -9.465736467 -432.608669185
       1      33   -9.259375643 -429.475850748
       1      34   -9.259374363 -429.475806565
       1      35   -9.093671924 -439.095552367
       1      36   -9.093662997 -439.095607154
       1      37   -8.953385183 -433.433931498
       1      38   -8.953378959 -433.433791646
       1      39   -8.416953811 -447.047542412
       1      40   -8.416952946 -447.047220174
       1      41   -8.267554107 -457.036868712
       1      42   -8.267550745 -457.036888164
       1      43   -7.953644312 -459.409708147
       1      44   -7.953640989 -459.408949436
       1      45   -7.892706239 -474.414830433
       1      46   -7.892702149 -474.415914539
       1      47   -7.653070650 -451.233660045
       1      48   -7.653067455 -451.234133936
       1      49   -7.530913964 -422.597836833
       1      50   -7.530911419 -422.598677257
       1      51   -7.412906638 -437.638550925
       1      52   -7.412903019 -437.639131291
       1      53   -7.134321253 -434.567556524
       1      54   -7.134313104 -434.567703821
       1      55   -7.014742444 -437.574574709
       1      56   -7.014733122 -437.575401748
       1      57   -6.798900831 -426.090065484
       1      58   -6.798899476 -426.090309952
       1      59   -6.607013688 -426.069128288
       1      60   -6.607012445 -426.069080553
       1      61   -6.327455789 -412.473126063
       1      62   -6.327451068 -412.473279179
       1      63   -5.967478666 -421.689808143
       1      64   -5.967477539 -421.689834727
       1      65   -5.166115275 -602.992878959
       1      66   -5.166115033 -602.992839874
       1      67   -5.011910812 -580.022448261
