# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 120

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.35          0.00 B        0          0.00 B
    2.61          0.00 B        0          0.00 B
    2.86          0.00 B        0          0.00 B
    3.11          0.00 B        0          0.00 B
    3.36          0.00 B        1          8.00 B
    3.61          0.00 B        3        192.00 B
    3.86          0.00 B        3        192.00 B
    4.11          0.00 B        3        192.00 B
    4.36          0.00 B        3         48.00 B
    4.61          0.00 B        2         24.00 B
    5.76          0.00 B        0          0.00 B
    6.01          0.00 B        4       56.25 MiB
    6.26          0.00 B        4      112.50 MiB
    6.51          0.00 B        8        1.69 GiB
    6.76          0.00 B       16        1.69 GiB
    7.01          0.00 B       16        1.69 GiB
    7.26          0.00 B       16        1.69 GiB
    7.51          0.00 B       17      112.51 MiB
    7.76          0.00 B       20      337.51 MiB
    8.01          0.00 B       22      787.51 MiB
    8.26          0.00 B       25      787.51 MiB
    8.51          0.00 B       22      787.51 MiB
    8.76          0.00 B       22      787.51 MiB
    9.01          0.00 B       22      787.51 MiB
    9.26          0.00 B       22      562.51 MiB
    9.51          0.00 B       21      562.51 MiB
    9.76          0.00 B       21      562.51 MiB
   10.01          0.00 B       21      562.51 MiB
   10.26          0.00 B       21      562.51 MiB
   10.51          0.00 B       21      562.51 MiB
   10.76          0.00 B       21      562.51 MiB
   11.01          0.00 B       27      566.47 MiB
   11.26          0.00 B       30      638.75 MiB
   11.51          0.00 B       26      566.47 MiB
   11.77          0.00 B       26      566.47 MiB
   12.02          0.00 B       26      566.47 MiB
   12.27          0.00 B       26      566.47 MiB
   12.52          0.00 B       27      566.47 MiB
   12.77          0.00 B       27        6.88 GiB
   13.02          0.00 B       28        6.88 GiB
   13.27          0.00 B       28        6.88 GiB
   13.52          0.00 B       28        6.88 GiB
   13.77          0.00 B       28        6.88 GiB
   14.02          0.00 B       28        6.88 GiB
   14.27          0.00 B       28        6.88 GiB
   14.52          0.00 B       28        6.88 GiB
   14.77          0.00 B       28        6.88 GiB
   15.02          0.00 B       28        6.88 GiB
   15.27          0.00 B       28        6.88 GiB
   15.52          0.00 B       28        6.88 GiB
   15.77          0.00 B       28        6.88 GiB
   16.02          0.00 B       28        6.88 GiB
   16.27          0.00 B       28        6.88 GiB
   16.52          0.00 B       28        6.88 GiB
   16.77          0.00 B       28        6.88 GiB
   17.03          0.00 B       28        6.88 GiB
   17.28          0.00 B       28        6.88 GiB
   17.53          0.00 B       28        6.88 GiB
   17.78          0.00 B       28        6.88 GiB
   18.03          0.00 B       28        6.88 GiB
   18.28          0.00 B       28        6.88 GiB
   18.53          0.00 B       27        6.88 GiB
   18.78          0.00 B       27        6.88 GiB
   19.03          0.00 B       22      116.46 MiB
   19.28          0.00 B       37      123.43 MiB
   19.53          0.00 B       33      342.27 MiB
   19.78          0.00 B       33      342.27 MiB
   20.03          0.00 B       33      342.27 MiB
   20.28          0.00 B       33      342.27 MiB
   20.53          0.00 B       33      342.27 MiB
   20.78          0.00 B       33      342.27 MiB
   21.03          0.00 B       33      342.27 MiB
   21.28          0.00 B       33      342.27 MiB
   21.54          0.00 B       33      342.27 MiB
   21.79          0.00 B       33      342.27 MiB
   22.04          0.00 B       33      342.27 MiB
   22.29          0.00 B       33      342.27 MiB
   22.54          0.00 B       33      342.27 MiB
   22.79          0.00 B       45        6.66 GiB
   23.04          0.00 B      237        6.70 GiB
   23.29          0.00 B       47        6.68 GiB
   23.54          0.00 B       43      342.61 MiB
   23.79          0.00 B       43      342.61 MiB
   24.04          0.00 B       45      571.12 MiB
   24.29          0.00 B       49      342.38 MiB
   24.54          0.00 B       50      342.29 MiB
   24.79          0.00 B       50      342.29 MiB
   25.04          0.00 B       50      342.29 MiB
   25.30          0.00 B       50      342.29 MiB
   25.55          0.00 B       45      342.25 MiB
   25.80          0.00 B       51      511.06 MiB
   26.05          0.00 B       51      511.06 MiB
   26.30          0.00 B       51      567.31 MiB
   26.55          0.00 B       50      511.06 MiB
   26.80          0.00 B       54      679.78 MiB
   27.05          0.00 B       60      792.29 MiB
   27.30          0.00 B       54      679.78 MiB
   27.55          0.00 B       62      792.31 MiB
   27.80          0.00 B       50      904.73 MiB
   28.05          0.00 B       55      920.58 MiB
   28.30          0.00 B       57      920.58 MiB
   28.56          0.00 B       60      920.58 MiB
   28.81          0.00 B       58      920.58 MiB
   29.06          0.00 B       58      920.58 MiB
   29.31          0.00 B       63      946.58 MiB
   29.57          0.00 B       67      956.58 MiB
   29.82          0.00 B       68      960.58 MiB
   30.07          0.00 B       96      956.58 MiB
   30.32          0.00 B       55      908.24 MiB
   30.57          0.00 B       58      908.25 MiB
   30.82          0.00 B       60      908.25 MiB
   31.07          0.00 B       60      908.25 MiB
   31.32          0.00 B       61      911.76 MiB
   31.57          0.00 B       62      915.28 MiB
   31.83          0.00 B       67      943.40 MiB
   32.08          0.00 B       63      918.80 MiB
   32.33          0.00 B       68      946.92 MiB
   32.58          0.00 B       68      936.37 MiB
   32.83          0.00 B       68      936.37 MiB
   32.98          0.00 B       40        4.64 MiB
