# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 639

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.38          0.00 B        0          0.00 B
    2.65          0.00 B        0          0.00 B
    2.90          0.00 B        0          0.00 B
    3.15          0.00 B        0          0.00 B
    3.40          0.00 B        0          0.00 B
    3.65          0.00 B        0          0.00 B
    3.90          0.00 B        0          0.00 B
    4.15          0.00 B        1          8.00 B
    4.40          0.00 B        3        192.00 B
    4.65          0.00 B        3        192.00 B
    4.90          0.00 B        3        192.00 B
    5.15          0.00 B        3        192.00 B
    5.40          0.00 B        4         72.00 B
    5.65          0.00 B        2         24.00 B
    6.93          0.00 B        0          0.00 B
    7.18          0.00 B        2         24.00 B
    7.43          0.00 B        4       56.25 MiB
    7.68          0.00 B        7       56.25 MiB
    7.93          0.00 B       15       61.31 MiB
    8.19          0.00 B       17       61.58 MiB
    8.44          0.00 B       14       65.55 MiB
    8.69          0.00 B       14       75.36 MiB
    8.94          0.00 B       14       75.36 MiB
    9.19          0.00 B       12       79.40 MiB
    9.44          0.00 B       16       96.27 MiB
    9.69          0.00 B       10       56.52 MiB
    9.94          0.00 B       21       56.52 MiB
   10.19          0.00 B       26       56.52 MiB
   10.44          0.00 B       26       56.52 MiB
   10.69          0.00 B       23       56.52 MiB
   10.94          0.00 B       22       56.52 MiB
   11.19          0.00 B       22       56.52 MiB
   11.44          0.00 B       44       56.52 MiB
   11.69          0.00 B       48       84.65 MiB
   11.94          0.00 B       54      169.03 MiB
   12.19          0.00 B       54      169.03 MiB
   12.44          0.00 B       51      225.27 MiB
   12.69          0.00 B       51      225.27 MiB
   12.95          0.00 B       51      225.27 MiB
   13.20          0.00 B       51      225.27 MiB
   13.45          0.00 B       51      225.27 MiB
   13.73          0.00 B       51      225.27 MiB
   13.98          0.00 B       54      225.28 MiB
   14.23          0.00 B       58      230.34 MiB
   14.48          0.00 B       55      234.31 MiB
   14.74          0.00 B       54      240.23 MiB
   14.99          0.00 B       55      226.86 MiB
   15.25          0.00 B       59      228.44 MiB
   15.50          0.00 B       59      228.44 MiB
   15.75          0.00 B       59      228.44 MiB
   16.00          0.00 B       59      228.44 MiB
   16.25          0.00 B       59      228.44 MiB
   16.50          0.00 B       60      228.44 MiB
   16.75          0.00 B       60      228.44 MiB
   17.01          0.00 B       60      228.44 MiB
   17.26          0.00 B       57        1.26 GiB
   17.51          0.00 B       63        1.26 GiB
   17.76          0.00 B       64        1.26 GiB
   18.01          0.00 B       60        2.30 GiB
   18.26          0.00 B       67        2.30 GiB
   18.51          0.00 B       67        2.30 GiB
   18.76          0.00 B       67        2.30 GiB
   19.01          0.00 B       69        3.35 GiB
   19.26          0.00 B       69        3.35 GiB
   19.51          0.00 B       69        3.35 GiB
   19.76          0.00 B       69        3.35 GiB
   20.01          0.00 B       69        3.35 GiB
   20.26          0.00 B       70        3.35 GiB
   20.52          0.00 B       70        3.35 GiB
   20.77          0.00 B       66        4.18 GiB
   21.02          0.00 B       69        5.01 GiB
   21.27          0.00 B       69        5.01 GiB
   21.52          0.00 B       65        3.14 GiB
   21.77          0.00 B       65        3.14 GiB
   22.02          0.00 B       65        3.14 GiB
   22.27          0.00 B       65        3.14 GiB
   22.52          0.00 B       65        3.14 GiB
   22.77          0.00 B       65        3.14 GiB
   23.02          0.00 B       65        3.14 GiB
   23.27          0.00 B       65        3.14 GiB
   23.52          0.00 B       65        3.14 GiB
   23.77          0.00 B       65        3.14 GiB
   24.02          0.00 B       65        3.14 GiB
   24.27          0.00 B       65        3.14 GiB
   24.53          0.00 B       65        3.14 GiB
   24.78          0.00 B       65        3.14 GiB
   25.03          0.00 B       65        3.14 GiB
   25.28          0.00 B       65        3.14 GiB
   25.53          0.00 B       65        3.14 GiB
   25.78          0.00 B       65        3.14 GiB
   26.03          0.00 B       65        3.14 GiB
   26.28          0.00 B       65        3.14 GiB
   26.53          0.00 B       65        3.14 GiB
   26.78          0.00 B       65        3.14 GiB
   27.03          0.00 B       65        3.14 GiB
   27.28          0.00 B       65        3.14 GiB
   27.53          0.00 B       65        3.14 GiB
   27.78          0.00 B       62        2.10 GiB
   28.03          0.00 B       62        2.10 GiB
   28.28          0.00 B       62        2.10 GiB
   28.53          0.00 B       62        2.10 GiB
   28.78          0.00 B       62        2.10 GiB
   29.03          0.00 B       62        2.10 GiB
   29.29          0.00 B       62        2.10 GiB
   29.54          0.00 B       62        2.10 GiB
   29.79          0.00 B       62        2.10 GiB
   30.04          0.00 B       62        2.10 GiB
   30.29          0.00 B       62        2.10 GiB
   30.54          0.00 B       62        2.10 GiB
   30.79          0.00 B       62        2.10 GiB
   31.04          0.00 B       62        2.10 GiB
   31.29          0.00 B       62        2.10 GiB
   31.54          0.00 B       62        2.10 GiB
   31.79          0.00 B       62        2.10 GiB
   32.04          0.00 B       62        2.10 GiB
   32.29          0.00 B       62        2.10 GiB
   32.55          0.00 B       62        2.10 GiB
   32.80          0.00 B       59        1.06 GiB
   33.05          0.00 B       59        1.06 GiB
   33.30          0.00 B       59        1.06 GiB
   33.55          0.00 B       59        1.06 GiB
   33.80          0.00 B       59        1.06 GiB
   34.05          0.00 B       59        1.06 GiB
   34.30          0.00 B       59        1.06 GiB
   34.55          0.00 B       59        1.06 GiB
   34.80          0.00 B       59        1.06 GiB
   35.05          0.00 B       59        1.06 GiB
   35.30          0.00 B       59        1.06 GiB
   35.55          0.00 B       59        1.06 GiB
   35.80          0.00 B       59        1.06 GiB
   36.05          0.00 B       59        1.06 GiB
   36.30          0.00 B       59        1.06 GiB
   36.55          0.00 B       59        1.06 GiB
   36.80          0.00 B       59        1.06 GiB
   37.05          0.00 B       59        1.06 GiB
   37.31          0.00 B       59        1.06 GiB
   37.56          0.00 B       49       59.69 MiB
   37.81          0.00 B       49       59.69 MiB
   38.06          0.00 B       55       88.53 MiB
   38.31          0.00 B       62      122.42 MiB
   38.56          0.00 B       59      136.20 MiB
   38.81          0.00 B       57      140.38 MiB
   39.06          0.00 B       61      157.67 MiB
   39.31          0.00 B       51      114.19 MiB
   39.56          0.00 B       54      143.02 MiB
   39.81          0.00 B       58      229.50 MiB
   40.06          0.00 B       58      229.50 MiB
   40.31          0.00 B       59      288.60 MiB
   40.57          0.00 B       62      288.61 MiB
   40.82          0.00 B       67      293.40 MiB
   41.07          0.00 B       68      293.67 MiB
   41.32          0.00 B       65      297.64 MiB
   41.58          0.00 B       64      290.19 MiB
   41.83          0.00 B       68      291.77 MiB
   42.09          0.00 B       68      291.77 MiB
   42.34          0.00 B       68      291.77 MiB
   42.59          0.00 B       68      291.77 MiB
   42.84          0.00 B       68      291.77 MiB
   43.09          0.00 B       68      291.77 MiB
   43.34          0.00 B       68      291.77 MiB
   43.59          0.00 B       69      291.77 MiB
   43.84          0.00 B       69      291.77 MiB
   44.09          0.00 B       69      291.77 MiB
   44.34          0.00 B       69      291.77 MiB
   44.59          0.00 B       71        1.35 GiB
   44.84          0.00 B       72        1.35 GiB
   45.09          0.00 B       72        1.35 GiB
   45.35          0.00 B       72        1.35 GiB
   45.60          0.00 B       75        2.42 GiB
   45.85          0.00 B       75        2.42 GiB
   46.10          0.00 B       75        2.42 GiB
   46.35          0.00 B       74        4.55 GiB
   46.60          0.00 B       77        3.49 GiB
   46.85          0.00 B       77        3.49 GiB
   47.10          0.00 B       77        3.49 GiB
   47.35          0.00 B       77        3.49 GiB
   47.60          0.00 B       77        3.49 GiB
   47.85          0.00 B       77        3.49 GiB
   48.10          0.00 B       77        3.49 GiB
   48.36          0.00 B       78        3.49 GiB
   48.61          0.00 B       78        3.49 GiB
   48.86          0.00 B       74        3.27 GiB
   49.11          0.00 B       74        3.27 GiB
   49.36          0.00 B       74        3.27 GiB
   49.61          0.00 B       74        3.27 GiB
   49.86          0.00 B       74        3.27 GiB
   50.11          0.00 B       74        3.27 GiB
   50.36          0.00 B       74        3.27 GiB
   50.61          0.00 B       74        3.27 GiB
   50.86          0.00 B       74        3.27 GiB
   51.11          0.00 B       74        3.27 GiB
   51.37          0.00 B       74        3.27 GiB
   51.62          0.00 B       74        3.27 GiB
   51.87          0.00 B       74        3.27 GiB
   52.12          0.00 B       74        3.27 GiB
   52.37          0.00 B       74        3.27 GiB
   52.62          0.00 B       74        3.27 GiB
   52.87          0.00 B       74        3.27 GiB
   53.12          0.00 B       74        3.27 GiB
   53.37          0.00 B       74        3.27 GiB
   53.62          0.00 B       71        2.20 GiB
   53.87          0.00 B       71        2.20 GiB
   54.12          0.00 B       71        2.20 GiB
   54.37          0.00 B       71        2.20 GiB
   54.62          0.00 B       71        2.20 GiB
   54.88          0.00 B       71        2.20 GiB
   55.13          0.00 B       71        2.20 GiB
   55.38          0.00 B       71        2.20 GiB
   55.63          0.00 B       71        2.20 GiB
   55.88          0.00 B       71        2.20 GiB
   56.13          0.00 B       71        2.20 GiB
   56.38          0.00 B       71        2.20 GiB
   56.63          0.00 B       71        2.20 GiB
   56.88          0.00 B       71        2.20 GiB
   57.13          0.00 B       71        2.20 GiB
   57.38          0.00 B       71        2.20 GiB
   57.63          0.00 B       68        1.14 GiB
   57.89          0.00 B       68        1.14 GiB
   58.14          0.00 B       68        1.14 GiB
   58.39          0.00 B       68        1.14 GiB
   58.64          0.00 B       68        1.14 GiB
   58.89          0.00 B       68        1.14 GiB
   59.14          0.00 B       68        1.14 GiB
   59.39          0.00 B       68        1.14 GiB
   59.64          0.00 B       68        1.14 GiB
   59.89          0.00 B       68        1.14 GiB
   60.14          0.00 B       68        1.14 GiB
   60.39          0.00 B       68        1.14 GiB
