  0.000000000  0.000000000  0.000000000      16
       1       1   -5.697469493   -5.427080371
       1       2   -5.697469493   -5.427080371
       1       3    6.249016688    6.334641134
       1       4    6.249016688    6.334641134
       1       5    6.296977608    6.382313314
       1       6    6.296977608    6.382313314
       1       7    6.296977608    6.382313314
       1       8    6.296977608    6.382313314
       1       9    8.798073640    9.467282818
       1      10    8.798073640    9.467282818
       1      11    8.833000920    9.498375096
       1      12    8.833000920    9.498375096
       1      13    8.833000920    9.498375096
       1      14    8.833000920    9.498375096
       1      15    9.629140971   10.764770307
       1      16    9.629140971   10.764770307
 -0.000000000 -0.000000000  0.250000000      16
       1       1   -4.897278378   -4.710588527
       1       2   -4.897278378   -4.710588527
       1       3    2.340153083    2.312570315
       1       4    2.340153083    2.312570315
       1       5    5.498634777    5.546022395
       1       6    5.498634777    5.546022395
       1       7    5.529908993    5.576731611
       1       8    5.529908993    5.576731611
       1       9    8.294524708    9.058023249
       1      10    8.294524708    9.058023249
       1      11    9.757274893   10.451341385
       1      12    9.757274893   10.451341385
       1      13    9.778780656   10.472340283
       1      14    9.778780656   10.472340283
       1      15   13.191994616   13.979192034
       1      16   13.191994616   13.979192034
 -0.000000000 -0.000000000  0.500000000      16
       1       1   -3.363334689   -3.234957780
       1       2   -3.363334689   -3.234957780
       1       3   -0.707386709   -0.838998019
       1       4   -0.707386709   -0.838998019
       1       5    5.057476574    5.062063176
       1       6    5.057476574    5.062063176
       1       7    5.089199819    5.092903265
       1       8    5.089199819    5.092903265
       1       9    7.805250118    8.569923027
       1      10    7.805250118    8.569923027
       1      11    9.594432085   10.247603476
       1      12    9.594432085   10.247603476
       1      13    9.608879751   10.260967411
       1      14    9.608879751   10.260967411
       1      15   14.000428189   14.151284426
       1      16   14.000428189   14.151284426
  0.000000000  0.250000000  0.250000000      16
       1       1   -4.614922521   -4.446922103
       1       2   -4.614922521   -4.446922103
       1       3    2.755220515    2.841496898
       1       4    2.755220515    2.841496898
       1       5    4.373518009    4.332348007
       1       6    4.373518009    4.332348007
       1       7    4.381956155    4.341971232
       1       8    4.381956155    4.341971232
       1       9    7.392380376    7.901377178
       1      10    7.392380376    7.901377178
       1      11    9.398123834    9.956227457
       1      12    9.398123834    9.956227457
       1      13   12.028944541   12.837356783
       1      14   12.028944541   12.837356783
       1      15   12.031511112   12.841013584
       1      16   12.031511112   12.841013584
 -0.000000000  0.250000000  0.500000000      16
       1       1   -2.977120457   -2.899793214
       1       2   -2.977120457   -2.899793214
       1       3   -0.116047553   -0.132395854
       1       4   -0.116047553   -0.132395854
       1       5    2.729548481    2.613924751
       1       6    2.729548481    2.613924751
       1       7    4.062046590    3.993393186
       1       8    4.062046590    3.993393186
       1       9    7.784320407    8.292577483
       1      10    7.784320407    8.292577483
       1      11   10.722889832   11.316125729
       1      12   10.722889832   11.316125729
       1      13   12.017664234   12.830782564
       1      14   12.017664234   12.830782564
       1      15   12.190621579   12.914846866
       1      16   12.190621579   12.914846866
 -0.000000000  0.250000000  0.750000000      16
       1       1   -3.652138640   -3.540412841
       1       2   -3.652138640   -3.540412841
       1       3    0.787803368    0.757321983
       1       4    0.787803368    0.757321983
       1       5    2.509647425    2.360796558
       1       6    2.509647425    2.360796558
       1       7    4.943156801    4.945692865
       1       8    4.943156801    4.945692865
       1       9    8.712780637    9.346253860
       1      10    8.712780637    9.346253860
       1      11   11.050360519   11.785938168
       1      12   11.050360519   11.785938168
       1      13   11.420219691   12.107512763
       1      14   11.420219691   12.107512763
       1      15   12.411758613   13.145803587
       1      16   12.411758613   13.145803587
  0.000000000  0.500000000  0.500000000      16
       1       1   -1.550057644   -1.506480417
       1       2   -1.550057644   -1.506480417
       1       3   -1.550057644   -1.506480417
       1       4   -1.550057644   -1.506480417
       1       5    3.412381467    3.289606794
       1       6    3.412381467    3.289606794
       1       7    3.412381467    3.289606794
       1       8    3.412381467    3.289606794
       1       9    6.973640881    7.415323195
       1      10    6.973640881    7.415323195
       1      11    6.973640881    7.415323195
       1      12    6.973640881    7.415323195
       1      13   16.370505513   17.063241560
       1      14   16.370505513   17.063241560
       1      15   16.370505513   17.063241560
       1      16   16.370505513   17.063241560
  0.250000000  0.500000000  0.750000000      16
       1       1   -1.387963287   -1.355761692
       1       2   -1.387963287   -1.355761692
       1       3   -1.382357334   -1.339010179
       1       4   -1.382357334   -1.339010179
       1       5    2.402471993    2.221239857
       1       6    2.402471993    2.221239857
       1       7    2.415304059    2.232980186
       1       8    2.415304059    2.232980186
       1       9   10.549125107   11.080658516
       1      10   10.549125107   11.080658516
       1      11   10.549300176   11.080024191
       1      12   10.549300176   11.080024191
       1      13   11.257993561   11.992710725
       1      14   11.257993561   11.992710725
       1      15   11.274457266   11.998191243
       1      16   11.274457266   11.998191243
