# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 96

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.19          0.00 B        0          0.00 B
    2.44          0.00 B        0          0.00 B
    2.73          0.00 B        4       22.52 KiB
    2.98          0.00 B        4       22.52 KiB
    3.23          0.00 B        4        7.54 KiB
    3.48          0.00 B        5       28.13 MiB
    3.73          0.00 B        6        1.35 GiB
    3.98          0.00 B        8        1.35 GiB
    4.23          0.00 B       11        1.35 GiB
    4.48          0.00 B       17        1.35 GiB
    4.73          0.00 B       17        1.35 GiB
    4.98          0.00 B       17        1.35 GiB
    5.23          0.00 B       17        1.35 GiB
    5.48          0.00 B       17        1.35 GiB
    5.73          0.00 B       19        1.39 GiB
    5.98          0.00 B       15       28.14 MiB
    6.23          0.00 B       15       28.14 MiB
    6.48          0.00 B       15       28.14 MiB
    6.73          0.00 B       15       28.14 MiB
    6.98          0.00 B       15       28.14 MiB
    7.23          0.00 B       15       28.14 MiB
    7.48          0.00 B       19       42.23 MiB
    7.73          0.00 B       22      126.60 MiB
    7.98          0.00 B       22      126.60 MiB
    8.23          0.00 B       30        1.39 GiB
    8.48          0.00 B       31        2.71 GiB
    8.73          0.00 B       31        1.40 GiB
    8.98          0.00 B       31        1.40 GiB
    9.24          0.00 B       33        1.41 GiB
    9.49          0.00 B       36        1.43 GiB
    9.74          0.00 B       36        1.44 GiB
    9.99          0.00 B       37        1.44 GiB
   10.24          0.00 B       36        1.44 GiB
   10.49          0.00 B       25       28.15 MiB
   10.74          0.00 B       28       28.15 MiB
   10.99          0.00 B       27       28.16 MiB
   11.24          0.00 B       30       28.17 MiB
   11.49          0.00 B       32       28.18 MiB
   11.74          0.00 B       33       28.18 MiB
   11.99          0.00 B       34       28.20 MiB
   12.24          0.00 B       35       28.21 MiB
   12.49          0.00 B       26       28.16 MiB
   12.74          0.00 B       27       28.17 MiB
   12.99          0.00 B       29      590.66 MiB
   13.24          0.00 B       28      478.16 MiB
   13.49          0.00 B       29      492.22 MiB
   13.75          0.00 B       29      478.17 MiB
   14.00          0.00 B       29      478.17 MiB
   14.25          0.00 B       31      478.17 MiB
   14.50          0.00 B       31      478.17 MiB
   14.75          0.00 B       31      492.23 MiB
   15.00          0.00 B       31      492.23 MiB
   15.25          0.00 B       33      506.29 MiB
   15.50          0.00 B       33      506.29 MiB
   15.75          0.00 B       35      506.29 MiB
   16.00          0.00 B       37      506.29 MiB
   16.25          0.00 B       33      506.29 MiB
   16.50          0.00 B       36      731.29 MiB
   16.75          0.00 B       36      731.29 MiB
   17.00          0.00 B       38      759.42 MiB
   17.25          0.00 B       38      759.42 MiB
   17.50          0.00 B       38      970.36 MiB
   17.75          0.00 B       38      745.36 MiB
   18.00          0.00 B       40      745.36 MiB
   18.25          0.00 B       41      745.36 MiB
   18.50          0.00 B       41      745.36 MiB
   18.76          0.00 B       41      745.36 MiB
   19.01          0.00 B       42      745.60 MiB
   19.26          0.00 B       42      745.60 MiB
   19.51          0.00 B       42      745.60 MiB
   19.76          0.00 B       43      745.83 MiB
   20.01          0.00 B       43      745.83 MiB
   20.26          0.00 B       44      746.07 MiB
   20.51          0.00 B       44      746.07 MiB
   20.76          0.00 B       45      746.30 MiB
   21.01          0.00 B       45      746.30 MiB
   21.26          0.00 B       45      746.30 MiB
   21.51          0.00 B       46      746.53 MiB
   21.76          0.00 B       46      746.53 MiB
   22.01          0.00 B       48      748.17 MiB
   22.26          0.00 B       49      750.74 MiB
   22.51          0.00 B       50      750.74 MiB
   22.76          0.00 B       48      749.42 MiB
   23.84          0.00 B       18       13.00 KiB
   25.61          0.00 B       18       13.00 KiB
   26.30          0.00 B       18       13.00 KiB
   26.88          0.00 B       18       13.00 KiB
   27.13          0.00 B       18       13.00 KiB
   27.38          0.00 B       18       13.00 KiB
   27.63          0.00 B       18       13.00 KiB
   27.88          0.00 B       18       13.00 KiB
   28.13          0.00 B       18       13.00 KiB
   28.38          0.00 B       18       13.00 KiB
   28.63          0.00 B       18       13.00 KiB
   28.88          0.00 B       18       13.00 KiB
   28.97          0.00 B       18       13.00 KiB
