# Generated by LORRAX unknown at 2026-07-21 19:39:55 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=88  sigX=   -3.064861              sigC=   -3.198751+ -0.000007i  sigXC=   -6.263612+ -0.000007i  VH=  236.256520  Eo=   22.311075
n=89  sigX=   -3.064861              sigC=   -3.198751+ -0.000007i  sigXC=   -6.263612+ -0.000007i  VH=  236.256520  Eo=   22.311075
n=90  sigX=   -1.852559              sigC=   -2.685112+  0.000000i  sigXC=   -4.537670+  0.000000i  VH=  117.789397  Eo=   22.988316
n=91  sigX=   -1.852559              sigC=   -2.685112+  0.000000i  sigXC=   -4.537670+  0.000000i  VH=  117.789397  Eo=   22.988316
n=92  sigX=   -1.594988              sigC=   -2.508966+  0.000028i  sigXC=   -4.103954+  0.000028i  VH=   76.661404+ -0.000000i  Eo=   23.435678
n=93  sigX=   -1.594988              sigC=   -2.508966+  0.000028i  sigXC=   -4.103954+  0.000028i  VH=   76.661404+ -0.000000i  Eo=   23.435678
n=94  sigX=   -1.593903              sigC=   -2.506268+ -0.000028i  sigXC=   -4.100171+ -0.000028i  VH=   76.348965+ -0.000000i  Eo=   23.447355
n=95  sigX=   -1.593903              sigC=   -2.506268+ -0.000028i  sigXC=   -4.100171+ -0.000028i  VH=   76.348965+ -0.000000i  Eo=   23.447355
n=96  sigX=   -2.617251              sigC=   -2.967614+ -0.000002i  sigXC=   -5.584864+ -0.000002i  VH=  238.373212  Eo=   24.078748
n=97  sigX=   -2.617251              sigC=   -2.967614+ -0.000002i  sigXC=   -5.584864+ -0.000002i  VH=  238.373212  Eo=   24.078748
n=98  sigX=   -1.817556              sigC=   -2.376272+  0.000000i  sigXC=   -4.193828+  0.000000i  VH=   85.434708  Eo=   24.087456
n=99  sigX=   -1.817556              sigC=   -2.376272+  0.000000i  sigXC=   -4.193828+  0.000000i  VH=   85.434708  Eo=   24.087456

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.284060              sigC=    4.489492+  0.000150i  sigXC=  -34.794569+  0.000150i  VH=  592.686325  Eo=  -65.465980
n=1   sigX=  -39.284060              sigC=    4.489492+  0.000150i  sigXC=  -34.794569+  0.000150i  VH=  592.686325  Eo=  -65.465980
n=2   sigX=  -33.058274              sigC=    4.087861+ -0.001474i  sigXC=  -28.970413+ -0.001474i  VH=  582.781917  Eo=  -42.126171
n=3   sigX=  -33.058274              sigC=    4.087861+ -0.001474i  sigXC=  -28.970413+ -0.001474i  VH=  582.781917  Eo=  -42.126171
n=4   sigX=  -32.339549              sigC=    4.184986+  0.000429i  sigXC=  -28.154563+  0.000429i  VH=  575.238835  Eo=  -39.593526
n=5   sigX=  -32.339549              sigC=    4.184986+  0.000429i  sigXC=  -28.154563+  0.000429i  VH=  575.238835  Eo=  -39.593526
n=6   sigX=  -32.517046              sigC=    4.105309+  0.000214i  sigXC=  -28.411737+  0.000214i  VH=  586.458891  Eo=  -39.464894
n=7   sigX=  -32.517046              sigC=    4.105309+  0.000214i  sigXC=  -28.411737+  0.000214i  VH=  586.458891  Eo=  -39.464893
n=8   sigX=  -21.658376              sigC=    5.833953+ -0.000376i  sigXC=  -15.824424+ -0.000376i  VH=  383.742981  Eo=  -18.989633
n=9   sigX=  -21.658376              sigC=    5.833953+ -0.000376i  sigXC=  -15.824424+ -0.000376i  VH=  383.742981  Eo=  -18.989633
n=10  sigX=  -21.530491              sigC=    5.838615+ -0.000353i  sigXC=  -15.691876+ -0.000353i  VH=  357.582022  Eo=  -18.014213
n=11  sigX=  -21.530491              sigC=    5.838615+ -0.000353i  sigXC=  -15.691876+ -0.000353i  VH=  357.582022  Eo=  -18.014213
n=12  sigX=  -17.441082              sigC=    3.695246+ -0.000055i  sigXC=  -13.745837+ -0.000055i  VH=  396.612865  Eo=  -10.482477
n=13  sigX=  -17.441082              sigC=    3.695246+ -0.000055i  sigXC=  -13.745837+ -0.000055i  VH=  396.612865  Eo=  -10.482477
n=14  sigX=  -17.607199              sigC=    2.817891+  0.000662i  sigXC=  -14.789308+  0.000662i  VH=  462.692178  Eo=   -8.606804
n=15  sigX=  -17.607199              sigC=    2.817891+  0.000662i  sigXC=  -14.789308+  0.000662i  VH=  462.692178  Eo=   -8.606804
n=16  sigX=  -17.220026              sigC=    2.557121+  0.001114i  sigXC=  -14.662905+  0.001114i  VH=  393.572311  Eo=   -8.256218
n=17  sigX=  -17.220026              sigC=    2.557121+  0.001114i  sigXC=  -14.662905+  0.001114i  VH=  393.572311  Eo=   -8.256218
n=18  sigX=  -17.932693              sigC=    2.279910+  0.000261i  sigXC=  -15.652783+  0.000261i  VH=  479.455472  Eo=   -7.436881
n=19  sigX=  -17.932693              sigC=    2.279910+  0.000261i  sigXC=  -15.652783+  0.000261i  VH=  479.455472  Eo=   -7.436880
n=20  sigX=  -17.756082              sigC=    1.958688+  0.000056i  sigXC=  -15.797395+  0.000056i  VH=  456.066658  Eo=   -7.317414
n=21  sigX=  -17.756082              sigC=    1.958688+  0.000056i  sigXC=  -15.797395+  0.000056i  VH=  456.066658  Eo=   -7.317414
n=22  sigX=  -16.015069              sigC=    2.033848+  0.000158i  sigXC=  -13.981221+  0.000158i  VH=  331.358806  Eo=   -6.409757
n=23  sigX=  -16.015069              sigC=    2.033848+  0.000158i  sigXC=  -13.981221+  0.000158i  VH=  331.358806  Eo=   -6.409757
n=24  sigX=  -16.936426              sigC=    1.239884+  0.000722i  sigXC=  -15.696542+  0.000722i  VH=  433.019222  Eo=   -5.682865
n=25  sigX=  -16.936426              sigC=    1.239884+  0.000722i  sigXC=  -15.696542+  0.000722i  VH=  433.019222  Eo=   -5.682865
n=26  sigX=  -11.013343              sigC=   -3.171968+ -0.000678i  sigXC=  -14.185312+ -0.000678i  VH=  409.689471  Eo=   -3.039484
n=27  sigX=  -11.013343              sigC=   -3.171968+ -0.000678i  sigXC=  -14.185312+ -0.000678i  VH=  409.689471  Eo=   -3.039482
n=28  sigX=  -11.405144              sigC=   -3.253348+ -0.000372i  sigXC=  -14.658493+ -0.000372i  VH=  430.009215  Eo=   -2.737502
