# Generated by LORRAX unknown at 2026-07-21 06:43:57 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.467486              sigC=   39.489749+  0.000009i  sigXC=    0.022263+  0.000009i  VH=  591.604009+ -0.000060i  Eo=  -65.484467
n=1   sigX=  -39.467486              sigC=   39.489749+  0.000009i  sigXC=    0.022263+  0.000009i  VH=  591.604009+ -0.000060i  Eo=  -65.484467
n=2   sigX=  -33.301635              sigC=  -22.342537+  0.183374i  sigXC=  -55.644171+  0.183374i  VH=  584.115671+  0.000049i  Eo=  -42.100571
n=3   sigX=  -33.301635              sigC=  -22.342537+  0.183374i  sigXC=  -55.644171+  0.183374i  VH=  584.115671+  0.000049i  Eo=  -42.100571
n=4   sigX=  -32.523733              sigC=  -42.493440+ -0.191736i  sigXC=  -75.017173+ -0.191736i  VH=  577.561488+ -0.000205i  Eo=  -39.580049
n=5   sigX=  -32.523733              sigC=  -42.493440+ -0.191736i  sigXC=  -75.017173+ -0.191736i  VH=  577.561488+ -0.000205i  Eo=  -39.580049
n=6   sigX=  -32.511041              sigC=   12.953898+  0.019433i  sigXC=  -19.557143+  0.019433i  VH=  587.428811+  0.000078i  Eo=  -39.404857
n=7   sigX=  -32.511041              sigC=   12.953898+  0.019433i  sigXC=  -19.557143+  0.019433i  VH=  587.428811+  0.000078i  Eo=  -39.404857
n=8   sigX=  -21.626114              sigC=    6.830734+  0.000003i  sigXC=  -14.795380+  0.000003i  VH=  384.593457+  0.000444i  Eo=  -19.386943
n=9   sigX=  -21.626114              sigC=    6.830734+  0.000003i  sigXC=  -14.795380+  0.000003i  VH=  384.593457+  0.000444i  Eo=  -19.386943
n=10  sigX=  -21.557420              sigC=    2.956478+ -0.000354i  sigXC=  -18.600941+ -0.000354i  VH=  352.184894+ -0.000035i  Eo=  -18.188235
n=11  sigX=  -21.557420              sigC=    2.956478+ -0.000354i  sigXC=  -18.600941+ -0.000354i  VH=  352.184894+ -0.000035i  Eo=  -18.188235
n=12  sigX=  -17.375669              sigC=    1.968568+ -0.000315i  sigXC=  -15.407101+ -0.000315i  VH=  388.536744+  0.000044i  Eo=  -10.891408
n=13  sigX=  -17.375669              sigC=    1.968568+ -0.000315i  sigXC=  -15.407101+ -0.000315i  VH=  388.536744+  0.000044i  Eo=  -10.891408
n=14  sigX=  -18.153405              sigC=    2.708537+  0.002589i  sigXC=  -15.444868+  0.002589i  VH=  494.136579+  0.000466i  Eo=   -7.880919
n=15  sigX=  -18.153405              sigC=    2.708537+  0.002589i  sigXC=  -15.444868+  0.002589i  VH=  494.136579+  0.000466i  Eo=   -7.880919
n=16  sigX=  -18.001528              sigC=    2.614183+ -0.001902i  sigXC=  -15.387344+ -0.001902i  VH=  489.523366+  0.000445i  Eo=   -7.821581
n=17  sigX=  -18.001528              sigC=    2.614183+ -0.001902i  sigXC=  -15.387344+ -0.001902i  VH=  489.523366+  0.000445i  Eo=   -7.821581
n=18  sigX=  -15.639121              sigC=    1.873306+ -0.000141i  sigXC=  -13.765814+ -0.000141i  VH=  304.030445+  0.000067i  Eo=   -7.130428
n=19  sigX=  -15.639121              sigC=    1.873306+ -0.000141i  sigXC=  -13.765814+ -0.000141i  VH=  304.030445+  0.000067i  Eo=   -7.130428
n=20  sigX=  -17.717259              sigC=    3.546360+  0.009551i  sigXC=  -14.170899+  0.009551i  VH=  456.036230+  0.000221i  Eo=   -6.799255
n=21  sigX=  -17.717259              sigC=    3.546360+  0.009551i  sigXC=  -14.170899+  0.009551i  VH=  456.036230+  0.000221i  Eo=   -6.799255
