 (0.9305515516603138,-2.0303552665152278E-018)  
 (-5.5671460802742476E-007,2.4257119976289903E-006)  
 (5.1515586033706165E-006,-1.3156533736567041E-006)  
 (-4.9499696801229987E-009,-7.6247037885749785E-007)  
 (3.5799697428235254E-006,-1.4096518369780594E-006)  
 (-5.5671460802742476E-007,-2.4257119976289903E-006)  
 (0.4597758854391339,9.9462775843368345E-019)  
 (-1.2716587179099502E-006,2.3253772103120848E-002)  
 (-0.2937085126309832,2.5175881130052149E-004)  
 (-1.1685665739928500E-003,1.5020786099919347E-002)  
 (5.1515586033706165E-006,1.3156533736567041E-006)  
 (-1.2716587179099502E-006,-2.3253772103120848E-002)  
 (0.4597770439908672,-2.7440276713664039E-019)  
 (-1.1699435363441730E-003,1.5020917862832434E-002)  
 (0.2937096756683169,-2.4773583978881142E-004)  
 (-4.9499696801229987E-009,7.6247037885749785E-007)  
 (-0.2937085126309832,-2.5175881130052149E-004)  
 (-1.1699435363441730E-003,-1.5020917862832434E-002)  
 (0.7305662671456301,3.4924845425519472E-018)  
 (-9.6691441521182936E-006,1.6067523804401587E-002)  
 (3.5799697428235254E-006,1.4096518369780594E-006)  
 (-1.1685665739928500E-003,-1.5020786099919347E-002)  
 (0.2937096756683169,2.4773583978881142E-004)  
 (-9.6691441521182936E-006,-1.6067523804401587E-002)  
 (0.7305678446893068,-8.5377197559537392E-019)  
 (3.5739786520313475E-006,-6.4638918292257610E-005)  
 (8.1634367047932876E-003,2.7712449095126696E-005)  
 (-2.7557504036380264E-005,8.1640209817239427E-003)  
 (1.6338449801661032E-003,-3.2256296137465238E-006)  
 (-3.1876506566270298E-006,-1.6330845938650007E-003)  
 (-7.7786045049645326E-003,2.1866030863360784E-004)  
 (2.0093425750523481E-003,9.4387551500827607E-005)  
 (1.1909376919888425E-004,-2.0089059420376155E-003)  
 (4.1340199993938499E-003,-1.1332140959225014E-004)  
 (1.3946865496807146E-004,4.1353679277213815E-003)  
 (-2.1989438933803454E-004,-7.7790562126077139E-003)  
 (1.1971360413460622E-004,-2.0087945193892941E-003)  
 (-2.0087449804308565E-003,-1.4432201590021209E-004)  
 (-1.4052097590805640E-004,-4.1349589272153351E-003)  
 (4.1363750459146855E-003,-1.6640883916282993E-004)  
 (-2.2366559622127159E-003,-1.2489189678734472E-005)  
 (-4.3163977393741153E-003,-1.3716256659391188E-005)  
 (-4.0142698847175322E-005,4.3140394204774753E-003)  
 (-1.0399635983417295E-003,6.5692001943366560E-006)  
 (-5.3321431692106507E-005,-1.0429401625796596E-003)  
 (-1.2252323314021701E-005,2.2372643553707347E-003)  
 (3.8089809761184573E-005,-4.3145598953045075E-003)  
 (-4.3125864638057952E-003,-6.4682356606550660E-005)  
 (-5.3405238915358140E-005,-1.0416455948546507E-003)  
 (1.0438052778570378E-003,-1.0099014328213982E-004)  
 (3.5739786520313475E-006,6.4638918292257610E-005)  
 (-7.7786045049645326E-003,-2.1866030863360784E-004)  
 (-2.1989438933803454E-004,7.7790562126077139E-003)  
 (-2.2366559622127159E-003,1.2489189678734472E-005)  
 (-1.2252323314021701E-005,-2.2372643553707347E-003)  
 (8.1634367047932876E-003,-2.7712449095126696E-005)  
 (2.0093425750523481E-003,-9.4387551500827607E-005)  
 (1.1971360413460622E-004,2.0087945193892941E-003)  
 (-4.3163977393741153E-003,1.3716256659391188E-005)  
 (3.8089809761184573E-005,4.3145598953045075E-003)  
 (-2.7557504036380264E-005,-8.1640209817239427E-003)  
 (1.1909376919888425E-004,2.0089059420376155E-003)  
 (-2.0087449804308565E-003,1.4432201590021209E-004)  
 (-4.0142698847175322E-005,-4.3140394204774753E-003)  
 (-4.3125864638057952E-003,6.4682356606550660E-005)  
 (1.6338449801661032E-003,3.2256296137465238E-006)  
 (4.1340199993938499E-003,1.1332140959225014E-004)  
 (-1.4052097590805640E-004,4.1349589272153351E-003)  
 (-1.0399635983417295E-003,-6.5692001943366560E-006)  
 (-5.3405238915358140E-005,1.0416455948546507E-003)  
 (-3.1876506566270298E-006,1.6330845938650007E-003)  
 (1.3946865496807146E-004,-4.1353679277213815E-003)  
 (4.1363750459146855E-003,1.6640883916282993E-004)  
 (-5.3321431692106507E-005,1.0429401625796596E-003)  
 (1.0438052778570378E-003,1.0099014328213982E-004)  
 (3.5109970886265933E-002,-1.4483310460152156E-019)  
 (-2.3563399437206146E-008,4.8847138540669347E-007)  
 (-8.7520410189295881E-007,-5.1803306107720928E-008)  
 (3.3110269716297346E-009,-3.6508801372754777E-007)  
 (7.6909632860329889E-008,2.3741468240978088E-007)  
 (-2.3563399437206146E-008,-4.8847138540669347E-007)  
 (0.1261719157906525,1.4930807928156879E-019)  
 (7.3639697733076361E-007,-5.5265824066672723E-003)  
 (5.7539987540192891E-002,1.5931949170547709E-005)  
 (1.3909867763571522E-004,-2.9854451479905519E-003)  
 (-8.7520410189295881E-007,5.1803306107720928E-008)  
 (7.3639697733076361E-007,5.5265824066672723E-003)  
 (0.1261723619014941,-3.0855632600404515E-019)  
 (1.3953967178961370E-004,-2.9852612829467358E-003)  
 (-5.7540376842947133E-002,-1.5871667535737367E-005)  
 (3.3110269716297346E-009,3.6508801372754777E-007)  
 (5.7539987540192891E-002,-1.5931949170547709E-005)  
 (1.3953967178961370E-004,2.9852612829467358E-003)  
 (7.1057370226559918E-002,7.9628271429516952E-020)  
 (5.7506920590829164E-007,-4.3876860675673120E-003)  
 (7.6909632860329889E-008,-2.3741468240978088E-007)  
 (1.3909867763571522E-004,2.9854451479905519E-003)  
 (-5.7540376842947133E-002,1.5871667535737367E-005)  
 (5.7506920590829164E-007,4.3876860675673120E-003)  
 (7.1057729914064421E-002,1.0410479538706766E-019)  
 (0.9305515516603138,-2.0303552665152282E-018)  
 (-5.5671460801318899E-007,2.4257119976809998E-006)  
 (5.1515586033751321E-006,-1.3156533736339450E-006)  
 (-4.9499696839544910E-009,-7.6247037887005617E-007)  
 (3.5799697427873601E-006,-1.4096518370904143E-006)  
 (-5.5671460801318899E-007,-2.4257119976809998E-006)  
 (0.4597758854391339,9.9462775843369501E-019)  
 (-1.2716587178921803E-006,2.3253772103120827E-002)  
 (-0.2937085126309832,2.5175881130054805E-004)  
 (-1.1685665739928257E-003,1.5020786099919310E-002)  
 (5.1515586033751321E-006,1.3156533736339450E-006)  
 (-1.2716587178921803E-006,-2.3253772103120827E-002)  
 (0.4597770439908671,-2.7440276713663996E-019)  
 (-1.1699435363441751E-003,1.5020917862832444E-002)  
 (0.2937096756683168,-2.4773583978889875E-004)  
 (-4.9499696839544910E-009,7.6247037887005617E-007)  
 (-0.2937085126309832,-2.5175881130054805E-004)  
 (-1.1699435363441751E-003,-1.5020917862832444E-002)  
 (0.7305662671456301,3.4924845425519580E-018)  
 (-9.6691441521650431E-006,1.6067523804401580E-002)  
 (3.5799697427873601E-006,1.4096518370904143E-006)  
 (-1.1685665739928257E-003,-1.5020786099919310E-002)  
 (0.2937096756683168,2.4773583978889875E-004)  
 (-9.6691441521650431E-006,-1.6067523804401580E-002)  
 (0.7305678446893068,-8.5377197559541214E-019)  
 (3.5739786520313483E-006,-6.4638918292257759E-005)  
 (8.1634367047932876E-003,2.7712449095125879E-005)  
 (-2.7557504036380715E-005,8.1640209817239445E-003)  
 (1.6338449801661038E-003,-3.2256296137453723E-006)  
 (-3.1876506566245150E-006,-1.6330845938649970E-003)  
 (-7.7786045049645309E-003,2.1866030863360299E-004)  
 (2.0093425750523490E-003,9.4387551500829613E-005)  
 (1.1909376919888402E-004,-2.0089059420376073E-003)  
 (4.1340199993938559E-003,-1.1332140959224080E-004)  
 (1.3946865496805935E-004,4.1353679277213711E-003)  
 (-2.1989438933803405E-004,-7.7790562126077156E-003)  
 (1.1971360413460551E-004,-2.0087945193893032E-003)  
 (-2.0087449804308570E-003,-1.4432201590021111E-004)  
 (-1.4052097590805466E-004,-4.1349589272153282E-003)  
 (4.1363750459146821E-003,-1.6640883916281532E-004)  
