# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 42

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.28          0.00 B        0          0.00 B
    2.53          0.00 B        0          0.00 B
    2.78          0.00 B        4        7.50 MiB
    3.03          0.00 B        4        7.50 MiB
    3.28          0.00 B        7       18.52 MiB
    3.53          0.00 B       11      243.56 MiB
    3.78          0.00 B       10      243.53 MiB
    4.04          0.00 B       11      243.53 MiB
    4.29          0.00 B       12      243.54 MiB
    4.54          0.00 B       12      243.54 MiB
    4.79          0.00 B       12      243.54 MiB
    5.04          0.00 B       12      243.54 MiB
    5.29          0.00 B       12      243.54 MiB
    5.54          0.00 B       14      250.57 MiB
    5.79          0.00 B       23      254.08 MiB
    6.04          0.00 B       10      243.53 MiB
    6.29          0.00 B       11      243.53 MiB
    6.55          0.00 B       12      243.53 MiB
    6.80          0.00 B       12      243.53 MiB
    7.05          0.00 B       12      243.53 MiB
    7.30          0.00 B       12      243.53 MiB
    7.55          0.00 B       12      243.53 MiB
    7.80          0.00 B       12      243.53 MiB
    8.05          0.00 B       12      243.53 MiB
    8.30          0.00 B       12      243.53 MiB
    8.55          0.00 B       12      243.53 MiB
    8.80          0.00 B       12      243.53 MiB
    9.05          0.00 B       12      243.53 MiB
    9.30          0.00 B       12      243.53 MiB
    9.55          0.00 B       12      243.53 MiB
    9.80          0.00 B       12      243.53 MiB
   10.05          0.00 B       12      243.53 MiB
   10.30          0.00 B       12      243.53 MiB
   10.55          0.00 B       12      243.53 MiB
   10.80          0.00 B       15      243.61 MiB
   11.22          0.00 B        2         16.00 B
   11.80          0.00 B        2         16.00 B
   12.07          0.00 B        2         16.00 B
   12.32          0.00 B        2         16.00 B
   12.57          0.00 B        2         16.00 B
   12.82          0.00 B        2         16.00 B
   13.05          0.00 B        2         16.00 B
