# Generated by LORRAX unknown at 2026-07-21 05:58:18 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.490311              sigC=  124.879183+ -7.221853i  sigXC=   85.388872+ -7.221853i  VH=  590.517392+  0.016410i  Eo=  -65.484467
n=1   sigX=  -39.490311              sigC=  124.879183+ -7.221853i  sigXC=   85.388872+ -7.221853i  VH=  590.517392+  0.016410i  Eo=  -65.484467
n=2   sigX=  -33.385715              sigC=  -63.553045+-171831.067353i  sigXC=  -96.938760+-171831.067353i  VH=  585.164322+ -0.001915i  Eo=  -42.100571
n=3   sigX=  -33.385715              sigC=  -63.553045+-171831.067353i  sigXC=  -96.938760+-171831.067353i  VH=  585.164322+ -0.001915i  Eo=  -42.100571
n=4   sigX=  -32.478260              sigC=  -72.730629+119677.667446i  sigXC= -105.208889+119677.667446i  VH=  577.769731+ -0.000624i  Eo=  -39.580049
n=5   sigX=  -32.478260              sigC=  -72.730629+119677.667446i  sigXC= -105.208889+119677.667446i  VH=  577.769731+ -0.000624i  Eo=  -39.580049
n=6   sigX=  -32.510925              sigC=  -37.920376+28372.268931i  sigXC=  -70.431302+28372.268931i  VH=  588.254355+ -0.003070i  Eo=  -39.404857
n=7   sigX=  -32.510925              sigC=  -37.920376+28372.268931i  sigXC=  -70.431302+28372.268931i  VH=  588.254355+ -0.003070i  Eo=  -39.404857
n=8   sigX=  -21.698543              sigC=    7.267001+ 14.180641i  sigXC=  -14.431541+ 14.180641i  VH=  383.717788+  0.000331i  Eo=  -19.386943
n=9   sigX=  -21.698543              sigC=    7.267001+ 14.180641i  sigXC=  -14.431541+ 14.180641i  VH=  383.717788+  0.000331i  Eo=  -19.386943
n=10  sigX=  -21.597819              sigC=    1.887247+-457.052982i  sigXC=  -19.710571+-457.052982i  VH=  348.392408+  0.003652i  Eo=  -18.188235
n=11  sigX=  -21.597819              sigC=    1.887247+-457.052982i  sigXC=  -19.710571+-457.052982i  VH=  348.392408+  0.003652i  Eo=  -18.188235
n=12  sigX=  -17.410678              sigC=   10.260521+-1215.700973i  sigXC=   -7.150157+-1215.700973i  VH=  389.623999+  0.000076i  Eo=  -10.891408
n=13  sigX=  -17.410678              sigC=   10.260521+-1215.700973i  sigXC=   -7.150157+-1215.700973i  VH=  389.623999+  0.000076i  Eo=  -10.891408
n=14  sigX=  -18.197363              sigC=    8.314547+-396594.511265i  sigXC=   -9.882816+-396594.511265i  VH=  494.747254+ -0.001040i  Eo=   -7.880919
n=15  sigX=  -18.197363              sigC=    8.314547+-396594.511265i  sigXC=   -9.882816+-396594.511265i  VH=  494.747254+ -0.001040i  Eo=   -7.880919
n=16  sigX=  -18.040123              sigC=    7.926686+358912.277360i  sigXC=  -10.113437+358912.277360i  VH=  490.057565+ -0.000916i  Eo=   -7.821581
n=17  sigX=  -18.040123              sigC=    7.926686+358912.277360i  sigXC=  -10.113437+358912.277360i  VH=  490.057565+ -0.000916i  Eo=   -7.821581
n=18  sigX=  -15.696742              sigC=    0.579312+946.092433i  sigXC=  -15.117430+946.092433i  VH=  302.272453+  0.000424i  Eo=   -7.130428
n=19  sigX=  -15.696742              sigC=    0.579312+946.092433i  sigXC=  -15.117430+946.092433i  VH=  302.272453+  0.000424i  Eo=   -7.130428
n=20  sigX=  -17.693056              sigC=    4.525985+-260273.255926i  sigXC=  -13.167071+-260273.255926i  VH=  461.491335+  0.000502i  Eo=   -6.799255
n=21  sigX=  -17.693056              sigC=    4.525985+-260273.255926i  sigXC=  -13.167071+-260273.255926i  VH=  461.491335+  0.000502i  Eo=   -6.799255
n=22  sigX=  -17.574608              sigC=    4.092695+261751.234606i  sigXC=  -13.481913+261751.234606i  VH=  461.035129+  0.000594i  Eo=   -6.718285
n=23  sigX=  -17.574608              sigC=    4.092695+261751.234606i  sigXC=  -13.481913+261751.234606i  VH=  461.035129+  0.000594i  Eo=   -6.718285
n=24  sigX=  -16.442649              sigC=   16.034662+1603.114331i  sigXC=   -0.407988+1603.114331i  VH=  413.775630+  0.004725i  Eo=   -5.398968
n=25  sigX=  -16.442649              sigC=   16.034662+1603.114331i  sigXC=   -0.407988+1603.114331i  VH=  413.775630+  0.004725i  Eo=   -5.398968
n=26  sigX=  -11.111675              sigC=   -1.422629+2874.546886i  sigXC=  -12.534305+2874.546886i  VH=  422.464261+  0.004541i  Eo=   -2.591355
n=27  sigX=  -11.111675              sigC=   -1.422629+2874.546886i  sigXC=  -12.534305+2874.546886i  VH=  422.464261+  0.004541i  Eo=   -2.591355
n=28  sigX=  -11.028987              sigC=   -1.643793+14047.711780i  sigXC=  -12.672780+14047.711780i  VH=  420.748475+  0.004364i  Eo=   -2.515375
n=29  sigX=  -11.028987              sigC=   -1.643793+14047.711780i  sigXC=  -12.672780+14047.711780i  VH=  420.748475+  0.004364i  Eo=   -2.515375
n=30  sigX=  -11.071183              sigC=    0.662793+19065.635901i  sigXC=  -10.408390+19065.635901i  VH=  403.640833+  0.000306i  Eo=   -2.347811
n=31  sigX=  -11.071183              sigC=    0.662793+19065.635901i  sigXC=  -10.408390+19065.635901i  VH=  403.640833+  0.000306i  Eo=   -2.347811
n=32  sigX=  -11.079244              sigC=    0.458362+-35383.677559i  sigXC=  -10.620882+-35383.677559i  VH=  401.699930+  0.000762i  Eo=   -2.339588
n=33  sigX=  -11.079244              sigC=    0.458362+-35383.677559i  sigXC=  -10.620882+-35383.677559i  VH=  401.699930+  0.000762i  Eo=   -2.339588
n=34  sigX=   -6.167835              sigC=   -3.414936+-169.366438i  sigXC=   -9.582771+-169.366438i  VH=  435.877078+ -0.003739i  Eo=    1.083633
n=35  sigX=   -6.167835              sigC=   -3.414936+-169.366438i  sigXC=   -9.582771+-169.366438i  VH=  435.877078+ -0.003739i  Eo=    1.083633
n=36  sigX=   -5.763190              sigC=   -5.133688+-422.489568i  sigXC=  -10.896878+-422.489568i  VH=  341.658522+ -0.000523i  Eo=    3.734850
n=37  sigX=   -5.763190              sigC=   -5.133688+-422.489568i  sigXC=  -10.896878+-422.489568i  VH=  341.658522+ -0.000523i  Eo=    3.734850
n=38  sigX=   -3.830084              sigC=   -4.036960+ 54.190846i  sigXC=   -7.867045+ 54.190846i  VH=  154.240489+  0.005364i  Eo=    3.946919
n=39  sigX=   -3.830084              sigC=   -4.036960+ 54.190846i  sigXC=   -7.867045+ 54.190846i  VH=  154.240489+  0.005364i  Eo=    3.946919
