# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 150

── Peak live HBM  at t=22.88s  ──────────────────────────
bytes_in_use                = 2.24 GiB
device.peak_bytes_in_use    = 5.75 GiB  (cumulative)
sum of jax.live_arrays()    = 1.80 GiB
n live arrays at peak        = 53

Top JAX arrays at peak:
            size  dtype         shape
        1.76 GiB  complex128    (4, 640, 46080)
       25.00 MiB  complex128    (4, 640, 640)
       14.06 MiB  complex128    (9, 80, 2, 640)
        1.05 MiB  float64       (24, 24, 80, 3)
        1.05 MiB  float64       (24, 24, 80, 3)
      720.00 KiB  complex128    (24, 24, 80)
      720.00 KiB  complex128    (24, 24, 80)
      720.00 KiB  complex128    (24, 24, 80)
      720.00 KiB  complex128    (24, 24, 80)
      720.00 KiB  complex128    (1, 24, 24, 80)

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.61          0.00 B        0          0.00 B
    2.87          0.00 B        0          0.00 B
    3.12          0.00 B        0          0.00 B
    3.37          0.00 B        0          0.00 B
    4.09          0.00 B        0          0.00 B
    4.34          0.00 B        0          0.00 B
    4.59          0.00 B        0          0.00 B
    4.84          0.00 B        0          0.00 B
    5.09        256.00 B        0          0.00 B
    5.34        512.00 B        2         24.00 B
    5.59        768.00 B        3         40.00 B
    5.84       21.09 MiB        4       28.13 MiB
    6.09      267.19 MiB        6        1.02 GiB
    6.34      267.20 MiB       10        1.02 GiB
    6.59      267.21 MiB       16        1.02 GiB
    6.84      267.21 MiB       16        1.02 GiB
    7.09        1.02 GiB       16        1.02 GiB
    7.34        1.02 GiB       16        1.02 GiB
    7.59        1.02 GiB       16        1.02 GiB
    7.85        1.02 GiB       16        1.02 GiB
    8.10       21.08 MiB       17       28.14 MiB
    8.35       49.21 MiB       20       84.39 MiB
    8.60       77.33 MiB       22      196.89 MiB
    8.85       91.39 MiB       23      253.14 MiB
    9.10       91.39 MiB       26      253.14 MiB
    9.35       91.39 MiB       23      253.14 MiB
    9.60       91.39 MiB       23      253.14 MiB
    9.85      114.83 MiB       23      253.14 MiB
   10.10      114.83 MiB       23      253.14 MiB
   10.35       63.27 MiB       21      140.64 MiB
   10.60      316.39 MiB       22        1.13 GiB
   10.85      442.96 MiB       24        1.37 GiB
   11.10      442.96 MiB       26        1.37 GiB
   11.35      442.96 MiB       31        1.37 GiB
   11.60      611.71 MiB       32        1.62 GiB
   11.85      822.65 MiB       32        3.10 GiB
   12.10      822.65 MiB       32        3.10 GiB
   12.35        1.30 GiB       31        2.11 GiB
   12.60      569.52 MiB       31        2.11 GiB
   12.85      569.52 MiB       31        2.11 GiB
   13.10      949.21 MiB       35        3.35 GiB
   13.36        1.30 GiB       38        5.08 GiB
   13.61        1.30 GiB       38        5.08 GiB
   13.86        1.05 GiB       36        4.09 GiB
   14.11        1.05 GiB       36        4.09 GiB
   14.36        1.05 GiB       36        4.09 GiB
   14.61      822.65 MiB       34        3.10 GiB
   14.86      822.65 MiB       34        3.10 GiB
   15.11      822.65 MiB       34        3.10 GiB
   15.36      822.65 MiB       34        3.10 GiB
   15.61      569.52 MiB       32        2.11 GiB
   15.86      569.52 MiB       32        2.11 GiB
   16.11      569.52 MiB       32        2.11 GiB
   16.36      316.40 MiB       30        1.13 GiB
   16.61        7.04 MiB       21       14.08 MiB
   16.86        7.04 MiB       27       14.08 MiB
   17.11        9.15 MiB       34       16.19 MiB
   17.36      458.10 MiB       31       15.13 MiB
   17.61      458.10 MiB       31       15.13 MiB
   17.86      458.10 MiB       33      915.13 MiB
   18.11      458.10 MiB       31       15.13 MiB
   18.37      458.10 MiB       31       15.13 MiB
   18.62      458.10 MiB       33      915.13 MiB
   18.87      458.10 MiB       31       15.13 MiB
   19.12      458.10 MiB       33      915.13 MiB
   19.37        8.10 MiB       31       15.13 MiB
   19.62      458.10 MiB       31       15.13 MiB
   19.87      458.10 MiB       33      915.13 MiB
   20.12      458.10 MiB       42       16.19 MiB
   20.37        2.21 GiB       51        1.78 GiB
   20.62        2.21 GiB       57        2.66 GiB
   20.87        2.21 GiB       44        1.78 GiB
   21.12      483.14 MiB       44        1.80 GiB
   21.37       33.14 MiB       43       41.23 MiB
   21.62      483.14 MiB       43       41.23 MiB
   21.87      483.14 MiB       45      941.23 MiB
   22.12      483.14 MiB       43       41.23 MiB
   22.38      483.14 MiB       43       41.23 MiB
   22.63      483.14 MiB       45      941.23 MiB
   22.88        2.24 GiB       53        1.80 GiB
   23.13      508.18 MiB       46        1.82 GiB
   23.38       58.18 MiB       45       66.27 MiB
   23.63        1.82 GiB       50        1.82 GiB
   23.88        1.85 GiB       51        1.86 GiB
   24.13      145.81 MiB       51      153.90 MiB
   24.38       36.31 MiB       45      128.86 MiB
