# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 713

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
    2.37          0.00 B        0          0.00 B
    2.62          0.00 B        0          0.00 B
    2.87          0.00 B        0          0.00 B
    3.15          0.00 B        0          0.00 B
    3.40          0.00 B        0          0.00 B
    3.65          0.00 B        1          8.00 B
    3.90          0.00 B        3        192.00 B
    4.15          0.00 B        3        192.00 B
    4.40          0.00 B        3        192.00 B
    4.66          0.00 B        3         48.00 B
    4.91          0.00 B        2         24.00 B
    5.16          0.00 B        2         24.00 B
    6.45          0.00 B        0          0.00 B
    6.70          0.00 B        2         24.00 B
    6.95          0.00 B        4       56.25 MiB
    7.20          0.00 B        8       56.25 MiB
    7.45          0.00 B       16       61.31 MiB
    7.70          0.00 B       17       61.58 MiB
    7.95          0.00 B       14       65.55 MiB
    8.20          0.00 B       14       75.36 MiB
    8.45          0.00 B       14       75.36 MiB
    8.70          0.00 B       12       79.40 MiB
    8.95          0.00 B       15       90.65 MiB
    9.20          0.00 B       13       56.52 MiB
    9.45          0.00 B       19       56.52 MiB
    9.70          0.00 B       23       56.52 MiB
    9.96          0.00 B       26       56.52 MiB
   10.21          0.00 B       27       56.52 MiB
   10.46          0.00 B       20       56.52 MiB
   10.71          0.00 B       24       56.52 MiB
   10.96          0.00 B       46       56.52 MiB
   11.21          0.00 B       46       56.52 MiB
   11.46          0.00 B       49      112.78 MiB
   11.71          0.00 B       54      169.03 MiB
   11.96          0.00 B       54      169.03 MiB
   12.21          0.00 B       54      169.03 MiB
   12.46          0.00 B       51      225.27 MiB
   12.71          0.00 B       51      225.27 MiB
   12.96          0.00 B       51      225.27 MiB
   13.21          0.00 B       51      225.27 MiB
   13.46          0.00 B       51      225.27 MiB
   13.71          0.00 B       51      225.27 MiB
   13.96          0.00 B       51      225.27 MiB
   14.21          0.00 B       54      225.28 MiB
   14.46          0.00 B       57      230.07 MiB
   14.72          0.00 B       52      233.90 MiB
   14.97          0.00 B       53      246.84 MiB
   15.22          0.00 B       54      226.86 MiB
   15.47          0.00 B       57      226.86 MiB
   15.73          0.00 B       59      228.44 MiB
   15.98          0.00 B       59      228.44 MiB
   16.23          0.00 B       59      228.44 MiB
   16.48          0.00 B       59      228.44 MiB
   16.73          0.00 B       59      228.44 MiB
   16.98          0.00 B       60      228.44 MiB
   17.23          0.00 B       60      228.44 MiB
   17.48          0.00 B       60      228.44 MiB
   17.73          0.00 B       60      228.44 MiB
   17.98          0.00 B       60      228.44 MiB
   18.23          0.00 B       59        2.30 GiB
   18.48          0.00 B       64        1.26 GiB
   18.73          0.00 B       64        1.26 GiB
   18.98          0.00 B       64        1.26 GiB
   19.24          0.00 B       67        2.30 GiB
   19.49          0.00 B       67        2.30 GiB
   19.74          0.00 B       67        2.30 GiB
   19.99          0.00 B       69        3.35 GiB
   20.25          0.00 B       69        3.35 GiB
   20.50          0.00 B       69        3.35 GiB
   20.75          0.00 B       69        3.35 GiB
   21.00          0.00 B       69        3.35 GiB
   21.25          0.00 B       69        3.35 GiB
   21.50          0.00 B       69        3.35 GiB
   21.75          0.00 B       70        3.35 GiB
   22.00          0.00 B       70        3.35 GiB
   22.25          0.00 B       69        5.01 GiB
   22.50          0.00 B       65        3.14 GiB
   22.75          0.00 B       65        3.14 GiB
   23.00          0.00 B       65        3.14 GiB
   23.25          0.00 B       65        3.14 GiB
   23.50          0.00 B       65        3.14 GiB
   23.75          0.00 B       65        3.14 GiB
   24.01          0.00 B       65        3.14 GiB
   24.26          0.00 B       65        3.14 GiB
   24.51          0.00 B       65        3.14 GiB
   24.76          0.00 B       65        3.14 GiB
   25.01          0.00 B       65        3.14 GiB
   25.26          0.00 B       65        3.14 GiB
   25.51          0.00 B       65        3.14 GiB
   25.76          0.00 B       65        3.14 GiB
   26.01          0.00 B       65        3.14 GiB
   26.26          0.00 B       65        3.14 GiB
   26.51          0.00 B       65        3.14 GiB
