# Generated by LORRAX unknown at 2026-07-21 01:45:30 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.205177              sigC=   19.709166+ -0.219148i  sigXC=  -19.496012+ -0.219148i  VH=  593.170063+  0.000000i  Eo=  -65.484467
n=1   sigX=  -39.205177              sigC=   19.709166+ -0.219148i  sigXC=  -19.496012+ -0.219148i  VH=  593.170063+  0.000000i  Eo=  -65.484467
n=2   sigX=  -33.267272              sigC=    2.825240+5009.392688i  sigXC=  -30.442032+5009.392688i  VH=  587.421303+ -0.000000i  Eo=  -42.100571
n=3   sigX=  -33.267272              sigC=    2.825240+5009.392688i  sigXC=  -30.442032+5009.392688i  VH=  587.421303+ -0.000000i  Eo=  -42.100571
n=4   sigX=  -32.626592              sigC=    6.357492+2248.843013i  sigXC=  -26.269099+2248.843013i  VH=  580.397712+ -0.000000i  Eo=  -39.580049
n=5   sigX=  -32.626592              sigC=    6.357492+2248.843013i  sigXC=  -26.269099+2248.843013i  VH=  580.397712+ -0.000000i  Eo=  -39.580049
n=6   sigX=  -32.572477              sigC=   -1.726818+-10726.033962i  sigXC=  -34.299295+-10726.033962i  VH=  591.320567+ -0.000000i  Eo=  -39.404857
n=7   sigX=  -32.572477              sigC=   -1.726818+-10726.033962i  sigXC=  -34.299295+-10726.033962i  VH=  591.320567+ -0.000000i  Eo=  -39.404857
n=8   sigX=  -21.693297              sigC=    5.120835+  0.909888i  sigXC=  -16.572462+  0.909888i  VH=  388.024315+ -0.000000i  Eo=  -19.386943
n=9   sigX=  -21.693297              sigC=    5.120835+  0.909888i  sigXC=  -16.572462+  0.909888i  VH=  388.024315+ -0.000000i  Eo=  -19.386943
n=10  sigX=  -21.575491              sigC=    4.979436+ 27.675315i  sigXC=  -16.596055+ 27.675315i  VH=  352.203468  Eo=  -18.188235
n=11  sigX=  -21.575491              sigC=    4.979436+ 27.675315i  sigXC=  -16.596055+ 27.675315i  VH=  352.203468  Eo=  -18.188235
n=12  sigX=  -17.132010              sigC=    3.850334+-32.387951i  sigXC=  -13.281676+-32.387951i  VH=  399.137185+ -0.000000i  Eo=  -10.891408
n=13  sigX=  -17.132010              sigC=    3.850334+-32.387951i  sigXC=  -13.281676+-32.387951i  VH=  399.137185+ -0.000000i  Eo=  -10.891408
n=14  sigX=  -18.237068              sigC=    1.950509+7134.063341i  sigXC=  -16.286559+7134.063341i  VH=  497.269710+  0.000000i  Eo=   -7.880919
n=15  sigX=  -18.237068              sigC=    1.950509+7134.063341i  sigXC=  -16.286559+7134.063341i  VH=  497.269710+  0.000000i  Eo=   -7.880919
n=16  sigX=  -18.084343              sigC=    1.890796+-4716.459461i  sigXC=  -16.193547+-4716.459461i  VH=  492.805524+  0.000000i  Eo=   -7.821581
n=17  sigX=  -18.084343              sigC=    1.890796+-4716.459461i  sigXC=  -16.193547+-4716.459461i  VH=  492.805524+  0.000000i  Eo=   -7.821581
n=18  sigX=  -15.351679              sigC=    1.668674+210.447018i  sigXC=  -13.683005+210.447018i  VH=  307.034348+  0.000000i  Eo=   -7.130428
n=19  sigX=  -15.351679              sigC=    1.668674+210.447018i  sigXC=  -13.683005+210.447018i  VH=  307.034348+  0.000000i  Eo=   -7.130428
n=20  sigX=  -17.689766              sigC=   -1.478308+-1246.837814i  sigXC=  -19.168074+-1246.837814i  VH=  467.963717+ -0.000000i  Eo=   -6.799255
n=21  sigX=  -17.689766              sigC=   -1.478308+-1246.837814i  sigXC=  -19.168074+-1246.837814i  VH=  467.963717+ -0.000000i  Eo=   -6.799255
n=22  sigX=  -17.582966              sigC=   -1.513302+-525.407489i  sigXC=  -19.096268+-525.407489i  VH=  467.538708+ -0.000000i  Eo=   -6.718285
n=23  sigX=  -17.582966              sigC=   -1.513302+-525.407489i  sigXC=  -19.096268+-525.407489i  VH=  467.538708+ -0.000000i  Eo=   -6.718285
n=24  sigX=  -16.396036              sigC=    1.602295+1020.557115i  sigXC=  -14.793741+1020.557115i  VH=  414.956831+  0.000000i  Eo=   -5.398968
n=25  sigX=  -16.396036              sigC=    1.602295+1020.557115i  sigXC=  -14.793741+1020.557115i  VH=  414.956831+  0.000000i  Eo=   -5.398968
n=26  sigX=  -11.110032              sigC=   -5.327697+-54950.788821i  sigXC=  -16.437729+-54950.788821i  VH=  428.724927+  0.000000i  Eo=   -2.591355
n=27  sigX=  -11.110032              sigC=   -5.327697+-54950.788821i  sigXC=  -16.437729+-54950.788821i  VH=  428.724927+  0.000000i  Eo=   -2.591355
n=28  sigX=  -11.032041              sigC=   -5.256128+56565.928871i  sigXC=  -16.288169+56565.928871i  VH=  427.212129+  0.000000i  Eo=   -2.515375
n=29  sigX=  -11.032041              sigC=   -5.256128+56565.928871i  sigXC=  -16.288169+56565.928871i  VH=  427.212129+  0.000000i  Eo=   -2.515375
n=30  sigX=  -11.031089              sigC=   -3.916369+1888.335367i  sigXC=  -14.947458+1888.335367i  VH=  412.370805+ -0.000000i  Eo=   -2.347811
n=31  sigX=  -11.031089              sigC=   -3.916369+1888.335367i  sigXC=  -14.947458+1888.335367i  VH=  412.370805+ -0.000000i  Eo=   -2.347811
n=32  sigX=  -11.036671              sigC=   -3.947049+-3657.605989i  sigXC=  -14.983721+-3657.605989i  VH=  410.455175+ -0.000000i  Eo=   -2.339588
n=33  sigX=  -11.036671              sigC=   -3.947049+-3657.605989i  sigXC=  -14.983721+-3657.605989i  VH=  410.455175+ -0.000000i  Eo=   -2.339588
n=34  sigX=   -6.263596              sigC=   -4.661650+-40.970563i  sigXC=  -10.925246+-40.970563i  VH=  436.823429+  0.000000i  Eo=    1.083633
n=35  sigX=   -6.263596              sigC=   -4.661650+-40.970563i  sigXC=  -10.925246+-40.970563i  VH=  436.823429+  0.000000i  Eo=    1.083633
n=36  sigX=   -5.793842              sigC=   -5.420077+-395.485856i  sigXC=  -11.213919+-395.485856i  VH=  346.859599+ -0.000000i  Eo=    3.734850
n=37  sigX=   -5.793842              sigC=   -5.420077+-395.485856i  sigXC=  -11.213919+-395.485856i  VH=  346.859599+ -0.000000i  Eo=    3.734850
n=38  sigX=   -3.876651              sigC=   -3.939614+ 75.535511i  sigXC=   -7.816265+ 75.535511i  VH=  176.493297+  0.000000i  Eo=    3.946919
n=39  sigX=   -3.876651              sigC=   -3.939614+ 75.535511i  sigXC=   -7.816265+ 75.535511i  VH=  176.493297+  0.000000i  Eo=    3.946919
n=40  sigX=   -2.445765              sigC=   -3.580526+181.923858i  sigXC=   -6.026290+181.923858i  VH=   81.490368+ -0.000000i  Eo=    4.785055
n=41  sigX=   -2.445765              sigC=   -3.580526+181.923858i  sigXC=   -6.026290+181.923858i  VH=   81.490368+ -0.000000i  Eo=    4.785055
n=42  sigX=   -5.884515              sigC=   -5.136308+-30326.755026i  sigXC=  -11.020823+-30326.755026i  VH=  361.607551+  0.000000i  Eo=    5.503172
n=43  sigX=   -5.884515              sigC=   -5.136308+-30326.755026i  sigXC=  -11.020823+-30326.755026i  VH=  361.607551+  0.000000i  Eo=    5.503172
n=44  sigX=   -5.881208              sigC=   -5.176871+31773.743576i  sigXC=  -11.058079+31773.743576i  VH=  360.205255+  0.000000i  Eo=    5.579950
n=45  sigX=   -5.881208              sigC=   -5.176871+31773.743576i  sigXC=  -11.058079+31773.743576i  VH=  360.205255+  0.000000i  Eo=    5.579950
n=46  sigX=   -5.705937              sigC=   -3.237641+12699.175275i  sigXC=   -8.943578+12699.175275i  VH=  337.429934+  0.000000i  Eo=    7.479930
n=47  sigX=   -5.705937              sigC=   -3.237641+12699.175275i  sigXC=   -8.943578+12699.175275i  VH=  337.429934+  0.000000i  Eo=    7.479930
n=48  sigX=   -5.712059              sigC=   -3.212326+-12694.191961i  sigXC=   -8.924385+-12694.191961i  VH=  338.337972+  0.000000i  Eo=    7.497363
n=49  sigX=   -5.712059              sigC=   -3.212326+-12694.191961i  sigXC=   -8.924385+-12694.191961i  VH=  338.337972+  0.000000i  Eo=    7.497363
n=50  sigX=   -5.800597              sigC=   -4.306841+ 34.291360i  sigXC=  -10.107438+ 34.291360i  VH=  293.454708+ -0.000000i  Eo=    7.654692
n=51  sigX=   -5.800597              sigC=   -4.306841+ 34.291360i  sigXC=  -10.107438+ 34.291360i  VH=  293.454708+ -0.000000i  Eo=    7.654692
n=52  sigX=   -5.314086              sigC=   -4.575107+-15113.226327i  sigXC=   -9.889194+-15113.226327i  VH=  318.642639+  0.000000i  Eo=   10.761649
n=53  sigX=   -5.314086              sigC=   -4.575107+-15113.226327i  sigXC=   -9.889194+-15113.226327i  VH=  318.642639+  0.000000i  Eo=   10.761649
n=54  sigX=   -5.312199              sigC=   -4.482886+15608.688517i  sigXC=   -9.795085+15608.688517i  VH=  318.832945+  0.000000i  Eo=   10.776236
