# Exciton bandstructure E_S(Q), TDA, LORRAX
# input: /pscratch/sd/j/jackm/lorrax_sandbox/runs/MoS2/A_bse_figures_2026-07-20/01_lorrax_exciton_bands/exciton.in
# window: n_val=8 n_cond=8; n_eig=8; kgrid 12x12x1; vq_mode=interp
# conventions: |v k, c k+Q>; exchange tile at wrap(-Q) keeps G=0 at finite Q (energy_loss); Gamma uses the production q=0 head-body tile; energies in eV
# nodes: 0:Γ 20:M 32:K 55:Γ
# iQ  s_path  Qx  Qy  Qz  mode  E_1..E_neig (eV)
   0 0.000000  0.000000  0.000000  0.000000 interp 1.253143 1.253177 1.266227 1.272770 1.371560 1.379483 1.384142 1.384147
   1 0.190587  0.000000  0.025000  0.000000 interp 1.261369 1.261682 1.281333 1.282785 1.383835 1.386880 1.392848 1.393296
   2 0.381174  0.000000  0.050000  0.000000 interp 1.281003 1.282256 1.303756 1.305710 1.402903 1.404686 1.412483 1.414060
   3 0.571762  0.000000  0.075000  0.000000 interp 1.304491 1.307069 1.326797 1.331647 1.422950 1.427325 1.433808 1.436820
   4 0.762349  0.000000  0.100000  0.000000 interp 1.330590 1.334299 1.352143 1.360534 1.445028 1.452897 1.455995 1.459965
   5 0.952936  0.000000  0.125000  0.000000 interp 1.358570 1.363175 1.379301 1.392305 1.466986 1.474152 1.477971 1.480351
   6 1.143523  0.000000  0.150000  0.000000 interp 1.382236 1.387203 1.398791 1.419113 1.472115 1.474379 1.475769 1.502128
   7 1.334110  0.000000  0.175000  0.000000 interp 1.393928 1.397697 1.402487 1.431655 1.459501 1.460367 1.464819 1.505391
   8 1.524698  0.000000  0.200000  0.000000 interp 1.391447 1.392884 1.394161 1.431698 1.449229 1.451842 1.452180 1.485405
   9 1.715285  0.000000  0.225000  0.000000 interp 1.382551 1.382743 1.383774 1.425445 1.435061 1.447159 1.447659 1.469342
  10 1.905872  0.000000  0.250000  0.000000 interp 1.374455 1.375496 1.376564 1.420558 1.426395 1.444519 1.444961 1.461008
  11 2.096459  0.000000  0.275000  0.000000 interp 1.370877 1.372309 1.374416 1.420096 1.424368 1.444870 1.445653 1.453573
  12 2.287046  0.000000  0.300000  0.000000 interp 1.371263 1.372861 1.376994 1.426616 1.430308 1.448266 1.449355 1.456721
  13 2.477634  0.000000  0.325000  0.000000 interp 1.372422 1.373959 1.381279 1.436841 1.440306 1.451845 1.452891 1.468111
  14 2.668221  0.000000  0.350000  0.000000 interp 1.367818 1.369289 1.382475 1.437381 1.449341 1.449801 1.456234 1.465314
  15 2.858808  0.000000  0.375000  0.000000 interp 1.352468 1.354302 1.374394 1.421779 1.450642 1.458635 1.459600 1.470626
  16 3.049395  0.000000  0.400000  0.000000 interp 1.330697 1.332800 1.358983 1.397803 1.454971 1.460563 1.462263 1.473696
  17 3.239982  0.000000  0.425000  0.000000 interp 1.309058 1.310989 1.341223 1.377297 1.448195 1.455042 1.457149 1.458661
  18 3.430570  0.000000  0.450000  0.000000 interp 1.291423 1.292848 1.326325 1.359380 1.432741 1.439566 1.449221 1.450326
  19 3.621157  0.000000  0.475000  0.000000 interp 1.280086 1.280827 1.316502 1.347438 1.421435 1.427978 1.442853 1.443088
  20 3.811744  0.000000  0.500000  0.000000 interp 1.276373 1.276415 1.312908 1.343838 1.416638 1.424554 1.440280 1.440365
  21 3.995136  0.027778  0.486111  0.000000 interp 1.279396 1.284797 1.317471 1.349331 1.423437 1.431439 1.434798 1.449941
  22 4.178529  0.055555  0.472222  0.000000 interp 1.293549 1.301077 1.328307 1.364843 1.426212 1.441600 1.447327 1.465416
  23 4.361921  0.083333  0.458333  0.000000 interp 1.311755 1.320798 1.339064 1.385592 1.411586 1.453657 1.466988 1.472155
