# Generated by LORRAX unknown at 2026-07-21 06:27:22 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.467486              sigC=  -30.688258+  1.605283i  sigXC=  -70.155744+  1.605283i  VH=  591.604009+ -0.000060i  Eo=  -65.484467
n=1   sigX=  -39.467486              sigC=  -30.688258+  1.605283i  sigXC=  -70.155744+  1.605283i  VH=  591.604009+ -0.000060i  Eo=  -65.484467
n=2   sigX=  -33.301635              sigC=   -2.852733+143829.486619i  sigXC=  -36.154368+143829.486619i  VH=  584.115671+  0.000049i  Eo=  -42.100571
n=3   sigX=  -33.301635              sigC=   -2.852733+143829.486619i  sigXC=  -36.154368+143829.486619i  VH=  584.115671+  0.000049i  Eo=  -42.100571
n=4   sigX=  -32.523733              sigC=  -12.622493+-339703.842108i  sigXC=  -45.146226+-339703.842108i  VH=  577.561488+ -0.000205i  Eo=  -39.580049
n=5   sigX=  -32.523733              sigC=  -12.622493+-339703.842108i  sigXC=  -45.146226+-339703.842108i  VH=  577.561488+ -0.000205i  Eo=  -39.580049
n=6   sigX=  -32.511041              sigC=   16.783474+201150.360130i  sigXC=  -15.727567+201150.360130i  VH=  587.428811+  0.000078i  Eo=  -39.404857
n=7   sigX=  -32.511041              sigC=   16.783474+201150.360130i  sigXC=  -15.727567+201150.360130i  VH=  587.428811+  0.000078i  Eo=  -39.404857
n=8   sigX=  -21.626114              sigC=    6.341737+  3.587535i  sigXC=  -15.284378+  3.587535i  VH=  384.593457+  0.000444i  Eo=  -19.386943
n=9   sigX=  -21.626114              sigC=    6.341737+  3.587535i  sigXC=  -15.284378+  3.587535i  VH=  384.593457+  0.000444i  Eo=  -19.386943
n=10  sigX=  -21.557420              sigC=    5.797144+-1470.436745i  sigXC=  -15.760276+-1470.436745i  VH=  352.184894+ -0.000035i  Eo=  -18.188235
n=11  sigX=  -21.557420              sigC=    5.797144+-1470.436745i  sigXC=  -15.760276+-1470.436745i  VH=  352.184894+ -0.000035i  Eo=  -18.188235
n=12  sigX=  -17.375669              sigC=   -0.867733+-839.868433i  sigXC=  -18.243402+-839.868433i  VH=  388.536744+  0.000044i  Eo=  -10.891408
n=13  sigX=  -17.375669              sigC=   -0.867733+-839.868433i  sigXC=  -18.243402+-839.868433i  VH=  388.536744+  0.000044i  Eo=  -10.891408
n=14  sigX=  -18.153405              sigC=    2.529185+-47807.178021i  sigXC=  -15.624220+-47807.178021i  VH=  494.136579+  0.000466i  Eo=   -7.880919
n=15  sigX=  -18.153405              sigC=    2.529185+-47807.178021i  sigXC=  -15.624220+-47807.178021i  VH=  494.136579+  0.000466i  Eo=   -7.880919
n=16  sigX=  -18.001528              sigC=    2.450685+36418.829321i  sigXC=  -15.550842+36418.829321i  VH=  489.523366+  0.000445i  Eo=   -7.821581
n=17  sigX=  -18.001528              sigC=    2.450685+36418.829321i  sigXC=  -15.550842+36418.829321i  VH=  489.523366+  0.000445i  Eo=   -7.821581
n=18  sigX=  -15.639121              sigC=    3.853093+2147.584762i  sigXC=  -11.786027+2147.584762i  VH=  304.030445+  0.000067i  Eo=   -7.130428
n=19  sigX=  -15.639121              sigC=    3.853093+2147.584762i  sigXC=  -11.786027+2147.584762i  VH=  304.030445+  0.000067i  Eo=   -7.130428
n=20  sigX=  -17.717259              sigC=    3.215098+-115809.286130i  sigXC=  -14.502161+-115809.286130i  VH=  456.036230+  0.000221i  Eo=   -6.799255
n=21  sigX=  -17.717259              sigC=    3.215098+-115809.286130i  sigXC=  -14.502161+-115809.286130i  VH=  456.036230+  0.000221i  Eo=   -6.799255
n=22  sigX=  -17.601776              sigC=    3.144633+106041.300144i  sigXC=  -14.457143+106041.300144i  VH=  455.662711+  0.000228i  Eo=   -6.718285
n=23  sigX=  -17.601776              sigC=    3.144633+106041.300144i  sigXC=  -14.457143+106041.300144i  VH=  455.662711+  0.000228i  Eo=   -6.718285
n=24  sigX=  -16.397305              sigC=  -35.215575+7690.275548i  sigXC=  -51.612880+7690.275548i  VH=  412.160622+  0.000017i  Eo=   -5.398968
n=25  sigX=  -16.397305              sigC=  -35.215575+7690.275548i  sigXC=  -51.612880+7690.275548i  VH=  412.160622+  0.000017i  Eo=   -5.398968
n=26  sigX=  -11.090056              sigC=    3.722204+-79.988936i  sigXC=   -7.367853+-79.988936i  VH=  427.733322+  0.000088i  Eo=   -2.591355
